0.0,104.9,251.6,249.4,165.5
104.9,0.0,310.7,230.7,241.0
270.4,310.7,0.0,329.8,180.4
249.4,230.7,329.8,0.0,414.9
165.5,241.0,180.4,414.9,0.0
