0.0,2743.2,1584.8,1614.4,702.9
2743.2,0.0,3467.2,3293.9,2040.3
1584.8,3467.2,0.0,3161.8,1426.9
1614.4,3293.9,3143.1,0.0,1934.0
702.9,2040.3,1426.9,1934.0,0.0
