792.4,3047.9,2893.4,3048.3,2715.5,1249.6,1252.2,1287.6,2077.5,275.4,0.0,552.8,1177.8,1011.5,1028.8,944.1,1237.0,2789.8,834.3,646.2,1113.8,2007.4,1947.5,2311.0,2087.7,319.6,1112.4,914.7,1437.6,5563.0,647.3,3903.1,3045.6,3014.8,3184.2,2416.0,2761.6,4068.7,4632.5,3970.5,3932.8,800.2,1107.8,1787.9,2519.6,1773.3,3214.9,4902.3,2021.0,1187.8,1260.6,3544.6,2007.3,714.6,1946.1,1382.7,1601.9,760.9,905.2,912.6,2129.3,1914.5,1878.8,4457.8,4505.9,4503.8,4540.5
1078.3,3333.8,3179.3,3334.2,3001.4,1535.5,1538.1,1573.4,2363.4,561.2,552.8,0.0,1463.7,1297.4,1314.7,1230.0,1522.9,3075.7,1120.2,932.1,1399.7,2293.3,2233.3,2596.9,2373.6,605.5,1398.3,1200.6,1723.5,5848.9,933.2,4188.9,3331.5,3300.7,3470.1,2701.9,3047.5,4354.6,4918.4,4256.4,4218.7,1086.1,1393.7,2073.8,2805.5,2059.2,3500.8,5188.2,2306.9,1473.6,1546.5,3830.5,2293.2,1000.5,2232.0,1668.6,1887.8,1046.7,1191.1,1198.5,2415.2,2200.4,2164.7,4743.7,4791.8,4789.7,4826.3
1098.7,3354.2,3199.7,3354.6,3021.8,832.8,1018.0,1210.2,2000.2,1046.0,1177.8,1463.7,0.0,934.2,951.5,866.8,1159.6,3096.1,757.0,531.6,603.6,1930.1,1870.1,2233.6,2093.1,858.3,1035.1,837.3,1369.7,5052.9,530.5,4209.3,3351.9,3321.1,3490.5,2722.3,3067.8,3686.0,4249.7,3587.7,3550.0,1106.5,1414.1,2094.2,2825.9,1695.9,3521.2,4601.2,1943.7,910.7,750.5,3243.5,1930.0,637.3,1868.7,1689.0,1365.0,430.1,395.1,402.4,2052.0,2220.8,2185.1,4075.0,4123.2,4121.0,4157.7
932.3,3344.7,3190.3,3345.2,3012.4,1005.9,1008.5,1043.9,1833.8,879.7,1011.5,1297.4,934.2,0.0,468.5,383.8,225.5,3086.6,274.0,402.6,715.7,1763.8,1703.8,2067.3,1926.7,691.9,101.0,291.0,1203.4,5204.1,403.6,4199.9,3342.4,3311.7,3481.0,1780.9,3058.4,3519.6,4083.3,3421.4,3383.6,940.1,1247.7,1927.8,2816.4,1529.6,3511.8,3667.0,1777.3,944.1,690.7,2309.4,1763.6,470.9,1702.4,1679.5,1198.6,517.2,661.5,668.9,1885.6,2250.5,2175.6,3908.6,3956.8,3954.7,3991.3
1032.7,3445.1,3290.7,3445.6,3112.8,1106.3,1108.9,1144.3,1934.2,980.1,1111.9,1397.8,1034.5,551.6,0.0,161.3,777.0,3187.0,291.9,502.9,970.5,1864.1,1804.1,2167.7,2027.1,792.3,652.5,374.6,1303.7,5419.7,504.0,4300.3,3442.8,3412.1,3581.4,2332.5,3158.8,3620.0,4183.7,3521.8,3484.0,1040.5,1348.1,2028.2,2916.8,1630.0,3612.2,4218.6,1877.7,1044.5,1242.2,2860.9,1864.0,571.3,1802.8,1779.9,1299.0,617.5,761.9,769.3,1986.0,2154.8,2276.0,4009.0,4057.2,4055.0,4091.7
948.0,3360.4,3205.9,3360.9,3028.1,1021.6,1024.1,1059.5,1849.5,895.3,1027.2,1313.0,949.8,466.8,161.3,0.0,692.3,3102.3,207.1,418.2,885.7,1779.4,1719.4,2082.9,1942.4,707.6,567.8,213.3,1219.0,5335.0,419.3,4215.6,3358.1,3327.4,3496.7,2247.8,3074.1,3535.3,4099.0,3437.0,3399.3,955.8,1263.4,1943.5,2832.1,1545.2,3527.5,4133.9,1793.0,959.7,1157.5,2776.2,1779.3,486.6,1718.0,1695.2,1214.3,532.8,677.2,684.5,1901.3,2070.1,2191.3,3924.3,3972.5,3970.3,4007.0
1157.8,3570.2,3415.8,3570.7,3237.9,1231.4,1234.0,1269.3,2059.3,1105.2,1237.0,1522.9,1159.6,225.5,694.0,609.3,0.0,2340.3,499.5,628.0,506.8,1989.2,1929.2,2292.7,2152.2,917.4,254.2,516.5,1428.8,4995.2,629.1,4425.4,3567.9,3537.2,3706.5,1555.4,3283.9,3745.1,4308.8,3646.9,3609.1,1165.6,1473.2,2153.3,3041.9,1755.1,3737.3,3441.5,2002.8,1169.5,481.7,2083.9,1989.1,696.4,1927.9,1905.0,1424.1,742.6,531.6,524.3,2111.1,2025.0,2401.1,4134.1,4182.3,4180.1,4216.8
1695.1,522.4,653.0,522.8,190.0,2449.4,2272.1,2161.0,2950.9,2387.3,2519.1,2805.0,2825.4,2659.1,2676.4,2591.7,2884.5,0.0,2481.9,2293.8,2761.3,2880.9,2820.9,2747.4,2522.3,2199.5,2760.0,2562.2,1872.1,7031.5,2294.9,4337.6,520.1,489.3,658.7,943.9,521.1,4503.3,5067.0,4405.1,4367.3,1732.7,971.1,291.0,270.2,2646.7,974.5,6232.3,2894.4,2387.5,2908.2,4874.6,2880.7,2674.6,2819.5,1817.2,2036.5,2408.4,2552.8,2560.1,3002.7,425.2,1734.7,4892.3,4940.5,4938.4,4975.0
913.6,3326.1,3171.6,3326.5,2993.7,987.2,989.8,1025.2,1815.1,861.0,992.8,1278.7,915.5,432.5,194.5,109.8,658.0,3067.9,0.0,383.9,851.4,1745.1,1685.1,2048.6,1908.0,673.2,533.4,323.1,1184.7,5300.6,384.9,4181.2,3323.7,3293.0,3462.3,2213.4,3039.7,3500.9,4064.6,3402.7,3364.9,921.4,1229.0,1909.1,2797.7,1510.9,3493.1,4099.5,1758.6,925.4,1123.1,2741.8,1744.9,452.2,1683.7,1660.8,1179.9,498.5,642.8,650.2,1866.9,2035.8,2157.0,3889.9,3938.1,3936.0,3972.6
567.1,2822.6,2668.1,2823.0,2490.2,437.0,643.2,678.6,1468.6,514.4,646.2,932.1,531.6,402.6,419.9,335.2,628.0,2564.5,225.4,0.0,467.5,1398.5,1338.5,1702.0,1561.5,326.7,503.5,305.7,838.1,4916.8,1.1,3677.7,2820.3,2789.5,2958.9,2190.7,2536.2,3154.4,3718.1,3056.1,3018.4,574.9,882.5,1562.6,2294.3,1164.3,2989.6,4069.6,1412.1,578.8,614.4,2711.9,1398.4,105.7,1337.1,1157.4,833.4,114.6,259.0,266.3,1520.4,1689.2,1653.5,3543.4,3591.6,3589.4,3626.1
1034.6,3290.1,3135.6,3290.5,2957.7,768.7,953.9,1146.1,1936.1,982.0,1113.8,1399.7,603.6,870.1,887.4,802.7,904.6,3032.0,692.9,467.5,0.0,1866.0,1806.0,2169.5,2029.0,794.2,971.0,773.3,1305.6,4506.9,466.5,4145.3,3287.8,3257.0,3426.4,2211.3,3003.8,3621.9,4185.6,3523.7,3485.9,1042.4,1350.0,2030.1,2761.8,1631.9,3457.1,4097.4,1879.6,846.6,204.5,2739.7,1865.9,573.2,1804.7,1624.9,1300.9,366.0,208.6,201.2,1987.9,2156.7,2121.0,4010.9,4059.1,4056.9,4093.6
1694.8,3112.7,2958.2,3113.1,2780.4,1119.9,942.7,682.5,70.0,1843.3,1975.1,2261.0,1897.7,1731.4,1748.7,1664.0,1956.9,2854.6,1554.2,1366.1,1833.7,0.0,725.7,1089.2,948.7,1655.5,1832.3,1634.6,971.3,4904.1,1367.2,3967.9,3110.4,3079.6,3249.0,3745.7,2826.4,2541.5,3105.3,2443.3,2405.6,2129.9,2437.5,2977.1,2584.4,234.2,3279.8,5398.4,799.3,1058.1,1980.5,4040.7,-0.1,1345.2,724.3,1447.5,966.6,1480.8,1625.1,1632.5,907.6,3171.5,1943.6,2930.6,2978.7,2976.6,3013.2
1619.1,3037.0,2882.5,3037.4,2704.6,1044.2,867.0,606.8,843.1,1767.5,1899.3,2185.2,1822.0,1655.6,1673.0,1588.3,1881.1,2778.9,1478.5,1290.4,1757.9,773.0,0.0,480.4,339.8,1579.7,1756.6,1558.8,895.6,4923.7,1291.5,3892.1,3034.6,3003.9,3173.3,3670.0,2750.6,1932.7,2496.4,1834.5,1796.8,2054.2,2361.8,2901.3,2508.7,538.9,3204.0,5322.7,190.5,982.4,1904.8,3965.0,772.9,1269.5,1.4,1371.7,890.8,1405.0,1549.4,1556.7,333.5,3095.8,1867.9,2321.7,2369.9,2367.8,2404.4
1598.8,3016.6,2862.2,3017.1,2684.3,1023.9,846.6,970.3,1206.6,1747.2,1879.0,2164.9,1801.7,1635.3,1652.6,1567.9,1860.8,2758.5,1458.1,1270.1,1737.6,1136.5,480.4,0.0,225.1,1559.4,1736.3,1538.5,875.2,5287.2,1271.1,2890.9,3014.3,2983.6,3152.9,3649.6,2730.3,1452.3,2016.0,1354.1,1316.4,2033.8,2341.4,2881.0,2488.3,902.4,3183.7,5302.3,289.9,962.0,1884.4,3944.7,1136.4,1249.2,479.0,1351.4,870.5,1384.7,1529.0,1536.4,697.0,3075.4,1847.5,1841.3,1889.5,1887.4,1924.0
1373.6,2791.5,2637.0,2791.9,2459.1,798.7,621.5,476.5,1066.0,1522.1,1653.9,1939.8,1576.5,1410.2,1427.5,1342.8,1635.7,2533.4,1233.0,1044.9,1512.5,996.0,339.8,225.1,0.0,1334.3,1511.1,1313.4,650.1,5146.6,1046.0,3116.0,2789.2,2758.4,2927.8,3424.5,2505.2,1677.5,2241.2,1579.2,1541.5,1808.7,2116.3,2655.9,2263.2,761.8,2958.5,5077.2,149.4,736.9,1659.3,3719.5,995.8,1024.0,338.5,1126.3,645.3,1159.5,1303.9,1311.3,556.5,2850.3,1622.4,2066.5,2114.7,2112.5,2149.2
472.8,2728.3,2573.8,2728.7,2395.9,930.0,932.6,968.0,1757.9,187.8,319.6,605.5,858.3,691.9,709.2,624.5,917.4,2470.2,514.7,326.7,794.2,1687.9,1627.9,1991.4,1768.1,0.0,792.9,595.1,1118.0,5243.4,327.7,3583.5,2726.0,2695.2,2864.6,2096.4,2442.0,3749.2,4312.9,3650.9,3613.2,480.6,788.2,1468.3,2200.0,1453.7,2895.3,4582.7,1701.4,868.2,941.0,3225.0,1687.7,395.0,1626.5,1063.1,1282.3,441.3,585.6,593.0,1809.7,1594.9,1559.2,4138.2,4186.4,4184.2,4220.9
1033.3,3445.7,3291.2,3446.1,3113.4,1106.9,1109.4,1144.8,1934.8,980.6,1112.4,1398.3,1035.1,101.0,569.5,484.8,254.2,3187.6,374.9,503.5,744.4,1864.7,1804.7,2168.2,2027.7,792.9,0.0,392.0,1304.3,5232.8,504.6,4300.9,3443.4,3412.6,3582.0,1809.7,3159.4,3620.6,4184.3,3522.3,3484.6,1041.1,1348.7,2028.8,2917.4,1630.5,3612.8,3695.7,1878.3,1045.0,719.4,2338.1,1864.6,571.9,1803.3,1780.5,1299.6,618.1,762.5,769.8,1986.6,2279.2,2276.6,4009.6,4057.8,4055.6,4092.3
835.5,3247.9,3093.5,3248.4,2915.6,909.1,911.7,947.0,1737.0,782.9,914.7,1200.6,837.3,291.0,374.6,213.3,516.5,2989.8,177.2,305.7,773.3,1666.9,1606.9,1970.5,1829.9,595.1,392.0,0.0,1106.5,5222.5,306.8,4103.1,3245.6,3214.9,3384.2,2072.0,2961.6,3422.8,3986.5,3324.6,3286.8,843.3,1150.9,1831.0,2719.6,1432.8,3415.0,3958.0,1680.5,847.3,981.7,2600.4,1666.8,374.1,1605.6,1582.7,1101.8,420.3,564.7,572.1,1788.8,1957.6,2078.8,3811.8,3860.0,3857.8,3894.5
723.5,2141.4,1986.9,2141.8,1809.0,577.2,400.0,288.8,1078.7,1300.5,1432.3,1718.2,1355.0,1188.7,1206.0,1121.3,1414.1,1883.3,1011.5,823.4,1290.9,1008.7,948.7,875.2,650.1,1112.8,1289.6,1091.8,0.0,5159.3,824.5,2996.6,2139.1,2108.3,2277.7,2774.4,1855.1,3162.2,3726.0,3064.0,3026.3,1158.6,1466.2,2005.7,1613.1,774.5,2308.4,5260.6,1022.3,515.4,1437.8,3903.0,1008.6,802.5,947.3,476.2,164.3,938.0,1082.4,1089.7,1130.6,2200.2,972.3,3551.3,3599.4,3597.3,3633.9
2478.7,3896.6,3742.1,3897.1,3564.3,3028.8,2851.5,2740.3,3530.3,3171.0,3302.8,3588.6,3609.0,3640.2,3657.5,3572.8,3865.7,3638.5,3463.0,3077.4,3545.0,3460.2,2766.2,2285.8,2510.9,2983.2,3741.2,3543.4,2451.5,0.0,3078.5,2675.6,3894.3,3863.6,4032.9,4529.6,3610.3,2841.3,3405.0,2743.1,2705.4,2913.8,3221.4,3761.0,3368.3,3226.1,4063.7,7015.9,2575.7,2966.9,3691.8,5658.2,3460.1,3254.0,2764.8,2231.4,2615.8,3192.0,3336.4,3343.8,2982.8,3955.4,2727.5,3230.3,3278.5,3276.4,3313.0
568.2,2823.6,2669.2,2824.1,2491.3,436.0,644.3,679.7,1469.6,515.5,647.3,933.2,530.5,403.6,421.0,336.2,629.1,2565.5,226.4,1.1,466.5,1399.6,1339.6,1703.1,1562.5,327.7,504.6,306.8,839.2,4915.7,0.0,3678.8,2821.3,2790.6,2959.9,2191.8,2537.3,3155.4,3719.1,3057.2,3019.5,576.0,883.6,1563.6,2295.3,1165.4,2990.7,4070.6,1413.2,579.9,613.3,2713.0,1399.4,106.8,1338.2,1158.4,834.4,113.5,257.9,265.3,1521.4,1690.3,1654.5,3544.4,3592.6,3590.5,3627.1
4893.7,6311.6,6157.1,6312.0,5979.2,4318.8,4141.5,3881.3,3962.9,4621.3,4753.1,5039.0,4242.9,4706.6,4526.7,4442.0,4481.1,6053.4,4332.2,4106.8,3697.0,3892.9,3924.6,4288.1,4147.5,4433.5,4735.3,4412.6,4170.2,4767.8,4105.8,0.0,6309.2,6278.5,6447.8,5787.8,6025.2,5740.4,6304.1,5642.2,5604.4,5328.7,5636.3,6175.9,5783.2,3658.7,6478.6,7673.9,3998.1,4257.0,3741.4,6316.3,3892.8,4544.1,3923.2,4646.3,4165.4,4005.3,3847.9,3840.5,4106.4,6370.3,5142.4,6129.4,6177.6,6175.5,6212.1
1950.9,237.1,625.5,130.5,330.0,2705.2,2527.9,2416.8,3206.7,2643.1,2774.9,3060.8,3081.2,2914.8,2932.2,2847.5,3140.3,520.1,2737.7,2549.6,3017.1,3136.7,3076.7,3003.2,2778.1,2455.3,3015.8,2818.0,2127.9,7287.3,2550.7,4593.4,0.0,131.6,266.3,1443.9,776.9,4759.1,5322.8,4660.9,4623.1,1988.5,1334.3,654.2,526.0,2902.5,1027.5,6488.0,3150.2,2643.3,3164.0,5130.4,3136.5,2930.4,3075.3,2073.0,2292.3,2664.2,2808.6,2815.9,3258.5,848.6,1500.1,5148.1,5196.3,5194.2,5230.8
1920.2,130.5,518.8,44.8,299.3,2674.4,2497.2,2386.0,3176.0,2612.4,2744.2,3030.1,3050.5,2884.1,2901.5,2816.7,3109.6,489.3,2706.9,2518.9,2986.4,3105.9,3045.9,2972.5,2747.3,2424.6,2985.1,2787.3,2097.2,7256.5,2519.9,4562.7,131.6,0.0,180.6,1413.1,746.2,4728.3,5292.1,4630.1,4592.4,1957.8,1303.6,623.5,495.2,2871.7,920.9,6457.3,3119.5,2612.6,3133.3,5099.7,3105.8,2899.7,3044.5,2042.3,2261.5,2633.5,2777.8,2785.2,3227.8,817.9,1393.5,5117.4,5165.5,5163.4,5200.1
2089.5,311.1,699.4,135.9,468.6,2843.8,2666.5,2555.4,3345.3,2781.7,2913.6,3199.4,3219.8,3053.5,3070.8,2986.1,3279.0,658.7,2876.3,2688.2,3155.8,3275.3,3215.3,3141.8,2916.7,2594.0,3154.4,2956.7,2266.6,7425.9,2689.3,4732.0,266.3,180.6,0.0,1582.5,915.5,4897.7,5461.4,4799.5,4761.7,2127.1,1472.9,792.8,664.6,3041.1,1101.5,6626.7,3288.8,2782.0,3302.6,5269.0,3275.1,3069.1,3213.9,2211.6,2430.9,2802.8,2947.2,2954.6,3397.1,987.3,1574.1,5286.7,5334.9,5332.8,5369.4
2054.1,1446.2,1565.1,1446.6,1113.8,2781.5,3099.2,2988.1,3778.0,2271.7,2403.5,2689.4,2709.8,1841.4,2309.9,2225.2,1616.0,943.9,2115.4,2178.2,2240.1,3708.0,3648.0,3574.5,3349.4,2083.9,1870.2,2132.5,2699.3,6549.0,2179.2,5164.7,1443.9,1413.1,1582.5,0.0,1433.2,5330.4,5894.1,5232.2,5194.4,2044.5,1435.4,863.3,1182.3,3473.8,1886.6,4186.2,3721.5,2719.7,2035.6,2828.6,3707.8,2246.6,3646.6,2644.3,2863.6,2292.8,2437.1,2140.2,3829.8,628.6,3140.5,5719.4,5767.6,5765.5,5802.1
1666.9,643.6,272.0,779.7,446.9,2421.2,2243.9,2132.8,2922.7,2359.1,2490.9,2776.8,2797.2,2630.8,2648.2,2563.5,2856.3,521.1,2453.7,2265.6,2733.1,2852.6,2792.7,2719.2,2494.1,2171.3,2731.8,2534.0,1843.9,7003.3,2266.7,4309.4,776.9,746.2,915.5,1433.2,0.0,4475.1,5038.8,4376.9,4339.1,1704.5,1323.7,643.6,250.9,2618.5,593.5,6204.0,2866.2,2359.3,2880.0,4846.4,2852.5,2646.4,2791.3,1789.0,2008.3,2380.2,2524.6,2531.9,2974.5,838.0,1066.1,4864.1,4912.3,4910.2,4946.8
3745.0,5162.9,5008.4,5163.3,4830.5,3041.6,2864.3,2988.0,3224.3,4437.2,4569.0,4854.9,3819.4,3653.0,3670.4,3585.6,3878.5,4904.8,3475.8,3287.8,3755.3,3154.3,2498.1,2017.7,2242.8,4249.4,3754.0,3556.2,3717.8,7304.9,3288.8,3941.9,5160.6,5129.8,5299.2,5795.9,4876.6,0.0,563.7,598.9,636.7,4180.1,4487.7,5027.2,4634.6,2920.1,5329.9,8282.1,2307.7,2979.8,3902.2,6924.5,3154.1,3266.9,2496.7,3497.7,3882.1,3402.4,3546.7,3554.1,2714.8,5221.7,3993.8,389.0,437.2,435.1,471.7
3385.8,4803.6,4649.2,4804.1,4471.3,2682.3,2505.1,2628.7,2865.0,4078.0,4209.8,4495.7,3460.1,3293.8,3311.1,3226.4,3519.2,4545.5,3116.6,2928.5,3396.0,2795.0,2138.9,1658.5,1883.6,3890.2,3394.7,3197.0,3358.5,6945.6,2929.6,3582.6,4801.3,4770.6,4939.9,5436.6,4517.3,253.1,0.0,239.7,277.4,3820.8,4128.4,4668.0,4275.3,2560.8,4970.7,7922.9,1948.4,2620.5,3542.9,6565.2,2794.9,2907.6,2137.5,3138.4,3522.9,3043.1,3187.5,3194.9,2355.5,4862.4,3634.5,642.1,690.3,688.2,112.5
3146.1,4563.9,4409.5,4564.4,4231.6,2442.6,2265.4,2389.0,2625.4,3838.3,3970.1,4256.0,3220.4,3054.1,3071.4,2986.7,3279.6,4305.8,2876.9,2688.8,3156.4,2555.3,1899.2,1418.8,1643.9,3650.5,3155.0,2957.3,3118.9,6705.9,2689.9,3343.0,4561.6,4530.9,4700.2,5196.9,4277.6,98.2,661.9,0.0,37.7,3581.1,3888.7,4428.3,4035.6,2321.1,4731.0,7683.2,1708.7,2380.8,3303.2,6325.5,2555.2,2667.9,1897.8,2898.7,3283.2,2803.4,2947.8,2955.2,2115.8,4622.7,3394.8,487.2,535.4,533.3,569.9
3108.3,4526.2,4371.7,4526.6,4193.8,2404.9,2227.7,2351.3,2587.6,3800.5,3932.3,4218.2,3182.7,3016.3,3033.7,2949.0,3241.8,4268.1,2839.1,2651.1,3118.6,2517.6,1861.4,1381.0,1606.2,3612.7,3117.3,2919.5,3081.1,6668.2,2652.2,3305.2,4523.9,4493.1,4662.5,5159.2,4239.9,136.0,699.7,37.7,0.0,3543.4,3851.0,4390.5,3997.9,2283.4,4693.2,7645.4,1671.0,2343.1,3265.5,6287.8,2517.4,2630.2,1860.0,2861.0,3245.4,2765.7,2910.1,2917.4,2078.1,4585.0,3357.1,525.0,573.2,571.0,607.7
442.8,2698.3,2543.8,2698.8,2366.0,1170.3,1488.0,1376.8,2166.8,660.4,792.3,1078.1,1098.5,932.2,949.5,864.8,1157.7,1440.1,755.0,566.9,1034.5,2096.7,2036.7,1963.3,1738.1,472.7,1033.1,835.4,1088.0,6247.4,568.0,3553.5,2696.0,2665.3,2834.6,1856.9,2412.0,3719.2,4282.9,3621.0,3583.2,0.0,469.0,1149.1,2170.0,1862.6,2865.4,4343.2,2110.3,1108.4,1181.3,2985.5,2096.6,635.3,2035.4,1033.1,1252.3,681.5,825.9,833.3,2218.6,1275.7,1529.2,4108.2,4156.4,4154.2,4190.9
750.4,1336.6,1455.5,1337.1,1004.3,1477.9,1795.6,1684.4,2474.4,968.0,1099.8,1385.7,1406.1,1239.7,1257.1,1172.4,1465.2,971.1,1062.6,874.5,1342.0,2404.3,2344.3,2270.9,2045.7,780.2,1340.7,1142.9,1395.6,6554.9,875.6,3861.1,1334.3,1303.6,1472.9,1435.4,1323.7,4026.7,4590.5,3928.5,3890.8,469.0,0.0,680.1,1072.7,2170.1,1777.1,4650.7,2417.9,1416.0,1488.9,3293.1,2404.2,942.9,2342.9,1340.7,1559.9,989.1,1133.5,1140.8,2526.2,806.7,1836.8,4415.8,4463.9,4461.8,4498.5
