965.7,1822.4,1545.6,1422.9,1408.7,1638.0,1809.9,1114.0,2150.7,1333.6,0.0,631.9,1248.6,1394.2,1293.2,1828.5,1121.7,1384.0,1661.1,1904.8,1338.1,1519.4,1602.8,1542.5,1676.1,2035.9,1469.5,1525.2,1279.1,931.8,1274.2,167.8,1652.3,982.7,1410.0,322.9,2615.8,1739.1,1805.3,2615.8,1531.9,1884.1,2657.3,1561.8,1293.7,611.9,1698.0,815.3,495.2,535.6,1885.5,1429.1,1775.4,1982.4,2360.5,86.8,2152.3
1569.6,2540.5,2263.7,2141.0,2559.7,2241.9,2528.0,1717.8,2754.6,2367.7,603.8,0.0,951.4,2428.3,2444.2,2432.4,1725.5,1987.8,2695.3,2622.8,2372.2,2553.5,2320.9,2260.6,2394.1,2678.6,2285.7,2129.0,2538.8,1535.6,1878.0,730.4,2256.2,675.5,2561.0,877.8,3219.7,2457.2,2965.7,3219.7,2348.1,1589.3,3261.1,2165.6,2444.7,1215.8,1390.9,508.2,188.1,228.4,1590.7,2463.3,1468.2,1675.2,2053.4,517.1,2756.2
2006.3,2209.1,1932.4,1809.6,2228.4,2552.2,2196.6,2480.5,3637.2,2036.4,905.4,391.2,0.0,2097.0,2112.8,3315.0,2488.2,2472.6,2363.9,2291.5,2040.9,2222.2,1989.5,1929.2,2062.8,2347.2,1954.3,2439.4,2207.5,2298.3,2582.4,1031.9,3138.7,518.9,2229.6,1179.3,4102.3,2125.8,2634.4,4102.3,2016.7,1258.0,4143.7,3048.2,2113.4,1517.3,1059.5,467.2,446.5,356.7,1259.4,2131.9,1136.9,1343.9,1722.1,818.6,3638.7
129.8,986.4,709.7,586.9,1005.7,1087.1,974.0,563.0,1599.8,813.7,1045.7,1677.5,1997.0,0.0,890.2,1277.6,570.8,833.0,1141.2,1068.8,818.2,999.5,766.8,706.6,840.1,1124.6,731.7,974.2,984.8,380.9,723.3,1213.5,1101.4,1812.4,1006.9,1368.5,2064.9,903.2,1411.7,2064.9,794.1,1048.1,2106.4,1010.8,890.7,625.5,2029.0,1979.8,1540.9,1581.2,1049.5,909.2,2106.4,2313.4,2691.5,1132.4,1601.4
1006.6,1207.0,930.2,1098.8,351.1,639.6,1123.2,966.9,1724.5,720.2,1922.5,2554.4,2655.0,876.9,0.0,1402.4,840.0,560.0,636.0,1289.3,715.7,751.8,987.4,1083.0,1498.1,1010.7,952.2,526.7,987.4,1030.0,669.8,2090.4,1226.1,2470.4,116.8,2245.4,2189.6,886.4,906.4,2189.6,1014.6,1706.1,2231.1,1135.6,893.3,1502.4,2687.0,2637.8,2417.8,2458.1,1707.5,624.7,2764.3,2971.3,3349.5,2009.3,1726.1
1281.6,1782.4,1505.7,1674.3,1367.4,1113.5,1698.6,821.9,322.2,1295.7,1826.0,2457.9,3230.5,1452.3,1468.2,0.0,695.0,859.4,1211.5,1864.8,1291.2,1327.3,1562.8,1658.4,2073.6,1586.2,1527.7,1000.6,1109.3,885.0,749.6,1993.9,176.2,3045.9,1585.0,2148.9,787.3,1461.8,1280.7,787.3,1590.1,2281.6,828.7,770.7,1123.9,1405.9,3262.4,3213.2,2321.3,2361.6,2283.0,1200.1,3339.8,3546.8,3925.0,1912.8,323.8
586.6,859.5,582.7,751.3,543.9,516.3,847.0,126.9,1029.0,698.5,1131.0,1762.9,2307.5,529.4,428.4,706.9,0.0,262.3,614.3,941.8,694.0,730.1,639.9,1061.3,1150.6,989.0,604.7,403.5,414.2,189.9,152.5,1298.8,530.6,2122.9,545.1,1453.9,1494.1,864.7,683.6,1494.1,667.1,1358.6,1535.6,440.1,428.9,710.8,2339.5,2290.3,1626.2,1666.5,1360.0,603.0,2416.8,2623.8,3002.0,1217.7,1030.6
722.7,923.0,646.3,814.9,508.0,254.1,839.2,406.9,1164.5,436.3,1411.0,2042.9,2371.1,592.9,608.8,842.3,280.0,0.0,352.0,1005.4,431.7,467.9,703.4,799.0,1214.1,726.8,668.3,141.2,703.4,469.9,109.8,1578.9,666.1,2186.5,725.6,1733.9,1629.6,602.4,421.3,1629.6,730.7,1422.2,1671.1,575.5,609.3,990.9,2403.0,2353.8,1906.3,1946.6,1423.6,340.7,2480.4,2687.4,3065.5,1497.8,1166.1
614.0,645.2,537.5,706.2,399.3,210.2,487.2,758.9,1516.6,327.6,1529.9,2161.7,2262.4,484.2,500.1,1194.4,632.1,352.0,0.0,622.7,323.0,359.1,594.7,447.0,731.2,374.7,559.5,318.8,594.7,685.5,461.8,1697.7,1018.1,2077.7,616.8,1852.7,1981.7,250.4,270.4,1981.7,621.9,1313.4,2023.1,927.6,500.6,1109.7,2294.3,2245.1,2025.1,2065.4,1314.9,232.0,2371.7,2578.7,2956.8,1616.6,1518.1
739.6,22.6,663.1,421.5,524.9,313.9,275.5,884.5,1642.2,453.2,1655.5,2352.3,2129.6,609.8,625.7,1320.0,757.7,477.7,125.6,0.0,448.6,484.7,720.3,550.7,631.2,478.4,685.1,444.4,720.3,811.2,587.4,1823.3,1143.7,1945.0,742.5,1978.3,2107.3,354.1,374.2,2107.3,747.5,1180.7,2148.7,1053.2,626.2,1235.3,2161.5,2112.3,2150.7,2191.0,1182.1,357.6,2238.9,2445.9,2824.1,1742.2,1643.7
290.9,491.3,214.5,383.1,221.4,511.3,478.8,544.7,1596.3,4.5,1206.8,1838.7,1939.3,161.2,177.1,1274.1,711.8,431.7,323.0,573.6,0.0,181.3,271.7,648.8,782.4,697.7,236.5,398.5,271.7,362.5,541.5,1374.7,1097.8,1754.7,293.8,1529.7,2061.4,573.4,593.5,2061.4,298.9,990.4,2102.8,1007.3,177.6,786.7,1971.3,1922.1,1702.1,1742.4,991.8,91.0,2048.6,2255.6,2633.8,1293.6,1597.8
695.7,896.0,619.2,787.9,40.1,328.7,812.2,655.9,1413.6,409.2,1611.6,2243.4,2344.1,565.9,581.8,1091.4,529.1,249.1,325.0,978.3,404.7,0.0,676.4,772.0,1187.1,699.7,641.2,215.8,676.4,719.0,358.8,1779.4,915.1,2159.4,698.5,1934.4,1878.7,575.4,595.5,1878.7,703.6,1395.1,1920.1,824.6,582.3,1191.4,2376.0,2326.8,2106.8,2147.1,1396.5,313.7,2453.4,2660.4,3038.5,1698.3,1415.1
773.7,756.1,479.3,204.7,775.3,878.3,466.7,1027.5,2184.1,583.4,1689.6,2135.5,1912.8,644.0,659.8,1862.0,1035.2,1019.6,910.9,602.2,587.9,769.2,0.0,280.9,414.4,669.7,501.3,986.4,754.5,845.3,1129.4,1857.5,1685.7,1728.2,776.6,2012.5,2649.3,477.5,707.8,2649.3,563.7,963.9,2690.7,1595.2,660.4,1269.5,1944.7,1895.6,2154.8,2065.0,965.3,678.9,2022.1,2229.1,2607.3,1776.4,2185.7
573.8,343.9,499.8,377.1,795.8,597.4,185.8,1048.0,1993.9,603.8,1710.1,2090.4,1867.6,664.5,680.3,1671.7,1109.4,829.4,477.3,321.3,608.4,836.5,557.0,0.0,284.3,418.0,521.8,796.1,775.0,865.8,939.2,1878.0,1495.5,1683.0,797.1,2033.0,2459.0,196.6,426.9,2459.0,584.2,918.7,2500.5,1404.9,680.9,1290.0,1899.6,1850.4,2109.6,2019.9,920.1,709.3,1976.9,2183.9,2562.1,1796.9,1995.5
1166.2,683.9,1089.8,671.9,951.5,672.3,525.9,1311.2,2068.8,879.8,2082.1,2576.0,2353.3,1036.4,1052.3,1746.6,1184.3,904.3,552.2,661.4,875.3,911.4,1146.9,485.7,0.0,255.3,1111.8,871.0,1146.9,1237.8,1014.0,2250.0,1570.4,2168.7,1169.1,2405.0,2533.9,289.1,501.8,2533.9,1174.2,1404.4,2575.3,1479.8,1052.8,1662.0,2385.2,2336.1,2577.4,2617.7,1405.8,784.2,2462.6,2669.6,3047.8,2168.9,2070.4
782.7,703.6,708.8,586.1,1004.8,756.7,545.5,1257.0,2153.2,812.8,1919.1,2299.4,2076.6,873.5,889.3,1831.0,1268.7,988.6,636.6,681.0,817.4,995.7,766.0,359.7,373.3,0.0,730.8,955.4,983.9,1074.8,1098.4,2087.0,1654.7,1892.0,1006.1,2242.0,2618.3,373.4,586.2,2618.3,793.2,1127.7,2659.7,1564.2,889.8,1499.0,2108.6,2059.4,2318.6,2228.9,1129.1,868.6,2185.9,2392.9,2771.1,2005.9,2154.7
422.4,404.7,128.0,296.6,424.0,672.7,392.3,676.1,1757.7,232.0,1338.3,2075.5,1852.8,292.6,308.5,1435.5,683.8,593.1,484.4,487.1,236.5,417.8,185.1,562.3,599.6,859.1,0.0,559.9,403.1,493.9,702.9,1506.1,1259.2,1668.2,425.2,1661.1,2222.8,734.8,754.9,2222.8,62.4,903.9,2264.2,1168.7,309.0,918.1,1884.7,1835.6,2094.8,2005.0,905.3,327.5,1962.1,2169.1,2547.3,1425.0,1759.2
689.4,889.8,613.0,781.6,474.7,112.9,806.0,548.1,1305.7,403.0,1605.3,2237.2,2337.8,559.7,575.5,983.5,421.2,141.2,318.8,972.1,398.5,434.6,670.1,765.7,1180.9,693.5,635.0,0.0,670.2,611.1,251.0,1773.2,807.3,2153.2,692.3,1928.2,1770.8,569.1,280.1,1770.8,697.4,1388.9,1812.3,716.7,576.0,1185.2,2369.7,2320.6,2100.6,2140.9,1390.3,307.4,2447.1,2654.1,3032.3,1692.1,1307.3
468.6,883.3,606.6,775.2,567.8,797.1,870.9,273.0,1309.8,492.6,1013.0,1644.9,2331.4,553.3,452.3,987.6,280.8,543.0,820.2,965.7,497.2,678.4,663.7,1040.9,1174.5,1194.9,628.6,684.2,0.0,90.8,433.3,1180.8,811.4,2146.8,569.0,1335.9,1774.9,1070.6,964.3,1774.9,691.0,1382.5,1816.4,720.8,452.8,592.8,2363.3,2314.2,1508.2,1548.5,1383.9,588.2,2440.7,2647.7,3025.9,1099.7,1311.4
396.7,792.5,515.7,684.4,476.9,706.3,780.0,182.2,1219.0,401.8,941.1,1572.9,2240.6,462.4,361.4,896.8,189.9,452.2,729.4,874.9,406.3,587.6,572.9,950.1,1083.6,1104.1,537.7,593.4,347.3,0.0,342.4,1108.9,720.5,2056.0,478.2,1263.9,1684.1,979.7,873.5,1684.1,600.1,1291.6,1725.5,630.0,361.9,520.9,2272.5,2223.3,1436.3,1476.6,1293.1,497.4,2349.9,2556.9,2935.0,1027.8,1220.5
832.5,1032.8,756.0,924.7,617.8,363.8,949.0,297.1,1054.8,546.0,1301.2,1933.1,2480.8,702.7,718.6,732.6,170.3,109.8,461.8,1115.1,541.5,577.6,813.2,908.8,1323.9,836.5,778.0,251.0,813.2,360.2,0.0,1469.1,556.3,2296.2,835.3,1624.1,1519.9,712.2,531.1,1519.9,840.4,1531.9,1561.3,465.8,719.1,881.1,2512.8,2463.6,1796.5,1836.8,1533.3,450.5,2590.2,2797.2,3175.3,1388.0,1056.3
1409.8,2266.4,1989.7,1866.9,1852.7,2082.1,2253.9,1558.0,2594.8,1777.6,444.0,464.0,1090.7,1838.2,1737.2,2272.6,1565.7,1828.0,2105.2,2348.8,1782.1,1963.4,2046.8,1986.6,2120.1,2479.9,1913.5,1969.2,1723.1,1375.8,1718.2,0.0,2096.3,814.8,1854.0,718.0,3059.9,2183.2,2249.3,3059.9,1976.0,1728.6,3101.3,2005.8,1737.7,1055.9,1530.2,647.5,327.4,367.7,1730.0,1873.2,1607.5,1814.5,2192.7,357.3,2596.3
1105.4,1606.2,1329.4,1498.1,1191.2,937.2,1522.4,645.7,498.4,1119.4,1649.8,2281.7,3054.2,1276.1,1292.0,176.2,518.8,683.2,1035.2,1688.5,1114.9,1151.0,1386.6,1482.2,1897.3,1409.9,1351.4,824.4,933.0,708.7,573.4,1817.6,0.0,2869.6,1408.7,1972.7,963.5,1285.6,1104.5,963.5,1413.8,2105.3,1005.0,594.5,947.7,1229.6,3086.2,3037.0,2145.0,2185.3,2106.7,1023.9,3163.6,3370.6,3748.7,1736.5,500.0
1876.0,2078.8,1802.1,1679.3,2098.1,2421.9,2066.3,2350.2,3506.9,1906.1,963.6,712.5,489.8,1966.7,1982.6,3184.7,2357.9,2342.3,2233.6,2161.2,1910.6,2091.9,1859.2,1799.0,1932.5,2217.0,1824.1,2309.1,2077.2,2168.0,2452.1,1090.2,3008.4,0.0,2099.3,976.0,3972.0,1995.6,2504.1,3972.0,1886.5,1127.7,4013.4,2917.9,1983.1,1575.6,929.2,167.4,731.8,642.0,1129.1,2001.6,1006.6,1213.6,1591.8,876.9,3508.4
889.9,1090.2,813.4,982.1,234.3,522.9,1006.4,850.1,1607.8,603.5,1805.8,2437.6,2538.3,760.1,776.0,1285.6,723.3,443.3,519.2,1172.6,598.9,635.0,870.6,966.2,1381.3,893.9,835.4,410.0,870.6,913.2,553.0,1973.6,1109.3,2353.6,0.0,2128.6,2072.9,769.6,789.7,2072.9,897.8,1589.3,2114.3,1018.8,776.5,1385.6,2570.2,2521.0,2301.0,2341.3,1590.8,507.9,2647.6,2854.6,3232.7,1892.5,1609.3
1288.6,2145.3,1868.5,1745.8,1731.6,1960.9,2132.8,1436.8,2473.6,1656.4,322.9,858.3,1316.3,1717.1,1616.1,2151.4,1444.6,1706.8,1984.0,2227.6,1661.0,1842.3,1925.7,1865.4,1998.9,2358.7,1792.4,1848.0,1601.9,1254.6,1597.1,394.3,1975.2,976.0,1732.8,0.0,2938.7,2062.0,2128.1,2938.7,1854.8,1954.2,2980.2,1884.6,1616.6,934.8,1755.8,770.7,721.7,762.0,1955.6,1752.0,1833.1,2040.1,2418.3,404.3,2475.2
2068.9,2569.7,2293.0,2461.6,2154.7,1900.8,2485.9,1609.2,756.2,2083.0,2613.3,3245.2,4017.8,2239.6,2255.5,787.3,1482.3,1646.7,1998.8,2652.1,2078.5,2114.6,2350.1,2445.7,2860.9,2373.5,2315.0,1787.9,1896.6,1672.3,1536.9,2781.2,963.5,3833.2,2372.3,2936.2,0.0,2249.1,2068.0,0.0,2377.4,3068.9,128.7,1558.0,1911.2,2193.2,4049.7,4000.5,3108.6,3148.9,3070.3,1987.4,4127.1,4334.1,4712.3,2700.1,754.6
894.7,394.9,696.4,382.8,680.0,400.8,236.8,1039.7,1797.3,608.3,1810.6,2287.0,2064.2,765.0,780.8,1475.1,912.8,632.8,280.7,372.3,603.8,639.9,753.6,196.6,480.9,221.4,840.3,599.5,875.5,966.3,742.6,1978.5,1298.9,1879.6,897.6,2133.5,2262.4,0.0,230.3,2262.4,902.7,1115.3,2303.9,1208.3,781.3,1390.5,2096.2,2047.0,2306.2,2216.5,1116.7,512.7,2173.5,2380.5,2758.7,1897.4,1798.9
846.9,625.3,770.5,613.3,632.2,353.0,467.2,828.2,1585.8,560.5,1762.8,2394.7,2495.3,717.1,733.0,1263.6,701.3,421.3,232.9,602.7,555.9,592.1,827.6,427.0,711.3,354.8,792.4,280.1,827.6,918.5,531.1,1930.6,1087.4,2310.7,849.8,2085.7,2050.9,230.4,0.0,2050.9,854.8,1546.3,2092.4,996.8,733.5,1342.6,2527.2,2478.0,2258.0,2298.3,1547.8,464.9,2604.6,2811.6,3189.7,1849.5,1587.4
2068.9,2569.7,2293.0,2461.6,2154.7,1900.8,2485.9,1609.2,756.2,2083.0,2613.3,3245.2,4017.8,2239.6,2255.5,787.3,1482.3,1646.7,1998.8,2652.1,2078.5,2114.6,2350.1,2445.7,2860.9,2373.5,2315.0,1787.9,1896.6,1672.3,1536.9,2781.2,963.5,3833.2,2372.3,2936.2,0.0,2249.1,2068.0,0.0,2377.4,3068.9,128.7,1558.0,1911.2,2193.2,4049.7,4000.5,3108.6,3148.9,3070.3,1987.4,4127.1,4334.1,4712.3,2700.1,754.6
484.8,467.1,190.4,359.0,486.4,735.1,454.7,738.5,1820.1,294.4,1400.7,2137.9,1915.2,355.0,370.9,1497.9,746.2,655.5,546.8,549.5,298.9,480.2,247.5,624.7,662.0,921.5,62.4,622.3,465.5,556.3,765.3,1568.5,1321.6,1730.6,487.6,1723.5,2285.2,797.2,817.3,2285.2,0.0,966.3,2326.6,1231.1,371.4,980.5,1947.1,1898.0,2157.2,2067.4,967.7,390.0,2024.5,2231.5,2609.7,1487.4,1821.6
935.7,1138.5,861.7,739.0,1157.7,1481.6,1126.0,1409.9,2566.5,965.8,1664.4,1392.0,1169.2,1026.4,1042.2,2244.4,1417.6,1402.0,1293.3,1220.9,970.3,1151.6,918.9,858.6,992.2,1276.6,883.7,1368.8,1136.9,1227.7,1511.8,1790.9,2068.1,984.6,1159.0,1811.1,3031.7,1055.2,1563.8,3031.7,946.1,0.0,3073.1,1977.6,1042.8,1651.9,1201.2,1152.0,1411.2,1321.5,1.4,1061.3,1278.5,1485.5,1863.7,1577.6,2568.1
2171.0,2671.9,2395.1,2563.7,2256.8,2002.9,2588.1,1711.3,858.3,2185.1,2715.4,3347.3,4119.9,2341.8,2357.6,889.4,1584.5,1748.8,2100.9,2754.2,2180.6,2216.7,2452.2,2547.8,2963.0,2475.6,2417.1,1890.0,1998.7,1774.4,1639.1,2883.3,1065.7,3935.3,2474.4,3038.3,189.4,2351.2,2170.1,189.4,2479.5,3171.0,0.0,1660.2,2013.3,2295.3,4151.8,4102.7,3210.7,3251.0,3172.4,2089.5,4229.2,4436.2,4814.4,2802.2,856.8
1014.8,1515.6,1238.9,1407.5,1100.6,846.7,1431.9,555.1,1092.9,1028.9,1559.2,2191.1,2963.7,1185.6,1201.4,770.7,428.3,592.6,944.7,1598.0,1024.4,1060.5,1296.0,1391.6,1806.8,1319.4,1260.9,733.8,842.5,618.2,482.9,1727.1,594.5,2779.1,1318.2,1882.1,1558.0,1195.0,1013.9,1558.0,1323.3,2014.8,1599.5,0.0,857.1,1139.1,2995.6,2946.5,2054.5,2094.8,2016.2,933.3,3073.0,3280.0,3658.2,1646.0,1094.5
770.5,970.8,694.1,862.7,115.0,403.5,887.1,730.8,1488.4,484.1,1686.4,2318.3,2418.9,640.8,656.6,1166.2,603.9,323.9,399.9,1053.2,479.6,515.7,751.2,846.8,1262.0,774.6,716.1,290.6,751.3,793.8,433.7,1854.3,990.0,2234.3,773.4,2009.3,1953.5,650.2,670.3,1953.5,778.5,1470.0,1995.0,899.4,0.0,1266.3,2450.8,2401.7,2181.7,2222.0,1471.4,388.5,2528.2,2735.2,3113.4,1773.2,1490.0
571.8,1428.5,1151.7,1029.0,1014.8,1244.1,1416.0,720.0,1756.8,939.6,638.1,1270.0,1886.7,1000.3,899.2,1434.6,727.8,990.0,1267.2,1510.8,944.2,1125.4,1208.9,1148.6,1282.1,1641.9,1075.6,1131.2,885.1,537.8,880.2,806.0,1258.4,2254.5,1016.0,961.0,2221.9,1345.2,1411.3,2221.9,1138.0,1490.1,2263.4,1167.8,899.8,0.0,2471.0,1453.4,1133.4,1173.7,1491.6,1035.2,2548.4,2755.4,3133.5,724.9,1758.4
2003.8,2206.6,1929.8,1807.1,2225.8,2549.7,2194.1,2478.0,3634.6,2033.9,1636.2,963.1,680.6,2094.5,2110.3,3312.5,2485.7,2470.1,2361.4,2289.0,2038.4,2219.7,1987.0,1926.7,2060.3,2344.7,1951.8,2436.9,2205.0,2295.8,2579.9,1762.7,3136.2,956.4,2227.1,1783.0,4099.8,2123.3,2631.9,4099.8,2014.2,1255.4,4141.2,3045.7,2110.9,2720.0,0.0,1123.8,1383.1,1293.3,1256.9,2129.4,294.8,190.2,440.7,1549.4,3636.2
2043.3,2246.2,1969.4,1846.7,2265.4,2589.3,2233.7,1829.1,3674.2,2073.4,715.2,735.2,657.1,2134.1,2149.9,3352.0,1836.9,2509.7,2401.0,2328.5,2078.0,2259.2,2026.6,1966.3,2099.9,2384.3,1991.4,2476.4,2244.5,1647.0,2619.5,841.7,3175.8,167.4,2266.7,770.7,4139.3,2162.9,2671.4,4139.3,2053.8,1295.0,4180.8,3085.3,2150.4,1327.1,1096.6,0.0,598.5,638.9,1296.5,2169.0,1174.0,1381.0,1759.1,628.4,3675.8
1496.9,2467.8,2191.0,2068.3,2487.0,2169.2,2455.3,1645.1,2681.9,2295.0,531.2,551.2,878.7,2355.6,2371.5,2359.7,1652.9,1915.1,2622.6,2550.1,2299.5,2480.8,2248.2,2187.9,2321.5,2605.9,2213.0,2056.3,2466.1,1462.9,1805.3,657.7,2183.5,602.9,2488.3,805.1,3147.0,2384.5,2893.0,3147.0,2275.4,1516.6,3188.5,2092.9,2372.0,1143.1,1318.2,435.5,0.0,228.5,1518.0,2390.6,1395.6,1602.6,1980.7,444.4,2683.5
1476.4,2284.4,2007.7,1884.9,2303.7,2148.7,2272.0,1624.7,2661.4,2111.7,510.7,530.7,695.4,2172.3,2188.2,2339.2,1632.4,1894.7,2439.2,2366.8,2116.2,2297.5,2064.8,2004.6,2138.1,2422.6,2029.7,2035.9,2282.8,1442.5,1784.9,637.2,2163.0,518.6,2304.9,784.6,3126.5,2201.2,2709.7,3126.5,2092.1,1333.3,3168.0,2072.5,2188.7,1122.6,1134.9,351.2,394.1,0.0,1334.7,2207.2,1212.2,1419.2,1797.4,423.9,2663.0
937.1,1139.9,863.2,740.4,1159.2,1483.0,1127.5,1411.3,2568.0,967.2,1665.8,1393.4,1170.7,1027.8,1043.7,2245.8,1419.0,1403.5,1294.7,1222.3,971.7,1153.0,920.3,860.1,993.6,1278.1,885.2,1370.2,1138.3,1229.1,1513.2,1792.3,2069.5,986.0,1160.4,1812.6,3033.1,1056.7,1565.2,3033.1,947.6,1.4,3074.5,1979.0,1044.2,1653.3,1202.6,1153.4,1412.7,1322.9,0.0,1062.7,1280.0,1487.0,1865.1,1579.1,2569.5
382.0,582.3,305.6,474.2,167.3,420.3,569.8,747.6,1505.2,95.6,1297.9,1929.8,2030.4,252.2,268.1,1183.0,620.7,340.7,232.0,664.7,91.0,127.2,362.7,679.0,873.4,606.7,327.5,307.4,362.7,453.6,450.5,1465.7,1006.8,1845.8,384.9,1620.8,1970.3,482.4,502.4,1970.3,390.0,1081.4,2011.8,916.2,268.6,877.7,2062.3,2013.1,1793.1,1833.4,1082.9,0.0,2139.7,2346.7,2724.8,1384.6,1506.8
2040.5,2243.4,1966.6,1843.9,2262.6,2586.5,2230.9,2514.7,3671.4,2070.6,1673.0,999.9,717.3,2131.2,2147.1,3349.2,2522.5,2506.9,2398.2,2325.7,2075.1,2256.4,2023.8,1963.5,2097.0,2381.5,1988.6,2473.6,2241.7,2332.5,2616.6,1799.5,3173.0,993.2,2263.9,1819.7,4136.5,2160.1,2668.6,4136.5,2051.0,1292.2,4177.9,3082.4,2147.6,2756.7,294.8,1160.6,1419.8,1330.0,1293.6,2166.2,0.0,207.0,585.2,1586.2,3673.0
