0.0,532.6,493.6,526.0,528.5,352.5,483.5,1572.7,212.2,1307.4,417.5,802.3,155.3,935.8,1318.7,487.2,271.2,249.7,804.7,987.6,597.7,930.9,602.4,446.6,155.0,447.7,2183.9,532.0,618.4,468.0,1349.0,830.2,1924.0,549.2
585.6,0.0,428.7,436.6,463.5,330.8,803.9,1483.3,672.0,1937.0,483.6,531.0,452.9,1375.2,1373.0,946.9,513.4,385.9,1434.3,1323.5,574.8,1390.7,1062.1,784.9,452.5,783.8,2238.3,245.0,184.2,433.1,1978.6,396.0,2553.6,1008.9
472.4,301.4,0.0,472.2,100.2,164.5,418.3,1340.8,710.0,1235.8,54.9,374.1,315.2,1410.8,1408.5,805.6,199.4,222.8,1469.9,1359.0,169.5,993.0,920.8,399.2,315.6,398.2,2273.8,300.8,485.6,4.4,1520.9,399.5,1676.6,867.6
498.9,484.1,445.1,0.0,479.9,347.2,776.9,1343.1,587.9,1500.4,500.0,753.7,370.6,938.6,936.4,933.5,486.4,306.3,997.7,886.8,549.2,1830.4,1142.6,757.8,370.2,756.8,1801.6,483.5,442.3,449.5,1542.0,810.2,2117.0,1175.5
528.5,336.2,100.2,507.0,0.0,199.3,518.5,1553.7,742.4,1336.0,155.2,408.9,396.5,1445.6,1443.4,905.9,299.7,304.3,1504.7,1393.8,204.3,1093.3,1021.1,499.5,396.8,498.4,2308.7,335.6,520.4,104.7,2049.0,434.3,1776.9,967.9
352.5,203.5,164.5,374.3,199.3,0.0,473.1,1420.9,593.8,1290.6,165.4,473.1,197.1,1312.9,1310.6,868.7,182.6,105.0,1372.0,1261.1,268.6,1047.9,983.9,454.1,197.5,453.0,2175.9,202.9,387.7,168.9,1916.2,498.6,1731.5,922.5
468.6,676.6,418.3,899.8,518.5,473.1,0.0,1850.7,371.6,897.3,363.4,792.4,406.3,1101.3,1484.1,467.1,290.5,470.6,970.2,1153.1,587.8,654.6,582.4,197.8,406.7,198.8,2349.4,676.0,860.8,413.9,1182.4,817.8,1338.2,529.2
2088.4,2073.6,2034.5,1838.3,2069.4,1936.6,2366.3,0.0,2177.4,3338.7,2089.5,1622.7,1960.0,2776.9,2774.7,2452.4,2075.8,1895.7,2836.0,2725.2,1666.5,3668.7,2980.9,2347.3,1959.7,2346.3,3640.0,2073.0,1671.9,2039.0,3380.3,1436.5,3955.3,2514.4
242.8,756.8,680.4,528.2,773.0,640.2,341.9,1871.3,0.0,1095.2,625.4,1054.4,427.2,723.6,1106.4,345.6,543.1,520.5,592.5,775.4,849.9,789.3,460.8,305.0,426.9,306.0,1971.7,756.2,735.4,675.9,1136.7,1338.5,1711.8,407.6
1338.0,1924.8,1885.8,1440.7,1920.6,1787.9,897.3,2783.8,1095.2,0.0,1180.8,2194.5,1522.4,897.1,1279.9,633.9,1108.0,1747.0,766.0,948.9,1989.9,433.2,518.7,1064.2,1522.0,1065.2,2145.2,1924.2,1883.0,1890.2,891.4,2251.0,719.8,611.7
417.5,368.9,54.9,501.2,155.2,165.4,363.4,1395.8,655.1,1180.8,0.0,429.0,260.3,1439.8,1437.5,750.7,144.5,167.8,1253.7,1388.0,224.4,938.1,865.9,344.3,260.7,343.3,2302.8,368.3,553.0,50.5,1465.9,454.4,1621.7,812.7
802.3,610.1,374.1,780.8,408.9,473.1,792.4,1127.5,1016.2,1609.8,429.0,0.0,689.3,1719.4,1717.2,1179.7,573.5,596.8,1778.5,1667.7,204.6,1367.1,1294.9,773.3,689.7,772.3,2582.5,609.4,370.4,378.5,1894.9,186.2,2050.7,1241.7
