711.0,1065.2,537.2,1265.0,1321.9,1481.5,851.4,657.3,1079.9,1791.2,0.0,308.5,2124.6,1382.6,654.7,1139.7,839.4,1553.0,1348.2,1177.7,1465.2,3927.2,4384.5,1340.5,1371.3,2177.3,1467.0,1139.5,1357.5,1359.1,4614.9,1747.9,3429.8,1607.9,467.3,1786.6,3631.4,2785.4,645.6,2138.0,1815.7,1125.2,653.4,1849.6,2211.4,2412.3,1699.8,1205.4,729.6,1109.4,2129.7,2798.9,1590.4,1400.1,1399.4,1077.0,1354.8,3130.6,3680.3,1220.7,1086.9,3916.7,970.4,953.1,4083.1,1741.9,227.3,229.1,1791.2,4739.0,710.4,1388.4,1386.6,223.2,1422.9,1223.1,1234.4,657.1,949.0,1456.4,342.1,102.8,338.9,1112.0,955.6,958.3,366.1,365.4,1481.5,224.3,102.3,716.1,716.1,1695.6,4666.6,942.4,930.3,991.7,4782.9,4666.6
1019.5,1373.8,845.8,1573.6,1630.4,1790.0,1160.0,965.9,1388.4,2099.8,308.5,0.0,2074.3,1332.3,963.2,812.5,728.8,1861.6,1656.7,1486.2,1773.7,4235.7,4693.0,1649.0,1679.8,2485.8,1775.6,1448.0,1666.1,1667.7,4923.4,2056.5,3738.3,1916.4,216.5,2095.1,3939.9,3094.0,954.2,2446.5,2124.3,1433.7,962.0,2158.1,2519.9,2720.9,2008.4,1514.0,1038.2,1418.0,2079.4,3107.4,1898.9,1708.6,1708.0,1385.6,1663.3,3439.2,3988.8,1529.2,1395.4,4225.2,1279.0,1261.7,4391.7,2050.4,383.4,385.2,2099.8,5047.5,1018.9,1696.9,1695.2,531.7,1731.4,1531.6,1543.0,965.6,1257.6,1765.0,650.6,411.4,647.4,1420.6,1264.1,1266.8,674.7,674.0,1790.0,532.8,410.8,1024.6,1024.6,2004.1,4975.2,1251.0,1238.8,1300.3,5091.4,4975.2
2835.6,3189.9,2661.8,3389.7,3446.5,3606.1,2976.0,2782.0,3204.5,3915.8,2124.6,2074.3,0.0,742.0,2779.3,2628.6,2544.9,3677.6,3472.8,3302.3,3589.8,6051.8,6509.1,3465.1,3495.9,4301.9,3591.7,3264.1,3482.1,3483.7,6739.5,3872.6,5554.4,3732.5,2233.0,3911.2,5756.0,4910.1,2770.3,4262.6,3940.4,3249.8,2778.0,3974.2,4336.0,4536.9,3824.4,3330.0,2854.3,3234.0,5.1,4923.5,3715.0,3524.7,3524.0,3201.6,3479.4,5255.2,5804.9,3345.3,3211.5,6041.3,3095.0,3077.8,6207.8,3866.5,2199.5,2201.3,3915.8,6863.6,2835.0,3513.0,3511.2,2347.8,3547.5,3347.7,3359.0,2781.7,3073.6,3581.1,2466.7,2227.4,2463.5,3236.6,3080.2,3082.9,2490.7,2490.0,3606.1,2348.9,2226.9,2840.7,2840.7,3820.2,6791.2,3067.0,3054.9,3116.3,6907.5,6791.2
2093.6,2447.9,1919.9,2647.7,2704.5,2864.1,2234.0,2040.0,2462.5,3173.8,1382.6,1332.3,742.0,0.0,2037.3,1886.6,1802.9,2935.6,2730.8,2560.3,2847.8,5309.8,5767.1,2723.1,2753.9,3559.9,2849.7,2522.1,2740.1,2741.7,5997.5,3130.6,4812.4,2990.5,1491.0,3169.2,5014.0,4168.1,2028.3,3520.6,3198.4,2507.8,2036.0,3232.2,3594.0,3794.9,3082.4,2588.0,2112.3,2492.0,747.1,4181.5,2973.0,2782.7,2782.0,2459.6,2737.4,4513.2,5062.9,2603.3,2469.5,5299.3,2353.0,2335.8,5465.8,3124.5,1457.5,1459.3,3173.8,6121.6,2093.0,2771.0,2769.2,1605.8,2805.5,2605.7,2617.0,2039.7,2331.6,2839.1,1724.7,1485.4,1721.5,2494.6,2338.2,2340.9,1748.7,1748.0,2864.1,1606.9,1484.9,2098.7,2098.7,3078.2,6049.3,2325.0,2312.9,2374.3,6165.5,6049.3
56.3,796.0,756.3,995.8,1052.7,1212.3,582.2,388.2,810.7,1522.0,517.0,635.0,2451.0,1709.0,0.0,870.5,506.6,1283.8,1079.0,908.5,1196.0,4146.3,4603.6,1071.3,1102.1,1908.1,1197.8,870.3,1088.3,1089.9,4834.0,1478.8,3648.9,1338.7,793.7,1517.4,3850.5,3004.5,312.8,1868.8,1546.6,856.0,384.2,1580.4,1942.2,2143.1,1430.6,936.2,460.4,840.2,2456.2,3018.0,1321.2,1130.9,1130.2,807.8,1085.6,3349.7,3899.3,951.5,817.7,4135.8,701.2,683.9,4302.2,1472.7,382.8,384.6,1522.0,4958.1,441.2,1119.2,1117.4,442.3,1153.7,953.9,965.2,387.9,679.8,1187.2,257.5,414.2,254.3,842.8,686.4,689.1,585.2,584.5,1212.3,443.4,414.8,61.4,61.4,1426.4,4885.7,673.2,661.1,722.5,5002.0,4885.7
583.6,1022.6,1075.9,1222.4,1279.2,1438.9,808.8,614.7,1037.3,1507.5,1044.3,1162.3,2978.3,2236.3,527.3,0.0,137.3,1510.4,1305.6,1135.1,1422.5,4673.6,3714.5,494.2,1328.7,1331.0,1424.4,1096.9,365.6,367.1,3944.9,1705.3,2759.8,1565.2,1321.0,1744.0,2961.4,2115.5,840.1,2095.4,1773.1,1082.5,526.0,1806.9,2168.7,2369.7,1657.2,1162.8,687.0,1066.8,2983.4,2128.9,1547.8,1357.4,1356.8,1034.4,1312.1,3877.0,3010.3,1178.1,1044.3,3246.7,927.8,910.5,4829.5,1699.3,564.4,562.6,1507.5,4069.0,667.8,1039.3,1037.5,969.6,1380.3,1180.5,1191.8,614.5,906.4,1413.8,784.8,941.5,781.6,1069.4,913.0,915.7,1112.5,1111.8,1438.9,970.7,942.0,588.7,588.7,1411.9,3996.7,899.8,887.7,949.1,4775.3,3996.7
667.3,1106.3,1159.5,1306.1,1362.9,1522.5,892.5,698.4,1121.0,1591.2,1128.0,1245.9,3062.0,2320.0,611.0,83.7,0.0,1594.1,1389.3,1218.7,1506.2,4757.2,3798.2,577.9,1412.4,1414.7,1508.1,1180.5,449.2,450.8,4028.6,1789.0,2843.5,1648.9,1404.7,1827.6,3045.1,2199.2,923.8,2179.1,1856.8,1166.2,609.7,1890.6,2252.4,2453.4,1740.9,1246.5,770.7,1150.5,3067.1,2212.6,1631.5,1441.1,1440.5,1118.1,1395.8,3960.7,3094.0,1261.7,1128.0,3330.4,1011.5,994.2,4913.2,1783.0,648.1,646.3,1591.2,4152.7,751.5,1123.0,1121.2,1053.3,1463.9,1264.2,1275.5,698.1,990.1,1497.5,868.5,1025.2,865.3,1153.1,996.7,999.4,1196.2,1195.5,1522.5,1054.4,1025.7,672.4,672.4,1495.6,4080.3,983.5,971.4,1032.8,4859.0,4080.3
1090.6,985.1,1038.4,815.3,651.4,811.0,1231.0,892.4,821.1,2170.8,1551.3,1669.2,3485.3,2743.3,1034.2,1519.2,1476.7,0.0,750.5,376.5,867.5,2723.6,4940.4,1720.1,700.9,2556.8,869.4,922.7,1737.1,1738.7,5170.8,831.3,3985.7,302.8,1827.9,1440.4,4187.2,3341.3,1347.0,1378.5,899.1,1504.8,1033.0,1503.4,1865.2,2066.2,1353.6,1125.3,1109.2,902.0,3490.4,3354.7,1037.9,847.6,801.7,824.0,684.3,1927.1,4236.1,623.0,489.2,4472.6,583.8,601.0,2879.6,436.8,1417.1,1418.9,2170.8,5294.8,1090.0,1768.0,1766.2,1476.5,628.1,1602.7,1614.0,892.7,868.9,96.6,1291.8,1448.5,1288.5,895.3,1335.2,1337.9,1619.4,1618.8,811.0,1477.6,1449.0,1095.7,1095.7,2075.2,5222.5,862.3,850.2,911.6,3264.9,5222.5
891.3,785.8,839.0,775.3,452.1,611.7,1031.7,693.1,781.1,1971.5,1352.0,1469.9,3286.0,2544.0,834.9,1319.9,1277.4,305.3,0.0,177.2,117.0,3028.9,4741.1,1520.8,501.6,2357.5,118.9,723.4,1537.8,1539.4,4971.5,888.6,3786.3,360.1,1628.6,1241.1,3987.9,3142.0,1147.7,1435.8,956.4,1305.4,833.7,1304.1,1665.9,1866.8,1154.3,926.0,909.9,862.0,3291.1,3155.4,997.9,807.6,51.2,784.0,485.0,2232.4,4036.8,423.7,289.9,4273.3,384.5,401.7,3184.9,494.2,1217.8,1219.5,1971.5,5095.5,890.7,1568.7,1566.9,1277.2,553.1,1403.4,1414.7,693.4,669.6,208.7,1092.4,1249.2,1089.2,696.0,1135.9,1138.6,1420.1,1419.5,611.7,1278.3,1249.7,896.4,896.4,1875.9,5023.2,663.0,650.9,712.3,3570.2,5023.2
714.1,608.6,661.9,598.1,274.9,434.5,854.5,515.9,603.9,1794.3,1174.8,1292.7,3108.8,2366.8,657.8,1142.7,1100.2,375.3,374.0,0.0,491.0,3099.0,4563.9,1343.6,324.4,2180.3,492.9,546.2,1360.6,1362.2,4794.3,958.7,3609.2,430.2,1451.4,1063.9,3810.7,2964.8,970.5,1368.3,1026.5,1128.3,656.5,1126.9,1488.7,1689.7,977.2,748.8,732.7,684.8,3113.9,2978.2,820.7,630.4,425.2,606.8,307.8,2302.4,3859.6,246.5,112.7,4096.1,207.3,224.5,3254.9,564.2,1040.6,1042.4,1794.3,4918.3,713.5,1391.5,1389.7,1100.0,375.9,1226.2,1237.5,516.2,492.4,278.8,915.3,1072.0,912.0,518.8,958.7,961.4,1243.0,1242.3,434.5,1101.1,1072.5,719.2,719.2,1698.7,4846.0,485.8,473.7,535.1,3640.3,4846.0
958.9,853.4,906.7,843.0,519.8,679.4,1099.3,760.8,848.8,2039.1,1419.6,1537.5,3353.6,2611.6,902.6,1387.6,1345.0,372.9,618.8,244.8,0.0,3096.6,4808.7,1588.4,569.2,2425.2,1.9,791.1,1605.4,1607.0,5039.1,956.3,3854.0,427.8,1696.3,818.6,4055.6,3209.7,1215.4,1613.2,1024.1,1373.1,901.3,881.6,1243.4,1444.3,731.8,993.6,977.6,929.6,3358.7,3223.1,1065.6,875.2,118.9,851.6,552.7,2300.0,4104.5,491.3,357.5,4340.9,452.1,469.4,3252.5,561.8,1285.4,1287.2,2039.1,5163.2,958.3,1636.3,1634.5,1344.9,620.8,1471.0,1482.3,761.0,737.2,276.4,1160.1,1316.8,1156.9,763.6,1203.5,1206.2,1487.8,1487.1,679.4,1346.0,1317.3,964.0,964.0,1943.5,5090.8,730.6,718.5,779.9,3637.9,5090.8
3795.1,3689.7,3742.9,3519.9,3356.0,3515.6,3935.6,3597.0,3525.7,4875.4,3980.8,4289.4,6105.4,5363.4,3738.8,4223.8,4423.5,2704.6,3455.1,3081.1,3572.0,0.0,7617.5,4424.6,3405.4,5843.6,3573.9,3627.3,4441.7,4443.3,7847.9,3535.8,6662.8,3007.3,4448.1,2523.8,6864.4,6018.5,4229.7,4083.0,3603.6,4209.3,3737.6,2702.2,1984.2,2109.8,2376.9,3829.9,3813.8,3606.5,6110.5,6031.9,3742.5,3552.2,3506.3,3528.6,3388.9,1182.6,6913.3,3327.6,3193.8,7149.7,3288.3,3305.6,1557.6,3141.4,4299.7,4301.5,4875.4,7972.0,3794.5,4472.6,4470.8,3807.3,3332.6,4307.2,4318.6,3597.3,3573.5,2801.1,3926.1,3878.0,3922.9,3599.8,4039.7,4042.5,3950.2,3949.5,3515.6,3808.4,3878.5,3800.3,3800.3,4779.7,7899.7,3566.9,3554.7,3616.2,3412.2,7899.7
4166.8,4605.8,4659.1,4805.6,4862.4,5022.0,4392.0,4197.9,4620.5,4659.8,5073.2,4745.4,6561.5,5819.5,4110.5,3830.8,3969.1,5093.6,4888.8,4718.3,5005.7,7598.0,0.0,3369.0,4911.9,3851.3,5007.6,4680.1,4048.7,4050.3,247.5,5288.5,954.9,5148.4,4904.2,5327.2,1775.8,1821.0,4423.3,5678.6,5356.3,4298.8,4109.2,5390.1,5751.9,5952.9,5240.4,5096.3,4270.2,4650.0,6566.6,1585.8,5131.0,4940.6,4940.0,4617.6,4895.3,6801.5,1726.9,4761.3,4627.5,809.7,4511.0,4493.7,7754.0,5282.5,4147.6,4145.8,4659.8,1632.0,4251.0,4191.6,4189.8,4899.7,4963.4,4510.5,4499.2,4197.7,4489.6,4997.0,4368.0,4970.4,4364.8,4652.6,4496.2,4498.9,5042.6,5041.9,5022.0,4900.8,4970.9,4171.9,4171.9,4564.2,1559.6,4483.0,4470.9,4532.3,8453.7,1559.6
797.8,1236.8,1290.1,1436.6,1493.4,1653.1,1023.0,828.9,1251.5,1290.8,1258.5,1376.5,3192.5,2450.5,741.5,461.8,600.1,1724.6,1519.8,1349.3,1636.7,4887.8,3220.3,0.0,1542.9,836.8,1638.6,1311.1,679.7,681.3,3450.7,1919.5,2265.6,1779.4,1535.2,1958.2,2467.2,1621.2,1054.3,2309.6,1987.3,929.8,740.2,2021.2,2382.9,2583.9,1871.4,1377.0,901.2,1281.0,3197.7,1634.7,1762.0,1571.7,1571.0,1248.6,1526.4,4091.2,2516.0,1392.3,1258.5,2752.5,1142.0,1124.7,5043.7,1913.5,778.6,776.8,1290.8,3574.8,882.0,822.6,820.9,1183.8,1594.5,1141.5,1130.2,828.7,1120.6,1628.0,999.0,1155.7,995.8,1283.6,1127.2,1129.9,1326.7,1326.0,1653.1,1184.9,1156.2,802.9,802.9,1195.2,3502.4,1114.0,1101.9,1163.3,4989.5,3502.4
884.7,779.2,832.4,273.8,49.4,110.2,508.0,686.5,279.6,1329.2,1345.4,1463.3,3279.4,2537.4,828.3,1313.3,1270.7,650.3,768.4,394.4,885.4,3374.0,4734.4,1514.2,0.0,2350.9,887.3,853.4,1531.2,1532.8,4964.9,555.5,3779.7,350.9,1622.0,1500.5,3981.3,3135.4,1141.1,1044.0,623.3,805.4,827.1,1563.5,1925.3,2126.3,1413.8,919.4,629.8,360.4,3284.5,3148.8,496.4,306.0,819.7,282.4,257.4,2577.4,4030.2,640.9,507.1,4266.6,684.4,667.1,3529.9,247.1,1211.1,1212.9,1329.2,5088.9,884.1,1081.5,1083.3,1270.6,280.4,761.1,772.4,686.8,663.0,553.8,1085.8,1242.6,1082.6,826.0,635.8,638.5,1413.5,1412.8,110.2,1271.7,1243.1,889.8,889.8,1233.6,5016.6,656.4,644.2,705.7,3915.2,5016.6
1634.6,2073.6,2126.8,2273.4,2330.2,2489.8,1859.8,1665.7,2088.2,2127.6,2095.3,2213.2,4029.3,3287.3,1578.3,1298.6,1436.8,2561.4,2356.5,2186.0,2473.5,6026.5,3702.6,836.8,2379.6,0.0,2475.4,2147.8,1516.4,1518.0,3933.0,2756.3,2747.9,2616.2,2371.9,2794.9,2949.5,2103.5,1891.0,3146.4,2824.1,1766.6,1577.0,2857.9,3219.7,3420.7,2708.2,2213.8,1738.0,2117.8,4034.4,2117.0,2598.8,2408.4,2407.8,2085.4,2363.1,5229.9,2998.4,2229.0,2095.2,3234.8,1978.8,1961.5,6182.4,2750.2,1615.4,1613.6,2127.6,4057.1,1718.7,1659.4,1657.6,2020.5,2431.2,1978.3,1966.9,1665.4,1957.4,2464.8,1835.8,1992.5,1832.5,2120.4,1963.9,1966.7,2163.5,2162.8,2489.8,2021.6,1993.0,1639.7,1639.7,2031.9,3984.7,1950.8,1938.6,2000.1,5826.3,3984.7
960.8,855.3,908.6,844.8,521.7,681.3,1101.2,762.6,850.7,2041.0,1421.5,1539.4,3355.5,2613.5,904.5,1389.5,1346.9,374.8,620.7,246.7,1.9,3098.5,4810.6,1590.3,571.1,2427.1,0.0,793.0,1607.3,1608.9,5041.0,958.2,3855.9,429.7,1698.2,816.7,4057.5,3211.5,1217.3,1615.0,1026.0,1375.0,903.2,879.7,1241.5,1442.4,729.9,995.5,979.4,931.5,3360.6,3225.0,1067.4,877.1,120.8,853.5,554.6,2301.9,4106.4,493.2,359.4,4342.8,454.0,471.3,3254.4,563.7,1287.3,1289.1,2041.0,5165.1,960.2,1638.2,1636.4,1346.7,622.7,1472.9,1484.2,762.9,739.1,278.3,1162.0,1318.7,1158.8,765.5,1205.4,1208.1,1489.7,1489.0,681.3,1347.8,1319.2,965.9,965.9,1945.4,5092.7,732.5,720.4,781.8,3639.8,5092.7
712.5,427.5,448.1,1116.5,793.4,953.0,852.9,514.3,1081.4,1792.7,1173.2,1291.1,3107.2,2365.2,656.1,1141.1,1098.5,701.1,395.7,649.2,512.7,3424.7,4562.2,1342.0,842.8,2178.7,514.6,0.0,1359.0,1360.6,4792.7,1284.4,3607.5,755.9,1449.8,647.1,3809.1,2963.2,968.9,1886.7,1352.2,1126.6,654.9,710.1,1071.9,1272.8,560.3,446.8,731.1,1110.9,3112.3,2976.6,1339.1,1148.8,447.0,1078.5,826.3,2628.1,3858.0,692.2,558.4,4094.4,441.9,424.6,3580.6,889.9,1038.9,1040.7,1792.7,4916.7,711.9,1389.9,1388.1,1098.4,894.4,1224.6,1235.9,514.6,311.2,604.5,913.6,1070.4,910.4,27.5,957.1,959.8,1241.3,1240.6,953.0,1099.5,1070.9,717.6,717.6,1697.0,4844.4,304.6,292.5,353.9,3966.0,4844.4
801.5,1240.5,1293.7,1440.3,1497.1,1656.7,1026.7,832.6,1255.1,1725.4,1262.2,1380.1,3196.2,2454.2,745.2,365.6,603.7,1728.3,1523.4,1352.9,1640.4,4891.4,3932.4,712.1,1546.5,1548.9,1642.3,1314.7,0.0,1.6,4162.8,1923.2,2977.7,1783.1,1538.8,1961.8,3179.3,2333.3,1057.9,2313.3,1991.0,1300.4,743.9,2024.8,2386.6,2587.6,1875.1,1380.7,904.9,1284.7,3201.3,2346.8,1765.7,1575.3,1574.7,1252.3,1530.0,4094.9,3228.1,1395.9,1262.1,3464.6,1145.7,1128.4,5047.4,1917.1,782.3,780.5,1725.4,4286.9,885.6,1257.2,1255.4,1187.4,1598.1,1398.3,1409.7,832.3,1124.3,1631.7,1002.7,1159.4,999.5,1287.3,1130.8,1133.6,1330.4,1329.7,1656.7,1188.5,1159.9,806.6,806.6,1629.7,4214.5,1117.7,1105.5,1167.0,4993.2,4214.5
803.1,1242.1,1295.3,1441.9,1498.7,1658.3,1028.3,834.2,1256.7,1727.0,1263.8,1381.7,3197.8,2455.8,746.7,367.1,605.3,1729.9,1525.0,1354.5,1642.0,4893.0,3934.0,713.7,1548.1,1550.4,1643.9,1316.3,1.6,0.0,4164.4,1924.8,2979.3,1784.7,1540.4,1963.4,3180.8,2334.9,1059.5,2314.8,1992.6,1302.0,745.5,2026.4,2388.2,2589.2,1876.7,1382.3,906.5,1286.2,3202.9,2348.3,1767.2,1576.9,1576.3,1253.9,1531.6,4096.5,3229.7,1397.5,1263.7,3466.2,1147.2,1130.0,5049.0,1918.7,783.9,782.1,1727.0,4288.4,887.2,1258.8,1257.0,1189.0,1599.7,1399.9,1411.3,833.9,1125.9,1633.3,1004.2,1161.0,1001.0,1288.8,1132.4,1135.1,1331.9,1331.3,1658.3,1190.1,1161.5,808.2,808.2,1631.3,4216.1,1119.3,1107.1,1168.6,4994.8,4216.1
