2301.1,513.4,648.4,475.4,951.1,1489.9,835.5,1230.8,1009.6,1040.8,0.0,570.5,486.7,1303.6,657.0,5617.9,1366.4,6014.1,6855.7,6246.3,5896.7,5877.9,666.1,1329.1,719.1,639.7,891.0,715.1,572.7,890.5,1041.9,1229.0,1419.1,836.2,5676.2,5660.8,5824.6,552.5,718.4,888.8,1238.7,1359.1,5663.2,648.4,246.9,1416.9,5885.1,3264.1,1117.8,1492.1,836.4,3351.0,2317.7,1165.4
2238.3,877.4,1012.4,839.4,1463.4,1427.0,1199.5,1168.0,946.8,977.9,1080.7,0.0,291.7,1240.7,1021.0,5555.0,1303.5,5951.2,6792.8,6183.4,5833.9,5815.1,1030.0,1266.2,1083.1,576.9,828.1,1079.1,2.2,827.6,979.1,1166.1,1356.3,773.3,5613.4,5597.9,5761.8,489.7,1082.4,825.9,1175.9,1296.3,5600.3,1012.4,495.0,1354.1,5822.2,3201.2,1055.0,1429.2,1200.4,3599.1,2122.7,1102.5
2154.5,793.6,928.6,755.6,1379.6,1343.3,1115.7,1084.2,863.0,894.1,996.9,291.7,0.0,1157.0,937.2,5471.2,1219.8,5867.4,6709.1,6099.7,5750.1,5731.3,946.3,1182.4,999.3,493.1,744.3,995.3,293.9,743.8,895.3,1082.4,1272.5,689.6,5529.6,5514.1,5678.0,405.9,998.6,742.1,1092.1,1212.5,5516.6,928.6,411.3,1270.3,5738.4,3117.5,971.2,1345.4,1116.6,3515.3,1830.9,1018.7
997.5,1115.5,996.0,1077.5,961.3,925.0,1152.0,665.9,444.7,262.8,1064.3,1240.7,1157.0,0.0,973.5,6015.5,801.5,5592.4,5552.1,6523.8,5709.7,6084.2,1013.7,764.1,1035.7,1037.3,1288.6,1062.7,1242.9,1288.0,477.0,664.1,854.2,1233.8,6073.8,5945.7,6030.9,950.1,1035.0,1286.4,424.6,545.1,5943.3,996.0,1228.1,852.0,6091.3,3661.7,1515.4,927.1,1153.0,4332.2,2987.9,1563.0
1904.7,686.2,566.7,648.2,316.6,674.1,201.0,415.0,532.7,644.4,635.0,1409.3,1325.5,907.2,0.0,6184.0,372.2,6499.6,6459.3,6812.4,6616.9,6991.3,584.4,513.3,84.6,1205.8,1457.1,633.4,1411.5,1456.6,565.0,413.2,603.3,1402.3,6242.3,6226.9,6938.0,1118.6,83.9,1454.9,842.3,962.8,6229.3,566.7,881.9,601.2,6998.5,3830.2,1683.9,676.3,201.9,3986.0,3156.4,1731.5
4127.5,5952.3,6087.4,5914.3,6265.7,6229.4,6274.4,5970.3,5749.1,5780.3,6155.7,5582.6,5498.9,6043.1,6095.9,0.0,6105.9,911.6,951.9,1143.8,794.3,775.4,6105.0,6068.6,6158.1,5260.4,5511.7,6154.1,5584.8,5048.7,5781.4,5968.5,6158.6,4789.3,58.3,558.3,722.1,5093.0,6157.4,5047.0,4764.7,4758.9,560.7,6087.4,5570.0,6156.4,782.6,2940.2,4504.7,6231.6,6275.4,8674.1,7329.8,4756.1
2054.3,314.1,194.5,276.1,159.8,823.7,350.6,564.6,682.3,794.0,262.8,833.3,749.6,1056.8,172.1,5880.7,0.0,6649.2,6608.9,6509.1,6159.6,6140.7,212.2,662.9,234.2,902.6,1153.8,261.2,835.6,1153.3,714.6,562.8,752.9,1099.0,5939.0,5923.6,6087.4,815.4,233.5,1151.6,991.9,1112.3,5926.0,194.5,509.8,750.7,6147.9,3526.9,1380.7,825.9,351.5,3613.9,2580.5,1428.2
4564.9,6713.8,6594.3,6675.8,6559.6,6523.2,6750.3,6264.1,6043.0,5861.1,6662.6,6020.1,5936.3,5598.3,6571.8,952.8,6399.7,0.0,40.3,931.4,117.3,491.8,6611.9,6362.4,6633.9,5697.9,5949.1,6661.0,6022.3,5486.1,6075.3,6262.3,6452.5,5226.7,1011.2,353.3,438.5,5530.4,6633.2,5484.5,6022.9,5968.7,350.9,6594.3,6007.5,6450.3,498.9,3377.7,4942.1,6525.4,6751.2,9111.5,7767.2,5193.5
4605.2,6673.5,6554.0,6635.5,6519.3,6482.9,6710.0,6223.8,6002.7,5820.8,6622.3,6060.4,5976.6,5558.0,6531.5,993.1,6359.4,40.3,0.0,971.7,157.6,532.1,6571.6,6322.1,6593.6,5738.2,5989.4,6620.7,6062.6,5526.4,6035.0,6222.0,6412.2,5267.0,1051.5,393.6,478.8,5570.7,6592.9,5524.8,5982.6,5928.4,391.2,6554.0,6047.8,6410.0,539.2,3418.0,4982.4,6485.1,6710.9,9151.8,7807.5,5233.8
4527.2,6352.0,6808.7,6314.0,6774.0,6737.6,6964.7,6478.5,6257.4,6075.5,6877.0,5982.3,5898.5,5812.7,6786.2,915.0,6614.1,214.4,254.7,0.0,97.1,454.0,6826.3,6576.8,6848.3,5660.1,5911.3,6875.4,5984.5,5448.4,6289.7,6476.7,6666.9,5188.9,973.4,315.5,400.7,5492.6,6847.6,5446.7,6237.3,6183.1,313.1,6808.7,5969.7,6664.7,461.1,3339.9,4904.4,6739.8,6965.6,9073.8,7729.5,5155.7
4447.6,6272.5,6711.6,6234.4,6676.9,6640.6,6867.6,6381.5,6160.3,5978.4,6779.9,5902.7,5819.0,5715.6,6689.1,835.5,6517.0,117.3,157.6,814.0,0.0,374.4,6729.2,6479.7,6751.2,5580.6,5831.8,6778.3,5905.0,5368.8,6192.6,6379.6,6569.8,5109.4,893.8,236.0,321.1,5413.1,6750.6,5367.1,6140.2,6086.1,233.5,6711.6,5890.1,6567.6,381.6,3260.4,4824.8,6642.7,6868.6,8994.2,7649.9,5076.2
4446.0,6270.9,6827.4,6232.9,6792.7,6756.4,6983.4,6497.3,6276.1,6094.2,6895.7,5901.2,5817.4,5831.4,6804.9,833.9,6632.9,233.1,273.4,812.5,115.8,0.0,6845.1,6595.5,6867.1,5579.0,5830.2,6894.1,5903.4,5367.2,6308.4,6495.5,6685.6,5107.8,892.3,234.4,319.5,5411.5,6866.4,5365.5,6256.0,6201.9,232.0,6827.4,5888.6,6683.4,7.1,3258.8,4823.2,6758.5,6984.4,8992.6,7648.3,5074.6
2351.8,371.5,252.0,333.5,809.2,1166.7,693.6,907.7,1060.3,1091.4,50.6,621.1,537.4,1354.2,515.1,5668.5,864.8,6064.7,6906.3,6296.9,5947.4,5928.6,0.0,1005.9,577.2,690.4,941.6,49.0,623.4,941.1,1092.6,905.8,1096.0,886.8,5726.9,5711.4,5875.3,603.2,576.6,939.4,1289.4,1409.8,5713.8,252.0,297.6,1093.8,5935.7,3314.7,1168.5,1168.9,694.6,3401.7,2368.3,1216.0
1698.4,997.2,877.6,959.2,842.9,160.8,1033.7,98.3,326.4,438.0,945.9,1202.9,1119.1,700.8,855.2,5977.6,683.1,6293.2,6252.9,6606.0,6410.5,6785.0,895.3,0.0,917.3,999.5,1250.7,944.3,1205.1,1250.2,358.7,100.1,90.0,1195.9,6036.0,6020.5,6731.7,912.3,916.6,1248.5,636.0,756.4,6022.9,877.6,1190.3,87.9,6792.1,3623.8,1477.6,163.0,1034.6,4294.4,2950.1,1525.1
1820.1,601.6,482.1,563.6,232.0,589.5,116.4,330.4,448.1,559.8,550.4,1324.7,1240.9,822.6,244.2,6099.4,287.6,6415.0,6374.7,6727.8,6532.3,6906.7,499.8,428.7,0.0,1121.2,1372.5,548.8,1326.9,1372.0,480.4,328.6,518.7,1317.7,6157.7,6142.3,6853.4,1034.0,305.6,1370.3,757.7,878.2,6144.7,482.1,797.3,516.6,6913.9,3745.6,1599.3,591.7,117.3,3901.4,3071.8,1646.9
2034.9,946.6,1081.6,908.6,1260.0,1223.6,1268.7,964.5,743.4,774.5,1149.9,576.9,493.1,1037.3,1090.2,5232.8,1100.1,5629.0,5669.3,5861.3,5511.7,5492.9,1099.3,1062.8,1152.3,0.0,251.2,1148.3,579.1,505.4,775.7,962.7,1152.9,451.1,5291.2,5275.7,5439.6,167.5,1151.6,503.7,972.5,1092.9,5278.2,1081.6,564.3,1150.7,5500.0,2879.0,732.8,1225.8,1269.6,3668.3,2324.1,780.3
2286.1,1197.8,1332.9,1159.8,1511.2,1474.9,1519.9,1215.8,994.6,1025.7,1401.1,828.1,744.3,1288.6,1341.4,5484.1,1351.4,5880.3,5920.6,6112.5,5762.9,5744.1,1350.5,1314.0,1403.5,251.2,0.0,1399.5,830.3,756.7,1026.9,1214.0,1404.1,702.4,5542.4,5527.0,5690.8,418.7,1402.9,755.0,1223.7,1344.1,5529.4,1332.9,815.5,1401.9,5751.3,3130.3,984.0,1477.0,1520.9,3919.6,2575.3,1031.6
2302.7,515.0,650.0,477.0,952.7,1491.5,837.1,1232.4,1011.2,1042.4,1.6,572.1,488.3,1305.2,658.6,5619.5,1368.0,6015.7,6857.3,6247.9,5898.3,5879.5,667.7,1330.7,720.7,641.3,892.6,0.0,574.3,892.1,1043.5,1230.6,1420.7,837.8,5677.8,5662.4,5826.2,554.1,720.0,890.4,1240.3,1360.8,5664.8,650.0,248.6,1418.6,5886.7,3265.7,1119.4,1493.7,838.1,3352.6,2319.3,1167.0
2240.5,879.6,1014.6,841.6,1465.6,1429.3,1201.7,1170.2,949.0,980.1,1082.9,2.2,293.9,1242.9,1023.2,5557.2,1305.8,5953.4,6795.1,6185.7,5836.1,5817.3,1032.3,1268.4,1085.3,579.1,830.3,1081.3,0.0,829.8,981.3,1168.3,1358.5,775.5,5615.6,5600.1,5764.0,491.9,1084.6,828.1,1178.1,1298.5,5602.6,1014.6,497.3,1356.3,5824.4,3203.4,1057.2,1431.4,1202.6,3601.3,2124.9,1104.7
2337.5,1249.3,1384.3,1211.2,1562.6,1526.3,1571.3,1267.2,1046.0,1077.2,1452.6,879.5,795.8,1340.0,1392.8,4985.1,1402.8,5381.3,5421.6,5613.6,5264.0,5245.2,1401.9,1365.5,1455.0,557.3,808.6,1451.0,881.7,0.0,1078.3,1265.4,1455.5,203.5,5043.5,5028.0,5191.9,389.9,1454.3,1.7,1275.1,1395.5,5030.5,1384.3,866.9,1453.3,5252.3,2631.4,485.1,1528.5,1572.3,3971.0,2626.7,532.6
2378.8,638.5,519.0,600.5,484.3,1148.1,675.0,889.0,1006.8,1118.4,587.3,1157.8,1074.0,1381.2,496.5,6205.1,324.4,6973.6,6933.3,6833.6,6484.0,6465.2,536.6,987.3,558.6,1227.0,1478.2,585.7,1160.0,1477.7,0.0,887.2,1077.4,1423.5,6263.5,6248.0,6411.9,1139.8,557.9,1476.0,1316.4,1436.8,6250.5,519.0,834.2,1075.2,6472.3,3851.4,1705.1,1150.3,676.0,3938.3,2905.0,1752.6
1598.3,897.1,777.6,859.1,742.8,260.9,933.6,1.8,226.3,337.9,845.8,1102.8,1019.0,600.7,755.1,5877.5,583.0,6193.1,6152.8,6505.9,6310.5,6684.9,795.2,100.1,817.2,899.4,1150.6,844.2,1105.0,1150.1,258.6,0.0,190.1,1095.8,5935.9,5920.4,6631.6,812.2,816.5,1148.4,535.9,656.3,5922.9,777.6,1090.2,188.0,6692.0,3523.7,1377.5,263.1,934.5,4194.3,2850.0,1425.0
1788.4,1087.2,967.7,1049.2,933.0,70.8,1123.7,188.3,416.4,528.1,1036.0,1292.9,1209.2,790.9,945.2,6067.7,773.2,6383.3,6343.0,6696.1,6500.6,6875.0,985.3,90.0,1007.3,1089.5,1340.8,1034.4,1295.2,1340.3,448.7,190.1,0.0,1286.0,6126.0,6110.6,6821.7,1002.3,1006.7,1338.6,726.0,846.4,6113.0,967.7,1280.3,2.2,6882.2,3713.9,1567.6,73.0,1124.7,4384.4,3040.1,1615.2
2251.3,1163.1,1298.1,1125.0,1476.4,1440.1,1485.2,1181.0,959.8,991.0,1366.4,793.3,709.6,1253.8,1306.6,4781.7,1316.6,5177.9,5218.2,5410.1,5060.6,5041.7,1315.7,1279.3,1368.8,471.2,722.4,1364.8,795.6,259.4,992.1,1179.2,1369.3,0.0,4840.0,4824.6,4988.4,303.7,1368.1,257.7,1188.9,1309.4,4827.0,1298.1,780.7,1367.2,5048.9,2427.9,281.6,1442.3,1486.1,3884.8,2540.5,329.2
4185.8,6010.7,6145.7,5972.7,6324.0,6287.7,6332.8,6028.6,5807.5,5838.6,6214.0,5641.0,5557.2,6101.4,6154.3,58.3,6164.2,969.9,1010.2,1202.1,852.6,833.8,6163.4,6126.9,6216.4,5318.8,5570.0,6212.4,5643.2,5107.0,5839.8,6026.8,6216.9,4847.6,0.0,616.6,780.5,5151.3,6215.7,5105.4,4823.0,4817.2,619.0,6145.7,5628.4,6214.8,840.9,2998.6,4563.0,6289.9,6333.7,8732.4,7388.1,4814.4
4211.6,6036.5,6171.5,5998.5,6349.8,6313.5,6358.6,6054.4,5833.3,6214.4,6239.8,5666.8,5583.0,5951.6,6180.1,599.5,6190.0,353.3,393.6,585.5,236.0,217.2,6189.1,6152.7,6242.2,5344.6,5595.8,6238.2,5669.0,5132.8,5865.6,6052.6,6242.7,4873.4,657.9,0.0,163.9,5177.1,6241.5,5131.1,6376.2,4843.0,2.4,6171.5,5654.1,6240.6,224.3,3024.4,4588.8,6315.7,6359.5,8758.2,7413.9,4840.2
4499.3,6324.2,6880.7,6286.2,6846.0,6809.7,7036.7,6550.6,6329.4,6147.5,6949.0,5954.5,5870.7,5884.7,6858.2,887.2,6686.2,286.4,326.7,865.8,169.1,53.3,6898.3,6648.8,6920.3,5632.3,5883.5,6947.4,5956.7,5420.5,6361.7,6548.8,6738.9,5161.1,945.6,287.7,0.0,5464.8,6919.7,5418.8,6309.3,6255.2,285.3,6880.7,5941.8,6736.7,60.4,3312.1,4876.5,6811.8,7037.7,9045.9,7701.6,5127.9
1947.7,859.4,994.4,821.4,1172.7,1136.4,1181.5,877.3,656.2,687.3,1062.7,489.7,405.9,950.1,1003.0,5065.3,1012.9,5461.5,5501.8,5693.8,5344.2,5325.4,1012.1,975.6,1065.1,167.5,418.7,1061.1,491.9,337.9,688.5,875.5,1065.6,283.7,5123.7,5108.2,5272.1,0.0,1064.4,336.2,885.3,1005.7,5110.7,994.4,477.1,1063.5,5332.5,2711.6,565.3,1138.6,1182.4,3581.1,2236.8,612.8
1820.8,602.3,482.8,564.3,232.7,590.2,117.1,331.1,448.8,560.5,551.1,1325.3,1241.6,823.3,244.9,6100.1,288.3,6415.7,6375.4,6728.5,6533.0,6907.4,500.4,429.4,0.7,1121.9,1373.2,549.5,1327.6,1372.7,481.1,329.3,519.4,1318.4,6158.4,6143.0,6854.1,1034.7,0.0,1371.0,758.4,878.8,6145.4,482.8,798.0,517.2,6914.6,3746.3,1600.0,592.4,118.0,3902.1,3072.5,1647.6
2335.8,1247.6,1382.6,1209.5,1560.9,1524.6,1569.7,1265.5,1044.3,1075.5,1450.9,877.8,794.1,1338.3,1391.1,4983.5,1401.1,5379.7,5420.0,5611.9,5262.3,5243.5,1400.2,1363.8,1453.3,555.7,806.9,1449.3,880.1,1.7,1076.6,1263.7,1453.8,201.8,5041.8,5026.3,5190.2,388.2,1452.6,0.0,1273.4,1393.9,5028.8,1382.6,865.2,1451.7,5250.7,2629.7,483.4,1526.8,1570.6,3969.3,2625.0,531.0
881.8,1020.5,901.0,982.5,866.2,829.9,1057.0,570.8,349.7,182.9,969.3,1145.7,1061.9,445.7,878.5,5920.4,706.4,6038.1,5997.8,6548.8,6155.4,6529.9,918.6,669.1,940.6,942.3,1193.5,967.6,1147.9,1193.0,382.0,569.0,759.1,1138.7,5978.8,6391.4,6476.6,855.1,939.9,1191.3,0.0,120.4,6389.0,901.0,1133.1,757.0,6537.0,3566.6,1420.4,832.1,1057.9,4237.2,2892.9,1467.9
876.0,1140.9,1021.4,1102.9,986.7,950.3,1177.4,691.2,470.1,303.3,1089.7,1266.1,1182.3,566.1,998.9,4756.8,826.8,5962.9,5922.6,5385.2,6080.2,6454.6,1039.0,789.5,1061.0,1062.7,1313.9,1088.1,1268.3,1313.4,502.4,689.4,879.6,1259.1,4815.2,4799.7,6401.3,975.5,1060.3,1311.7,120.4,0.0,4802.1,1021.4,1253.5,877.4,6461.8,3687.0,1540.8,952.5,1178.3,4357.6,3013.3,1588.3
4214.1,6038.9,6173.9,6000.9,6352.3,6316.0,6361.0,6056.9,5835.7,6211.9,6242.2,5669.2,5585.4,5949.1,6182.5,602.0,6192.4,350.9,391.2,583.1,233.5,214.7,6191.6,6155.1,6244.6,5347.0,5598.3,6240.6,5671.4,5135.3,5868.0,6055.0,6245.2,4875.9,660.3,2.4,161.4,5179.5,6243.9,5133.6,6373.8,4845.5,0.0,6173.9,5656.6,6243.0,221.9,3026.8,4591.3,6318.1,6362.0,8760.7,7416.4,4842.6
2145.4,119.5,0.0,81.5,557.2,914.8,441.6,655.7,773.4,885.0,322.8,779.5,695.8,1147.8,263.1,5826.9,612.8,6740.2,6699.9,6455.3,6105.8,6087.0,272.2,753.9,325.2,848.8,1100.0,321.2,781.8,1099.5,805.7,653.8,844.0,1045.2,5885.3,5869.8,6033.7,761.6,324.6,1097.8,1083.0,1203.4,5872.2,0.0,456.0,841.8,6094.1,3473.1,1326.9,916.9,442.6,3560.1,2526.7,1374.4
2236.2,553.8,688.8,515.8,991.5,1425.0,875.9,1165.9,944.7,975.8,757.1,505.6,421.8,1238.6,697.4,5552.9,1301.4,5949.1,6790.7,6181.4,5831.8,5813.0,706.5,1264.1,759.5,574.8,826.0,755.5,507.8,825.5,977.0,1164.0,1354.2,771.2,5611.3,5595.8,5759.7,487.6,758.8,823.8,1173.8,1294.2,5598.3,688.8,0.0,1352.0,5820.1,3199.1,1052.9,1427.1,876.9,3104.1,2252.7,1100.4
1786.2,1085.1,965.5,1047.0,930.8,73.0,1121.6,186.1,414.2,525.9,1033.8,1290.8,1207.0,788.7,943.0,6065.5,771.0,6381.1,6340.8,6693.9,6498.4,6872.9,983.2,87.9,1005.2,1087.4,1338.6,1032.2,1293.0,1338.1,446.5,188.0,2.2,1283.8,6123.8,6108.4,6819.6,1000.2,1004.5,1336.4,723.9,844.3,6110.8,965.5,1278.2,0.0,6880.0,3711.7,1565.5,75.1,1122.5,4382.2,3037.9,1613.0
4438.9,6263.7,6820.3,6225.7,6785.5,6749.2,6976.3,6490.1,6269.0,6087.1,6888.5,5894.0,5810.2,5824.3,6797.8,826.8,6625.7,226.0,266.3,805.3,108.7,365.7,6837.9,6588.4,6859.9,5571.8,5823.1,6886.9,5896.2,5360.1,6301.3,6488.3,6678.4,5100.7,885.1,227.3,312.4,5404.3,6859.2,5358.4,6248.9,6194.7,224.8,6820.3,5881.4,6676.3,0.0,3251.6,4816.1,6751.4,6977.2,8985.5,7641.2,5067.4
2110.8,3596.5,3731.5,3558.5,3909.8,3873.5,3918.6,3614.4,3393.2,3424.4,3799.8,3226.7,3143.0,3687.2,3740.0,2938.2,3750.0,3334.4,3374.6,3566.6,3217.0,3198.2,3749.1,3712.7,3802.2,2904.6,3155.8,3798.2,3229.0,2692.8,3425.6,3612.6,3802.7,2433.4,2996.5,2981.0,3144.9,2737.1,3801.5,2691.1,3622.4,3742.8,2983.5,3731.5,3214.1,3800.6,3205.3,0.0,2148.8,3875.7,3919.5,6318.2,4973.9,2400.2
2535.9,1447.7,1582.7,1409.6,1761.0,1724.7,1769.7,1465.6,1244.4,1275.6,1651.0,1077.9,994.2,1538.4,1591.2,4500.0,1601.2,4896.2,4936.5,5128.5,4778.9,4760.1,1600.3,1563.9,1653.4,755.7,1007.0,1649.4,1080.1,544.0,1276.7,1463.8,1653.9,284.6,4558.4,4542.9,4706.8,588.3,1652.7,542.3,1473.5,1593.9,4545.4,1582.7,1065.3,1651.7,4767.2,2146.3,0.0,1726.9,1770.7,4169.4,2825.1,251.4
1861.4,1160.2,1040.6,1122.2,1005.9,2.2,1196.7,261.3,489.4,601.0,1108.9,1365.9,1282.1,863.8,1018.2,6140.6,846.1,6456.2,6415.9,6769.0,6573.5,6948.0,1058.3,163.0,1080.3,1162.5,1413.7,1107.3,1368.1,1413.2,521.7,263.1,73.0,1358.9,6199.0,6183.5,6894.7,1075.3,1079.6,1411.5,799.0,919.4,6185.9,1040.6,1353.3,75.1,6955.1,3786.8,1640.6,0.0,1197.6,4457.4,3113.1,1688.1
2009.1,790.6,671.1,752.6,114.6,778.5,305.4,519.4,637.1,748.8,739.4,1513.7,1429.9,1011.6,126.9,6288.4,476.6,6604.0,6563.7,6916.8,6721.3,7095.8,688.8,617.7,189.0,1310.3,1561.5,737.8,1515.9,1561.0,669.4,517.6,707.7,1506.7,6346.7,6331.3,7042.5,1223.0,188.3,1559.3,946.8,1067.2,6333.7,671.1,986.4,705.6,7102.9,3934.6,1788.3,780.7,0.0,4090.4,3260.8,1835.9
5361.3,3679.0,3814.0,3640.9,4116.7,4550.1,4001.1,4291.0,4069.8,4101.0,3882.3,3630.7,3546.9,4363.8,3822.5,8678.1,4426.6,12688.6,12648.3,9306.5,8957.0,8938.1,3831.6,4389.3,3884.7,3699.9,3951.2,3880.7,3632.9,3950.7,4102.2,4289.2,4479.3,3896.4,8736.4,8721.0,8884.8,3612.7,3884.0,3949.0,4298.9,4419.4,8723.4,3814.0,3125.1,4477.2,8945.3,6324.3,4178.0,4552.3,4002.0,0.0,5377.9,4225.6
3985.5,2624.6,2759.6,2586.5,3210.5,3174.2,2946.6,2915.1,2694.0,2725.1,2827.9,2122.7,1830.9,2987.9,2768.1,7302.2,3050.7,7698.4,8540.0,7930.6,7581.1,7562.2,2777.2,3013.4,2830.3,2324.1,2575.3,2826.3,2124.9,2574.8,2726.3,2913.3,3103.4,2520.5,7360.5,7345.1,7508.9,2236.8,2829.6,2573.1,2923.1,3043.5,7347.5,2759.6,2242.2,3101.3,7569.4,4948.4,2802.1,3176.4,2947.6,5346.3,0.0,2849.7
2616.1,1527.9,1662.9,1489.9,1841.2,1804.9,1850.0,1545.8,1324.7,1355.8,1731.2,1158.2,1074.4,1618.6,1671.5,4698.2,1681.4,5094.4,5134.7,5326.6,4977.1,4958.3,1680.5,1644.1,1733.6,836.0,1087.2,1729.6,1160.4,624.2,1357.0,1544.0,1734.1,364.8,4756.6,4741.1,4905.0,668.5,1732.9,622.5,1553.8,1674.2,4743.6,1662.9,1145.5,1732.0,4965.4,2344.4,198.2,1807.1,1850.9,4249.6,2905.3,0.0
