0.0,869.4,712.1,547.3,986.5,335.1,1160.7,802.5,961.1,1019.4,839.4,639.4,917.9,1771.0,1116.4,3009.5,801.1,1025.0,359.2,1199.2,152.7,1071.7,55.4,1021.7,1982.5,315.3,1320.8,897.1,3216.6,744.9,743.9,344.8,191.4,645.6
999.2,0.0,501.4,1292.6,1731.9,326.3,1906.1,1547.9,1706.5,1764.8,1584.8,1384.8,1663.3,2516.3,1861.7,2798.8,1546.5,103.5,1329.2,277.7,508.7,1817.1,943.9,1767.0,1771.8,1060.7,1110.1,1642.5,3005.8,1714.9,533.2,1314.8,936.7,1391.0
767.5,1945.5,0.0,1398.8,1838.0,432.4,2012.2,1654.0,1812.6,1870.9,1690.9,1490.9,1769.4,2622.4,1967.9,2904.9,1652.6,649.7,1435.3,823.9,614.8,1923.2,1050.0,1873.2,1877.9,1166.8,1216.2,1748.6,3112.0,1821.0,31.8,1421.0,1042.9,1497.1
631.1,796.9,1089.4,0.0,267.0,1185.0,1029.2,671.0,829.6,525.3,707.9,92.1,361.0,1228.5,984.9,3386.8,669.6,1402.3,286.7,1576.5,611.9,442.5,575.8,523.0,2359.8,692.6,1698.1,765.6,3593.9,672.4,1121.2,189.3,439.8,514.1
755.0,1142.7,1213.3,313.3,0.0,1308.9,761.0,402.7,485.9,544.2,439.7,235.2,94.0,1295.7,641.2,3510.7,401.4,1526.2,632.4,1700.4,907.7,596.5,699.7,546.5,2483.7,579.0,1822.0,697.1,3717.7,1018.2,1245.1,332.4,563.7,285.8
335.1,1607.3,269.3,1060.5,1499.8,0.0,1674.0,1315.7,1474.3,1532.6,1352.7,1152.6,1431.2,2284.2,1629.6,2566.7,1314.4,349.0,1097.0,523.3,182.4,1585.0,711.7,1534.9,1539.7,828.5,878.0,1410.3,2773.7,1482.8,301.0,1082.7,704.6,1158.9
1158.3,1545.9,1616.6,716.6,990.1,1712.2,0.0,421.0,964.6,1022.9,530.0,808.7,921.5,1497.8,1119.9,3914.0,419.6,1929.5,1035.7,2103.7,1311.0,1075.2,1102.9,1025.2,2887.0,840.5,2225.3,513.6,4121.0,1421.5,1648.3,905.9,966.9,689.1
800.1,1187.7,1258.3,358.3,598.3,1353.9,421.0,0.0,546.0,604.3,112.1,450.5,529.7,1355.9,701.3,3555.8,1.4,1571.2,677.5,1745.4,952.7,683.5,744.7,606.6,2528.7,564.5,1867.0,439.7,3762.8,1063.2,1290.1,547.6,608.7,330.9
958.7,1346.3,1416.9,516.9,529.8,1512.5,821.7,463.4,0.0,229.8,500.3,609.1,461.2,906.6,223.8,3714.4,462.0,1729.8,836.1,1904.0,1111.3,462.5,903.3,232.1,2687.3,782.6,2025.6,900.7,3921.4,1221.9,1448.7,706.2,767.3,489.5
1017.0,1404.6,1475.2,575.2,328.8,1570.8,880.0,521.7,229.8,0.0,558.6,667.4,422.8,1070.6,416.0,3772.7,520.3,1788.1,894.4,1962.3,1169.6,172.8,961.6,2.3,2745.6,840.9,2083.9,959.0,3979.7,1280.2,1507.0,488.3,825.6,547.8
837.0,1224.6,1295.3,395.2,668.7,1390.9,530.0,112.1,643.3,701.6,0.0,487.4,600.1,1453.2,798.6,3592.7,113.5,1608.1,714.4,1782.4,989.7,753.9,781.6,703.9,2565.6,661.0,1903.9,548.7,3799.7,1100.2,1327.0,584.5,645.6,367.8
