0.0,554.4,512.4,105.1,460.7,1066.5,681.7,558.0,665.3,547.8,495.5,393.0,560.9,327.2,646.3,423.6,1193.5,751.0,789.0,1305.4,531.8,1130.1,920.8,761.8,687.9,644.2,402.0,389.1,613.6,288.9,391.0,353.9,567.6,1074.9,1354.3,258.2,1390.7,896.9,1063.7,1130.4,1165.6,924.0,932.5,794.5,481.7,688.6,810.5,1256.8,682.1,746.6,1067.2,568.5,426.1,583.7,871.4,809.5,1989.8,897.2,1193.6,1065.4,401.0,643.7,332.9,1353.1,1351.0,993.1,1226.7,1246.1,1255.3,1244.3,228.9,734.1,696.6,788.9,602.7,875.8,452.5,1303.5
560.3,0.0,489.1,665.4,1021.1,1626.8,1242.0,1118.3,1225.6,1108.2,472.2,953.3,1121.3,887.6,1206.6,983.9,1753.8,1311.3,1349.4,1078.2,1092.1,1690.5,1481.1,1322.2,1248.3,1204.6,834.1,686.7,881.5,666.6,951.3,621.8,305.9,746.2,1025.6,818.5,1951.1,1457.2,1624.0,1690.8,789.4,1058.9,1492.8,1354.9,1042.1,1248.9,993.6,880.6,265.9,1307.0,788.3,1128.8,557.4,1144.1,959.5,994.6,2550.1,1457.5,1753.9,1625.7,961.4,1204.1,893.3,1031.6,1033.7,891.7,850.5,1806.4,1815.7,1804.6,789.3,472.4,434.8,527.2,1163.0,1436.1,750.1,1024.6
268.3,393.7,0.0,373.4,729.0,1334.8,950.0,826.3,933.6,816.1,146.6,661.3,829.2,595.5,914.6,691.9,1461.8,1019.3,1057.3,1246.1,800.1,1398.4,1189.1,1030.1,956.2,912.5,542.1,394.7,589.4,374.5,659.3,329.7,406.8,914.1,1193.5,526.5,1659.0,1165.2,1332.0,1398.8,804.2,1192.3,1200.8,1062.8,750.0,956.9,1078.8,895.4,280.7,1014.9,906.4,836.8,265.4,852.0,1139.7,1077.8,2258.1,1165.5,1461.9,1333.7,669.3,912.0,601.2,1192.4,1190.3,1059.6,865.3,1514.4,1523.6,1512.6,497.2,573.3,535.8,628.2,871.0,1144.1,458.1,1142.7
505.2,776.2,520.8,0.0,199.0,1318.8,903.4,810.3,917.6,800.1,667.4,645.2,336.5,579.5,898.6,675.9,1445.8,1003.3,564.6,1557.7,784.0,1382.4,1173.0,537.5,463.6,896.5,623.8,610.8,835.3,510.6,643.3,575.6,789.4,1296.6,1576.0,253.5,1237.6,743.8,910.6,977.3,941.2,699.7,708.1,570.1,257.3,464.2,586.1,1032.4,608.1,522.2,1288.9,790.2,647.9,805.5,647.0,585.1,2242.1,672.8,1040.5,912.3,653.3,896.0,585.2,1574.9,1572.8,1245.4,1002.3,1498.4,1102.2,1496.6,450.7,955.9,918.3,1010.7,449.6,1128.1,674.3,1258.2
306.1,577.1,535.1,239.2,0.0,1089.2,704.4,580.7,688.0,570.6,518.2,415.7,583.6,349.9,669.0,446.3,1216.2,773.7,811.7,1328.2,554.5,1152.8,943.5,784.6,710.7,666.9,424.7,411.8,636.3,311.6,413.7,376.6,590.3,1097.6,1377.0,280.9,1413.5,919.6,1086.4,1153.2,1188.3,946.8,955.2,817.2,504.4,711.3,833.3,1279.5,704.8,769.3,1089.9,591.2,448.9,606.4,894.1,832.3,2012.5,919.9,1216.3,1088.1,423.7,666.5,355.7,1375.9,1373.8,1015.9,1249.4,1268.8,1278.1,1267.0,251.7,756.8,719.3,811.7,625.4,898.5,475.3,1326.2
786.5,1057.5,1015.5,719.6,874.9,0.0,252.2,283.7,527.6,410.1,998.5,329.0,975.1,393.2,508.6,537.6,839.1,396.6,1203.2,1508.9,370.4,1333.6,1124.2,1176.0,1102.1,847.7,761.0,892.2,972.6,792.0,594.4,712.9,1070.7,1577.9,1857.3,672.3,1804.9,1311.1,1477.9,1544.6,1579.8,1338.2,1346.7,1208.7,895.9,1102.7,1224.7,1671.0,1185.2,1160.8,1570.3,139.0,929.2,290.5,1285.6,1223.7,1925.9,1311.4,1607.7,1479.6,467.0,506.0,398.9,1856.2,1854.1,1196.6,1640.9,1449.5,1669.5,1447.7,643.1,1237.2,1199.6,1292.0,1016.9,521.4,955.6,1806.6
906.7,1177.7,1135.7,839.8,995.2,252.2,0.0,256.3,647.8,530.4,1118.8,449.3,1095.4,513.4,628.8,657.8,587.0,144.5,1323.5,1629.1,490.7,1453.8,1244.5,1296.3,1222.4,967.9,881.3,1012.4,1092.8,912.2,714.7,833.1,1190.9,1698.2,1977.6,792.6,1925.2,1431.3,1598.1,1664.9,1700.1,1458.5,1466.9,1329.0,1016.2,1223.0,1345.0,1791.2,1305.4,1281.1,1690.5,113.2,1049.5,456.6,1405.8,1344.0,2046.1,1431.7,1728.0,1599.8,587.2,626.3,519.1,1976.5,1974.4,1316.9,1761.1,1569.8,1789.8,1568.0,763.4,1357.4,1319.9,1412.2,1137.1,269.3,1075.9,1926.8
650.4,921.4,879.4,583.5,738.8,508.5,256.3,0.0,391.5,274.0,862.5,193.0,839.0,257.1,372.5,401.5,635.5,193.0,1067.1,1372.8,234.4,1197.5,988.1,1040.0,966.1,711.6,625.0,756.1,836.5,655.9,458.4,576.8,934.6,1441.8,1721.2,536.3,1668.8,1175.0,1341.8,1408.6,1443.7,1202.2,1210.6,1072.6,759.8,966.7,1088.6,1534.9,1049.1,1024.7,1434.2,369.5,793.1,712.9,1149.5,1087.6,1789.8,1175.3,1471.7,1343.5,330.9,369.9,262.8,1720.1,1718.0,1060.5,1504.8,1313.5,1533.5,1311.7,507.1,1101.1,1063.5,1155.9,880.8,317.8,819.5,1670.5
710.4,981.5,939.4,643.5,798.9,463.4,211.2,60.0,0.0,334.1,922.5,253.0,899.1,317.1,432.5,461.5,590.3,147.9,1127.2,1432.9,294.4,1257.5,1048.2,1100.0,1026.1,771.7,685.0,816.1,896.6,715.9,518.4,636.9,994.6,1501.9,1781.3,596.3,1728.9,1235.0,1401.8,1468.6,1503.8,1262.2,1270.6,1132.7,819.9,1026.7,1148.7,1595.0,1109.2,1084.8,1494.2,324.4,853.2,667.8,1209.6,1147.7,1849.8,1235.4,1531.7,1403.5,390.9,430.0,322.9,1780.2,1778.1,1120.6,1564.8,1373.5,1593.5,1371.7,567.1,1161.1,1123.6,1216.0,940.8,272.7,879.6,1730.5
718.1,989.1,947.1,651.2,806.6,580.8,328.7,177.5,117.5,0.0,930.2,260.7,906.8,324.8,98.4,469.2,707.8,265.3,1134.8,1440.5,302.1,1265.2,1055.9,1107.7,1033.8,779.3,692.7,823.8,904.2,723.6,526.1,644.5,1002.3,1509.6,1789.0,604.0,1736.6,1242.7,1409.5,1476.3,1511.4,1269.9,1278.3,1140.4,827.5,1034.4,1156.4,1602.6,1116.8,1092.4,1501.9,441.9,860.9,785.2,1217.2,1155.4,1857.5,1243.0,1539.4,1411.2,398.6,95.9,330.5,1787.8,1785.7,1128.2,1572.5,1381.2,1601.2,1379.4,574.8,1168.8,1131.3,1223.6,948.5,390.1,887.2,1738.2
