1219.1,1652.4,1125.7,1123.6,1011.2,1005.1,915.1,728.9,883.9,939.3,902.3,5929.4,3027.9,0.0,1650.0,1126.1,1008.8,915.0,0.7,891.2,5931.3,7336.5,7169.5,660.9,252.1,427.4,698.3,574.1,739.2,973.1,728.8,934.4,1727.6,1726.3,1499.8,2060.0,2004.7,1007.2,5006.7,891.5,576.7,936.2,857.9,2759.4,859.6,5004.8,960.5,3070.1,6346.9,6521.9,7291.5,2201.7,705.2
975.9,2.4,710.1,880.5,1411.2,983.6,1591.7,1058.3,1283.9,1615.9,1578.9,7085.8,2426.3,1613.7,0.0,882.9,1408.7,1591.6,1614.5,1567.8,7087.7,8492.9,8325.9,1817.3,1916.7,1403.1,1451.3,1327.1,1068.0,1301.9,1058.5,852.9,1125.9,1124.7,371.7,702.6,647.2,981.5,4405.1,1568.1,1329.6,851.0,1534.6,1402.0,1270.0,4403.2,1135.6,2468.5,7503.3,7678.3,8447.8,844.3,1458.2
541.8,672.0,276.0,2.4,502.4,143.9,939.9,406.5,375.1,632.9,596.0,6433.9,2047.5,961.9,669.6,0.0,500.0,939.8,962.7,916.0,6435.9,7841.1,7674.1,1165.5,1264.9,751.3,799.5,675.3,633.9,867.8,406.7,201.1,747.1,745.9,519.4,1079.6,1024.3,141.9,4026.3,916.3,677.8,199.2,882.7,1779.0,470.6,4024.4,349.8,2089.7,6851.5,7026.5,7796.0,1221.3,806.3
583.5,1016.8,490.1,287.7,2.4,146.2,753.2,550.5,201.3,459.1,422.2,6247.3,2392.3,775.2,1014.4,290.2,0.0,753.1,776.0,729.3,6249.2,7654.4,7487.4,978.8,1078.2,564.6,747.9,623.7,675.5,909.5,550.7,345.1,1091.9,1090.7,864.2,1424.4,1369.1,148.3,4371.0,729.6,626.2,343.2,696.0,2807.3,296.8,4369.2,377.3,2434.4,6664.8,6839.8,7609.3,1566.1,754.7
1020.2,1453.5,926.8,924.7,812.3,806.2,-0.1,530.0,685.0,740.4,703.4,6142.8,2829.0,670.8,1451.1,927.2,809.9,0.0,671.6,692.3,6144.8,7550.0,7382.9,874.4,973.8,460.1,844.4,720.2,1112.3,1346.2,529.9,735.5,1528.7,1527.4,1300.9,1861.1,1805.8,808.3,4807.8,692.6,722.7,737.3,659.0,2560.5,660.7,4805.9,761.6,2871.2,6560.4,6735.4,7504.9,2002.8,851.2
1218.4,1651.7,1125.0,1122.9,1010.5,1004.4,914.4,728.2,883.2,938.5,901.6,5928.6,3027.2,471.8,1649.3,1125.3,1008.1,914.2,0.0,890.5,5930.6,7335.8,7168.8,660.2,251.4,426.7,697.6,573.4,738.5,972.4,728.0,933.6,1726.8,1725.6,1499.1,2059.3,2004.0,1006.4,5005.9,890.7,575.9,935.5,857.2,2758.7,858.9,5004.1,959.8,3069.3,6346.2,6521.2,7290.7,2201.0,704.4
1230.3,1663.7,1137.0,1134.9,1022.5,1016.3,275.4,740.2,895.2,950.5,913.6,6353.0,3039.2,881.0,1661.2,1137.3,1020.0,275.2,881.7,0.0,6354.9,7760.1,7593.1,1084.5,1183.9,670.3,1054.5,930.3,1322.4,1556.3,740.0,945.6,1738.8,1737.6,1511.1,2071.3,2015.9,1018.4,5017.9,0.3,932.9,947.5,51.2,2770.7,870.8,5016.1,971.8,3081.3,6770.5,6945.5,7715.1,2213.0,1061.4
6476.3,6909.6,6382.9,6380.8,6268.4,6262.3,6172.3,5986.1,6141.1,6196.5,6159.5,1.9,8285.1,5729.7,6907.2,6383.3,6266.0,6172.2,5730.4,6148.4,0.0,1468.6,1301.6,5573.0,5799.8,5684.6,5955.5,5831.3,5996.4,6230.3,5986.0,6191.6,6984.7,6983.5,6757.0,7317.2,7261.9,6264.3,10263.9,6148.7,5833.8,6193.4,6115.1,8016.6,6116.8,10262.0,6217.7,8327.3,479.0,654.0,1423.6,7458.9,5962.4
8014.9,8448.3,7921.6,7919.5,7807.1,7801.0,7711.0,7524.8,7679.8,7735.1,7698.2,1600.1,9823.8,7268.3,8445.9,7921.9,7804.7,7710.8,7269.1,7687.1,1602.1,0.0,467.1,7111.7,7338.5,7223.3,7494.2,7370.0,7535.1,7769.0,7524.6,7730.2,8523.4,8522.2,8295.7,8855.9,8800.6,7803.0,11802.5,7687.3,7372.5,7732.1,7653.8,9555.3,7655.5,11800.7,7756.4,9865.9,1852.9,1854.2,197.0,8997.6,7501.0
7560.8,7994.2,7467.5,7465.4,7353.0,7346.8,7256.8,7070.7,7225.7,7281.0,7244.1,1146.0,9369.7,6814.2,7991.7,7467.8,7350.5,7256.7,6815.0,7232.9,1147.9,365.1,0.0,6657.5,6884.4,6769.2,7040.1,6915.9,7081.0,7314.9,7070.5,7276.1,8069.3,8068.1,7841.6,8401.8,8346.4,7348.9,11348.4,7233.2,6918.4,7278.0,7199.7,9101.2,7201.3,11346.6,7302.3,9411.8,1398.7,1400.1,320.0,8543.5,7046.9
1205.9,1639.2,1112.5,1110.4,998.0,991.9,901.9,715.7,870.7,926.1,889.1,5571.1,3014.7,459.3,1636.8,1112.9,995.6,901.8,460.0,878.0,5573.0,6978.2,6811.2,0.0,529.5,414.2,685.1,560.9,726.0,960.0,715.6,921.2,1714.4,1713.1,1486.6,2046.8,1991.5,994.0,4993.5,878.3,563.5,923.0,844.7,2746.2,846.4,4991.7,947.3,3056.9,5988.6,6163.6,6933.2,2188.5,692.0
967.0,1400.3,873.6,871.5,759.1,753.0,663.0,476.8,631.8,687.2,650.2,5677.3,2775.8,220.4,1397.9,874.0,756.7,662.9,221.1,639.1,5679.2,7084.4,6917.4,408.8,0.0,175.3,446.2,322.0,487.1,721.1,476.7,682.3,1475.5,1474.2,1247.8,1807.9,1752.6,755.1,4754.6,639.4,324.6,684.1,605.8,2507.3,607.5,4752.8,708.4,2818.0,6094.8,6269.8,7039.4,1949.6,453.1
791.7,1225.0,698.3,696.2,583.8,577.7,487.7,301.5,456.5,511.9,474.9,5682.7,2600.5,210.7,1222.6,698.6,581.4,487.5,211.4,463.8,5684.6,7089.8,6922.8,414.2,513.6,0.0,615.9,491.7,883.8,1117.7,301.4,506.9,1300.1,1298.9,1072.4,1632.6,1577.3,579.7,4579.3,464.0,494.2,508.8,430.5,2332.0,432.2,4577.4,533.1,2642.7,6100.2,6275.2,7044.8,1774.3,622.7
624.7,1058.0,531.3,529.2,550.3,410.7,454.2,134.5,423.0,478.4,441.4,5948.2,2433.5,476.2,1055.6,531.6,547.9,454.1,477.0,430.3,5950.2,7355.4,7188.4,679.8,779.2,265.5,0.0,324.7,716.7,950.7,134.3,339.9,1133.1,1131.9,905.4,1465.6,1410.3,412.7,4412.2,430.6,327.2,341.8,397.0,2165.0,398.7,4410.4,366.1,2475.7,6365.8,6540.8,7310.3,1607.3,6.9
748.9,1182.2,655.5,653.4,674.5,534.9,578.4,258.7,547.2,602.6,565.6,6072.4,2557.7,600.4,1179.8,655.8,672.1,578.3,601.2,554.5,6074.4,7479.6,7312.6,804.0,903.4,389.7,124.2,0.0,840.9,1074.9,258.5,464.1,1257.3,1256.1,1029.6,1589.8,1534.5,536.9,4536.4,554.8,2.5,466.0,521.2,2289.2,522.9,4534.6,490.3,2599.9,6490.0,6665.0,7434.5,1731.5,131.1
324.6,1006.0,479.3,373.1,589.6,358.6,770.2,236.8,462.3,794.3,757.4,5910.1,2381.5,438.1,1003.5,375.6,587.2,770.0,438.8,746.3,5912.0,7317.2,7150.2,641.6,741.1,393.0,377.9,253.7,0.0,233.9,236.9,287.9,1081.1,1079.9,853.4,1413.6,1358.2,360.7,4360.2,746.5,256.2,289.8,713.0,2113.0,448.5,4358.4,314.1,2423.6,6327.6,6502.7,7272.2,1555.3,384.8
679.5,1112.8,586.1,584.0,696.5,465.5,644.1,189.3,569.2,668.3,631.3,5883.8,2488.3,411.7,1110.4,586.5,694.0,644.0,412.5,620.2,5885.7,7290.9,7123.9,615.3,714.7,455.4,351.6,227.4,405.5,0.0,189.2,394.8,1188.0,1186.7,960.2,1520.4,1465.1,467.6,4467.1,620.5,229.9,396.6,586.9,2219.8,555.3,4465.2,420.9,2530.5,6301.3,6476.3,7245.8,1662.1,358.4
490.3,923.6,396.9,394.9,507.3,276.3,533.3,0.1,380.0,557.4,520.5,6027.3,2299.1,555.3,921.2,397.3,504.9,533.1,556.0,509.3,6029.2,7434.4,7267.4,758.8,858.2,344.6,392.8,268.6,582.4,816.3,0.0,205.6,998.8,997.5,771.1,1331.3,1275.9,278.4,4277.9,509.6,271.2,207.4,476.1,2030.6,366.2,4276.1,231.8,2341.3,6444.8,6619.8,7389.4,1472.9,399.7
284.7,718.1,191.4,189.3,558.3,327.3,738.8,205.4,431.0,763.0,726.0,6232.9,2093.6,760.9,715.6,191.7,555.8,738.7,761.6,714.9,6234.8,7640.0,7473.0,964.4,1063.8,550.2,598.4,474.2,376.8,610.7,205.6,0.0,793.2,792.0,565.5,1125.7,1070.3,329.4,4072.3,715.2,476.8,-1.9,681.7,1825.1,417.1,4070.5,282.7,2135.7,6650.4,6825.4,7595.0,1267.4,605.3
916.2,991.1,650.4,820.8,1351.5,923.9,1532.0,998.6,1224.2,1556.2,1519.2,7026.1,1409.1,1554.1,988.7,823.2,1349.0,1531.9,1554.8,1508.1,7028.0,8433.2,8266.2,1757.6,1857.0,1343.4,1391.6,1267.4,1008.3,1242.2,998.8,793.2,0.0,1.2,838.5,1398.7,1343.4,921.8,3387.9,1508.4,1269.9,791.3,1474.9,2098.1,1210.3,3386.0,1075.9,1762.4,7443.6,7618.6,8388.1,1540.4,1398.5
915.0,989.9,649.2,819.6,1350.2,922.7,1530.8,997.4,1222.9,1555.0,1518.0,7024.8,1407.9,1552.8,987.5,822.0,1347.8,1530.7,1553.6,1506.9,7026.8,8432.0,8265.0,1756.4,1855.8,1342.1,1390.4,1266.2,1007.1,1241.0,997.5,792.0,1.2,0.0,837.3,1397.5,1342.2,920.6,3386.6,1507.2,1268.7,790.1,1473.6,2096.9,1209.1,3384.8,1074.7,1761.2,7442.4,7617.4,8386.9,1539.2,1397.2
688.5,236.8,422.7,593.1,1123.8,696.2,1304.3,770.9,996.5,1328.5,1291.5,6798.4,2138.9,1326.3,234.4,595.5,1121.3,1304.2,1327.1,1280.4,6800.3,8205.5,8038.5,1529.9,1629.3,1115.7,1163.9,1039.7,780.6,1014.5,771.1,565.5,838.5,837.3,0.0,644.4,589.1,694.1,4117.7,1280.7,1042.2,563.6,1247.1,1343.8,982.6,4115.8,848.2,2181.1,7215.9,7390.9,8160.4,786.1,1170.8
1151.3,380.9,885.4,1055.8,1586.5,1158.9,1767.1,1233.7,1459.2,1791.3,1754.3,7261.1,2601.6,1789.1,378.4,1058.3,1584.1,1766.9,1789.8,1743.2,7263.0,8668.2,8501.2,1992.6,2092.1,1578.4,1626.7,1502.5,1243.4,1477.3,1233.8,1028.2,1301.3,1300.1,547.0,0.0,193.8,1156.9,4580.4,1743.4,1505.0,1026.4,1709.9,1225.2,1445.4,4578.6,1311.0,2643.8,7678.7,7853.7,8623.2,667.5,1633.5
957.4,187.0,691.6,862.0,1392.7,965.1,1573.2,1039.8,1265.4,1597.4,1560.4,7067.3,2407.8,1595.2,184.6,864.4,1390.2,1573.1,1596.0,1549.3,7069.2,8474.4,8307.4,1798.8,1898.2,1384.6,1432.8,1308.6,1049.5,1283.4,1040.0,834.4,1107.4,1106.2,353.2,684.1,0.0,963.0,4386.6,1549.6,1311.1,832.5,1516.1,1383.5,1251.5,4384.7,1117.1,2450.0,7484.8,7659.8,8429.3,825.8,1439.7
435.2,868.5,341.8,139.4,360.5,2.1,935.6,402.2,233.2,491.0,454.1,6429.7,2244.0,957.7,866.1,141.9,358.1,935.5,958.4,911.7,6431.6,7836.8,7669.8,1161.2,1260.6,747.0,795.2,671.0,527.2,761.2,402.4,196.8,943.6,942.4,715.9,1276.1,1220.8,0.0,4222.7,912.0,673.6,194.9,878.5,1975.5,328.7,4220.9,253.3,2286.1,6847.2,7022.2,7791.8,1417.8,802.1
4320.3,3525.4,4226.9,4224.8,3775.6,3767.7,3948.9,3830.1,3648.3,3557.7,3520.8,9442.9,5486.1,3970.9,3522.9,4227.3,3773.1,3948.7,3971.6,3925.0,9444.8,14782.9,14615.9,4174.4,4273.9,3760.2,4144.5,4020.3,4412.4,4646.3,3830.0,4035.5,4828.7,4827.5,3691.5,3393.7,3338.3,3769.8,0.0,3925.2,4022.8,4037.4,3891.7,2131.3,3678.7,5749.6,4061.7,4549.1,9860.5,10035.5,14737.8,3088.5,4151.3
1230.6,1663.9,1137.2,1135.2,1022.7,1016.6,275.6,740.4,895.4,950.8,913.8,6353.2,3039.4,881.2,1661.5,1137.6,1020.3,275.5,882.0,0.3,6355.2,7760.4,7593.4,1084.8,1184.2,670.6,1054.8,930.6,1322.7,1556.6,740.3,945.9,1739.1,1737.8,1511.4,2071.6,2016.2,1018.7,5018.2,0.0,933.1,947.7,51.4,2770.9,871.1,5016.4,972.1,3081.6,6770.8,6945.8,7715.3,2213.2,1061.7
746.3,1179.7,652.9,650.9,672.0,532.3,575.9,256.2,544.7,600.0,563.1,6069.9,2555.1,597.9,1177.2,653.3,669.6,575.7,598.6,552.0,6071.8,7477.0,7310.0,801.4,900.9,387.2,121.7,446.3,838.4,1072.3,256.0,461.6,1254.8,1253.6,1027.1,1587.3,1531.9,534.4,4533.9,552.2,0.0,463.5,518.7,2286.7,520.4,4532.1,487.8,2597.3,6487.4,6662.5,7432.0,1729.0,128.5
282.9,716.2,189.5,187.4,560.1,329.2,740.7,207.3,432.8,764.9,727.9,6234.7,2091.7,762.7,713.8,189.9,557.7,740.6,763.5,716.8,6236.7,7641.9,7474.8,966.3,1065.7,552.0,600.3,476.1,375.0,608.9,207.4,-1.9,791.3,790.1,563.6,1123.8,1068.5,331.2,4070.5,717.1,478.6,0.0,683.5,1823.2,419.0,4068.6,284.6,2133.9,6652.3,6827.3,7596.8,1265.5,607.1
1179.2,1612.5,1085.8,1083.7,971.3,965.2,224.2,689.0,844.0,899.4,862.4,6301.8,2988.0,829.8,1610.1,1086.2,968.9,224.1,830.5,125.2,6303.7,7708.9,7541.9,1033.3,1132.8,619.1,1003.4,879.2,1271.3,1505.2,688.9,894.4,1687.6,1686.4,1459.9,2020.1,1964.8,967.2,4966.8,125.5,881.7,896.3,0.0,2719.5,819.7,4964.9,920.6,3030.2,6719.4,6894.4,7663.9,2161.8,1010.2
2164.5,1394.0,1898.6,2069.0,3006.2,2998.3,3179.5,2246.8,2878.9,2788.3,2751.4,8673.5,3588.5,3201.5,1391.6,2071.4,3003.8,3179.4,3202.3,3155.6,8675.5,11540.0,11373.0,3405.1,3504.5,2990.8,3375.1,3250.9,2256.5,2490.5,2247.0,2041.4,2314.4,2313.2,1560.2,1262.3,1207.0,3000.4,3853.8,3155.9,3253.4,2039.5,3122.3,0.0,2909.3,3852.0,2324.2,2651.5,9091.1,9266.1,11495.0,957.1,3381.9
879.4,1312.7,786.0,783.9,365.5,357.7,508.0,389.2,238.2,316.8,279.8,6002.0,2688.2,530.0,1310.3,786.4,363.1,507.9,530.8,484.1,6004.0,7409.2,7242.1,733.6,833.0,319.3,703.6,579.4,971.5,1205.4,389.1,594.7,1387.9,1386.6,1160.1,1720.3,1665.0,359.7,4667.0,484.4,581.9,596.5,450.8,2665.0,0.0,4665.2,620.8,2730.4,6419.6,6594.6,7364.1,1759.9,710.4
4322.1,3527.2,4228.7,4226.7,3777.4,3769.5,3950.7,3831.9,3650.1,3559.6,3522.6,9444.8,5487.9,3972.7,3524.8,4229.1,3775.0,3950.6,3973.5,3926.8,9446.7,14784.7,14617.7,4176.3,4275.7,3762.1,4146.3,4022.1,4414.2,4648.1,3831.8,4037.4,4830.6,4829.4,3693.3,3395.5,3340.2,3771.6,1.8,3927.1,4024.6,4039.2,3893.5,2133.2,3680.6,0.0,4063.6,4550.9,9862.3,10037.3,14739.7,3090.3,4153.2
604.6,1037.9,511.2,308.9,275.0,167.4,699.6,379.9,147.7,405.6,368.6,6193.7,2413.4,721.7,1035.5,311.3,272.6,699.5,722.4,675.7,6195.6,7600.8,7433.8,925.2,1024.6,511.0,694.3,570.1,696.7,930.6,379.8,366.2,1113.0,1111.8,885.3,1445.5,1390.2,169.4,4392.2,676.0,572.6,364.4,642.5,2753.8,243.2,4390.3,0.0,2455.6,6611.2,6786.2,7555.8,1848.7,701.1
2420.4,2495.3,2154.6,2324.9,2855.6,2428.0,3036.2,2502.8,2728.3,3060.4,3023.4,8530.2,2223.8,3058.2,2492.8,2327.4,2853.2,3036.0,3058.9,3012.3,8532.1,9937.3,9770.3,3261.7,3361.2,2847.5,2895.8,2771.6,2512.5,2746.4,2502.9,2297.3,1930.0,1928.7,2342.7,2902.9,2847.5,2426.0,3191.8,3012.5,2774.1,2295.5,2979.0,1542.8,2714.5,3190.0,2580.1,0.0,8947.8,9122.8,9892.3,2500.0,2902.6
6891.9,7325.2,6798.5,6796.4,6684.0,6677.9,6587.9,6401.7,6556.7,6612.1,6575.1,477.1,8700.7,6145.3,7322.8,6798.9,6681.6,6587.8,6146.0,6564.0,479.0,1719.4,1552.4,5988.6,6215.5,6100.2,6371.1,6246.9,6412.1,6646.0,6401.6,6607.2,7400.4,7399.1,7172.7,7732.9,7677.5,6680.0,10679.5,6564.3,6249.5,6609.0,6530.7,8432.2,6532.4,10677.7,6633.4,8742.9,0.0,904.8,1674.3,7874.5,6378.0
7066.9,7500.3,6973.5,6971.5,6859.0,6852.9,6762.9,6576.7,6731.8,6787.1,6750.1,652.1,8875.7,6320.3,7497.8,6973.9,6856.6,6762.8,6321.0,6739.0,654.0,1720.7,1553.7,6163.6,6390.5,6275.2,6546.2,6422.0,6587.1,6821.0,6576.6,6782.2,7575.4,7574.2,7347.7,7907.9,7852.5,6855.0,10854.5,6739.3,6424.5,6784.0,6705.8,8607.2,6707.4,10852.7,6808.4,8917.9,904.8,0.0,1675.7,8049.6,6553.0
8112.9,8546.3,8019.6,8017.5,7905.1,7898.9,7808.9,7622.8,7777.8,7833.1,7796.2,1698.1,9921.8,7366.3,8543.8,8019.9,7902.6,7808.8,7367.1,7785.0,1700.0,177.4,565.1,7209.6,7436.5,7321.3,7592.2,7468.0,7633.1,7867.0,7622.6,7828.2,8621.4,8620.2,8393.7,8953.9,8898.5,7901.0,11900.5,7785.3,7470.5,7830.1,7751.8,9653.3,7753.4,11898.7,7854.4,9963.9,1950.8,1952.2,0.0,9095.6,7599.0
1516.4,745.9,1250.5,1420.9,2004.1,1524.0,2177.4,1598.8,1876.8,1786.3,1749.3,7671.4,2966.7,2199.4,743.5,1423.3,2001.7,2177.3,2200.2,2153.5,7673.4,9078.6,8911.6,2403.0,2502.4,1988.8,1991.7,1867.5,1608.5,1842.4,1598.9,1393.3,1666.4,1665.1,912.1,614.3,558.9,1522.0,4815.8,2153.8,1870.1,1391.5,2120.2,961.9,1907.3,4813.9,1676.1,3008.9,8089.0,8264.0,9033.5,0.0,1998.6
617.8,1051.1,524.4,522.3,543.5,403.8,447.4,127.6,416.2,471.5,434.6,5941.4,2426.6,469.4,1048.7,524.8,541.0,447.2,470.1,423.4,5943.3,7348.5,7181.5,672.9,772.3,258.7,442.0,317.8,709.9,943.8,127.5,333.1,1126.3,1125.0,898.6,1458.8,1403.4,405.9,4405.4,423.7,320.3,334.9,390.2,2158.1,391.8,4403.6,359.3,2468.8,6358.9,6533.9,7303.5,1600.4,0.0
