0.0,234.6,62.5,899.5,1017.1,225.3
234.6,0.0,297.0,1137.0,782.6,433.1
62.5,297.0,0.0,856.8,1079.6,182.6
891.4,1137.0,848.7,0.0,1780.2,703.9
1017.1,782.6,1079.6,1780.2,0.0,1076.4
217.2,433.1,174.5,703.9,1076.4,0.0
