1041.2,482.9,1495.2,1171.8,674.9,887.9,698.4,2770.5,773.6,696.9,0.0,200.1,363.2,1432.0,307.1,1438.1,1306.7,1011.9,1339.5,1011.9,718.7,640.0,525.6,580.6,694.6,3191.6,1422.6,877.9,2543.8,698.4,1116.3,1307.2,449.6,1169.5,1396.7,239.6,351.5,1136.0,1652.0,1365.4,1245.5,1395.1,1254.3,1255.0,802.7,1799.6,2951.5,1407.5,1019.3,1486.7,1047.7,2152.4,959.2,2974.6,1051.3,2618.5,1230.4,1417.1,1444.4,1609.9,1296.6,3144.9,984.0,986.5
841.1,282.8,1295.1,971.7,474.8,718.5,498.3,2601.1,604.2,527.5,171.4,0.0,534.6,1231.9,478.5,1238.0,1106.6,811.8,1139.4,811.8,549.3,470.6,356.2,411.2,525.2,2991.5,1222.5,677.8,2343.7,498.3,1325.9,1107.1,249.5,969.4,1227.3,70.2,502.9,935.9,1451.9,1165.3,1045.4,1195.0,1084.9,1085.6,633.2,1599.5,2751.4,1207.4,819.2,1286.6,1257.4,1982.9,759.1,2805.2,881.9,2418.4,1030.3,1217.0,1244.3,1409.8,1096.5,2944.8,814.6,817.1
1294.5,823.8,1104.7,781.2,1015.8,1470.9,1039.3,3353.6,1356.7,1280.0,725.4,752.5,0.0,1041.5,1032.5,1784.8,1653.3,1358.6,927.7,1358.6,1301.7,1025.6,1108.7,1163.7,1277.6,3538.2,1665.1,487.3,2132.0,1039.3,864.0,1653.9,790.5,779.0,1979.8,822.6,1076.9,1234.0,1261.5,974.9,855.0,1004.6,1837.3,1838.0,1385.7,1387.8,2539.7,1017.0,1270.1,1096.2,795.4,3331.2,1305.8,3557.7,1634.3,2228.0,1074.3,1026.6,1486.8,1198.1,906.1,2754.3,1567.1,1569.6
902.6,1303.2,343.3,407.0,1495.2,1950.4,1518.7,3074.3,1836.1,1759.4,1204.8,1231.9,1568.0,0.0,1511.9,1290.0,885.6,863.8,1127.1,863.8,1781.1,1505.1,1588.1,1643.1,1757.0,3043.4,828.1,575.7,2331.4,1518.7,1313.6,886.1,1269.9,404.7,2459.2,1302.1,1556.3,472.6,424.4,387.7,400.3,737.8,2316.8,2317.4,1865.1,697.3,1651.2,750.2,775.3,829.4,1245.1,3780.8,811.0,3278.4,1355.0,1390.9,579.5,189.5,649.7,1397.5,348.4,1917.3,2046.5,2049.0
1419.1,948.4,1229.3,905.8,1140.5,1595.6,1163.9,3478.2,1481.3,1404.6,850.0,877.1,235.5,1166.1,0.0,1909.4,1777.9,1483.2,1052.3,1483.2,1426.4,1150.3,1233.3,1288.3,1402.2,3662.8,1789.8,612.0,2256.7,1163.9,988.6,1778.5,915.1,903.6,2104.4,947.3,1201.5,1358.6,1386.1,1099.5,979.6,1129.2,1962.0,1962.7,1510.3,1512.4,2664.4,1141.6,1394.8,1220.8,920.0,3455.8,1430.5,3682.3,1759.0,2352.6,1198.9,1151.2,1611.4,1322.7,1030.7,2879.0,1691.7,1694.2
732.5,2046.6,1053.1,1150.3,1594.5,1139.8,1617.9,2805.0,1181.1,1307.5,1948.2,1975.2,2311.4,1290.0,2255.3,0.0,343.0,480.7,1870.4,480.7,1589.8,1376.7,1648.8,1832.2,1946.1,1753.4,474.9,1319.0,3074.8,1617.9,2057.0,343.5,1539.0,1148.1,2648.3,1745.2,1923.9,705.7,592.6,902.3,929.8,1481.2,2505.8,2506.5,1351.7,1987.3,3482.5,1493.6,710.7,1572.7,1988.4,3403.9,528.8,3009.1,1085.7,2476.5,921.8,1275.1,496.8,2140.8,1194.7,3002.9,2235.6,2238.1
1036.2,2350.2,1356.7,1454.0,1898.2,1443.5,1921.6,3108.7,1484.8,1611.2,2251.9,2278.9,2615.1,1593.7,2559.0,493.1,0.0,784.4,2174.1,784.4,1893.5,1680.4,1952.5,2135.9,2249.8,2246.6,778.6,1622.7,3378.4,1921.6,2360.6,0.6,1842.6,1451.8,2951.9,2048.9,2227.6,1009.3,896.3,1206.0,1233.5,1784.9,2809.5,2810.2,1655.4,2291.0,3786.1,1797.3,1014.3,1876.4,2292.1,3707.6,832.5,3312.8,1389.4,2780.2,1225.4,1578.8,800.5,2444.5,1498.4,3306.6,2539.3,2541.7
277.1,1259.3,597.7,694.9,1113.8,659.1,1137.2,2324.3,700.4,826.8,1492.8,1334.7,1727.5,834.6,1671.4,674.1,542.6,0.0,1415.0,0.0,1109.1,896.0,1168.1,1351.5,1465.4,2427.5,658.5,863.6,2619.4,1137.2,1601.6,543.2,1058.2,692.7,2167.6,1264.5,1443.2,372.0,776.2,447.0,474.4,1025.8,2025.1,2025.8,871.0,1531.9,3027.1,1038.2,255.3,1117.4,1533.0,2923.2,195.1,2528.4,605.0,2021.1,466.4,819.7,680.4,1685.4,739.4,2547.5,1754.9,1757.4
1380.1,1210.7,1190.3,866.8,1402.7,1857.8,1426.1,3740.5,1743.6,1666.9,1112.3,1139.4,1475.5,1127.1,1419.4,1870.4,1738.9,1444.2,0.0,1444.2,1688.6,1412.5,1495.5,1550.6,1664.5,3623.8,1750.8,573.0,1397.5,1426.1,1176.7,1739.5,1177.4,864.6,2366.7,1209.5,1463.8,1319.6,1347.1,1060.5,940.6,1090.2,2224.2,2224.9,1772.6,653.3,1805.2,1102.6,1355.7,1181.8,1108.1,3643.9,1391.5,3944.6,2021.2,2313.6,1159.9,1112.2,1572.4,463.5,991.7,2840.0,1954.0,1956.4
277.1,1259.3,597.7,694.9,1113.8,659.1,1137.2,2324.3,700.4,826.8,1492.8,1334.7,1727.5,834.6,1671.4,674.1,542.6,0.0,1415.0,0.0,1109.1,896.0,1168.1,1351.5,1465.4,2427.5,658.5,863.6,2619.4,1137.2,1601.6,543.2,1058.2,692.7,2167.6,1264.5,1443.2,372.0,776.2,447.0,474.4,1025.8,2025.1,2025.8,871.0,1531.9,3027.1,1038.2,255.3,1117.4,1533.0,2923.2,195.1,2528.4,605.0,2021.1,466.4,819.7,680.4,1685.4,739.4,2547.5,1754.9,1757.4
1175.3,617.0,1885.3,1561.9,471.5,533.9,494.9,2416.5,419.6,286.9,761.6,590.2,983.0,1822.1,926.9,1572.3,1440.8,1146.0,1729.6,1146.0,0.0,217.7,248.0,607.0,721.0,3325.7,1556.7,1268.0,2933.9,494.9,1916.1,1441.3,416.0,1559.7,1423.1,520.1,698.7,1270.2,2042.2,1755.5,1635.6,1785.3,1280.7,1281.4,448.6,2189.7,3341.7,1797.7,1153.4,1876.8,1847.6,2178.7,1093.3,2620.6,697.3,3008.6,1364.6,1807.2,1578.6,2000.0,1686.8,3535.0,1010.4,1012.9
994.5,436.2,1829.4,1506.0,290.7,320.8,314.1,2203.4,206.5,69.2,457.6,534.3,927.1,1766.2,871.0,1391.5,1260.0,965.2,1673.7,965.2,217.7,0.0,282.1,551.1,665.0,3144.9,1375.9,1212.1,2878.0,314.1,1860.2,1260.5,235.2,1503.7,1367.2,464.1,642.8,1089.4,1986.2,1699.6,1579.7,1729.3,1224.8,1225.4,235.6,2133.8,3285.7,1741.8,972.6,1820.9,1791.7,2122.8,912.5,2407.5,484.2,2952.7,1183.8,1751.3,1397.8,1944.1,1630.8,3479.1,954.5,957.0
1196.3,638.0,1650.3,1326.8,536.5,598.3,560.0,2481.0,484.1,351.4,526.6,355.2,747.9,1587.0,691.9,1593.2,1461.7,1167.0,1494.5,1167.0,248.0,282.1,0.0,255.8,369.7,3346.6,1577.6,1032.9,2698.9,560.0,1681.1,1462.3,481.0,1324.6,1071.8,285.0,463.7,1291.1,1807.1,1520.4,1400.6,1550.2,929.4,930.1,513.1,1954.6,3106.6,1562.6,1174.4,1641.8,1612.5,1827.5,1114.3,2685.1,761.7,2773.6,1385.5,1572.2,1599.5,1764.9,1451.7,3299.9,659.2,661.6
1251.3,693.0,1705.3,1381.9,758.8,821.2,782.2,2703.8,706.9,630.2,581.6,410.2,803.0,1642.1,746.9,1648.3,1516.8,1222.0,1549.6,1222.0,651.9,573.3,255.8,0.0,183.3,3401.7,1632.7,1088.0,2753.9,782.2,1736.1,1517.3,659.7,1379.6,885.4,340.0,518.7,1346.2,1862.1,1575.5,1455.6,1605.2,743.0,743.7,735.9,2009.7,3161.6,1617.7,1229.4,1696.8,1667.6,1641.1,1169.3,2907.9,984.5,2828.6,1440.6,1627.2,1654.6,1820.0,1506.7,3355.0,472.8,475.2
1365.2,806.9,1819.2,1495.8,872.7,935.1,896.1,2817.7,820.8,744.1,695.5,524.1,916.9,1756.0,860.8,1762.2,1630.7,1335.9,1663.5,1335.9,765.9,687.2,369.7,183.3,0.0,3515.6,1746.6,1201.9,2867.8,896.1,1850.0,1631.3,773.6,1493.6,702.2,454.0,632.6,1460.1,1976.1,1689.4,1569.5,1719.2,559.7,560.4,849.8,2123.6,3275.5,1731.6,1343.4,1810.7,1781.5,1457.8,1283.2,3021.8,1098.5,2942.5,1554.5,1741.1,1768.5,1933.9,1620.7,3468.9,289.5,291.9
2485.9,3800.0,2806.5,2903.7,3347.9,2893.2,3371.3,4558.4,2934.5,3060.9,3701.6,3728.6,4064.8,3043.4,4008.7,1753.4,2096.4,2234.1,3623.8,2234.1,3343.2,3130.1,3402.2,3585.6,3699.5,0.0,1977.2,3072.4,4828.2,3371.3,3810.4,2096.9,3292.4,2901.5,4401.7,3498.6,3677.3,2459.1,2346.0,2655.7,2683.2,3234.6,4259.3,4259.9,3105.2,3740.7,5235.9,3247.0,2464.1,3326.2,3741.8,5157.3,2282.2,4762.5,2839.1,4229.9,2675.2,3028.5,2250.2,3894.2,2948.1,4756.3,3989.0,3991.5
716.9,1837.0,538.2,940.7,1578.9,1124.2,1602.3,2789.4,1165.5,1291.9,1738.6,1765.7,2101.8,738.2,2045.7,474.9,343.5,465.1,1660.8,465.1,1574.2,1361.2,1633.3,1816.6,1930.5,1977.2,0.0,1109.4,2865.2,1602.3,1847.4,344.0,1803.7,938.5,2632.7,1835.8,2090.1,690.1,313.7,688.9,914.2,1271.6,2490.3,2490.9,1336.2,1435.5,3272.9,1284.0,695.1,1363.2,1778.8,4314.6,513.2,2993.5,1070.2,1891.0,906.2,689.6,217.9,1931.3,882.2,2417.4,2220.0,2222.5
828.7,749.1,638.9,315.4,941.1,1396.2,964.6,3278.9,1282.0,1205.3,650.7,677.8,1013.9,575.7,957.8,1319.0,1187.5,892.8,572.9,892.8,1227.0,950.9,1034.0,1089.0,1202.9,3072.4,1199.4,0.0,1777.3,964.6,759.5,1188.1,715.8,313.2,1905.1,747.9,1002.2,768.2,795.7,509.1,389.2,538.8,1762.7,1763.3,1311.0,1033.1,2185.0,551.2,804.3,630.4,690.9,3226.7,840.0,3483.0,1559.6,1762.2,608.5,560.8,1021.0,843.4,440.3,2288.5,1492.4,1494.9
2558.2,2388.9,2368.5,2045.0,2580.9,3036.0,2604.3,4918.6,2921.8,2845.0,2290.5,2317.5,2653.7,2305.2,2597.6,3048.6,2917.1,2622.4,1371.3,2622.4,2866.8,2590.7,2673.7,2728.8,2842.7,4802.0,2928.9,1751.1,0.0,2604.3,2730.8,2917.7,2355.6,2042.8,4627.0,2387.7,2642.0,2497.7,2525.3,2238.6,2118.8,2268.4,3402.4,3403.1,2950.8,1495.3,2117.6,2280.8,2533.9,2359.9,2662.2,4289.5,2569.6,5122.8,3199.4,3491.8,2338.1,2290.3,2750.5,907.8,2169.9,4018.1,3132.2,3134.6
1419.1,860.9,2231.4,1907.9,715.3,489.3,0.0,2371.9,375.0,428.3,1107.7,936.2,1329.0,2168.1,1272.9,1816.1,1684.6,1389.9,2075.6,1389.9,710.7,497.6,769.7,953.0,1067.0,3569.5,1800.5,1614.0,3280.0,0.0,2262.2,1685.2,659.8,1905.7,1769.1,866.1,1044.7,1514.0,2388.2,2101.5,1981.6,2131.3,1626.7,1627.4,241.9,2535.7,3687.7,2143.7,1397.3,2222.8,2193.6,2524.8,1337.1,2576.1,652.7,3354.7,1608.4,2153.2,1822.4,2346.0,2032.8,3881.0,1356.4,1358.9
1701.1,1531.7,1511.3,1187.9,1723.7,2178.9,1747.2,4061.5,2064.6,1987.9,1433.3,1460.4,1503.3,1448.1,1447.2,2191.4,2060.0,1765.2,1311.2,1765.2,2009.6,1733.6,1816.6,1871.6,1985.5,3944.8,2071.8,894.0,3052.3,1747.2,0.0,2060.5,1498.4,1185.6,2687.7,1530.6,1784.8,1640.6,1668.1,1381.5,1261.6,1411.2,2545.3,2545.9,2093.6,1771.3,2923.2,1423.6,1676.8,1502.8,68.6,3021.9,1712.5,4265.6,2342.2,2634.6,1480.9,1433.2,1893.4,1581.6,1312.7,3161.0,2275.0,2277.5
1035.6,2349.7,1356.2,1453.4,1897.6,1442.9,1921.0,3108.1,1484.2,1610.6,2251.3,2278.4,2614.5,1593.1,2558.4,492.6,0.6,783.8,2173.5,783.8,1892.9,1679.9,1952.0,2135.3,2249.2,2246.0,778.0,1622.1,3377.9,1921.0,2360.1,0.0,1842.1,1451.2,2951.4,2048.4,2227.0,1008.8,895.7,1205.5,1232.9,1784.3,2809.0,2809.7,1654.9,2290.4,3785.6,1796.7,1013.8,1875.9,2291.5,3707.0,831.9,3312.2,1388.9,2779.6,1224.9,1578.2,799.9,2443.9,1497.9,3306.0,2538.7,2541.2
759.4,201.1,1333.1,1009.7,225.3,483.0,248.8,2365.6,368.7,292.0,222.4,249.5,585.6,1269.9,529.6,1156.3,1024.8,730.1,1177.4,730.1,412.5,235.2,475.0,660.7,774.6,2909.7,1140.7,715.8,2381.7,248.8,1363.9,1025.4,0.0,1007.5,1476.8,319.7,573.9,854.2,1489.9,929.2,1083.4,1233.0,1334.4,1335.1,332.6,1637.5,2789.4,1245.5,737.5,1324.6,1295.4,2232.4,677.4,2569.8,646.4,2456.4,948.6,1255.0,1162.6,1447.8,1134.5,2982.8,1064.1,1066.6
657.8,1040.8,468.0,2.2,1232.8,1687.9,1256.2,3570.5,1573.7,1496.9,942.4,969.4,1305.6,404.7,1249.5,1148.1,1016.6,721.9,864.6,721.9,1518.7,1242.6,1325.6,1380.7,1494.6,2901.5,1028.4,313.2,2069.0,1256.2,1051.2,1017.2,1007.5,0.0,2196.7,1039.6,1293.9,597.3,624.8,338.1,218.3,475.4,2054.3,2055.0,1602.7,1324.7,2476.7,487.8,633.4,567.0,982.6,3518.4,669.1,3774.7,1851.3,1591.3,437.6,389.9,850.1,1135.0,269.4,2117.6,1784.1,1786.5
2087.5,1529.2,2541.6,2218.1,1595.0,1657.4,1618.4,3540.0,1543.1,1466.4,1417.9,1246.4,1639.2,2478.3,1583.1,2484.5,2353.0,2058.3,2385.8,2058.3,1488.2,1409.5,1092.0,905.6,722.3,4237.9,2468.9,1924.2,4978.2,1618.4,2572.4,2353.6,1495.9,2215.9,0.0,1176.3,1354.9,2182.4,2698.4,2411.7,2291.9,2441.5,529.7,530.3,1572.2,2845.9,3997.9,2453.9,2065.7,2533.0,2503.8,1081.6,2005.5,3744.1,1820.8,3664.9,2276.8,2463.4,2490.8,2656.2,2343.0,4191.2,432.8,430.4
911.3,353.0,1365.3,1041.8,585.9,648.3,609.4,2530.9,534.1,457.3,241.6,70.2,604.8,1302.1,548.7,1308.2,1176.7,882.0,1209.5,882.0,479.1,400.5,286.0,341.1,455.0,3061.6,1292.6,747.9,2413.9,609.4,1396.1,1177.3,319.7,1039.6,1157.1,0.0,432.8,1006.1,1522.1,1235.5,1115.6,1265.2,1014.7,1015.4,563.1,1669.7,2821.6,1277.6,889.4,1356.8,1327.5,1912.8,829.3,2735.1,811.7,2488.6,1100.5,1287.2,1314.5,1479.9,1166.7,3014.9,744.5,746.9
1214.5,656.2,1668.5,1345.1,722.0,784.3,745.4,2667.0,670.1,593.4,544.8,373.4,527.8,1605.3,471.7,1611.4,1480.0,1185.2,1512.8,1185.2,615.1,536.5,422.1,477.1,591.0,3364.8,1595.9,1051.2,2717.1,745.4,1280.9,1480.5,622.9,1342.8,1293.2,303.2,0.0,1309.3,1825.3,1538.7,1418.8,1568.4,1150.7,1151.4,699.1,1972.9,3124.8,1580.8,1192.6,1660.0,1212.3,2048.8,1132.5,2871.1,947.7,2791.8,1403.7,1590.4,1617.7,1783.2,1469.9,3318.2,880.5,883.0
375.7,1495.7,235.6,599.5,1687.7,985.1,1711.2,2650.3,1026.4,1152.8,1397.3,1424.4,1760.5,472.6,1704.5,866.0,734.5,439.8,1319.6,439.8,1973.6,1222.1,1780.6,1835.6,1949.5,2619.4,850.4,768.2,2523.9,1711.2,1506.1,735.1,1462.4,597.3,2651.7,1494.6,1748.8,0.0,329.7,280.0,399.9,930.3,2509.3,2510.0,1197.1,1169.9,2931.6,942.8,353.8,1021.9,1437.6,3973.3,387.1,2854.4,931.1,1659.1,471.8,457.7,554.9,1590.0,540.9,2185.5,2239.0,2241.5
834.6,1523.3,224.4,627.0,1715.3,1241.9,1738.7,2907.1,1283.2,1409.6,1424.9,1451.9,1788.1,424.4,1732.0,592.6,461.1,582.8,1347.1,582.8,2001.2,1725.1,1808.1,1863.2,1977.1,2346.0,403.6,795.7,2551.5,1738.7,1533.7,461.7,1489.9,624.8,2679.2,1522.1,1776.4,329.7,0.0,375.2,495.0,957.9,2536.8,2537.5,1453.8,1121.7,2959.2,970.3,762.8,1049.5,1465.1,4000.9,630.9,3111.2,1187.8,1577.2,567.0,375.8,225.3,1617.5,568.4,2103.6,2266.6,2269.0
515.0,1410.8,150.7,514.6,1602.8,1021.5,1626.3,2686.6,1062.7,1189.2,1312.4,1339.5,1675.6,387.7,1619.5,902.3,770.9,476.1,1234.6,476.1,1888.7,1612.6,1695.7,1750.7,1864.6,2655.7,886.7,683.2,2439.0,1626.3,1421.2,771.4,1377.5,512.3,2566.8,1409.6,1663.9,280.0,375.2,0.0,119.9,845.4,2424.3,2425.0,1233.4,1085.0,2846.7,857.8,387.7,937.0,1352.6,3888.4,423.4,2890.8,967.4,1574.2,191.8,372.8,600.4,1505.1,456.0,2100.6,2154.1,2156.6
439.5,1116.7,270.6,220.5,1308.8,1049.0,1332.2,2714.1,1090.2,1572.9,1018.4,1045.4,1381.6,400.3,1325.5,929.8,798.4,503.6,940.6,503.6,1594.7,1318.6,1401.6,1456.6,1570.6,2683.2,914.2,389.2,2144.9,1332.2,1127.1,798.9,1083.4,218.3,2272.7,1115.6,1369.9,399.9,495.0,119.9,0.0,551.4,2130.3,2131.0,1678.7,1400.7,2552.6,563.8,415.2,642.9,1058.6,3594.4,450.9,2918.3,994.9,1586.8,219.3,385.4,720.3,1211.0,264.9,2113.2,1860.0,1862.5
959.5,836.8,769.8,446.3,1028.8,1483.9,1052.2,3366.5,1369.7,1293.0,738.4,765.5,1101.6,706.5,1045.5,1449.9,1318.4,1023.6,660.6,1023.6,1314.7,1038.6,1121.6,1176.7,1290.6,3203.3,1330.2,152.4,1865.0,1052.2,847.2,1319.0,803.5,444.1,1992.8,835.6,1089.9,899.0,926.6,639.9,520.1,0.0,1850.3,1851.0,1398.7,1120.8,2272.7,682.1,935.2,91.6,778.6,3314.4,970.9,3570.7,1647.3,1893.1,739.4,691.6,1151.8,931.0,571.2,2419.4,1580.1,1582.5
1907.0,1348.7,2361.0,2037.6,1414.5,1476.9,1437.9,3359.5,1362.6,1285.9,1237.3,1065.9,1458.7,2297.8,1402.6,2304.0,2172.5,1877.7,2205.3,1877.7,1307.6,1229.0,911.5,725.1,541.8,4057.4,2288.4,1743.7,3409.6,1437.9,2391.8,2173.0,1315.4,2035.3,511.7,995.7,1174.4,2001.9,2517.8,2231.2,2111.3,2260.9,0.0,0.7,1391.6,2665.4,3817.3,2273.4,1885.1,2352.5,2323.3,1267.3,1825.0,3563.6,1640.2,3484.3,2096.3,2282.9,2310.3,2475.7,2162.4,4010.7,252.3,249.8
1907.7,1349.4,2361.7,2038.3,1415.2,1477.5,1438.6,3360.2,1363.3,1286.6,1238.0,1066.6,1459.4,2298.5,1403.3,2304.6,2173.2,1878.4,2206.0,1878.4,1308.3,1229.7,912.2,725.8,542.5,4058.0,2289.1,1744.4,3410.3,1438.6,2392.5,2173.7,1316.1,2036.0,512.4,996.4,1175.1,2002.5,2518.5,2231.9,2112.0,2261.6,0.7,0.0,1392.3,2666.1,3818.0,2274.0,1885.8,2353.2,2323.9,1268.0,1825.7,3564.3,1640.9,3485.0,2096.9,2283.6,2310.9,2476.4,2163.1,4011.4,253.0,250.5
1179.6,621.3,1991.8,1668.3,475.7,249.7,499.2,2132.3,135.5,188.8,868.1,696.7,1089.4,1928.6,1033.4,1576.5,1445.0,1150.3,1836.0,1150.3,471.1,258.0,530.1,713.5,827.4,3329.9,1560.9,1374.4,3040.4,499.2,2022.6,1445.6,420.2,1666.1,1529.5,626.5,805.2,1274.4,2148.6,1862.0,1742.1,1891.7,1387.1,1387.8,0.0,2296.2,3448.1,1904.1,1157.7,1983.3,1954.0,2285.2,1097.6,2336.5,413.1,3115.1,1368.8,1913.7,1582.8,2106.4,1793.2,3641.4,1116.9,1119.3
1599.9,1670.8,1040.6,1327.0,1862.8,2318.0,1886.3,4200.6,2203.7,2127.0,1572.4,1599.5,1935.6,697.3,1879.6,1987.3,1582.9,1561.1,653.3,1561.1,2148.7,1872.7,1955.7,2010.7,2124.6,3740.7,1525.4,1033.1,1521.5,1886.3,1636.8,1583.4,1637.5,1324.7,2826.8,1669.7,1923.9,1169.9,1121.7,1085.0,1400.7,1550.3,2684.4,2685.1,2232.7,0.0,1066.4,1562.7,1472.6,1641.9,1568.3,4104.0,1508.3,4404.7,2481.3,2088.2,1276.8,886.8,1347.0,587.5,1451.8,2614.6,2414.1,2416.6
