652.0,364.3,366.4,1103.2,868.3,225.0,3121.6,455.8,971.0,229.6,0.0,1487.6,800.3,2398.4,215.8,4790.0,4787.1,1317.8,2396.2,962.1,1878.0,4722.7,1875.6,1273.5,850.4,57.7,1201.4,974.7,1275.2,1699.3,1690.1,3672.4,1355.6,1984.1,1965.2,1963.9,1910.5,1830.7,1233.0,807.1,186.7,1041.6,1623.1,1544.1,1446.4,1108.1,4788.5,1161.1,638.3,733.9,442.6,2204.9,1952.1,1940.8,407.0,1141.0
1564.8,1481.9,1483.9,2300.1,1985.9,1396.9,4219.3,1573.3,2159.2,1887.6,1615.3,0.0,1917.8,3714.8,1733.2,5558.4,5555.4,1459.8,3712.7,2228.2,664.4,5491.0,1383.4,1286.8,907.4,1557.6,400.4,1116.7,1288.5,1088.2,588.5,1334.9,1368.8,770.5,3062.9,3061.5,3008.1,857.1,2350.6,1643.3,1571.1,2159.1,1828.8,304.9,1459.7,2424.6,5556.8,815.9,1755.9,1851.5,1355.4,1712.7,738.5,3038.5,1319.8,1283.1
956.2,370.4,372.4,425.6,111.3,469.9,2951.6,285.7,284.6,776.1,688.3,1732.5,0.0,1617.7,914.4,4620.0,4617.0,1666.9,1615.5,353.6,3010.9,4552.7,2120.4,1972.1,1185.3,630.7,1446.3,1323.7,1973.8,2397.9,2388.7,3502.4,2054.1,3117.0,1795.2,1793.8,998.0,2819.5,731.5,1505.6,885.2,540.0,1453.1,1789.0,2144.9,1654.6,4618.4,1406.0,468.3,563.9,687.5,2449.8,3215.3,1770.8,651.9,1490.1
3134.4,2584.2,2582.2,1918.0,1603.7,2707.4,6914.9,2699.3,1777.0,2178.5,2408.2,4011.6,1535.7,0.0,2383.5,7365.5,7362.5,3260.5,2.2,1846.0,4402.0,6057.3,3938.3,3216.2,2793.1,2465.9,3264.2,2917.3,3217.9,3642.0,3632.8,5916.0,3298.2,4508.1,2822.7,2821.4,2078.5,5233.1,886.2,2749.8,2354.4,1418.7,3866.7,4068.1,3389.1,1300.0,7364.0,3112.8,2881.9,2977.5,2925.0,4267.6,4476.1,2798.4,2889.4,3083.7
867.8,580.2,582.2,1078.6,1084.1,440.8,3337.4,671.6,946.4,205.0,215.8,2044.4,1016.1,2373.7,0.0,5005.8,5002.9,1293.2,2371.6,937.4,2434.7,4938.5,1971.0,1248.9,825.8,273.5,1296.9,950.0,1250.6,1674.7,1665.5,3888.2,1330.9,2540.8,2181.0,2179.7,2126.3,2627.4,1448.8,782.5,162.0,1257.4,1838.9,2100.8,1421.8,1083.5,5004.3,1145.5,854.1,949.7,658.4,2300.3,2508.8,2156.6,622.8,1116.4
4143.4,3995.6,3997.6,4575.5,4261.2,4095.1,676.5,3911.0,4434.5,4401.3,4313.6,4968.0,4193.2,5512.2,4539.6,0.0,3.0,5292.1,5510.0,4503.6,4883.5,1727.4,5602.5,5597.3,4810.6,4255.9,5094.3,4948.9,5599.0,5782.1,5282.5,5375.0,5679.3,4989.6,1813.8,1812.4,3832.3,4692.1,4626.0,5130.9,4510.5,4434.5,3325.7,5024.5,5770.2,5279.8,1.6,5031.2,3768.6,3751.1,4312.7,5931.8,5087.9,1462.3,4277.1,5115.3
4140.4,3992.6,3994.7,4572.5,4258.3,4092.2,673.5,3908.0,4431.6,4398.3,4310.6,4965.0,4190.2,5509.2,4536.6,3.0,0.0,5289.1,5507.0,4500.6,4880.5,1724.5,5599.5,5594.3,4807.6,4252.9,5091.4,4946.0,5596.0,5779.1,5279.5,5372.0,5676.4,4986.6,1810.8,1809.4,3829.4,4689.2,4623.0,5127.9,4507.5,4431.5,3322.7,5021.5,5767.2,5276.8,1.4,5028.2,3765.6,3748.1,4309.7,5928.9,5085.0,1459.3,4274.2,5112.3
1941.3,1858.4,1860.4,2666.3,2362.3,1773.3,4857.4,1949.8,2534.1,1792.7,1803.5,912.2,2294.3,3760.5,1778.9,6196.5,6193.5,0.0,3758.4,2525.1,1302.6,6129.2,2021.6,741.1,1283.9,1861.2,776.8,1493.2,742.9,542.5,533.4,1973.0,823.2,1408.6,3701.0,3699.7,3646.3,1495.3,2727.1,1097.7,1616.8,2535.6,2466.9,968.7,914.0,2470.3,6195.0,1192.4,2132.3,2228.0,1731.9,2350.9,1376.7,3676.6,1696.3,190.3
3132.3,2582.0,2580.0,1915.8,1601.6,2705.3,6912.8,2697.2,1774.9,2176.4,2406.0,4009.5,1533.5,2.2,2381.4,7363.4,7360.4,3258.3,0.0,1843.9,4399.8,6055.1,3936.2,3214.0,2790.9,2463.7,3262.0,2915.2,3215.7,3639.8,3630.6,5913.8,3296.0,4505.9,2820.6,2819.2,2076.3,5231.0,884.0,2747.6,2352.2,1420.9,3864.6,4066.0,3386.9,1297.9,7361.8,3110.7,2879.7,2975.3,2922.9,4265.5,4473.9,2796.2,2887.3,3081.5
1129.0,543.2,545.3,607.1,440.6,642.8,3124.4,458.6,393.9,948.9,861.2,1905.4,372.6,1790.5,1087.2,4792.8,4789.9,1839.7,1788.4,0.0,3183.8,4725.5,2293.3,2144.9,1358.2,803.5,1619.2,1496.6,2146.6,2570.7,2561.5,3675.2,2227.0,3289.8,1968.0,1966.7,1170.9,2992.4,904.3,1678.5,1058.1,712.8,1626.0,1961.8,2317.8,1388.4,4791.3,1578.8,641.1,736.7,860.3,2622.6,3388.2,1943.7,824.8,1662.9
1503.5,1420.6,1422.6,2238.8,1924.5,1335.5,4177.8,1512.0,2097.8,1826.2,1553.9,1081.1,1856.5,3653.5,1671.8,5846.2,5843.3,1398.5,3651.3,2166.8,0.0,5778.9,866.1,1791.2,846.0,1496.3,794.9,1055.3,1792.9,1592.6,1093.0,2141.9,1873.3,253.2,3021.4,3020.1,2966.7,1664.1,2289.2,1750.0,1509.7,2097.8,2635.8,1137.6,1328.4,2363.2,5844.7,754.6,1694.5,1790.1,1294.0,1195.5,1545.5,2997.0,1258.5,1221.7
4826.9,4679.1,4681.1,5259.0,4944.7,4778.6,1316.6,4594.4,5118.0,5084.8,4997.0,5651.5,4876.7,6194.5,5223.1,1767.2,1764.2,5975.6,6192.4,5187.0,5567.0,0.0,6286.0,6280.8,5494.0,4939.4,5777.8,5632.4,6282.5,6465.6,5966.0,6058.5,6362.8,5673.1,2109.9,2108.6,4515.8,5375.6,5309.4,5814.4,5193.9,5118.0,4009.2,5708.0,6453.7,5963.3,1765.6,5714.7,4452.0,4434.6,4996.2,6615.3,5771.4,1995.5,4960.6,5798.8
1715.4,1632.5,1634.5,2450.7,2136.5,1547.5,4389.8,1723.9,2309.8,2038.2,1765.9,1293.1,2068.4,3865.4,1883.8,6058.2,6055.2,1610.4,3863.3,2378.8,1683.4,5990.9,0.0,2003.2,1058.0,1708.2,1006.9,1267.3,2004.9,1804.6,1305.0,2353.9,2085.2,1789.5,3233.4,3232.0,3178.6,1876.1,2501.2,1961.9,1721.7,2309.7,2847.8,1349.5,1540.3,2575.2,6056.6,966.5,1906.5,2002.1,1506.0,329.3,1757.5,3209.0,1470.4,1433.7
1837.3,1754.4,1756.4,2562.3,2258.4,1669.4,4753.5,1845.8,2430.1,1688.7,1699.5,808.2,2190.3,3656.6,1674.9,6092.5,6089.6,625.7,3654.4,2421.2,1198.6,6025.2,1917.6,0.0,1179.9,1757.2,672.9,1389.2,1.7,438.6,429.4,1869.1,94.8,1304.7,3597.1,3595.7,3542.3,1391.3,2623.1,993.7,1512.9,2431.6,2362.9,864.7,185.6,2366.3,6091.0,1088.4,2028.4,2124.0,1627.9,2246.9,1272.7,3572.7,1592.3,449.0
911.1,828.2,830.2,1713.2,1332.2,743.2,3585.5,919.6,1581.0,839.6,850.4,757.3,1264.1,2807.4,825.8,5253.9,5250.9,552.4,2805.3,1572.0,1147.7,5186.6,1145.3,879.9,0.0,903.9,471.1,209.3,881.6,681.3,672.1,1818.1,962.0,1253.8,2429.1,2427.7,2374.3,1340.4,1696.9,903.9,663.7,1505.4,2087.0,813.8,482.3,1517.2,5252.3,319.8,1102.2,1197.8,701.7,1474.6,1221.8,2404.7,666.1,375.7
594.3,306.7,308.7,1160.9,810.6,167.3,3063.9,398.1,1028.7,287.3,57.7,1429.9,742.6,2456.1,273.5,4732.4,4729.4,1364.3,2453.9,1019.8,1820.3,4665.0,1817.9,1331.2,882.8,0.0,1143.7,1021.1,1332.9,1757.0,1747.8,3614.7,1413.2,1926.4,1907.5,1906.2,1852.8,1773.0,1175.4,864.8,244.4,983.9,1565.5,1486.4,1504.1,1165.8,4730.8,1103.4,580.6,676.2,384.9,2147.2,1894.4,1883.2,349.4,1187.5
1164.4,1081.5,1083.6,1899.7,1585.5,996.5,4231.4,1173.0,1758.8,1487.2,1214.9,286.2,1517.5,3314.4,1332.8,5570.5,5567.5,1059.5,3312.3,1827.8,676.6,5503.2,853.2,996.3,507.0,1157.2,0.0,716.3,998.0,797.7,298.1,1347.0,1078.4,782.6,3075.0,3073.7,3020.2,869.3,1950.2,1352.9,1170.7,1758.7,1840.9,342.7,1169.2,2024.2,5568.9,415.5,1355.5,1451.1,955.0,1182.5,750.6,3050.6,919.4,882.7
1173.3,1090.4,1092.5,1975.4,1594.4,1005.4,3847.7,1181.9,1843.2,1101.8,1112.6,998.5,1526.4,3069.6,1088.0,6282.8,6279.8,499.9,3067.5,1834.2,1388.8,6215.4,2107.8,827.4,262.2,1166.1,863.1,0.0,829.1,628.8,619.6,2059.3,909.4,1494.9,2691.3,2690.0,2636.5,1581.5,1959.1,1184.0,925.9,1767.6,2553.2,1054.9,429.8,1779.4,6281.2,480.4,1364.4,1460.0,963.9,2437.1,1462.9,2666.9,928.3,323.1
1839.0,1756.1,1758.1,2564.0,2260.1,1671.1,4755.2,1847.5,2431.8,1690.5,1701.3,810.0,2192.1,3658.3,1676.6,6094.3,6091.3,627.4,3656.1,2422.9,1200.3,6026.9,1919.3,1.7,1181.6,1758.9,674.6,1390.9,0.0,440.3,431.1,1870.8,96.5,1306.4,3598.8,3597.4,3544.0,1393.0,2624.8,995.5,1514.6,2433.3,2364.7,866.4,187.4,2368.0,6092.7,1090.1,2030.1,2125.7,1629.6,2248.6,1274.4,3574.4,1594.0,450.7
2083.1,1795.5,1797.5,2293.9,2299.4,1656.1,4552.7,1886.9,2161.7,1420.3,1431.1,1164.2,2231.4,3388.1,1406.5,6448.5,6445.6,981.7,3386.0,2152.7,1554.6,6381.2,2273.6,368.7,1527.9,1488.8,1028.9,1652.2,370.4,0.0,785.4,2225.0,450.8,1660.6,3396.3,3395.0,3341.6,1747.3,2664.2,725.3,1244.4,2472.7,2718.9,1220.7,541.6,2097.9,6447.0,1444.4,2069.4,2165.0,1873.7,2602.9,1628.7,3372.0,1838.2,804.9
1493.1,1410.2,1412.2,2708.5,1914.2,1325.1,4409.3,1501.6,2576.3,1835.0,1845.8,464.0,1846.1,3802.8,1821.1,5748.3,5745.4,1388.1,3800.6,2567.4,854.4,5681.0,1573.4,783.4,835.7,1485.9,328.7,1045.0,785.1,584.8,0.0,1524.8,865.4,960.5,3252.8,3251.5,3198.1,1047.1,2278.9,1140.0,1659.1,2087.4,2018.7,520.5,956.3,2512.5,5746.8,744.2,1684.2,1779.8,1283.7,1902.7,928.5,3228.5,1248.1,1211.3
3544.1,3396.3,3398.3,3976.2,3661.9,3495.8,5088.1,3311.7,3835.2,3802.0,3714.3,1244.9,3593.9,4912.9,3940.3,4872.9,4869.9,2430.7,4910.7,3904.3,1160.4,5716.0,1879.4,2257.6,1878.3,3656.6,1371.2,2087.6,2259.3,2059.0,1559.4,0.0,2339.7,1266.5,3287.8,3286.5,3233.0,1353.1,4026.7,2614.2,3911.2,3835.2,2053.7,1301.4,2430.5,4680.5,4871.4,1786.8,3169.3,3151.8,3713.4,2208.8,566.5,3263.4,3677.9,2253.9
1802.7,1719.8,1721.8,2527.7,2223.8,1634.8,4718.9,1811.2,2395.5,1654.2,1665.0,773.7,2155.7,3622.0,1640.3,6058.0,6055.0,557.2,3619.8,2386.6,1164.0,5990.6,1883.0,602.6,1145.3,1722.6,638.3,1354.6,604.3,404.0,394.8,1834.5,0.0,1270.1,3562.5,3561.1,3507.7,1356.7,2588.5,959.2,1478.3,2397.0,2328.4,830.1,117.1,2331.7,6056.4,1053.8,1993.8,2089.4,1593.3,2212.3,1238.1,3538.1,1557.7,380.4
1280.0,1197.1,1199.1,2015.3,1701.1,1112.1,3954.4,1288.5,1874.4,1602.8,1330.5,857.7,1633.1,3430.0,1448.4,5622.8,5619.8,1175.0,3427.9,1943.4,1248.0,5555.5,642.7,1567.8,622.6,1272.8,571.5,831.9,1569.5,1369.2,869.6,1918.5,1649.8,0.0,2798.0,2796.6,2743.2,1440.7,2065.8,1526.5,1286.3,1874.3,2412.4,914.1,1104.9,2139.8,5621.2,531.1,1471.1,1566.7,1070.6,972.0,1322.1,2773.6,1035.0,998.3
1729.8,1582.0,1584.0,2161.9,1847.6,1681.5,1483.3,1497.3,2020.9,1987.7,1899.9,2824.1,1779.6,2825.2,2126.0,1813.8,1810.8,2878.5,2823.0,2089.9,2739.6,2084.4,3458.6,3183.7,2396.9,1842.3,2950.4,2535.3,3185.4,3609.5,3138.6,3231.1,3265.7,2845.7,0.0,1.3,1087.5,2548.2,1939.0,2717.3,2096.8,1747.5,1181.8,2880.6,3356.6,2866.2,1812.2,2617.6,1354.9,1337.5,1899.1,3787.9,2944.0,599.6,1863.5,2701.7
1728.4,1580.7,1582.7,2160.5,1846.3,1680.2,1481.9,1496.0,2019.6,1986.3,1898.6,2822.7,1778.2,2823.8,2124.6,1812.4,1809.4,2877.1,2821.6,2088.6,2738.2,2083.0,3457.3,3182.3,2395.6,1840.9,2949.1,2534.0,3184.0,3608.1,3137.2,3229.7,3264.4,2844.3,1.3,0.0,1086.2,2546.9,1937.6,2715.9,2095.5,1746.1,1180.4,2879.2,3355.2,2864.8,1810.9,2616.2,1353.6,1336.1,1897.7,3786.6,2942.7,598.3,1862.2,2700.3
1672.7,1525.0,1527.0,1389.5,1075.2,1624.5,2269.4,1440.3,1248.5,1930.6,1842.9,2767.1,1007.2,2080.9,2068.9,2301.4,2298.4,2821.4,2078.7,1317.6,2682.6,4224.3,3401.6,3126.6,2339.9,1785.2,2893.4,2478.3,3128.3,3552.5,3081.6,3174.1,3208.7,2788.6,1085.3,1083.9,0.0,2491.2,1194.7,2660.2,2039.8,1003.2,1124.8,2823.5,3299.5,2809.1,2299.8,2560.6,1297.9,1280.4,1842.1,3730.9,2887.0,1060.9,1806.5,2644.7
1788.5,2767.7,2769.7,3347.6,3033.3,1620.6,3815.6,2683.0,3206.6,3173.4,1839.0,729.3,2965.3,4284.2,3311.7,5154.7,5151.7,1915.1,4282.1,3275.6,644.8,5087.4,1363.8,1742.0,1362.6,1781.3,855.6,1571.9,1743.7,1543.4,1043.8,2158.6,1824.1,750.9,2659.2,2657.9,2604.4,0.0,3398.1,2098.6,2026.4,3206.6,1425.1,785.8,1914.9,4051.9,5153.1,1271.2,2540.6,2523.2,1579.1,1693.1,849.2,2634.8,1543.5,1738.3
1405.9,820.2,822.2,1031.8,717.5,919.7,3120.7,735.5,890.8,1225.8,1138.1,2182.3,649.5,886.2,1364.1,3152.6,3149.7,2116.6,884.0,959.9,3460.7,5002.5,2570.2,2421.8,1635.1,1080.4,1896.1,1773.5,2423.5,2847.6,2838.5,3952.2,2503.9,3566.7,1936.6,1935.2,1192.3,3269.3,0.0,1955.4,1335.0,734.3,1902.9,2238.8,2594.7,2104.3,3151.1,1855.7,918.0,1013.7,1137.3,2899.5,3665.1,1912.2,1101.7,1939.9
1428.7,1141.1,1143.1,1639.5,1645.0,1001.7,3898.3,1232.5,1507.3,765.9,776.7,1384.0,1577.0,2733.7,752.1,5566.7,5563.8,1340.9,2731.6,1498.3,1774.4,5499.4,2493.4,588.5,873.5,834.4,1248.7,997.8,590.3,1014.4,1005.2,2444.9,670.6,1880.5,2741.9,2740.6,2687.2,1967.1,2009.7,0.0,590.0,1818.3,2399.9,1440.5,761.4,1443.5,5565.2,1193.3,1415.0,1510.6,1219.3,2822.7,1848.5,2717.6,1183.7,1164.2
838.7,551.0,553.1,1049.5,1055.0,411.7,3308.3,642.5,917.3,175.9,186.7,1882.3,987.0,2344.6,162.0,4976.7,4973.8,1131.1,2342.5,908.3,2272.7,4909.4,1809.0,1086.8,663.7,244.4,1134.8,788.0,1088.5,1512.6,1503.4,2943.1,1168.9,2378.7,2151.9,2150.6,2097.1,2465.4,1419.7,620.4,0.0,1228.2,1809.8,1938.8,1259.7,1054.4,4975.2,983.5,825.0,920.6,629.3,2138.3,2346.7,2127.5,593.7,954.4
1252.1,666.3,668.3,877.9,563.7,765.8,2966.8,581.6,736.9,1071.9,984.2,2028.4,495.6,1412.8,1210.2,2998.8,2995.8,1962.7,1415.0,806.0,3306.8,4848.6,2416.3,2267.9,1481.2,926.5,1742.2,1619.6,2269.6,2693.8,2684.6,3798.3,2350.0,3412.9,1782.7,1781.3,1038.4,3115.4,683.1,1801.5,1181.1,0.0,1749.0,2084.9,2440.8,1950.4,2997.2,1701.9,764.2,859.8,983.4,2745.7,3511.2,1758.3,947.8,1786.0
1490.4,1342.6,1344.6,1922.5,1608.2,1442.1,2390.5,1257.9,1781.5,1748.3,1660.6,1642.3,1540.2,2859.1,1886.6,3729.6,3726.6,2639.1,2857.0,1850.5,1557.8,3662.3,2276.8,2944.3,2157.6,1602.9,1768.6,2295.9,2946.0,2456.4,1956.8,2049.3,3026.3,1663.9,1234.1,1232.8,1179.3,1366.4,1973.0,2477.9,1857.5,1781.5,0.0,1698.8,3117.2,2626.8,3728.0,2184.2,1115.5,1098.1,1659.7,2606.1,1762.2,1209.7,1624.1,2462.3
1589.2,1506.3,1508.4,2324.5,2010.3,1421.3,4243.7,1597.8,2183.6,1912.0,1639.7,170.3,1942.3,3739.2,1757.6,5582.8,5579.8,1484.3,3737.1,2252.6,688.8,5515.5,1407.8,1311.2,931.8,1582.0,424.8,1141.1,1312.9,1112.6,613.0,1359.3,1393.2,794.9,3087.3,3085.9,3032.5,881.5,2375.0,1667.8,1595.5,2183.6,1853.2,0.0,1484.1,2449.0,5581.2,840.3,1780.3,1875.9,1379.8,1737.2,762.9,3062.9,1344.3,1307.5
1893.6,1810.7,1812.7,2618.6,2314.6,1725.6,4809.7,1902.1,2486.4,1745.0,1755.8,864.5,2246.6,3712.8,1731.2,6148.8,6145.8,531.6,3710.7,2477.4,1254.9,6081.5,1973.9,693.4,1236.1,1813.5,729.1,1445.4,695.1,494.8,485.6,1925.3,117.1,1360.9,3653.3,3652.0,3598.5,1447.5,2679.3,1050.0,1569.1,2487.9,2419.2,921.0,0.0,2422.6,6147.2,1144.7,2084.6,2180.2,1684.1,2303.2,1328.9,3628.9,1648.6,354.8
1834.4,1284.2,1282.1,1355.7,1811.9,1407.4,4065.2,1399.3,1223.5,878.5,1108.1,2711.6,1743.8,1290.2,1083.5,5733.6,5730.6,1960.4,1288.1,1214.5,3102.0,5666.3,2638.3,1916.1,1493.0,1165.8,1964.2,1617.3,1917.8,2342.0,2332.8,4616.0,1998.2,3208.1,2908.8,2907.4,2854.0,3933.1,2176.6,1449.7,1054.4,1985.1,2566.7,2768.1,2089.0,0.0,5732.0,1812.8,1581.9,1677.5,1625.0,2967.6,3176.1,2884.4,1589.4,1783.7
4141.8,3994.1,3996.1,4573.9,4259.7,4093.6,674.9,3909.4,4433.0,4399.7,4312.0,4966.4,4191.6,5510.6,4538.0,1.6,1.4,5290.5,5508.4,4502.0,4882.0,1725.9,5601.0,5595.7,4809.0,4254.3,5092.8,4947.4,5597.4,5780.6,5280.9,5373.4,5677.8,4988.0,1812.2,1810.9,3830.8,4690.6,4624.4,5129.3,4508.9,4432.9,3324.1,5022.9,5768.6,5278.2,0.0,5029.6,3767.0,3749.5,4311.2,5930.3,5086.4,1460.7,4275.6,5113.7
1207.6,1124.7,1126.7,2033.0,1628.6,1039.6,3882.0,1216.1,1900.8,1159.4,1170.2,665.8,1560.6,3127.2,1145.5,5550.4,5547.4,872.2,3125.0,1891.8,1056.2,5483.1,1053.8,1376.0,319.8,1200.4,379.6,529.1,1377.7,1177.4,677.8,1726.7,1458.0,1162.3,2725.6,2724.2,2670.8,1248.9,1993.4,1223.7,983.5,1801.9,2220.6,722.3,802.1,1837.0,5548.8,0.0,1398.6,1494.3,998.2,1383.1,1130.3,2701.2,962.6,695.5
557.6,296.8,298.8,876.7,562.4,396.3,2553.1,212.1,735.7,702.5,614.7,2696.9,494.4,1813.3,840.8,4221.5,4218.5,1593.3,1811.2,804.7,2612.4,4154.1,3331.4,1898.5,1111.7,557.1,1372.7,1250.1,1900.2,2324.3,2315.1,3103.8,1980.5,2718.4,1396.6,1395.3,1341.9,2421.0,927.1,1432.1,811.6,735.7,1054.6,2753.3,2071.4,1581.0,4219.9,1332.4,0.0,165.3,613.9,3660.7,2816.8,1372.3,578.3,1416.5
392.3,392.4,394.4,972.3,658.0,491.9,2535.6,307.7,831.3,798.1,710.4,2679.4,590.0,1908.9,936.4,4204.0,4201.0,1688.9,1906.8,900.3,2594.9,4136.7,3313.9,1994.1,1207.4,652.7,1468.3,1345.7,1995.8,2419.9,2410.7,3086.4,2076.1,2701.0,1379.2,1377.8,1324.4,2403.5,1022.8,1527.7,907.3,831.3,1037.1,2735.9,2167.0,1676.6,4202.4,1428.0,165.3,0.0,709.5,3643.2,2799.3,1354.8,673.9,1512.1
209.4,330.4,332.4,1148.6,834.3,245.3,3087.7,421.8,1007.6,736.0,463.8,1248.9,766.3,2904.8,679.6,4756.1,4753.1,1183.2,2902.6,1076.6,1639.2,4688.7,1636.8,1510.7,701.7,406.1,962.7,840.1,1512.4,1312.1,1302.9,3638.4,1592.8,1745.3,1931.2,1929.9,1876.5,1591.9,1199.1,1270.9,650.4,1007.6,1589.2,1305.4,1113.1,1614.5,4754.5,922.3,604.3,699.9,0.0,1966.1,1713.3,1906.9,168.3,1006.4
1386.1,1303.2,1305.2,2121.4,1807.2,1218.1,4060.5,1394.6,1980.4,1708.8,1436.6,963.7,1739.1,3536.1,1554.4,5728.9,5725.9,1281.1,3533.9,2049.5,1354.1,5661.6,429.9,1673.9,728.7,1378.9,677.5,938.0,1675.6,1475.3,975.6,2024.6,1755.9,1460.2,2904.1,2902.7,2849.3,1546.8,2171.9,1632.6,1392.4,1980.4,2518.4,1020.2,1211.0,2245.9,5727.3,637.2,1577.2,1672.8,1176.7,0.0,1428.2,2879.7,1141.1,1104.3
