0.0,389.2,456.4,2412.3,184.1,493.7,1090.9,332.5
389.2,0.0,305.6,2261.5,424.8,882.9,1480.1,56.7
456.4,305.6,0.0,1955.9,492.0,950.1,1547.3,248.9
782.4,631.7,326.0,0.0,818.0,1276.1,1873.3,574.9
184.1,424.8,492.0,2447.8,0.0,677.8,1275.0,368.0
493.7,882.9,950.1,2906.0,677.8,0.0,597.2,826.2
1090.9,1480.1,1547.3,3503.2,1275.0,597.2,0.0,1423.4
332.5,56.7,248.9,2204.8,368.0,826.2,1423.4,0.0
