0.0,801.7,797.0,342.5,406.1,422.7,468.4,741.4,166.4,1120.7,587.7,696.6,524.5,764.6,701.0,576.5,2679.6,411.0,826.0,1240.1,312.1,973.1,756.3,2360.8,1785.7,694.2,734.2,638.5,760.2,970.6,1213.7,72.2,716.5,724.0,1413.4,818.5,1422.2,630.4,881.9,3280.2,995.9,1020.0
763.6,0.0,1209.7,549.2,818.7,835.3,495.5,155.1,930.0,1233.0,614.8,1109.2,937.2,1177.3,1464.6,603.6,3092.3,523.4,1238.6,1352.5,724.8,1385.7,381.3,3116.3,1090.3,319.1,846.6,425.2,1172.8,1383.3,518.3,809.4,1129.2,1136.7,2168.8,1574.0,2177.6,171.4,186.5,4035.6,1408.6,1783.6
1169.0,1234.2,0.0,775.0,565.4,662.3,900.9,1173.9,1335.4,1553.2,1020.2,163.0,487.0,727.2,1870.0,1009.0,2351.5,843.5,243.3,1672.6,680.5,390.4,1188.8,2617.5,2218.2,1126.7,1166.7,1071.0,722.7,388.0,1646.2,1214.8,388.4,395.9,2124.6,1529.7,2133.4,1062.9,1314.4,3991.3,667.8,2738.6
484.0,549.2,750.4,0.0,359.5,376.0,215.9,488.9,650.4,868.1,335.2,649.9,477.9,718.0,1184.9,323.9,2633.0,158.5,779.3,987.6,265.5,926.4,503.8,2657.0,1533.2,441.6,481.7,386.0,713.6,924.0,961.2,529.8,669.9,677.4,1709.5,1114.7,1718.3,377.8,629.4,3576.3,949.3,1504.0
1572.5,1637.7,1163.0,1178.4,0.0,1065.8,1304.4,1577.3,1738.9,1956.6,1423.6,1062.5,675.9,550.4,2273.4,1412.4,3045.6,1247.0,1191.9,2076.1,1084.0,1339.0,1592.2,3566.1,2621.7,1530.1,1570.2,1474.5,545.9,1336.6,2049.7,1618.3,1082.5,1090.0,2528.0,1933.2,2536.8,1466.3,1717.8,4394.8,1361.9,3142.1
815.0,880.2,682.7,421.0,291.8,0.0,546.9,819.9,981.4,1199.2,666.2,582.2,410.2,650.3,1516.0,655.0,2565.3,489.5,711.6,1318.6,326.5,858.7,834.8,2718.0,1864.2,772.7,812.7,717.1,645.9,856.3,1292.2,860.8,602.2,609.7,1770.6,1175.7,1779.4,708.9,960.4,3637.3,881.6,2384.6
268.1,666.0,765.7,206.7,374.8,391.3,0.0,605.6,434.5,847.5,119.3,665.2,493.2,733.3,969.0,108.1,2648.3,275.3,794.6,822.9,280.8,941.7,620.5,2672.3,1650.0,558.4,317.0,502.8,728.9,939.3,1078.0,313.9,685.2,692.7,1724.8,1130.0,1733.6,494.6,746.1,3591.6,964.6,1288.1
703.3,155.1,1149.3,488.9,758.4,775.0,435.2,0.0,869.7,1172.7,554.5,1048.9,876.8,1117.0,1404.2,543.2,3031.9,463.0,1178.3,1292.1,664.4,1325.4,320.9,3055.9,1139.1,258.8,786.2,364.8,1112.5,1322.9,567.1,749.1,1068.8,1076.3,2108.5,1513.6,2117.3,111.0,235.3,3975.2,1348.2,1723.2
166.4,968.2,963.4,508.9,572.5,589.1,634.8,907.8,0.0,1287.1,754.1,863.0,690.9,931.1,636.4,742.9,2846.0,577.4,992.4,1406.6,354.3,1139.5,922.7,2296.3,1952.2,860.6,900.7,805.0,926.6,1137.1,1380.1,238.7,883.0,890.5,1348.8,754.0,1357.6,796.8,1048.3,3215.6,1162.4,955.4
919.1,1233.0,1528.6,868.1,1137.7,1154.2,750.9,1172.7,1085.5,0.0,728.2,1428.1,1256.1,1496.2,1620.1,858.9,3411.2,709.6,1557.5,439.5,1043.7,1704.6,1187.6,3435.2,2217.0,1125.4,636.6,1069.8,1491.8,1702.2,1645.0,964.9,1448.1,1455.6,2487.7,1892.9,2496.5,1061.6,1313.2,4354.5,1727.5,1939.1
290.1,688.0,787.7,228.7,396.7,413.3,354.6,627.6,456.5,728.2,0.0,687.2,515.2,755.3,991.0,130.0,2670.3,297.2,816.6,651.3,302.8,963.7,642.5,2694.3,1671.9,580.4,145.4,524.8,750.8,961.3,1099.9,335.9,707.2,714.7,1746.8,1152.0,1755.6,516.6,768.1,3613.6,986.6,1310.0
1068.6,1133.8,163.0,674.5,464.9,561.9,800.5,1073.4,1235.0,1452.7,919.7,0.0,386.6,626.7,1769.5,908.5,2251.1,743.1,191.9,1572.2,580.1,339.0,1088.3,2566.1,2117.8,1026.2,1066.3,970.6,622.2,336.6,1545.8,1114.3,288.0,295.5,2024.1,1429.2,2032.9,962.4,1213.9,3890.9,567.4,2638.2
896.5,961.7,487.0,502.5,174.0,389.9,628.4,901.4,1063.0,1280.7,747.7,386.6,0.0,240.1,1597.5,736.5,2369.6,571.0,516.0,1400.2,408.0,663.1,916.3,2890.2,1945.7,854.2,894.2,798.6,235.7,660.7,1373.7,942.3,406.6,414.1,1852.1,1257.2,1860.9,790.4,1041.9,3718.8,686.0,2466.2
1348.3,1413.5,938.8,954.3,625.8,841.6,1080.2,1353.2,1514.7,1732.5,1199.5,838.4,451.8,0.0,2049.3,1188.3,2821.4,1022.8,967.8,1851.9,859.8,1114.9,1368.1,3342.0,2397.5,1306.0,1346.0,1250.3,198.7,1112.4,1825.5,1394.1,858.3,865.8,2303.9,1709.0,2312.7,1242.2,1493.7,4170.6,1137.7,2917.9
701.0,1502.7,1498.0,1043.4,1107.0,1123.6,1169.4,1442.3,636.4,1821.6,1288.6,1397.5,1225.5,1465.6,0.0,1277.4,3380.6,1112.0,1526.9,1941.1,825.5,1674.0,1457.2,1661.2,2486.7,1395.1,1435.2,1339.5,1461.1,1671.6,1914.7,773.2,1417.5,1425.0,713.7,831.2,722.5,1331.3,1582.8,2580.5,1696.9,319.0
160.0,812.5,807.8,353.2,416.9,433.4,479.2,752.2,326.5,845.5,244.0,707.3,535.3,775.4,861.0,0.0,2690.4,421.8,836.7,714.8,322.9,983.8,767.1,2520.9,1796.5,704.9,208.9,649.3,770.9,981.4,1224.5,205.8,727.3,734.8,1573.4,978.6,1582.2,641.1,892.7,3440.2,1006.7,1180.0
3051.6,3116.8,2351.5,2657.6,2448.0,2545.0,2783.5,3056.5,3218.0,3435.8,2902.8,2251.1,2369.6,2609.8,3752.6,2891.6,0.0,2726.1,2380.5,3555.3,2563.1,2527.6,3071.4,4754.7,4100.8,3009.3,3049.3,2953.7,2605.3,2525.1,3528.8,3097.4,1963.1,1955.6,4007.2,3412.3,4016.0,2945.5,3197.0,5873.9,1856.0,4621.3
325.5,523.4,819.0,158.5,428.0,444.6,57.4,463.0,491.9,709.6,176.7,718.5,546.5,786.6,1026.4,165.4,2701.6,0.0,847.9,829.1,334.1,995.0,477.9,2725.5,1507.4,415.8,323.2,360.2,782.1,992.6,935.4,371.3,738.5,746.0,1778.1,1183.2,1786.9,352.0,603.5,3644.9,1017.9,1345.5
1198.0,1263.2,243.3,803.9,594.3,691.3,929.9,1202.8,1364.4,1582.1,1049.1,191.9,516.0,756.1,1898.9,1037.9,2380.5,872.5,0.0,1701.6,709.5,317.4,1217.7,2544.5,2247.2,1155.6,1195.7,1100.0,751.6,314.9,1675.2,1243.8,417.4,424.9,2153.5,1558.7,2162.3,1091.8,1343.3,4020.3,696.8,2767.6
