8194.6,2141.8,1985.9,1998.1,1848.1,2158.0,2286.1,2176.2,2113.2,2572.5,1249.8,2636.8,0.0,1117.5,1996.5,2077.5,1859.6,2431.9,2213.2,1436.0,2113.2,990.1,2044.2,467.4,2141.8,1875.4,2204.7,1033.6,2856.6,1065.8,1421.5,1695.0,2800.8,1343.7,2737.6,1081.3,1377.1,2227.5,2157.5,2286.1,2429.7,2854.0,1117.9,1883.6,1632.8,1598.9,1301.1,2340.9,1611.7,2675.4,1520.6,2525.0,4406.2,1701.5,3373.5,1373.4,1075.4,5750.1,2171.1,1599.3,2056.9,2895.6,1766.9,1638.4,2094.1,2093.4,1998.6,798.9,1707.1,3059.9,2171.1,1893.5,1520.4,1350.8
3963.3,945.3,1038.7,1088.1,1176.6,1161.7,736.6,846.5,1030.1,1094.6,132.3,369.4,1159.8,0.0,1086.4,1081.2,1025.9,282.9,793.9,318.5,1030.1,2077.7,617.3,893.8,945.3,813.7,473.7,83.9,368.1,2185.2,2034.6,1410.2,804.7,226.2,813.9,2453.4,259.6,1430.7,1161.2,736.6,285.2,365.5,-0.3,1221.6,2246.0,481.3,2546.4,1010.2,1772.8,1557.9,403.1,1144.2,3164.5,1403.7,3843.6,1986.5,1751.4,2698.8,1053.6,481.8,1143.0,3508.7,2380.1,520.9,1815.5,1582.2,881.1,2189.3,2007.3,3360.2,1053.6,1615.0,402.9,2470.2
4853.7,235.7,79.8,1.6,93.1,251.9,380.0,270.1,207.1,498.9,1022.7,730.7,2016.5,1070.6,0.0,171.4,265.2,925.8,307.1,1208.9,207.1,2068.4,449.7,1549.1,235.7,280.9,610.2,1154.6,950.5,1834.1,2189.8,2463.3,894.7,914.8,1884.5,1740.3,948.2,556.7,251.4,380.0,923.6,947.9,1070.3,2292.2,2401.2,1371.8,1450.5,414.4,677.0,2448.3,1293.5,372.3,2568.8,2469.8,2577.9,2141.7,2153.7,3589.2,1944.0,1372.2,2213.6,3663.9,2535.3,1411.3,2862.4,2861.7,1771.5,2111.8,911.4,2264.3,1944.0,2661.9,1293.3,1731.8
4884.1,776.8,519.0,891.1,656.9,80.5,394.8,328.8,597.2,926.1,1053.1,761.0,2943.9,1101.0,889.5,0.0,829.0,956.2,625.4,1239.2,597.2,2995.8,1053.4,2476.5,776.8,844.7,909.8,1184.9,980.9,2761.5,3117.2,2511.2,925.1,945.2,1914.9,2667.7,978.6,1262.2,80.0,394.8,954.0,978.3,1100.6,2322.5,3328.5,1402.1,2377.9,841.7,1604.3,2478.7,1323.9,975.7,2996.0,2504.7,3675.1,3069.1,2852.4,3619.6,1974.3,1402.6,2244.0,4591.3,3462.6,1441.7,2916.5,2683.1,1801.9,3039.2,1838.8,3191.6,1974.3,2716.0,1323.7,2659.2
5090.7,472.6,316.8,329.0,178.9,488.8,617.0,507.0,444.1,903.3,1259.7,967.6,2018.2,992.3,327.4,408.3,0.0,762.8,544.0,1445.8,444.1,2070.1,375.0,1550.7,472.6,206.2,535.5,920.2,1187.5,1835.8,2191.5,2465.0,1131.7,1151.8,1650.1,1742.0,1185.2,558.4,488.4,617.0,760.5,1184.9,992.6,2653.6,2402.8,1608.7,1452.2,671.8,678.6,2685.3,1530.5,855.8,2737.0,2471.5,2579.5,2143.4,2155.4,4956.1,2180.9,1609.2,1979.2,3665.6,2536.9,1648.3,2864.0,2863.4,2008.5,2113.5,913.1,2265.9,2180.9,2663.5,1530.3,1733.5
4246.3,761.8,855.3,900.0,750.0,978.2,553.1,663.1,846.6,911.2,415.2,219.8,2928.9,282.9,898.4,897.7,837.9,0.0,610.4,601.4,846.6,2317.1,429.3,2461.5,761.8,625.7,285.6,323.4,414.5,2746.5,2274.0,1649.6,621.2,378.8,1053.3,2652.7,412.2,1247.2,977.8,553.1,2.2,411.9,283.3,1461.0,2485.4,764.3,2363.0,826.7,1589.4,1840.9,686.0,960.8,2981.1,1643.1,3660.1,2225.9,1990.9,2981.7,1336.5,764.7,1382.4,3748.1,2619.5,803.9,2054.9,1821.6,1164.0,2428.7,1823.8,3176.7,1336.5,1854.4,685.8,2644.2
4546.7,151.4,244.8,616.9,382.7,367.8,230.6,340.6,236.2,300.7,715.6,423.6,2318.5,763.5,615.3,287.3,554.8,618.8,0.0,901.8,236.2,2370.4,716.0,1851.1,151.4,570.5,572.3,847.5,643.4,2136.1,2491.8,2173.7,587.7,607.7,1577.4,2042.3,641.2,636.8,367.3,230.6,616.5,640.8,763.2,1985.1,2703.2,1064.7,1752.5,216.3,978.9,2141.3,986.5,350.3,2370.6,2167.2,3049.7,2443.7,2455.7,3282.2,1636.9,1065.1,1906.5,3965.9,2837.3,1104.3,2579.1,2345.7,1464.5,2413.8,1213.4,2566.3,1636.9,2378.5,986.2,2033.8
3644.9,1019.1,1112.6,1484.7,1250.5,1235.5,810.4,920.4,1104.0,1168.5,186.2,443.3,3186.2,313.2,1483.1,1155.0,1422.5,596.2,867.7,0.0,1104.0,2390.9,930.5,2718.8,1019.1,1127.0,786.9,397.2,441.9,2498.4,2347.8,1723.4,471.1,300.0,1127.1,2766.7,333.4,1504.5,1235.1,810.4,598.4,439.3,312.9,1534.8,2559.2,162.9,2620.3,1084.0,1846.7,1239.5,536.1,1218.1,3238.4,1716.9,3917.4,2299.7,2064.7,2831.8,735.1,163.3,1456.2,3821.9,2693.3,654.0,2128.7,1895.4,562.7,2502.5,2081.2,3434.0,735.1,1928.2,535.9,2901.6
4745.2,127.2,191.2,563.2,329.0,314.1,429.2,332.3,0.0,390.4,914.2,622.2,2408.1,962.1,561.6,233.6,501.1,817.3,198.6,1100.4,0.0,2460.0,685.6,1940.7,127.2,516.8,770.9,1046.1,842.0,2225.8,2581.5,2372.3,786.2,806.3,1776.0,2131.9,839.7,469.5,313.6,429.2,815.1,839.4,961.8,2183.7,2792.8,1263.3,1842.2,305.9,1068.6,2339.8,1185.0,307.0,2460.3,2365.8,3139.3,2533.3,2545.3,3480.7,1835.5,1263.7,2105.1,4055.5,2926.9,1302.8,2777.6,2544.3,1663.0,2503.5,1303.1,2655.9,1835.5,2577.1,1184.8,2123.5
7875.0,2266.3,2110.4,2122.6,1972.6,2282.5,2410.6,2300.7,2237.7,2697.0,2548.8,2761.3,945.4,2416.5,2121.0,2202.0,1984.2,2556.4,2337.7,2735.0,2237.7,0.0,2168.7,767.6,2266.3,1999.9,2329.2,2332.6,2784.6,384.8,667.9,941.4,2925.3,2642.7,1984.0,616.7,2676.1,2352.0,2282.0,2410.6,2554.2,2782.0,2416.9,1130.0,879.3,2897.9,826.5,2465.4,1736.2,3974.4,2819.6,2649.5,2841.0,947.9,2494.6,619.8,326.2,5430.6,3470.1,2898.3,1303.4,2142.0,1013.4,2937.4,1340.5,1339.8,3297.6,352.6,1689.3,2181.1,3470.1,1140.0,2819.4,669.9
4580.6,614.4,458.6,470.8,320.7,630.6,684.5,648.8,585.9,1045.1,749.6,588.6,2159.9,617.3,469.2,550.1,408.6,387.8,741.9,935.8,585.9,2211.8,0.0,1692.5,614.4,196.4,160.5,545.2,808.4,1977.6,2333.3,1871.4,752.7,772.7,1275.1,1883.7,806.1,700.2,630.2,684.5,385.5,805.8,617.6,1682.8,2544.6,1098.6,1594.0,813.6,820.4,2175.2,1020.4,997.6,2878.8,1864.9,2721.3,2285.1,2297.1,3316.1,1670.8,1099.1,1604.2,3807.3,2678.7,1138.2,2276.8,2043.4,1498.4,2255.3,1054.9,2407.7,1670.8,2076.2,1020.2,1875.3
7727.2,1674.4,1518.5,1530.7,1380.7,1690.6,1818.7,1708.8,1645.8,2105.1,1072.1,2169.4,467.4,939.8,1529.1,1610.1,1392.3,1964.5,1745.8,1258.3,1645.8,724.0,1576.8,0.0,1674.4,1408.0,1737.3,855.9,2389.2,799.7,1155.4,1428.9,2333.4,2353.5,2471.5,815.2,2386.9,1760.1,1690.1,1818.7,1962.3,2386.6,940.2,1617.5,1366.8,1421.2,833.7,1873.5,1144.3,2497.8,1342.9,2057.6,3938.8,1435.4,2906.1,1107.3,809.3,5282.7,1993.4,1421.6,1790.9,2629.5,1500.9,1460.8,1828.0,1827.3,1821.0,532.9,1239.7,2592.5,1993.4,1627.5,1342.7,1084.8
4680.5,0.0,155.9,527.9,293.7,278.8,364.4,297.0,147.2,325.6,849.4,557.4,2343.4,897.3,526.3,198.3,465.8,752.6,133.8,1035.6,147.2,2395.3,650.3,1875.9,0.0,481.6,706.1,981.3,777.2,2161.0,2516.7,2307.5,721.5,741.5,1711.2,2067.2,774.9,434.3,278.4,364.4,750.3,774.6,897.0,2118.9,2728.0,1198.5,1777.4,241.1,1003.8,2275.1,1120.2,271.7,2395.5,2301.0,3074.6,2468.6,2480.6,3416.0,1770.7,1198.9,2040.3,3990.8,2862.1,1238.1,2712.8,2479.5,1598.3,2438.7,1238.3,2591.1,1770.7,2512.3,1120.0,2058.7
4777.1,445.7,289.8,302.0,151.9,461.8,590.0,480.0,417.1,876.3,946.0,785.0,1991.2,813.7,300.4,381.3,239.9,584.2,517.0,1132.2,417.1,2043.1,196.4,1523.7,445.7,0.0,357.0,741.6,1004.9,1808.8,2164.5,2438.0,949.1,969.2,1471.6,1715.0,1002.6,531.4,461.4,590.0,582.0,1002.3,814.1,1879.3,2375.8,1295.1,1425.2,644.8,651.6,2371.7,1216.8,828.9,2710.1,2444.5,2552.5,2116.4,2128.4,4929.1,1867.3,1295.5,1800.7,3638.6,2509.9,1334.7,2837.1,2239.9,1694.9,2086.5,886.1,2238.9,1867.3,2636.5,1216.6,1706.5
4437.0,749.6,619.1,631.3,481.2,791.1,540.9,650.9,834.4,899.0,606.0,445.0,2320.5,473.7,629.7,710.6,569.2,244.1,598.2,792.1,834.4,2372.4,160.5,1853.0,749.6,357.0,0.0,401.6,664.8,2138.1,2352.2,1727.8,609.0,629.1,1131.5,2044.3,662.5,860.7,790.7,540.9,241.9,662.2,474.0,1539.2,2563.6,955.0,1754.5,814.5,980.9,2031.6,876.8,948.6,2968.8,1721.3,2881.8,2304.1,2069.1,3172.5,1527.2,955.5,1460.6,3826.3,2697.7,994.6,2133.1,1899.8,1354.8,2415.8,1215.4,2568.2,1527.2,1932.6,876.6,2035.8
4047.3,1029.2,1122.7,1016.0,865.9,1245.6,820.5,930.5,1114.0,1178.6,216.2,453.4,1075.9,83.9,1014.4,1165.1,953.8,323.4,877.8,402.4,1114.0,1993.7,545.2,809.8,1029.2,741.6,401.6,0.0,452.0,2101.3,1950.7,1326.2,888.6,310.1,729.9,2369.5,343.5,1514.6,1245.2,820.5,325.6,449.4,84.3,1137.6,2162.0,565.3,2630.4,1094.1,1856.8,1641.9,487.1,1228.2,3248.5,1319.8,3927.5,1902.6,1667.5,2782.8,1137.5,565.7,1059.1,3424.8,2296.1,604.9,1731.6,1498.2,965.1,2105.4,2091.2,3444.1,1137.5,1531.0,486.8,2386.3
4123.5,864.7,958.1,1022.9,872.8,1081.1,656.0,765.9,949.5,1014.0,292.5,288.8,1276.5,160.2,1021.3,1000.6,960.8,177.0,713.3,478.7,949.5,2194.4,552.2,2564.4,864.7,748.6,408.5,200.6,0.0,2301.9,2151.3,1526.9,724.1,386.3,930.6,2570.1,419.8,1350.1,1080.6,656.0,179.2,480.8,160.5,1338.3,2362.7,641.5,2465.8,929.6,1692.2,1718.1,563.3,1063.6,3083.9,1520.4,3763.0,2103.2,1868.1,2859.0,1213.8,642.0,1259.7,3625.4,2496.7,681.1,1932.2,1698.8,1041.3,2306.0,1926.7,3279.6,1213.8,1731.7,563.1,2747.1
7739.1,2130.4,1974.5,1986.7,1836.6,2146.5,2274.7,2164.7,2101.8,2561.1,2387.2,2624.3,1021.1,2254.9,1985.1,2066.1,1848.2,2494.3,2201.7,2573.4,2101.8,384.9,2032.7,843.4,2130.4,1864.0,2193.3,2171.0,2623.0,0.0,506.3,779.8,2789.4,2481.1,1822.4,692.5,2514.5,2216.1,2146.1,2274.7,2496.6,2620.4,2255.3,968.4,717.7,2736.3,902.2,2329.5,1600.3,3812.9,2658.0,2513.6,2705.1,786.3,2358.7,458.2,470.2,5294.6,3308.5,2736.7,1141.8,1980.4,851.8,2775.8,1178.9,1178.2,3136.0,428.4,1553.4,2045.1,3308.5,978.4,2657.8,533.9
6133.0,2569.2,2413.3,2425.5,2275.4,2585.4,2713.5,2603.5,2540.6,2999.9,2301.9,2539.0,1459.9,2169.6,2423.9,2504.9,2287.0,2409.0,2640.6,2488.1,2540.6,823.7,2471.5,1282.2,2569.2,2302.8,2632.1,2085.7,2537.7,687.7,0.0,694.5,2974.3,2395.8,1737.1,1131.3,2429.2,2654.9,2584.9,2713.5,2411.3,2535.1,2170.0,883.1,377.7,2651.0,1341.0,2768.3,2039.1,3727.6,2572.7,2952.4,3143.9,701.0,2797.5,181.8,909.0,5733.4,3223.2,2651.4,1056.5,1640.5,511.8,2690.6,902.5,1092.9,3050.8,867.2,1992.2,2483.9,3223.2,702.0,2572.5,972.7
5438.4,2420.4,2500.6,2512.8,2362.7,2672.6,2211.7,2321.6,2627.9,2569.7,1607.4,1844.5,1371.9,1475.1,2511.2,2592.2,2374.3,1714.5,2269.0,1793.6,2627.9,667.5,1936.3,1194.2,2420.4,2390.1,1792.7,1391.2,1843.2,775.0,624.4,0.0,2279.8,1701.2,1042.6,1043.3,1734.7,2742.2,2672.2,2211.7,1716.8,1840.6,1475.4,188.6,835.8,1956.4,1253.0,2485.3,2126.4,3033.0,1878.2,2619.3,3231.2,6.5,2884.8,576.3,341.3,4173.9,2528.7,1956.9,361.9,2098.5,969.9,1996.0,631.7,398.4,2356.2,779.1,2079.5,2571.2,2528.7,431.2,1878.0,1060.0
4067.5,703.7,797.1,1169.2,935.0,920.1,495.0,605.0,788.5,853.1,545.3,471.4,2870.8,672.4,1167.6,839.6,1107.1,666.6,552.3,471.1,788.5,2922.7,763.8,2403.4,703.7,960.2,620.1,756.3,691.3,2688.4,3044.1,2082.6,0.0,655.6,1486.3,2594.6,689.0,1189.1,919.6,495.0,664.3,688.6,672.0,1894.0,3255.5,585.5,2304.8,768.6,1531.3,1662.1,895.3,902.7,2922.9,2076.1,3602.0,2996.0,2423.8,3191.0,1157.7,585.9,1815.4,4518.2,3389.6,1013.1,2487.9,2254.6,985.3,2966.2,1765.7,3118.6,1157.7,2287.4,895.1,2586.1
3979.8,760.0,853.4,1225.5,991.3,976.4,551.3,661.2,844.8,909.4,148.8,184.1,2927.1,196.7,1223.9,895.9,1163.4,359.8,608.6,334.9,844.8,2274.4,820.1,2459.7,760.0,1016.5,676.4,280.6,182.8,2744.7,2231.3,1606.9,619.4,0.0,1010.5,2650.9,33.4,1245.4,975.9,551.3,362.0,180.2,196.3,1418.2,2442.6,497.8,2361.1,824.9,1587.5,1574.4,419.6,959.0,2979.2,1600.4,3658.3,2183.2,1948.1,2715.3,1070.0,498.3,1339.7,3705.4,2576.7,537.4,2012.2,1778.8,897.6,2386.0,1822.0,3174.9,1070.0,1811.7,419.4,2642.4
4777.2,1759.1,1852.6,1745.9,1595.8,1975.5,1550.4,1660.4,1844.0,1908.5,946.2,1183.3,2349.6,813.9,1744.3,1895.1,1683.8,1053.3,1607.8,1132.3,1844.0,1645.2,1275.1,2171.9,1759.1,1471.6,1131.5,729.9,1182.0,1752.7,1602.1,977.7,1618.6,1040.0,0.0,2020.9,1073.4,2244.6,1975.1,1550.4,1055.5,1179.4,814.2,789.1,1813.5,1295.2,3360.3,1824.0,2586.7,2371.8,1217.0,1958.1,3978.4,971.2,3862.5,1554.0,1318.9,2715.1,1867.4,1295.7,710.5,3076.2,1947.6,1334.8,1383.0,1149.7,1695.0,1756.8,2821.2,3548.9,1867.4,1182.5,1216.8,2037.7
8182.6,1874.2,1718.3,1730.5,1580.4,1890.3,2018.5,1908.5,1845.6,2304.9,2929.0,2369.2,1036.5,2796.7,1728.9,1809.9,1592.0,2164.3,1945.6,3115.2,1845.6,616.7,1776.5,858.8,1874.2,1607.8,1937.1,2712.8,2589.0,692.4,1048.1,1321.6,2533.2,3022.9,2364.2,0.0,3056.3,1959.9,1889.9,2018.5,2162.1,2586.4,2797.1,1510.2,1259.5,3278.1,563.9,2073.3,1344.1,4354.6,3199.8,2257.4,3148.6,1328.1,2802.2,1000.0,702.0,5738.1,3850.3,3278.5,1683.5,2522.2,1393.6,3317.6,1720.7,1720.0,3677.8,443.7,1439.4,2488.6,3850.3,1520.2,3199.6,977.4
4013.2,793.4,886.8,1258.9,1024.7,1009.8,584.7,694.7,878.2,942.8,182.2,217.5,2960.5,230.1,1257.3,929.3,1196.8,393.2,642.0,368.3,878.2,2307.8,853.5,2493.1,793.4,1049.9,709.8,314.0,216.2,2778.1,2264.7,1640.3,652.8,33.4,1044.0,2684.3,0.0,1278.8,1009.3,584.7,395.5,213.6,229.7,1451.6,2476.0,531.2,2394.6,858.3,1621.0,1607.8,453.0,992.4,3012.6,1633.8,3691.7,2216.6,1981.5,2748.7,1103.4,531.7,1373.1,3738.8,2610.1,570.8,2045.6,1812.2,931.0,2419.4,1855.4,3208.3,1103.4,1845.1,452.8,2675.8
4827.8,209.8,53.9,370.6,136.4,226.0,354.1,244.1,181.2,473.0,996.8,704.8,2059.8,1044.7,369.0,145.5,308.5,899.9,281.2,1183.0,181.2,2111.7,493.0,1592.4,209.8,324.2,653.5,1128.6,924.6,1877.4,2233.1,2506.6,868.8,888.9,1858.6,1783.6,922.3,0.0,225.5,354.1,897.7,922.0,1044.4,2266.3,2444.5,1345.8,1493.9,388.5,720.3,2422.4,1267.6,346.4,2542.9,2513.1,2621.2,2185.0,2197.0,3563.3,1918.1,1346.3,2187.7,3707.2,2578.6,1385.4,2905.7,2905.0,1745.6,2155.2,954.7,2307.6,1918.1,2705.2,1267.4,1775.1
4804.1,696.7,439.0,811.1,576.9,0.5,314.7,248.8,517.2,846.1,973.0,681.0,2863.8,1020.9,809.5,445.5,748.9,876.2,545.4,1159.2,517.2,2915.7,973.3,2396.4,696.7,764.7,829.7,1104.9,900.8,2681.5,3037.2,2431.1,845.1,865.1,1834.8,2587.6,898.6,1182.1,0.0,314.7,873.9,898.2,1020.6,2242.5,3248.5,1322.1,2297.9,761.6,1524.3,2398.7,1243.9,895.7,2916.0,2424.6,3595.0,2989.0,2772.4,3539.6,1894.3,1322.5,2163.9,4511.2,3382.6,1361.7,2836.4,2603.1,1721.9,2959.2,1758.8,3111.6,1894.3,2635.9,1243.6,2579.2
4489.3,382.0,300.2,672.3,438.1,387.2,0.0,110.0,378.4,531.4,658.3,366.3,2549.1,706.2,670.7,306.7,610.1,561.4,230.6,844.5,378.4,2601.0,658.6,2081.7,382.0,625.9,515.0,790.2,586.1,2366.7,2722.4,2116.4,530.3,550.4,1520.1,2272.9,583.8,867.4,386.8,0.0,559.2,583.5,705.9,1927.8,2933.8,1007.4,1983.2,446.9,1209.6,2083.9,929.1,581.0,2601.2,2109.9,3280.3,2674.3,2457.7,3224.8,1579.6,1007.8,1849.2,4196.5,3067.9,1046.9,2521.7,2288.4,1407.1,2644.5,1444.0,2796.9,1579.6,2321.2,928.9,2264.4
4248.5,759.6,853.0,897.8,747.7,976.0,550.9,660.8,844.4,908.9,417.5,222.1,2926.7,285.2,896.2,895.5,835.7,2.2,608.2,603.6,844.4,2319.4,427.0,2459.3,759.6,623.5,283.4,325.6,416.7,2744.3,2276.3,1651.8,619.0,381.0,1055.5,2650.5,414.4,1245.0,975.5,550.9,0.0,414.1,285.5,1463.2,2487.6,766.5,2360.7,824.5,1587.1,1843.1,688.3,958.5,2978.8,1645.4,3657.9,2228.2,1993.1,2984.0,1338.7,767.0,1384.7,3750.4,2621.7,806.1,2057.2,1823.8,1166.3,2431.0,1821.6,3174.5,1338.7,1856.6,688.1,2642.0
