556.2,5978.8,4478.7,4481.5,862.4,931.7,1004.0,1097.0,134.7,1355.5,0.0,1424.7,457.0,4138.9,544.3,652.2,3948.2,1397.7,1636.4,1618.0,1759.0,1752.9,2278.1,4394.8,4041.5,4423.0,4317.8,3664.2,2038.3,3169.9,3654.3,3382.9,3382.9,2859.7,3075.1,3314.8,3374.9,3785.7,3763.3,3975.3,1804.9,953.1,220.9,4226.0,1867.9,5329.6,4041.7,500.2,3974.5,3950.7,331.8,333.2,1427.1,1360.2,975.1,3964.2,4105.3,4041.1,1908.9,2798.4,3296.8,1674.3,2914.7,5339.6,1578.1,1354.5,3082.7,800.5,1521.8,1365.9,3591.2,2772.6,2859.2,759.3,3014.7,3906.2,3219.1,3026.2,1084.5,2617.3,1741.6,3364.5,1099.2,2957.5,635.2,772.6,581.3,2844.8,1992.9,721.2,1025.3,273.7,3682.4,1050.6
1163.3,6119.8,5869.2,5872.0,580.8,712.9,722.4,538.1,1538.1,177.1,1390.5,0.0,1847.5,5529.4,1099.9,1633.6,5338.7,219.2,530.3,511.9,652.9,646.8,1167.7,2485.1,2554.3,2828.3,2723.0,2069.5,927.9,4560.4,5044.8,4773.4,4773.4,4250.2,4465.5,4705.3,4765.4,5176.2,5153.8,2837.0,698.7,2343.6,1611.3,1892.5,761.7,5470.7,2903.4,1524.9,2836.2,5341.2,1180.9,1179.5,2.4,181.8,409.0,2825.8,2967.0,2902.8,2569.4,4188.9,4687.3,3064.8,4305.2,6355.6,399.7,176.0,4473.2,1804.9,2182.3,2821.3,4981.7,1662.1,4249.7,1763.6,4405.1,2767.9,4609.6,4416.7,1745.0,4007.8,2402.2,4755.0,540.3,4348.0,2025.6,906.4,1606.0,2417.1,2210.5,1655.9,2415.8,1278.0,5072.9,831.8
993.6,6416.1,4788.1,4790.9,1299.7,1369.0,1441.4,1534.4,536.6,1792.9,437.4,1862.0,0.0,4448.2,981.7,1054.2,4257.5,1835.0,2073.8,2055.4,2196.4,2190.3,2715.5,4832.1,4478.9,4860.4,4755.1,4101.5,2475.7,3479.2,3963.6,3692.3,3692.3,3169.0,3384.4,3624.1,3684.3,4095.1,4072.6,4412.6,2242.2,587.1,453.3,4663.4,2305.2,5767.0,4479.1,902.2,4411.9,4260.0,769.2,770.5,1864.5,1797.6,1412.5,4401.5,4542.6,4478.5,2346.2,3107.7,3606.1,1983.6,2548.8,4973.6,2015.5,1791.8,3392.1,1237.9,1959.1,1675.2,3900.5,3209.9,3168.6,1196.6,3324.0,4343.5,3528.5,3335.5,1521.8,2926.7,2179.0,3673.9,1536.6,3266.9,944.5,1210.0,983.2,3282.2,2430.3,1123.2,659.4,711.1,3991.7,1488.0
7222.4,6908.1,339.8,342.6,6935.3,7004.6,7076.9,7170.0,7597.2,6217.6,7449.6,6817.8,7906.7,0.0,7159.0,6691.9,10885.9,6259.8,5716.5,5905.1,6046.1,5600.0,4488.3,4044.7,3691.5,4073.0,3967.8,3314.2,5411.2,10009.6,10494.0,10222.7,10222.7,9699.4,9914.8,10154.5,10214.7,10625.5,10603.0,3625.3,6091.9,8402.7,7670.5,3876.0,5665.1,6259.0,3691.7,6847.3,3624.5,10888.4,7240.0,7238.7,6820.2,6065.0,7048.0,3614.1,3755.3,3691.1,6638.2,9638.1,10136.5,10270.5,14262.0,11258.9,6370.5,6216.6,9922.5,7864.0,6052.4,7429.1,10430.9,3993.9,9699.0,7822.7,9854.4,3556.2,10058.9,9865.9,6477.6,10374.5,6272.2,10204.3,7172.2,9797.3,8031.1,6965.5,6889.1,5862.6,5615.6,6714.1,8475.0,7337.2,10522.1,7123.6
370.0,5846.1,5035.0,5037.7,578.1,647.5,719.8,812.8,690.9,1071.3,556.2,1292.0,1013.3,4695.1,0.0,828.3,4504.4,1113.5,1424.5,1406.1,1547.1,1541.0,2145.4,4110.6,3757.3,4138.8,4033.6,3380.0,1905.6,3726.1,4210.5,3939.1,3939.1,3415.9,3631.3,3871.0,3931.1,4341.9,4319.5,3691.1,1593.0,1509.3,777.1,3941.8,1656.0,5196.9,3757.5,731.7,3690.3,4506.9,394.4,395.8,1294.4,1076.0,690.9,3679.9,3821.1,3756.9,1776.2,3354.6,3853.0,2230.5,3471.0,5895.8,1293.9,1070.3,3638.9,970.6,1389.1,2028.1,4147.4,2639.9,3415.5,929.3,3570.9,3622.0,3775.3,3582.4,951.8,3173.6,1609.0,3920.8,815.0,3513.8,1191.4,488.4,812.7,2712.1,1860.3,850.6,1581.6,443.8,4238.6,766.4
669.3,5547.5,5202.3,5205.1,1160.4,1140.7,1302.0,1306.1,517.6,1170.5,652.2,993.4,1073.9,4862.5,832.6,0.0,4671.8,1212.7,1205.2,1186.8,1327.8,1321.7,1846.9,3164.3,3366.3,3747.8,3642.6,2989.0,1607.1,3893.5,4377.9,4106.5,4106.5,3583.3,3798.6,4038.3,4098.5,4509.3,4486.9,3300.1,1373.7,1570.0,837.7,2571.7,1436.6,4898.4,3366.5,209.5,3299.3,4674.3,583.9,582.5,995.9,1129.8,1273.1,3288.9,3430.1,3365.9,1477.6,3522.0,4020.4,2397.9,7228.5,9653.3,1393.1,1169.4,3806.3,1330.1,1090.5,756.8,4314.8,2341.3,3582.8,1288.8,3738.2,3231.0,3942.7,3749.8,653.3,3340.9,1310.4,4088.1,1308.3,3681.1,1358.7,1070.6,251.3,2413.6,1561.7,69.0,1642.2,803.2,4406.0,1259.6
7413.1,7098.9,530.6,533.3,7126.0,7195.3,7267.7,7360.7,7787.9,6408.4,7640.3,7008.5,8097.4,190.7,7349.7,6882.6,0.0,6450.5,5907.2,6095.8,6236.8,5790.7,4679.0,4235.5,3882.2,4263.7,4158.5,3504.9,5601.9,10200.3,10684.8,10413.4,10413.4,9890.1,10105.5,10345.2,10405.4,10816.2,10793.8,3816.0,6282.6,8593.5,7861.2,4066.7,5855.8,6449.7,3882.4,7038.1,3815.2,2.5,7430.7,7429.4,7011.0,6255.7,7238.8,3804.9,3946.0,3881.8,6828.9,9828.9,10327.2,10461.3,14452.8,11449.6,6561.2,6407.3,10113.2,8054.7,6243.1,7619.8,10621.7,4184.6,9889.7,8013.4,10045.1,3746.9,10249.6,10056.7,6668.3,10565.2,6463.0,10395.0,7362.9,9988.0,8221.8,7156.3,7079.8,6053.3,5806.3,6904.9,8665.7,7527.9,10712.8,7314.3
1204.0,6104.6,5910.0,5912.8,621.5,753.6,763.2,578.8,1578.8,42.2,1431.2,939.6,1888.3,5570.1,1140.6,1674.4,5379.4,0.0,515.1,496.7,637.7,631.6,1152.5,2469.9,2539.1,2813.1,2707.8,2054.3,912.7,4601.1,5085.5,4814.2,4814.2,4290.9,4506.3,4746.0,4806.2,5217.0,5194.5,2821.8,683.5,2384.4,1652.1,1877.3,746.5,5455.5,2888.2,1565.7,2821.0,5381.9,1221.6,1220.3,942.1,166.6,449.7,2810.6,2951.8,2887.6,2610.2,4229.6,4728.0,3105.5,4346.0,6340.4,196.0,43.2,4514.0,1845.6,2223.1,2862.1,5022.4,1646.9,4290.5,1804.3,4445.9,2752.7,4650.4,4457.4,1785.8,4048.6,2442.9,4795.8,581.0,4388.8,2066.4,947.2,1646.7,2401.9,2195.3,1696.7,2456.6,1318.8,5113.6,872.5
1487.4,5589.6,7898.9,7901.7,904.9,1037.0,1046.5,862.2,1862.2,501.2,1714.6,1223.0,2171.6,7559.1,1424.0,1957.7,7368.4,543.3,0.0,188.6,329.6,116.5,637.4,1954.8,2024.0,2298.0,2192.8,1539.2,397.6,6590.0,7074.5,6803.1,6803.1,6279.9,6495.2,6734.9,6795.1,7205.9,7183.5,2306.7,375.4,2667.7,1935.4,1362.2,231.5,4940.5,2373.2,1849.0,2306.0,7370.9,1505.0,1503.6,1225.4,348.5,733.1,2295.6,2436.7,2372.5,2662.5,6218.6,6717.0,5094.5,4629.3,5825.3,654.0,500.1,6502.9,2129.0,2076.6,3453.4,7011.4,1131.8,6279.4,2087.7,6434.8,2237.6,6639.3,6446.4,2501.9,6037.5,2296.5,6784.7,864.4,6377.7,4055.3,1230.5,1930.1,1886.8,1680.3,1980.0,2739.9,1602.1,7102.5,1155.9
1469.0,5778.2,6175.0,6177.7,886.5,1018.6,1028.1,843.8,1843.8,482.8,1696.2,1204.6,2153.3,5835.1,1405.6,1939.3,5644.4,525.0,188.6,0.0,141.0,305.1,826.0,2143.4,2212.6,2486.6,2381.4,1727.8,586.2,4866.1,5350.5,5079.1,5079.1,4555.9,4771.3,5011.0,5071.1,5481.9,5459.5,2495.3,186.9,2649.3,1917.1,1550.8,420.0,5129.0,2561.7,1830.7,2494.6,5646.9,1486.6,1485.3,1207.1,330.1,714.7,2484.2,2625.3,2561.1,2851.0,4494.6,4993.0,3370.5,4611.0,6013.9,635.6,481.7,4778.9,2110.6,2265.2,3641.9,5287.4,1320.4,4555.4,2069.3,4710.9,2426.2,4915.3,4722.4,2050.8,4313.5,2485.1,5060.7,846.0,4653.8,2331.4,1212.1,1911.7,2075.4,1868.8,1961.6,2721.6,1583.7,5378.6,1137.5
1610.0,5919.2,6316.0,6318.7,1027.5,1159.6,1169.1,984.8,1984.8,623.8,1837.2,1345.6,2294.3,5976.1,1546.6,2080.4,5785.4,666.0,329.6,141.0,0.0,446.1,967.0,2284.4,2353.6,2627.6,2522.4,1868.8,727.2,5007.1,5491.5,5220.1,5220.1,4696.9,4912.3,5152.0,5212.1,5622.9,5600.5,2636.3,221.7,2790.3,2058.1,1691.8,561.0,5270.1,2702.8,1971.7,2635.6,5787.9,1627.6,1626.3,1348.1,471.1,855.7,2625.2,2766.3,2702.1,2992.0,4635.6,5134.0,3511.5,4752.0,6154.9,776.6,622.7,4919.9,2251.6,2406.2,3783.0,5428.4,1461.4,4696.4,2210.3,4851.9,2567.2,5056.3,4863.4,2191.8,4454.6,2626.1,5201.8,987.0,4794.8,2472.4,1353.1,2052.7,2216.4,2009.8,2102.6,2862.6,1724.7,5519.6,1278.5
1603.9,5473.1,7782.4,7785.2,1021.4,1153.5,1163.0,978.7,1978.7,617.7,1831.1,1339.5,2288.1,7442.6,1540.5,2599.6,7251.9,659.8,116.5,305.1,446.1,0.0,520.9,1838.3,1907.5,2181.5,2076.3,1422.7,281.1,6473.6,6958.0,6686.6,6686.6,6163.4,6378.7,6618.4,6678.6,7089.4,7067.0,2190.2,491.9,2784.2,2051.9,1245.7,115.0,4824.0,2256.7,1965.5,2189.5,7254.4,1621.5,1620.1,1341.9,465.0,849.6,2179.1,2320.2,2256.0,2546.0,6102.1,6600.5,4978.0,9808.6,5708.8,770.5,616.6,6386.4,2245.5,1960.1,3336.9,6894.9,1015.3,6162.9,2204.2,6318.3,2121.1,6522.8,6329.9,2385.4,5921.0,2180.0,6668.2,980.9,6261.2,3938.8,1347.0,2046.6,1770.3,1563.8,2621.9,2856.4,1718.6,6986.1,1272.4
2468.9,5163.7,7462.6,7465.3,1546.2,1678.3,1687.8,1503.5,2743.3,1142.5,2764.8,2405.7,3221.9,7122.7,2065.3,2279.7,6932.0,1184.6,641.3,829.9,970.9,524.8,0.0,1317.4,1636.8,1910.8,1805.5,1152.0,336.0,6153.7,6638.1,6366.7,6366.7,5843.5,6058.9,6298.6,6358.7,6769.5,6747.1,1880.8,1016.7,3718.0,2985.7,724.8,589.9,4514.6,1947.3,2435.2,1880.1,6934.5,2433.0,2431.7,2408.1,989.8,1374.4,1869.7,2010.8,1687.5,2226.1,5782.2,6280.6,4658.1,9488.7,6183.7,1295.3,1141.4,6066.5,3179.2,1640.2,3017.0,6575.0,494.4,5843.0,3137.9,5998.5,1545.6,6202.9,6010.0,2065.5,5601.1,1860.1,6348.3,1505.7,5941.3,3619.0,1871.8,2477.0,1450.5,1243.9,2302.0,3790.2,2652.4,6666.2,1797.2
3589.6,5008.2,8583.3,8586.1,2666.9,2799.0,2808.5,2624.2,3864.0,2263.2,3885.6,3526.4,4342.6,8243.4,3186.0,3400.5,8052.7,2305.4,1762.0,1950.6,2091.6,1645.5,1120.7,0.0,1321.3,1595.3,1490.0,836.5,1456.7,8109.7,8594.1,8322.8,8322.8,7799.5,8014.9,8254.6,8314.8,8725.6,8703.1,1725.4,2137.5,4838.7,4106.4,615.5,1710.6,4359.1,1402.1,3556.0,1724.6,8055.2,3553.7,3552.4,3528.8,2110.5,2495.1,1479.6,1855.4,1372.0,3346.8,7738.2,8236.6,5778.8,10609.4,7304.4,2416.0,2262.1,8022.6,4299.9,2761.0,4137.7,8531.0,626.3,7799.1,4258.7,7954.5,1230.1,8159.0,7966.0,3186.2,6721.9,2980.8,8304.4,2626.4,7897.4,4739.7,2992.5,3597.7,2571.2,2364.6,3422.8,4910.9,3773.1,8622.2,2917.9
4399.6,4085.3,8593.6,8596.4,4112.5,4181.8,4254.1,4347.1,4774.4,3394.8,4626.8,3995.0,5083.8,8253.8,4336.2,3869.0,8063.1,3437.0,2893.6,3082.2,3223.2,2777.1,1860.3,1416.8,0.0,580.1,474.9,686.2,2588.4,7186.8,7671.2,7399.8,7399.8,6876.6,7092.0,7331.7,7391.8,7802.6,7780.2,650.8,3269.1,5579.9,4847.6,1248.1,2842.2,3436.2,410.1,4024.5,650.1,8065.6,4417.2,4415.8,3997.4,3242.1,4225.2,487.7,780.8,277.3,3815.4,6815.3,7313.7,7447.7,11439.2,8436.1,3547.6,3393.8,7099.6,5041.2,3229.5,4606.3,7608.1,1365.9,6876.1,4999.9,7031.5,135.3,7236.0,7043.1,3654.8,7551.6,3449.4,7381.4,4349.3,6974.4,5208.2,4142.7,4066.2,3039.8,2792.8,3891.3,5652.1,4514.3,7699.3,4300.7
4753.1,4438.9,8947.2,8949.9,4466.0,4535.3,4607.7,4700.7,5127.9,3748.3,4980.3,4348.5,5437.4,8607.3,4689.7,4222.6,8416.6,3790.5,3247.2,3435.8,3576.8,3130.7,1368.2,1770.3,580.1,0.0,105.2,1039.7,2941.9,7540.3,8024.7,7753.4,7753.4,7230.1,7445.5,7685.2,7745.4,8156.2,8133.7,1004.4,3622.6,5933.4,5201.2,1601.6,3195.8,3789.7,763.7,4378.0,1003.6,8419.1,4770.7,4769.4,4350.9,3595.7,4578.7,841.3,1134.3,630.8,4168.9,7168.8,7667.2,7801.2,11792.8,8789.6,3901.2,3747.3,7453.2,5394.7,3583.1,4959.8,7961.7,873.8,7229.7,5353.4,7385.1,488.9,7589.6,7396.6,4008.3,7905.2,3802.9,7735.0,4702.9,7328.0,5561.8,4496.3,4419.8,3393.3,3146.3,4244.9,6005.7,4867.9,8052.8,4654.3
4647.9,4333.6,8841.9,8844.7,4360.8,4430.1,4502.4,4595.5,5022.7,3643.1,4875.1,4243.3,5332.1,8502.1,4584.5,4117.3,8311.4,3685.3,3142.0,3330.5,3471.5,3025.5,2108.7,1665.1,474.9,105.2,0.0,934.5,2836.7,7435.1,7919.5,7648.1,7648.1,7124.9,7340.3,7580.0,7640.1,8050.9,8028.5,899.1,3517.4,5828.2,5096.0,1496.4,3090.5,3684.5,658.5,4272.8,898.4,8313.9,4665.5,4664.1,4245.7,3490.5,4473.5,736.0,1029.1,525.6,4063.7,7063.6,7562.0,7696.0,11687.5,8684.4,3796.0,3642.1,7347.9,5289.5,3477.8,4854.6,7856.4,1614.2,7124.4,5248.2,7279.9,383.6,7484.3,7291.4,3903.1,7800.0,3697.7,7629.7,4597.7,7222.8,5456.6,4391.0,4314.5,3288.1,3041.1,4139.6,5900.4,4762.6,7947.6,4549.0
4657.9,4343.6,8851.9,8854.7,4370.8,4440.1,4512.4,4605.4,5032.7,3653.1,4885.1,4253.3,5342.1,8512.1,4594.5,4127.3,8321.4,3695.3,3151.9,3340.5,3481.5,3035.4,2118.6,1675.1,484.8,758.8,653.6,0.0,2846.7,7445.1,7929.5,7658.1,7658.1,7134.9,7350.2,7590.0,7650.1,8060.9,8038.5,909.1,3527.4,5838.2,5105.9,1506.4,3100.5,3694.5,668.4,4282.8,908.4,8323.9,4675.5,4674.1,4255.7,3500.4,4483.5,746.0,1039.1,535.6,4073.7,7073.6,7572.0,7706.0,11697.5,8694.4,3805.9,3652.1,7357.9,5299.4,3487.8,4864.6,7866.4,1624.2,7134.4,5258.2,7289.8,393.6,7494.3,7301.4,3913.1,7809.9,3707.7,7639.7,4607.6,7232.7,5466.5,4401.0,4324.5,3298.0,3051.1,4149.6,5910.4,4772.6,7957.6,4559.0
1943.4,5259.2,7568.6,7571.4,1360.9,1493.0,1502.6,1318.3,2849.3,957.2,2170.6,1679.1,2627.7,7228.8,1880.0,2385.8,7038.0,999.4,456.1,644.6,785.6,339.6,307.1,1624.5,1693.7,1967.7,1862.4,1208.9,0.0,6259.7,6744.1,6472.8,6472.8,5949.5,6164.9,6404.6,6464.8,6875.6,6853.1,1976.4,831.5,3123.8,2391.5,1031.9,404.6,4610.1,2042.8,2541.3,1975.6,7040.5,2539.0,2537.7,1681.5,804.6,1189.1,1965.2,2106.4,2042.2,2332.1,5888.2,6386.6,4764.1,9594.7,5998.5,1110.1,956.2,6172.6,2585.0,1746.3,3123.0,6681.1,801.5,5949.1,2543.7,6104.5,1907.3,6309.0,6116.0,2171.5,5707.2,1966.1,6454.4,1320.4,6047.4,3725.0,1686.6,2583.0,1556.5,1349.9,2408.1,3196.0,2058.2,6772.2,1612.0
4027.1,10266.6,3698.3,3701.1,4333.3,4402.6,4474.9,5689.9,3570.2,5328.9,3470.9,5151.9,3723.0,3358.4,4015.2,4161.6,3167.7,5371.1,5363.6,5345.2,5486.2,5480.1,6005.3,7403.2,7049.9,7431.4,7326.2,6672.6,5765.5,0.0,149.8,237.8,237.8,310.2,373.6,169.6,229.8,955.8,933.4,6983.7,5532.1,4219.1,3486.8,7234.5,5595.1,9617.5,7050.2,3991.9,6983.0,3170.2,3802.7,3804.1,5154.3,5288.2,5560.8,6972.6,7113.7,7049.5,5625.2,401.5,189.9,2552.4,6543.9,8968.7,5551.5,5327.9,785.0,4271.4,5238.1,3823.2,761.3,6499.7,310.6,4230.2,313.2,6914.6,517.7,862.1,4811.7,2656.3,5458.0,257.7,5692.1,1131.0,3106.5,4243.6,4127.7,6561.2,5709.3,4132.0,4291.3,3744.6,277.1,4521.5
