2584.4,288.7,320.8,550.3,422.0,500.3,780.1,4619.8,900.6,955.0,0.0,98.4,1401.2,2146.9,2324.2,1981.7,3232.1,2197.6,3770.1,4140.5,3480.6,521.4,649.2,649.1,895.5,3822.4,5791.0,4138.1,2535.4,3271.9,903.0,138.3,12306.8,290.3,320.3,3246.7,95.9,1079.9,12620.6,236.2,2723.9,1451.5,184.3,2459.3,1790.7,3773.3,3824.6,2195.7,2234.0,3944.8,4178.5,3928.7,3878.5,3829.8,957.8,1241.4,4031.0,5793.4,971.5,1535.6,401.9,3437.3,1605.0,382.7,12082.3,12832.6,305.4,12004.0,11809.8,953.3
1864.6,190.4,222.4,443.5,315.3,393.5,673.3,3877.3,793.9,848.2,228.4,0.0,1294.4,2040.2,2217.5,1874.9,2489.6,2090.8,3027.6,3397.9,2738.1,751.6,542.4,542.3,1125.6,3079.9,5048.4,3395.5,1913.5,2529.4,796.2,39.9,12535.1,191.9,221.9,2504.1,287.5,973.2,12848.9,464.6,2954.0,1681.7,375.8,1989.7,2020.9,3030.7,3082.1,2089.0,2127.2,3202.3,3436.0,3186.1,3135.9,3087.3,851.1,1471.5,3288.5,5050.9,1201.6,1428.9,632.0,2694.8,1498.2,611.0,12310.6,13060.9,533.8,12232.4,12038.1,846.5
570.1,1410.3,1442.3,1026.0,1110.0,976.0,1255.8,2582.8,1376.3,1430.6,1421.4,1397.7,0.0,745.7,923.0,580.5,1195.2,796.4,1733.1,2103.5,1443.7,1546.3,1124.9,1124.7,1920.3,1785.4,3754.0,2101.1,619.1,1235.0,1378.6,1437.6,13990.3,1411.8,1441.8,1209.7,1395.2,1555.6,14304.1,1657.6,3748.7,2476.4,1264.3,695.2,2815.6,1736.3,1787.6,794.5,832.8,1907.9,2141.6,1891.7,1841.5,1792.8,443.4,2266.3,1994.0,3756.5,1996.4,824.5,1426.7,1400.4,203.8,1804.0,13765.9,14516.1,1726.8,13687.6,13493.3,1428.9
374.9,2156.0,2188.1,1771.7,1855.7,1721.7,2001.5,1965.5,2122.0,2176.3,2167.1,2143.4,745.7,0.0,355.9,284.3,419.6,50.7,1115.8,1486.2,972.9,2292.0,1870.6,1870.5,2666.0,866.7,3136.6,1483.7,423.9,416.2,2124.4,2183.3,14113.7,2157.5,2187.6,707.6,2141.0,2301.3,14427.4,2917.5,4494.5,3222.1,2010.0,500.0,3561.3,1119.0,868.9,143.3,218.2,1290.5,1524.2,973.0,922.8,874.1,1189.1,3012.0,1376.7,3139.1,3347.8,1271.2,2172.5,783.0,792.4,3107.0,13889.2,14639.4,2730.7,13810.9,13616.6,2174.7
1007.0,2333.3,2365.3,1949.0,2033.0,1899.0,2178.8,2127.7,2299.3,2353.6,2344.4,2320.7,923.0,836.4,0.0,862.6,498.7,785.7,1099.7,1419.7,1263.2,2469.3,2047.9,2047.7,2843.3,945.8,3298.8,1417.3,1055.9,495.3,2301.7,2360.6,14745.7,2334.8,2364.9,869.8,2318.2,2478.6,15059.5,2580.6,4671.7,3399.4,2187.3,1132.0,3738.6,1102.8,948.0,212.7,756.1,1196.7,1686.4,1052.1,1001.9,953.2,1366.4,3189.3,1282.9,3301.3,2919.4,1903.3,2349.7,945.2,969.6,2727.0,14521.2,15271.5,2649.8,14443.0,14248.7,2352.0
209.7,1990.8,2022.8,1606.5,1690.5,1556.5,1836.2,1933.7,1956.8,2011.1,2001.8,1978.2,580.5,284.3,640.3,0.0,499.9,335.0,1084.0,1454.4,941.1,2126.8,1705.3,1705.2,2500.8,881.1,3104.9,1452.0,258.6,539.7,1959.1,2018.1,13948.4,1992.3,2022.3,675.9,1975.7,2136.1,14262.2,2752.3,4329.2,3056.9,1844.8,334.8,3396.0,1087.2,883.4,427.6,282.6,1258.8,1492.5,987.4,937.2,888.5,1023.9,2846.7,1344.9,3107.4,3182.6,1106.0,2007.2,751.3,627.1,2941.7,13723.9,14474.2,2565.4,13645.7,13451.4,2009.4
836.6,2370.3,2402.3,1986.0,2070.0,1936.0,2215.8,1957.3,2336.3,2390.6,2381.3,2357.7,960.0,666.1,378.1,692.3,0.0,615.4,929.3,1249.4,1092.8,2506.3,2084.9,2084.7,2880.3,775.5,3128.5,1246.9,885.6,325.0,2338.6,2397.6,14575.3,2371.8,2401.8,699.5,2355.2,2515.6,14889.1,3379.2,4708.7,3436.4,2224.3,961.7,3775.6,932.5,777.7,165.5,585.8,1026.4,1516.0,881.7,831.5,782.8,1403.4,3226.3,1112.5,3130.9,3809.5,1732.9,2386.7,774.8,1006.6,3568.7,14350.9,15101.1,3192.4,14272.6,14078.3,2388.9
425.6,2206.7,2238.7,1822.4,1906.4,1772.4,2052.2,2016.2,2172.7,2227.0,2217.7,2194.1,796.4,50.7,305.3,335.0,369.0,0.0,969.9,1290.0,1023.6,2342.7,1921.2,1921.1,2716.7,816.0,3187.3,1287.5,474.5,365.6,2175.0,2234.0,14164.3,2208.2,2238.2,740.1,2191.6,2352.0,14478.1,2968.2,4545.1,3272.8,2060.7,550.7,3612.0,973.0,818.2,92.6,268.8,1067.0,1574.9,922.3,872.1,823.4,1239.8,3062.7,1153.1,3189.8,3398.5,1321.9,2223.1,833.7,843.0,3157.6,13939.8,14690.1,2781.4,13861.6,13667.3,2225.3
1182.6,3954.2,3986.3,2703.8,2787.8,2653.8,2933.6,1465.8,3054.1,3108.5,3665.5,3763.9,1677.8,1116.2,1132.1,1084.5,902.7,1166.9,0.0,380.7,1438.8,3224.1,2802.7,2802.6,4458.6,192.8,2636.9,378.2,1231.6,942.5,3056.5,3803.8,14921.3,3955.8,3985.8,819.1,3761.4,3233.4,15235.1,3725.2,5426.6,4154.2,2942.2,1307.7,4493.4,3.1,190.6,919.4,946.6,236.6,669.6,388.7,375.6,326.9,2121.2,3944.1,322.8,2639.4,4155.5,2078.9,3104.6,333.2,1724.5,3914.7,14696.9,15447.1,3538.4,14618.6,14424.3,3106.8
1311.0,4082.7,4114.7,2832.2,2916.3,2782.2,3062.0,1594.2,3182.6,3236.9,3794.0,3892.3,1806.3,1244.7,1136.3,1212.9,1031.1,1295.4,218.1,0.0,1567.2,3352.5,2931.1,2931.0,4587.1,204.8,2765.3,469.9,1360.0,1070.9,3184.9,3932.2,15049.8,4084.2,4114.2,947.6,3889.9,3361.9,15363.6,3853.7,5555.0,4282.7,3070.6,1436.1,4621.8,221.3,202.6,923.6,1075.0,119.1,798.0,271.2,379.9,370.1,2249.7,4072.5,205.3,2767.8,4284.0,2207.4,3233.0,461.7,1852.9,4043.1,14825.3,15575.6,3666.8,14747.0,14552.8,3235.2
895.1,3666.7,3698.8,2416.3,2500.3,2366.3,2646.1,2290.4,2766.6,2820.9,3378.0,3476.3,1390.3,975.3,1152.7,1001.1,902.8,1025.9,1440.7,1811.1,0.0,2936.6,2515.2,2515.0,4171.1,1493.0,3461.6,1808.7,944.0,942.6,2769.0,3516.3,12888.0,3668.2,3698.3,615.2,3473.9,2945.9,13201.8,3437.7,5139.0,3866.7,2654.6,1020.2,4205.9,1443.9,1495.2,940.0,805.6,1615.5,1849.2,1599.3,1549.1,1500.4,1833.7,3656.6,1701.6,3464.1,3868.0,1791.4,2817.0,1108.0,1436.9,3627.1,12663.5,13413.8,3250.8,12585.3,12391.0,2819.3
3279.0,620.5,652.6,662.8,534.5,612.8,892.6,4096.5,1013.2,1067.5,453.8,430.2,1513.7,2259.4,2436.7,2094.2,2708.9,2310.1,3246.9,3617.2,2957.4,0.0,761.7,761.6,374.0,3299.1,5267.7,3614.8,3230.0,2748.7,1015.5,470.1,13001.4,622.1,652.1,2723.4,427.7,1192.5,13315.2,690.1,2391.9,1119.6,296.8,3153.9,1458.7,3250.0,3301.3,2308.3,2346.5,3421.6,3655.3,3405.4,3355.2,3306.5,1070.3,909.4,3507.7,5270.2,450.1,1648.1,160.5,2914.1,1717.5,712.0,12776.9,13527.2,759.3,12698.6,12504.4,1065.8
1708.7,672.0,704.1,287.7,371.7,162.6,383.6,3721.4,309.9,364.2,683.1,659.4,1138.6,1884.3,2061.6,1719.1,2333.8,1935.0,2871.7,3242.1,2582.3,808.0,0.0,0.1,1182.1,2924.0,4892.6,3239.7,1757.7,2373.6,312.2,699.3,12989.9,673.6,703.6,2348.3,657.0,489.2,13303.7,919.3,3010.5,1738.1,526.1,1833.8,2077.3,2874.9,2926.2,1933.1,1971.4,3046.5,3280.2,3030.3,2980.1,2931.4,695.2,1528.0,3132.6,4895.1,1258.1,1273.0,688.5,2539.0,1342.4,1065.8,12765.4,13515.6,988.5,12687.1,12492.8,362.5
1708.6,671.9,704.0,287.6,371.6,162.5,383.4,3721.3,309.8,364.1,683.0,659.3,1138.5,1884.2,2061.5,1719.0,2333.6,1934.9,2871.6,3242.0,2582.2,807.9,0.1,0.0,1181.9,2923.9,4892.5,3239.6,1757.6,2373.5,312.1,699.2,12989.7,673.5,703.5,2348.2,656.9,489.1,13303.5,919.2,3010.4,1738.0,525.9,1833.7,2077.2,2874.8,2926.1,1933.0,1971.3,3046.4,3280.0,3030.2,2980.0,2931.3,695.1,1527.9,3132.5,4894.9,1258.0,1272.9,688.4,2538.8,1342.3,1065.7,12765.3,13515.5,988.4,12687.0,12492.7,362.4
3371.7,994.6,1026.6,1036.9,908.6,986.9,1266.7,5407.2,1387.2,1441.5,827.9,804.2,1887.8,2633.5,2810.8,2468.3,4019.5,2684.2,4557.5,4927.8,4268.0,374.0,1135.7,1135.6,0.0,4609.8,6578.3,4925.4,3322.8,4059.3,1389.5,844.1,13094.1,996.1,1026.1,4034.0,801.8,1566.5,13407.9,1064.1,1822.6,1493.6,670.9,3246.7,1832.8,4560.6,4612.0,2682.3,2720.5,4732.2,4965.9,4716.0,4665.8,4617.1,1444.4,1283.5,4818.4,6580.8,542.8,2022.2,534.5,4224.7,2091.5,804.8,12869.6,13619.9,1133.3,12791.4,12597.1,1439.8
1289.1,4060.8,4092.8,2810.3,2894.4,2760.3,3040.1,1572.3,3160.7,3215.0,3772.1,3870.4,1784.4,1222.8,931.5,1191.0,808.7,1273.5,196.2,473.9,1545.3,3330.6,2909.2,2909.1,4565.1,0.0,2743.4,471.5,1338.1,805.3,3163.0,3910.3,15027.9,4062.3,4092.3,925.7,3868.0,3340.0,15341.7,3831.8,5533.1,4260.8,3048.7,1414.2,4599.9,199.4,2.2,718.9,1053.1,250.9,776.1,225.3,175.1,126.4,2227.8,4050.6,337.1,2745.9,4262.1,2185.5,3211.1,439.7,1831.0,4021.2,14803.4,15553.7,3644.9,14725.1,14530.9,3213.3
3203.0,5974.6,6006.7,4724.2,4808.2,4674.2,4954.0,1273.4,5074.5,5128.9,5685.9,5784.3,3698.2,3136.6,3285.2,3104.9,2923.1,3187.3,2503.9,2874.2,3459.2,5244.5,4823.1,4823.0,6479.0,2688.8,0.0,2871.8,3252.0,2962.9,5076.9,5824.2,16941.7,5976.2,6006.2,2839.5,5781.8,5253.8,17255.5,5745.6,7447.0,6174.6,4962.6,3328.1,6513.8,2507.0,2691.0,3072.5,2967.0,2678.6,2912.3,2795.0,2744.8,2696.1,4141.6,5964.5,2764.7,410.4,6175.9,4099.3,5125.0,2353.6,3744.9,5935.1,16717.3,17467.5,5558.8,16639.0,16444.7,5127.2
1313.5,4085.1,4117.2,2834.7,2918.7,2784.7,3064.5,1596.6,3185.0,3239.3,3796.4,3894.7,1808.7,1247.1,1138.7,1215.3,1033.6,1297.8,220.5,2.4,1569.7,3355.0,2933.6,2933.5,4589.5,207.2,2767.8,0.0,1362.4,1073.4,3187.4,3934.7,15052.2,4086.6,4116.7,950.0,3892.3,3364.3,15366.0,3856.1,5557.4,4285.1,3073.0,1438.6,4624.3,223.7,205.0,926.1,1077.4,121.5,800.4,273.6,382.3,372.5,2252.1,4075.0,207.7,2770.3,4286.4,2209.8,3235.4,464.1,1855.4,4045.5,14827.7,15578.0,3669.2,14749.5,14555.2,3237.7
49.0,2722.7,2754.7,1693.1,1777.1,1643.1,1922.9,2084.4,2043.4,2097.8,2434.0,2532.3,667.1,443.1,799.1,277.9,696.7,493.8,1234.7,1605.1,945.2,3134.3,1792.0,1791.9,3227.0,1287.0,3255.5,1602.6,0.0,736.5,2045.8,2572.2,13689.8,2724.2,2754.2,711.3,2529.9,2222.7,14003.6,2493.7,5526.2,4253.9,1931.4,76.1,4593.0,1237.9,1289.2,586.4,530.2,1409.4,1643.1,1393.2,1343.0,1294.4,1110.5,4043.7,1495.6,3258.0,2924.0,847.4,2093.9,901.9,713.8,2683.1,13465.3,14215.6,2306.8,13387.0,13192.8,2096.1
692.5,2335.4,2367.5,1951.1,2035.1,1901.1,2180.9,1813.2,2301.4,2355.7,3175.4,2322.8,925.1,521.9,343.3,548.1,184.2,471.2,785.2,1105.2,948.7,2471.4,2050.0,2049.9,2845.4,631.3,2984.3,1102.8,741.4,0.0,2303.8,2362.7,14431.2,2336.9,2367.0,555.3,2320.4,2480.7,14745.0,3235.1,4673.8,3401.5,2189.4,817.6,3740.7,788.3,633.5,130.6,441.6,882.2,1371.9,737.6,687.4,638.7,1368.5,3191.4,968.4,2986.8,3665.4,1588.8,2351.9,630.7,971.8,3424.5,14206.7,14957.0,3048.2,14128.5,13934.2,2354.1
1841.4,550.0,582.0,420.4,145.8,318.6,539.5,3854.1,530.3,584.6,561.1,537.4,1271.3,2017.0,2194.3,1851.7,2466.4,2067.7,3004.4,3374.7,2714.9,686.0,278.8,278.7,1060.0,3056.7,5025.2,3372.3,1890.3,2506.2,0.0,577.3,12867.8,551.5,581.6,2480.9,534.9,709.6,13181.6,797.3,2888.4,1616.1,404.0,1966.5,1955.3,3007.5,3058.9,2065.8,2104.0,3179.1,3412.8,3162.9,3112.7,3064.1,827.9,1406.0,3265.3,5027.7,1136.1,1405.7,566.4,2671.6,1475.0,943.7,12643.3,13393.6,866.5,12565.1,12370.8,582.9
1824.7,150.4,182.5,403.6,275.4,353.6,633.4,3837.4,754.0,808.3,188.4,250.0,1254.5,2000.3,2177.6,1835.0,2449.7,2050.9,2987.7,3358.0,2698.2,711.6,502.5,502.4,1085.7,3040.0,5008.5,3355.6,1873.6,2489.5,756.3,0.0,12495.2,152.0,182.0,2464.2,247.6,933.3,12809.0,424.7,2914.1,1641.8,335.9,1949.8,1980.9,2990.8,3042.2,2049.1,2087.3,3162.4,3396.1,3146.2,3096.0,3047.3,811.1,1431.6,3248.6,5011.0,1161.7,1389.0,592.1,2654.9,1458.3,571.1,12270.7,13021.0,493.9,12192.5,11998.2,806.6
14100.3,13000.3,13032.4,13261.9,13133.6,13211.9,13491.7,16135.7,13612.2,13666.6,12711.6,12810.0,14351.8,14494.4,14850.3,14329.2,14748.0,14545.1,15286.0,15656.3,13254.4,15532.7,13360.8,13360.7,15625.5,15338.3,17306.8,15653.9,14051.3,14787.8,13614.6,12849.9,0.0,13001.9,13031.9,14762.5,12807.5,13791.6,955.3,12771.3,17924.6,16652.3,12895.9,13975.2,16991.5,15289.1,15340.5,14637.7,14581.5,15460.7,15694.4,15444.5,15394.3,15345.6,13669.4,16442.2,15546.9,17309.3,15322.4,13882.8,15693.2,14953.2,14398.5,12960.8,371.3,1167.3,12584.5,338.8,1003.2,13664.9
1672.7,423.7,30.5,251.6,123.4,201.6,481.4,3685.4,602.0,656.3,434.7,411.1,1102.5,1848.3,2025.6,1683.0,2297.7,1898.9,2835.7,3206.0,2546.2,559.7,350.5,350.4,933.7,2888.0,4856.5,3203.6,1721.6,2337.5,604.3,451.0,12741.5,0.0,30.0,2312.2,408.6,781.3,13055.3,671.0,2762.1,1489.8,277.7,1797.8,1828.9,2838.8,2890.2,1897.1,1935.3,3010.4,3244.1,2994.2,2944.0,2895.4,659.2,1279.6,3096.6,4859.0,1009.7,1237.0,440.1,2502.9,1306.3,817.4,12517.0,13267.3,740.2,12438.8,12244.5,654.6
1642.6,393.6,0.5,221.6,93.3,171.6,451.4,3655.3,572.0,626.3,404.7,381.0,1072.5,1818.2,1995.5,1653.0,2267.7,1868.9,2805.7,3176.0,2516.2,529.6,320.5,320.4,903.7,2857.9,4826.5,3173.6,1691.6,2307.5,574.3,421.0,12711.5,395.2,0.0,2282.2,378.6,751.3,13025.3,640.9,2732.1,1459.8,247.7,1767.7,1798.9,2808.8,2860.2,1867.1,1905.3,2980.4,3214.1,2964.2,2914.0,2865.3,629.1,1249.6,3066.6,4829.0,979.7,1206.9,410.1,2472.9,1276.3,787.4,12487.0,13237.3,710.2,12408.7,12214.5,624.6
625.9,3397.5,3429.6,2147.1,2231.1,2097.1,2376.9,1832.7,2497.4,2551.7,3108.8,3207.1,1121.1,706.1,883.5,731.9,543.9,756.7,983.0,1353.4,638.8,2667.4,2246.0,2245.9,3901.9,1035.3,3003.8,1350.9,674.8,583.7,2499.8,3247.1,14364.6,3399.0,3429.1,0.0,3204.7,2676.7,14678.4,3168.5,4869.8,3597.5,2385.4,751.0,3936.7,986.2,1037.5,670.8,536.4,1157.7,1391.4,1141.6,1091.3,1042.7,1564.5,3387.4,1243.9,3006.3,3598.8,1522.2,2547.8,650.2,1167.8,3357.9,14140.1,14890.4,2981.6,14061.9,13867.6,2550.1
1867.0,192.8,224.9,446.0,317.7,396.0,675.8,3879.7,796.3,850.6,230.8,2.4,1296.9,2042.6,2219.9,1877.4,2492.0,2093.3,3030.0,3400.4,2740.6,754.0,544.9,544.8,1128.0,3082.3,5050.9,3398.0,1916.0,2531.9,798.7,42.4,12537.6,194.3,224.4,2506.6,0.0,975.6,12851.4,467.0,2956.5,1684.1,378.3,1992.1,2023.3,3033.2,3084.5,2091.4,2129.7,3204.8,3438.4,3188.6,3138.4,3089.7,853.5,1474.0,3290.9,5053.3,1204.1,1431.3,634.5,2697.2,1500.7,613.5,12313.1,13063.4,536.2,12234.8,12040.6,849.0
2129.4,1092.7,1124.7,708.4,792.4,583.3,804.2,4142.1,730.6,784.9,1103.8,1080.1,1559.3,2305.0,2482.3,2139.8,2754.4,2355.7,3292.4,3662.8,3002.9,1228.7,543.5,543.4,1602.7,3344.7,5313.2,3660.3,2178.4,2794.2,732.9,1120.0,13410.5,1094.2,1124.3,2769.0,1077.6,0.0,13724.3,1340.0,3431.1,2158.8,946.7,2254.5,2498.0,3295.6,3346.9,2353.8,2392.1,3467.1,3700.8,3451.0,3400.7,3352.1,1115.9,1948.7,3553.3,5315.7,1678.8,1693.7,1109.1,2959.6,1763.0,1486.4,13186.0,13936.3,1409.2,13107.8,12913.5,783.2
13407.6,12307.7,12339.7,12569.3,12441.0,12519.3,12799.1,15443.0,12919.6,12973.9,12019.0,12117.3,13659.2,13801.8,14157.7,13636.5,14055.4,13852.5,14593.3,14963.7,12561.8,14840.1,12668.2,12668.0,14932.8,14645.6,16614.2,14961.3,13358.6,14095.2,12921.9,12157.2,470.0,12309.2,12339.3,14069.9,12114.9,13098.9,0.0,12078.7,17232.0,15959.7,12203.3,13282.5,16298.8,14596.5,14647.8,13945.0,13888.8,14768.1,15001.8,14751.9,14701.7,14653.0,12976.8,15749.5,14854.2,16616.7,14629.8,13190.2,15000.6,14260.6,13705.8,12268.1,245.5,212.0,11891.8,167.3,310.6,12972.3
2012.8,770.1,802.1,416.7,675.8,541.8,821.6,4025.5,942.1,996.4,481.4,579.7,1442.7,2188.4,2365.7,2023.2,2637.8,2239.1,3175.8,3546.2,2886.3,1002.8,690.6,690.5,1376.8,3228.1,5196.6,3543.7,2061.8,2677.6,944.4,619.6,12641.9,771.6,801.6,2652.3,577.3,1121.4,12955.7,0.0,3205.2,1932.9,665.7,2137.9,2272.1,3179.0,3230.3,2237.2,2275.4,3350.5,3584.2,3334.3,3284.1,3235.5,999.3,1722.8,3436.7,5199.1,1452.9,1577.1,883.2,2843.0,1646.4,730.5,12417.4,13167.7,640.6,12339.2,12144.9,994.7
7508.9,6735.9,6768.0,6778.2,6649.9,6728.2,7008.0,9544.3,7128.5,7182.9,6569.2,6545.5,7629.1,7903.1,8259.0,7737.8,8156.7,7953.7,8694.6,9065.0,8405.2,6115.4,6877.1,6877.0,6208.1,8746.9,10715.5,9062.6,7459.9,8196.5,7130.9,6585.5,15057.6,6737.5,6767.5,8171.2,6543.1,7307.8,15371.4,6180.0,0.0,7234.9,6412.2,7383.8,7574.1,8697.8,8749.1,8046.3,7990.1,8869.4,9103.1,8853.2,8803.0,8754.3,7185.7,7024.8,8955.5,10717.9,5905.0,7291.5,6275.8,8361.9,7807.1,6167.0,14833.1,15583.4,5993.1,14754.8,14560.6,7181.2
3147.9,1684.6,1716.7,1726.9,1598.6,1676.9,1956.7,5160.6,2077.2,2131.5,1517.9,1494.2,2577.8,3323.5,3500.8,3158.3,3772.9,3374.2,4310.9,4681.3,4021.4,1168.8,1825.8,1825.7,1542.9,4363.2,6331.8,4678.8,3196.9,3812.7,2079.6,1534.1,14170.2,1686.1,1716.2,3787.5,1491.8,2256.5,14484.0,1754.1,2210.2,0.0,1360.9,4322.7,1277.0,4314.1,4365.4,3372.3,3410.6,4485.6,5758.9,4469.5,4419.2,4370.6,2134.4,727.7,4571.8,6334.2,1618.9,2712.2,1224.5,3978.1,2781.5,1880.8,13945.7,14696.0,1823.3,13867.5,13673.2,2129.9
