0.0,1102.6,523.0,1099.7,523.0,992.6
1102.6,0.0,1408.4,2.9,1408.4,1878.0
523.0,1408.4,0.0,1405.5,0.0,469.6
1099.7,2.9,1405.5,0.0,1405.5,1875.1
523.0,1408.4,0.0,1405.5,0.0,469.6
992.6,1878.0,469.6,1875.1,469.6,0.0
