0.0,1174.0,1372.1,2470.3,4612.8,3182.9
1334.3,0.0,743.5,2184.9,5721.6,2897.5
1372.1,583.2,0.0,2222.7,3501.0,2935.3
2450.1,2028.4,2226.4,0.0,6837.4,712.6
4608.1,5556.6,3501.0,6852.9,0.0,7565.5
3162.7,2741.0,2939.0,712.6,7550.0,0.0
