0.0,322.7,180.4,421.2,443.3,182.7,1157.7,631.4
322.7,0.0,142.3,98.5,120.6,140.1,1164.5,308.7
180.4,142.3,0.0,240.8,262.9,2.3,1022.1,451.1
421.2,98.5,240.8,0.0,145.9,238.5,1263.0,210.2
443.3,120.6,262.9,145.9,0.0,260.6,1285.0,356.2
182.7,140.1,2.3,238.5,260.6,0.0,1024.4,448.8
1157.7,1164.5,1022.1,1263.0,1285.0,1024.4,0.0,1473.2
631.4,308.7,451.1,210.2,356.2,448.8,1473.2,0.0
