0.0,931.7,1229.5,876.0,652.6,1048.4,1207.6,579.6,1132.9,742.1,667.8,1617.5,394.7,1935.5,605.0,659.3,1277.3,901.4,959.0,956.5,1054.7,1364.8,1203.8,1415.1,1159.2,1529.4,1310.1,1411.3,1398.2,931.3,818.5,1504.8,1048.2,1183.7,1293.3,1115.6,1502.7,1344.2,1293.1,972.2,1241.5,1071.9,384.3,749.8,798.6,554.8,1105.9,954.7,1315.7,799.9,822.1,1861.0,985.7,719.9,1686.1,632.0,1153.2,996.1,1589.7,1229.6,1836.2,495.0,1115.4,952.7,1143.9,878.9,754.2,1314.1,1923.1,1610.2,1303.9,1228.3,1899.7,2300.2,1591.3,719.6,846.6,1923.1,971.1
1562.3,0.0,2261.1,152.2,413.0,1530.2,471.5,887.2,959.0,1223.9,739.5,2649.1,876.5,2417.3,1086.8,1141.1,1103.5,165.3,1440.9,1438.3,2086.3,1846.6,2195.8,2512.3,1641.0,793.3,1792.0,1893.1,1880.1,1413.1,1850.1,768.7,1530.0,447.6,1775.1,379.5,1176.5,1018.0,966.9,1964.2,1723.4,1553.7,1415.9,1781.4,1556.4,1036.6,2097.9,1871.1,1797.5,417.9,109.6,2342.9,746.1,863.4,2167.9,1663.6,1635.0,2027.7,1263.5,493.5,2318.1,976.8,775.9,713.1,958.8,1910.5,1686.4,1795.9,2404.9,2680.6,2295.9,2220.3,2381.5,1564.1,2073.1,212.1,2047.3,2404.9,155.6
997.1,1936.5,0.0,1880.8,1657.4,984.8,2523.1,1576.7,1275.0,1739.2,1664.9,1200.4,1391.8,1871.8,1602.1,1553.3,1419.5,1906.1,1101.2,1098.7,245.7,1301.1,794.4,878.3,1095.5,2534.1,624.5,1347.6,1334.6,847.9,552.3,2509.6,984.5,2188.5,1229.7,2120.4,2507.5,2348.9,2297.9,562.9,1177.9,988.5,851.0,479.7,731.5,1551.9,696.5,545.4,748.6,1804.7,1826.8,1118.2,1990.5,1717.0,943.3,822.9,1089.5,363.6,2594.5,2234.4,1772.6,1492.2,1257.6,1957.5,1286.1,350.6,602.8,782.0,1044.1,1040.2,733.8,658.3,1166.3,3305.0,1527.7,1724.4,620.2,1180.3,1975.9
1506.7,152.2,2205.4,0.0,357.4,1474.5,623.7,831.5,903.3,1168.2,683.8,2593.5,820.9,2361.6,1031.1,1085.4,1047.8,317.5,1385.2,1382.7,2030.6,1790.9,2140.1,2456.7,1585.3,945.5,1736.3,1837.4,1824.4,1357.4,1794.5,920.9,1474.3,599.8,1719.5,531.7,1207.4,1048.9,997.8,1908.6,1667.7,1498.0,1360.2,1725.7,1500.8,980.9,2042.2,1815.4,1741.8,362.3,261.9,2287.2,690.5,807.7,2112.3,1608.0,1579.3,1972.0,1294.4,645.7,2262.4,921.2,720.2,657.4,903.2,1854.9,1630.8,1740.3,2349.2,2624.9,2240.2,2164.7,2325.8,1716.3,2017.5,216.0,1991.6,2349.2,95.0
1149.3,1184.4,1848.1,944.8,0.0,1117.2,865.7,474.1,1201.6,810.8,326.5,2236.1,463.5,2004.2,673.8,728.0,1346.1,1267.2,1027.8,1025.3,1673.3,1433.5,1782.7,2099.3,1227.9,1569.4,1378.9,1480.1,1467.0,1000.1,1437.1,1544.9,1116.9,1084.8,1362.1,1016.7,850.1,691.5,640.5,1551.2,1310.3,1140.7,1002.9,1368.4,1143.4,623.5,1684.8,1458.1,1384.4,868.7,1211.6,1929.8,333.1,450.4,1754.9,1250.6,1221.9,1614.7,937.1,1184.6,1905.0,563.8,1184.2,300.1,1212.7,1497.5,1273.4,1382.9,1991.9,2267.5,1882.8,1807.3,1968.5,2160.0,1660.1,788.4,1634.2,1991.9,1340.0
1007.9,951.7,1706.6,896.0,672.6,0.0,1538.4,1146.8,290.3,669.4,999.1,2094.7,871.9,1438.4,595.8,568.5,434.7,921.4,116.5,113.9,1531.9,1057.1,1641.3,1957.9,1086.5,1549.4,1237.5,1338.6,1325.6,858.6,1295.7,1524.8,975.5,1203.7,1220.7,1135.6,1522.7,1364.2,1313.1,1409.8,933.9,999.2,861.5,1227.0,1002.0,482.1,1543.4,1316.7,1243.0,820.0,842.1,1788.4,1005.7,1123.0,1613.5,1109.2,1080.5,1473.3,1609.7,1249.6,1339.2,972.2,272.8,972.7,301.3,1356.1,1132.0,1241.5,1850.4,2126.1,1741.4,1665.9,1827.1,2320.2,1094.2,739.6,1492.8,1850.4,991.1
1883.8,318.6,2582.6,470.8,649.2,1851.7,0.0,1066.7,1195.2,1545.4,1061.0,2970.6,1198.0,3667.4,1408.3,1462.6,1339.7,401.5,1762.4,1759.8,2407.8,2168.1,2517.3,2833.8,1962.5,703.7,2113.5,2214.6,2201.6,1734.6,2171.7,679.1,1851.5,219.1,2096.6,151.0,906.7,748.1,697.0,2285.7,2044.9,1875.2,1737.4,2102.9,1877.9,1358.1,2419.4,2192.6,2119.0,654.1,345.9,2664.4,775.8,1043.0,2489.4,1985.1,1956.5,2349.2,993.6,318.9,3568.2,1298.4,1012.1,892.6,1195.1,2232.0,2007.9,2117.4,2726.4,3002.1,2617.4,2541.8,2703.0,1294.2,2394.6,448.3,2368.8,2726.4,474.2
1104.3,955.5,1803.1,899.9,676.4,1072.2,940.1,0.0,1156.7,765.9,281.5,2191.1,418.5,1959.3,628.8,683.1,1301.1,925.2,982.9,980.3,1628.3,1388.6,1737.8,2054.3,1183.0,1643.8,1334.0,1435.1,1422.1,955.1,1392.1,1619.3,1072.0,1159.2,1317.1,1091.1,725.2,765.9,714.8,1506.2,1265.4,1095.7,957.9,1323.4,1098.4,578.6,1639.9,1413.1,1339.5,823.8,845.9,1884.9,407.4,140.3,1709.9,1205.6,1177.0,1569.7,1011.4,1259.0,1860.1,518.8,1139.2,374.4,1167.7,1452.5,1228.4,1337.9,1946.9,2222.6,1837.9,1762.3,1923.5,2234.3,1615.1,743.4,1589.3,1946.9,994.9
717.6,661.4,1416.4,605.8,382.4,685.5,1248.1,856.5,0.0,379.2,708.8,1804.4,581.6,1572.6,305.5,278.3,144.5,631.1,596.1,593.6,1241.6,1001.8,1351.1,1667.6,796.3,1259.1,947.2,1048.4,1035.3,568.4,1005.4,1234.6,685.3,913.5,930.4,845.4,1232.4,1073.9,1022.8,1119.5,878.6,709.0,571.2,936.7,711.7,191.9,1253.2,1026.4,952.8,529.7,551.8,1498.1,715.5,832.7,1323.2,818.9,790.3,1183.0,1319.4,959.4,1473.3,682.0,752.5,682.4,781.0,1065.8,841.7,951.2,1560.2,1835.9,1451.1,1375.6,1536.8,2029.9,1228.4,449.4,1202.6,1560.2,700.8
338.5,1052.2,1065.3,996.6,773.2,306.3,1638.9,918.1,390.8,0.0,1099.6,1955.9,733.2,1193.4,696.3,669.1,535.3,1021.9,217.0,214.5,890.6,622.7,971.9,1288.5,417.1,1649.9,568.1,669.2,656.2,189.2,654.4,1625.4,306.1,1304.3,551.2,1236.2,1623.2,1464.7,1413.6,740.4,499.5,329.8,722.7,585.7,332.6,582.7,874.0,647.2,573.6,920.5,942.6,1119.0,1106.3,1058.3,944.1,810.3,411.1,832.0,1710.2,1350.2,1094.2,833.5,373.3,1073.2,401.9,714.8,462.6,572.1,1181.0,1456.7,1072.0,996.5,1157.6,2420.7,849.3,840.2,823.4,1181.0,1091.6
822.8,674.0,1521.6,618.4,395.0,790.7,950.0,407.8,875.2,484.4,0.0,1909.6,137.0,1677.8,347.3,401.6,1019.7,643.7,701.4,698.8,1346.8,1107.1,1456.3,1772.8,901.5,1271.7,1052.5,1153.6,1140.6,673.6,1110.7,1247.2,790.5,926.0,1035.6,857.9,1245.0,1086.5,1035.4,1224.7,983.9,814.2,676.4,1041.9,816.9,297.1,1358.4,1131.6,1058.0,542.3,564.4,1603.4,728.0,548.0,1428.4,924.1,895.5,1288.2,1332.0,972.0,1578.6,237.4,857.7,695.0,886.2,1171.0,946.9,1056.4,1665.4,1941.1,1556.4,1480.8,1642.0,2042.5,1333.6,461.9,1307.8,1665.4,713.4
2035.5,2974.9,1200.4,2919.2,2695.8,2023.2,3561.6,2615.1,2313.4,2777.6,2703.4,0.0,2430.3,2910.2,2640.5,2591.7,2457.9,2944.6,2139.6,2137.1,1300.6,2339.5,1849.2,1933.1,2133.9,3572.6,1679.3,2386.1,2373.0,1886.3,1789.9,3548.0,2023.0,3226.9,2268.1,3158.8,3545.9,3387.3,3336.3,1617.7,2216.3,2026.9,1355.6,1534.5,1770.0,2590.3,1751.3,1600.2,1803.4,2843.1,2865.2,2173.0,3028.9,2755.4,1998.1,1603.4,2127.9,1418.4,3632.9,3272.8,2811.0,2530.6,2296.0,2995.9,2324.5,1405.4,1725.6,2288.9,2098.9,2095.0,1788.6,1713.1,2221.1,4343.4,2566.1,2762.8,1818.0,2235.1,3014.3
1407.2,537.0,2106.0,481.3,257.9,1375.1,812.9,732.1,946.3,1068.8,584.4,2494.0,0.0,2262.2,210.3,264.5,1090.8,506.7,1285.7,1283.2,1931.2,1691.5,2040.7,2357.2,1485.9,1134.7,1636.8,1738.0,1724.9,1258.0,1695.0,1110.1,1374.9,789.0,1620.0,720.9,1108.0,949.4,898.4,1809.1,1568.2,1398.6,1260.8,1626.3,1401.3,881.5,1942.8,1716.0,1642.4,405.2,427.3,2187.7,591.0,708.3,2012.8,1508.5,1479.9,1872.6,1195.0,834.9,2162.9,100.3,763.2,558.0,946.2,1755.4,1531.3,1640.8,2249.8,2525.5,2140.8,2065.2,2226.4,1905.5,1918.0,324.9,1892.2,2249.8,576.4
1085.5,1755.3,1427.4,1699.7,1476.2,803.6,3343.4,1665.1,1093.9,1473.0,1802.7,2482.2,1480.2,0.0,1399.4,1372.1,1238.3,1725.0,920.1,917.5,1310.1,673.5,1114.0,953.6,611.8,2942.3,762.8,747.6,836.9,936.3,1178.9,2917.7,1053.2,3470.5,746.0,3137.2,2326.3,2167.8,2116.7,981.5,550.3,1076.9,1437.8,1110.2,1318.3,1285.7,1115.2,921.0,835.4,1623.6,1645.7,784.1,1809.3,1926.6,609.2,1409.7,605.8,1251.5,2413.3,2987.1,408.9,1580.5,981.4,1776.3,1104.9,1239.3,1189.6,752.8,846.2,1121.8,1064.2,994.2,822.8,3513.4,334.0,1543.2,1064.6,846.2,1794.7
1307.7,437.5,2006.5,381.8,158.4,1275.6,1024.1,632.5,846.8,969.2,484.9,2394.5,621.9,2162.6,0.0,54.3,991.2,407.1,1186.2,1183.7,1831.7,1591.9,1941.1,2257.7,1386.3,1035.1,1537.3,1638.5,1625.4,1158.5,1595.5,1010.6,1275.3,689.5,1520.5,621.4,1008.5,849.9,798.9,1709.6,1468.7,1299.1,1161.3,1526.8,1301.8,781.9,1843.2,1616.5,1542.8,305.7,327.8,2088.2,491.5,608.8,1913.3,1409.0,1380.3,1773.1,1095.5,735.4,2063.4,722.2,663.7,458.4,846.6,1655.9,1431.8,1541.3,2150.3,2425.9,2041.2,1965.7,2126.9,1806.0,1818.5,225.4,1792.6,2150.3,476.9
1253.4,383.2,1952.2,327.5,104.1,1221.3,969.9,578.3,792.5,915.0,430.6,2340.2,567.6,2108.3,777.9,0.0,937.0,352.9,1131.9,1129.4,1777.4,1537.6,1886.9,2203.4,1332.0,980.9,1483.0,1584.2,1571.1,1104.2,1541.2,956.3,1221.1,635.2,1466.2,567.1,954.2,795.6,744.6,1655.3,1414.4,1244.8,1107.0,1472.5,1247.5,727.7,1788.9,1562.2,1488.5,251.4,273.5,2033.9,437.2,554.5,1859.0,1354.7,1326.1,1718.8,1041.2,681.1,2009.1,667.9,609.4,404.2,792.4,1601.6,1377.5,1487.0,2096.0,2371.7,1986.9,1911.4,2072.6,1751.7,1764.2,171.1,1738.4,2096.0,422.6
1468.7,598.5,2167.5,542.8,319.4,1436.6,1185.2,793.6,1007.8,1130.3,645.9,2555.5,782.9,2323.7,161.0,215.3,0.0,568.2,1347.3,1344.7,1992.7,1753.0,2102.2,2418.7,1547.4,1196.2,1698.3,1799.5,1786.5,1319.5,1756.5,1171.6,1436.4,850.5,1681.5,782.4,1169.5,1010.9,959.9,1870.6,1629.8,1460.1,1322.3,1687.8,1462.8,943.0,2004.3,1777.5,1703.9,466.7,488.9,2249.3,652.5,769.8,2074.3,1570.0,1541.4,1934.1,1256.5,896.4,2224.5,883.2,824.7,619.5,1007.7,1816.9,1592.8,1702.3,2311.3,2587.0,2202.3,2126.7,2287.9,1967.0,1979.5,386.4,1953.7,2311.3,637.9
1532.0,165.3,2230.8,317.5,382.7,1499.9,441.2,856.8,928.6,1193.5,709.2,2618.8,846.2,2386.9,1056.5,1110.7,1073.1,0.0,1410.5,1408.0,2056.0,1816.2,2165.5,2482.0,1610.6,762.9,1761.6,1862.8,1849.7,1382.8,1819.8,738.4,1499.7,417.3,1744.8,349.2,1146.2,987.6,936.6,1933.9,1693.0,1523.4,1385.6,1751.1,1526.1,1006.3,2067.5,1840.8,1767.1,387.6,79.3,2312.5,1015.3,833.1,2137.6,1633.3,1604.6,1997.4,1233.2,463.2,2287.7,946.5,745.5,682.8,928.5,1880.2,1656.1,1765.6,2374.6,2650.2,2265.5,2190.0,2351.2,1533.8,2042.8,181.8,2017.0,2374.6,320.9
