0.0,1486.7,1556.3,878.7,3390.7,2492.8
1486.7,0.0,240.0,1479.5,2134.4,3093.6
1556.3,240.0,0.0,1549.0,2204.0,3163.2
878.7,1479.5,1549.0,0.0,3383.4,1614.1
3404.4,2148.2,2217.7,3397.1,0.0,5011.3
2492.8,3093.6,3163.2,1614.1,4997.6,0.0
