2335.6,406.2,379.9,484.1,721.7,758.6,540.1,802.7,-0.2,226.9,0.0,1342.9,1428.0,1581.0,1288.4,1229.3,1122.0,795.3,662.1,106.8,697.0,75.2,364.3,1246.4,226.5,1429.5,1338.4,1373.1,1387.6,1284.6,1241.7,684.4,131.6,183.2,644.4,312.1,461.2,406.0,798.0,1692.6,1123.9,730.8,2648.9,877.1,691.7,962.5,1609.3,1544.7,742.4,1600.8,2678.4,1246.4,2375.5,1094.1,922.3,1433.1,1339.1,969.2,411.4
1533.0,1179.7,1361.8,1858.9,2096.5,2133.4,1914.9,2177.5,1441.7,1477.8,1441.8,0.0,233.8,424.7,156.8,457.1,618.2,1314.3,2036.9,1376.4,2071.8,1450.0,1739.1,218.6,1477.4,235.3,182.2,229.5,509.7,405.1,332.6,2059.2,1506.4,1558.0,2019.3,1270.3,1836.0,1179.6,1317.0,536.3,620.2,2105.6,1492.6,2252.0,2066.5,2337.3,442.2,377.7,2117.2,479.0,1522.2,218.6,1219.2,458.8,693.0,238.9,182.8,487.5,1781.4
1405.5,1294.5,1476.6,1973.7,2211.3,2248.2,2029.8,2292.3,1556.5,1592.6,1556.6,233.8,0.0,297.3,139.6,571.9,733.0,1429.1,2151.8,1491.2,2186.6,1564.8,1854.0,333.4,1592.3,99.9,155.6,202.9,483.1,519.9,447.4,2174.0,1621.2,1672.8,2134.1,1385.1,1950.9,1294.4,1431.8,408.8,735.0,2220.4,1365.1,2366.8,2181.3,2452.1,306.8,242.3,2232.0,343.7,1394.7,333.4,1091.8,573.6,807.9,103.5,156.3,602.3,1896.2
1320.3,1393.5,1575.6,2072.7,2310.3,2347.2,2128.8,2391.3,1655.5,1691.6,1655.6,423.4,294.6,0.0,461.2,670.9,832.0,1528.1,2250.8,1590.2,2285.6,1663.8,1953.0,467.8,1691.3,435.9,258.5,305.7,586.0,619.3,546.4,2273.0,1720.2,1771.8,2233.1,1484.1,2049.9,1393.4,1530.8,268.2,834.0,2319.4,1279.9,2465.8,2280.3,2551.1,642.8,578.3,2331.0,679.7,1309.5,467.8,794.5,672.6,906.9,439.5,259.1,701.3,1995.2
1545.1,1217.5,1399.6,1896.7,2134.3,2171.2,1952.7,2215.3,1479.5,1515.6,1479.6,156.8,139.6,436.9,0.0,494.9,656.0,1352.1,2074.7,1414.1,2109.6,1487.8,1776.9,256.4,1515.2,141.1,220.0,267.2,516.3,442.9,370.4,2097.0,1544.2,1595.8,2057.0,1308.1,1873.8,1217.4,1354.8,548.4,658.0,2143.4,1504.7,2289.7,2104.3,2375.1,348.0,283.5,2155.0,384.8,1534.3,256.4,1231.3,496.6,730.8,144.7,220.6,525.3,1819.2
1824.1,944.0,1126.1,1623.2,1860.8,1897.7,1679.3,1941.8,1206.0,1242.1,1206.1,457.1,571.9,715.8,494.9,0.0,382.5,1078.6,1801.2,1140.7,1836.1,1214.3,1503.4,238.5,1241.7,573.4,473.2,365.2,379.7,306.3,233.8,1823.5,1270.7,1322.3,1783.6,1034.6,1600.3,943.9,1081.3,827.4,384.5,1869.9,1783.7,2016.3,1830.8,2101.6,780.3,715.8,1881.5,817.2,1813.2,238.5,1510.3,223.1,457.4,577.0,473.9,251.8,1545.7
1711.6,1384.0,1566.0,2063.1,2300.8,2337.7,2119.2,2381.7,1645.9,1682.0,1646.1,323.2,306.1,603.3,166.5,661.4,0.0,1518.5,2241.2,1580.6,2276.1,1654.2,1943.4,422.8,1681.7,307.5,386.4,433.7,682.7,609.4,536.8,2263.5,1710.7,1762.3,2223.5,1474.6,2040.3,1383.9,1521.2,714.9,2.0,2309.9,1671.2,2456.2,2270.7,2541.6,487.3,422.8,2321.4,478.8,1700.8,422.8,1397.8,663.0,897.3,311.1,387.1,691.8,1985.6
2206.5,531.7,713.7,1210.8,1448.5,1485.4,1266.9,1529.4,793.6,829.7,793.8,1213.9,1298.9,1451.9,1159.4,1100.3,992.9,0.0,1388.9,728.3,1423.8,801.9,1091.1,1117.4,829.4,1300.4,1209.4,1244.0,1258.5,1155.6,1112.6,1411.1,858.4,909.9,1371.2,622.2,1188.0,531.6,2.7,1563.5,994.9,1457.6,2519.8,1603.9,1418.4,1689.3,1480.2,1415.7,1469.1,1471.7,2549.4,1117.4,2246.4,965.1,793.2,1304.0,1210.0,840.1,1133.3
2871.6,1029.9,984.4,598.2,398.5,96.5,216.9,559.2,629.3,831.4,629.2,1878.9,1964.0,2117.0,1824.4,1765.3,1658.0,1331.3,0.0,652.8,322.1,704.3,349.0,1782.5,831.0,1965.5,1874.5,1909.1,1923.6,1820.7,1777.7,361.1,539.9,488.3,554.5,858.2,371.3,1029.8,1334.0,2228.6,1660.0,487.3,3184.9,594.5,805.8,679.9,2145.3,2080.8,747.5,2136.8,3214.5,1782.5,2911.5,1630.1,1458.3,1969.1,1875.1,1505.2,1040.6
2218.8,377.1,486.7,590.8,828.5,865.4,646.9,909.4,106.9,333.6,106.8,1226.1,1311.2,1464.2,1171.6,1112.5,1005.1,678.5,768.9,0.0,803.8,181.9,471.1,1129.6,333.3,1312.7,1221.6,1256.3,1270.8,1167.8,1124.9,791.1,238.4,290.0,751.2,205.3,568.0,377.0,681.2,1575.8,1007.1,837.6,2532.1,983.9,798.4,1069.3,1492.5,1427.9,849.1,1484.0,2561.6,1129.6,2258.7,977.3,805.5,1316.3,1222.3,852.4,518.2
2855.3,1013.6,968.1,581.9,382.1,293.9,200.6,542.9,613.0,815.1,612.9,1862.6,1947.7,2100.7,1808.1,1749.0,1641.7,1315.0,322.5,636.5,0.0,688.0,332.7,1766.1,814.7,1949.2,1858.1,1892.8,1907.3,1804.3,1761.4,344.8,523.6,472.0,538.2,841.8,355.0,1013.5,1317.7,2212.3,1643.7,471.0,3168.6,578.2,789.5,663.6,2129.0,2064.4,731.2,2120.5,3198.2,1766.1,2895.2,1613.8,1442.0,1952.8,1858.8,1488.9,1024.3
2343.7,414.3,388.1,492.2,729.9,766.8,548.3,810.8,75.0,235.0,75.2,1351.1,1436.2,1589.2,1296.6,1237.5,1130.1,803.4,670.3,181.9,705.2,0.0,372.5,1254.6,234.7,1437.6,1346.6,1381.3,1395.7,1292.8,1249.9,692.6,139.8,191.4,652.6,387.3,469.4,414.2,806.2,1700.7,1132.1,739.0,2657.1,885.3,699.8,970.7,1617.4,1552.9,750.5,1608.9,2686.6,1254.6,2383.7,1102.3,930.4,1441.2,1347.3,977.3,336.3
2591.1,661.7,635.4,249.2,357.4,394.3,175.8,438.3,322.4,482.4,322.5,1598.4,1683.5,1836.5,1543.9,1484.9,1377.5,1050.8,297.8,378.4,332.7,330.7,0.0,1502.0,482.0,1685.0,1594.0,1628.6,1643.1,1540.2,1497.2,320.1,190.9,139.3,280.1,583.8,96.9,661.6,1053.5,1948.1,1379.5,366.5,2904.4,642.3,456.8,727.7,1864.8,1800.3,507.5,1856.3,2934.0,1502.0,2631.0,1349.6,1177.8,1688.6,1594.6,1224.7,667.0
1577.4,961.2,1143.2,1640.3,1877.9,1914.8,1696.4,1958.9,1223.1,1259.2,1223.2,218.6,333.4,469.1,256.4,238.5,399.7,1095.7,1818.4,1157.8,1853.2,1231.4,1520.6,0.0,1258.9,334.9,226.5,245.4,259.9,186.6,114.0,1840.6,1287.9,1339.4,1800.7,1051.7,1617.5,961.1,1098.4,580.7,401.7,1887.0,1537.0,2033.4,1847.9,2118.8,541.8,477.3,1898.6,578.6,1566.6,0.0,1263.6,240.2,474.5,338.5,227.2,269.0,1562.8
2200.5,271.1,244.8,618.9,856.6,893.5,675.0,937.5,201.7,0.3,201.9,1207.8,1292.9,1445.9,1153.3,1094.2,986.9,660.2,797.0,308.6,831.9,210.0,499.2,1111.3,0.0,1294.4,1203.3,1238.0,1252.5,1149.5,1106.6,819.3,266.5,318.1,779.3,361.6,596.1,270.9,662.9,1557.5,988.9,865.7,2513.8,1012.0,826.5,1097.4,1474.2,1409.6,877.2,1465.7,2543.3,1111.3,2240.4,959.0,787.2,1298.0,1204.0,834.1,546.3
1507.9,1292.2,1474.3,1971.4,2209.0,2245.9,2027.4,2290.0,1554.1,1590.3,1554.3,235.3,99.9,399.7,141.1,569.6,730.7,1426.8,2149.4,1488.8,2184.3,1562.5,1851.6,334.9,1589.9,0.0,157.1,204.4,484.6,521.4,448.9,2171.7,1618.9,1670.5,2131.7,1382.8,1948.5,1292.1,1429.5,511.2,732.7,2218.1,1467.6,2364.4,2178.9,2449.8,206.9,142.4,2229.7,243.8,1497.1,334.9,1194.2,571.3,805.5,3.6,157.8,600.0,1893.9
1427.4,1135.1,1317.2,1814.3,2051.9,2088.8,1870.3,2132.8,1397.0,1433.1,1397.2,164.9,176.0,319.2,202.7,412.5,573.6,1269.6,1992.3,1331.7,2027.2,1405.3,1694.5,209.3,1432.8,177.5,0.0,47.3,327.5,360.8,288.0,2014.6,1461.8,1513.4,1974.6,1225.7,1791.4,1135.0,1272.4,430.7,575.6,2061.0,1387.1,2207.3,2021.8,2292.7,384.4,319.8,2072.5,421.2,1416.6,209.3,1113.7,414.2,648.4,181.0,0.7,442.9,1736.8
1458.9,1087.8,1269.9,1767.0,2004.6,2041.5,1823.0,2085.6,1349.7,1385.8,1349.9,196.4,207.4,350.6,234.2,365.2,526.3,1222.4,1945.0,1284.4,1979.9,1358.1,1647.2,240.7,1385.5,208.9,108.0,0.0,280.2,313.5,240.7,1967.3,1414.5,1466.1,1927.3,1178.4,1744.1,1087.7,1225.1,462.2,528.3,2013.7,1418.5,2160.0,1974.5,2245.4,415.8,351.3,2025.3,452.7,1448.1,240.7,1145.1,366.9,601.1,212.5,108.7,395.6,1689.5
1739.1,1102.3,1284.4,1781.5,2019.1,2056.0,1837.5,2100.0,1364.2,1400.3,1364.4,476.6,487.6,630.8,516.3,379.7,540.8,1236.9,1959.5,1298.9,1994.4,1372.5,1661.7,259.9,1400.0,489.1,388.3,280.2,0.0,104.1,145.2,1981.8,1429.0,1480.6,1941.8,1192.9,1758.6,1102.2,1239.6,742.4,542.8,2028.2,1698.7,2174.5,1989.0,2259.9,696.0,631.5,2039.7,732.9,1728.3,259.9,1425.3,294.6,615.6,492.7,388.9,410.1,1704.0
1772.4,999.4,1181.4,1678.5,1916.1,1953.0,1734.6,1997.1,1261.3,1297.4,1261.4,405.1,519.9,664.2,442.9,306.3,437.9,1133.9,1856.6,1196.0,1891.4,1269.6,1558.8,186.6,1297.1,521.4,421.6,313.5,104.1,0.0,72.5,1878.8,1326.1,1377.6,1838.9,1089.9,1655.7,999.3,1136.6,775.7,439.9,1925.2,1732.0,2071.6,1886.1,2157.0,728.3,663.8,1936.8,765.2,1761.6,186.6,1458.7,190.5,512.7,525.0,422.3,307.2,1601.0
1691.4,956.4,1138.5,1635.6,1873.2,1910.1,1691.6,1954.2,1218.4,1254.5,1218.5,332.6,447.4,583.1,370.4,233.8,394.9,1091.0,1813.6,1153.0,1848.5,1226.7,1515.8,114.0,1254.1,448.9,340.6,240.7,145.2,72.5,0.0,1835.9,1283.1,1334.7,1795.9,1047.0,1612.7,956.3,1093.7,694.7,396.9,1882.3,1651.0,2028.6,1843.2,2114.0,655.8,591.3,1893.9,692.7,1680.6,114.0,1377.6,235.5,469.7,452.5,341.2,264.2,1558.1
2842.7,950.9,924.6,237.4,66.6,296.5,144.3,198.4,611.6,771.6,611.8,1850.0,1935.1,2088.1,1795.5,1736.4,1629.0,1302.4,200.0,623.9,344.8,619.9,320.1,1753.5,771.3,1936.6,1845.5,1880.2,1894.7,1791.7,1748.8,0.0,480.1,428.6,525.6,829.2,342.4,950.8,1305.1,2199.6,1631.0,126.5,3156.0,262.7,429.4,348.1,2116.4,2051.8,415.7,2107.9,3185.5,1753.5,2882.6,1601.2,1429.4,1940.2,1846.2,1476.2,956.2
2400.2,470.8,444.5,352.5,590.1,627.0,408.5,671.1,131.5,291.5,131.6,1407.5,1492.6,1645.6,1353.0,1293.9,1186.6,859.9,530.5,238.4,565.4,139.8,232.7,1311.1,291.1,1494.1,1403.0,1437.7,1452.2,1349.3,1306.3,552.8,0.0,51.6,512.8,443.7,329.6,470.7,862.6,1757.2,1188.6,599.2,2713.5,745.5,560.0,830.9,1673.9,1609.3,610.8,1665.4,2743.1,1311.1,2440.1,1158.7,986.9,1497.7,1403.7,1033.8,476.0
2451.8,522.3,496.1,300.9,538.5,575.4,356.9,619.5,183.0,343.0,183.2,1459.1,1544.2,1697.2,1404.6,1345.5,1238.1,911.5,478.9,290.0,513.8,191.4,181.1,1362.6,342.7,1545.7,1454.6,1489.3,1503.8,1400.8,1357.9,501.2,51.6,0.0,461.2,495.3,278.0,522.2,914.2,1808.8,1240.1,547.6,2765.1,693.9,508.5,779.3,1725.5,1660.9,559.2,1717.0,2794.6,1362.6,2491.7,1210.3,1038.5,1549.3,1455.3,1085.4,527.6
2317.1,475.4,454.5,558.7,796.4,833.2,614.8,877.3,74.8,301.5,74.7,1324.4,1409.5,1562.5,1269.9,1210.8,1103.5,776.8,736.8,98.3,771.7,149.8,439.0,1227.9,301.2,1411.0,1319.9,1354.6,1369.1,1266.1,1223.2,759.0,206.3,257.8,0.0,303.6,535.9,475.3,779.5,1674.1,1105.5,805.5,2630.4,951.8,766.3,1037.2,1590.8,1526.2,817.0,1582.3,2660.0,1227.9,2357.0,1075.6,903.8,1414.6,1320.6,950.7,486.1
2112.7,271.0,453.1,796.2,1033.8,1070.7,852.2,1114.8,312.2,538.9,312.1,1120.1,1205.1,1358.1,1065.6,1006.5,899.1,572.4,974.2,205.3,1009.1,387.3,676.4,1023.6,538.6,1206.6,1115.6,1150.2,1164.7,1061.8,1018.8,996.5,443.7,495.3,956.5,0.0,773.3,270.9,575.1,1469.7,901.1,1042.9,2426.0,1189.2,1003.8,1274.6,1386.4,1321.9,1054.5,1377.9,2455.6,1023.6,2152.6,871.3,699.4,1210.2,1116.2,746.3,723.5
2500.3,658.6,637.8,741.9,979.6,1016.5,798.0,1060.5,258.0,484.7,257.9,1507.6,1592.7,1745.7,1453.1,1394.0,1286.7,960.0,920.0,281.5,954.9,333.0,622.2,1411.2,484.4,1594.2,1503.1,1537.8,1552.3,1449.4,1406.4,942.2,389.5,441.1,183.2,486.9,0.0,658.5,962.7,1857.3,1288.7,988.7,2813.6,1135.0,949.5,1220.4,1774.0,1709.4,1000.2,1765.5,2843.2,1411.2,2540.2,1258.8,1087.0,1597.8,1503.8,1133.9,669.3
2709.1,0.1,753.4,857.6,1095.2,1132.1,913.6,1176.2,373.7,600.4,373.5,1716.4,1801.5,1954.5,1661.9,1602.8,1495.5,1168.8,1035.6,266.7,1070.5,448.7,737.8,1619.9,600.0,1803.0,1711.9,1746.6,1761.1,1658.1,1615.2,1057.9,505.1,556.7,1017.9,160.7,834.7,0.0,1171.5,2066.1,1497.5,1104.3,3022.4,1250.6,1065.2,1336.0,1982.8,1918.2,1115.9,1974.3,3052.0,1619.9,2749.0,1467.6,1295.8,1806.6,1712.6,1342.7,784.9
2209.2,534.4,716.4,1213.5,1451.2,1488.1,1269.6,1532.1,796.3,832.4,796.5,1216.6,1301.7,1454.7,1162.1,1103.0,995.6,2.7,1391.6,731.0,1426.5,804.6,1093.8,1120.1,832.1,1303.1,1212.1,1246.7,1261.2,1158.3,1115.4,1413.9,861.1,912.7,1373.9,624.9,1190.7,534.3,0.0,1566.2,997.6,1460.3,2522.5,1606.6,1421.1,1692.0,1482.9,1418.4,1471.8,1474.4,2552.1,1120.1,2249.2,967.8,795.9,1306.7,1212.8,842.8,1136.0
1397.0,1470.2,1652.3,2149.4,2387.0,2423.9,2205.4,2468.0,1732.2,1768.3,1732.3,500.1,371.2,288.7,537.8,747.6,908.7,1604.8,2327.4,1666.9,2362.3,1740.5,2029.6,544.4,1767.9,512.6,335.1,382.4,662.7,696.0,623.1,2349.7,1796.9,1848.5,2309.8,1560.8,2126.5,1470.1,1607.5,0.0,910.7,2396.1,1356.6,2542.4,2357.0,2627.8,719.5,655.0,2407.7,756.4,1386.2,544.4,1083.2,749.3,983.5,516.2,335.8,778.0,2071.9
1709.6,1382.0,1564.0,2061.1,2298.8,2335.7,2117.2,2379.7,1643.9,1680.0,1644.1,321.2,304.1,601.3,164.5,659.4,820.5,1516.5,2239.2,1578.6,2274.1,1652.2,1941.4,420.8,1679.7,305.5,384.4,431.7,680.7,607.4,534.8,2261.5,1708.7,1760.3,2221.5,1472.6,2038.3,1381.9,1519.2,712.9,0.0,2307.9,1669.2,2454.2,2268.7,2539.6,485.3,420.8,2319.4,476.8,1698.8,420.8,1395.8,661.0,895.3,309.1,385.1,689.8,1983.6
2998.7,1157.0,1111.5,614.7,118.7,452.5,300.3,575.6,756.4,958.5,756.3,2006.0,2091.1,2244.1,1951.5,1892.5,1785.1,1458.4,356.0,779.9,500.9,831.4,476.1,1909.6,958.2,2092.6,2001.6,2036.2,2050.7,1947.8,1904.8,185.3,667.0,615.4,681.6,985.3,498.4,1156.9,1461.1,2355.7,1787.1,0.0,3312.0,186.8,281.2,272.1,2272.4,2207.9,267.5,2263.9,3341.6,1909.6,3038.6,1757.2,1585.4,2096.2,2002.2,1632.3,1167.7
1972.1,2564.4,2746.5,3243.6,3481.2,3518.1,3299.6,3562.1,2826.3,2862.4,2826.5,1513.0,1384.2,1246.3,1550.8,1760.6,1921.7,2698.9,3421.6,2761.0,3456.5,2834.6,3123.8,1557.4,2862.1,1525.6,1348.1,1395.4,1675.6,1708.9,1636.1,3443.9,2891.1,2942.7,3403.9,2655.0,3220.7,2564.3,2701.7,1357.9,1923.7,3490.3,0.0,3636.6,3451.1,3722.0,1732.5,1668.0,3501.8,1769.3,88.2,1557.4,2040.8,1762.3,1996.5,1529.2,1348.8,1791.0,3166.1
3083.2,1241.5,1196.0,557.9,203.2,537.0,384.8,518.9,840.9,1043.0,840.7,2090.5,2175.6,2328.6,2036.0,1976.9,1869.5,1542.9,440.5,864.4,585.3,915.9,560.6,1994.0,1042.6,2177.1,2086.0,2120.7,2135.2,2032.2,1989.3,269.8,751.5,699.9,766.1,1069.7,582.9,1241.4,1545.6,2440.2,1871.5,396.3,3396.5,0.0,224.5,85.4,2356.9,2292.3,210.8,2348.4,3426.0,1994.0,3123.1,1841.7,1669.9,2180.7,2086.7,1716.8,1252.2
3000.5,1071.1,1044.8,357.6,388.7,545.7,459.5,318.5,731.8,891.8,731.9,2007.8,2092.9,2245.9,1953.3,1894.2,1786.9,1460.2,449.3,749.8,616.4,740.1,456.1,1911.4,891.4,2094.4,2003.3,2038.0,2052.5,1949.6,1906.6,249.3,600.3,548.7,651.5,955.2,468.3,1071.0,1462.9,2357.5,1788.9,311.3,3313.8,185.5,0.0,270.8,2274.2,2209.6,50.7,2265.7,3343.4,1911.4,3040.4,1759.0,1587.2,2098.0,2004.0,1634.1,1076.3
3155.4,1313.7,1268.3,630.2,275.4,609.2,457.0,591.1,913.2,1115.2,913.0,2162.8,2247.9,2400.9,2108.3,2049.2,1941.8,1615.1,512.8,936.7,657.6,988.2,632.8,2066.3,1114.9,2249.3,2158.3,2192.9,2207.4,2104.5,2061.6,342.1,823.8,772.2,838.3,1142.0,655.1,1313.6,1617.8,2512.4,1943.8,468.6,3468.7,130.1,296.7,0.0,2429.1,2364.6,283.0,2420.6,3498.3,2066.3,3195.4,1914.0,1742.1,2252.9,2159.0,1789.0,1324.4
1813.6,1486.0,1668.1,2165.2,2402.8,2439.7,2221.3,2483.8,1748.0,1784.1,1748.1,425.3,408.1,705.4,268.5,763.4,924.5,1620.6,2343.3,1682.7,2378.1,1756.3,2045.5,524.9,1783.7,288.8,445.9,493.2,784.8,711.4,638.9,2365.5,1812.7,1864.3,2325.6,1576.6,2142.4,1485.9,1623.3,816.9,926.5,2411.9,1773.3,2558.3,2372.8,2643.6,0.0,150.9,2423.5,181.8,1802.8,524.9,1499.9,765.1,999.4,285.2,446.6,793.8,2087.7
1650.3,1434.6,1616.7,2113.8,2351.4,2388.3,2169.8,2432.3,1696.5,1732.6,1696.7,377.7,242.3,542.1,283.5,712.0,873.1,1569.2,2291.8,1631.2,2326.7,1704.9,1994.0,477.3,1732.3,142.4,299.5,346.8,627.0,663.8,591.3,2314.1,1761.3,1812.9,2274.1,1525.2,2090.9,1434.5,1571.9,653.6,875.1,2360.5,1610.0,2506.8,2321.3,2592.2,64.5,0.0,2372.0,101.4,1639.5,477.3,1336.6,713.7,947.9,138.8,300.2,742.4,2036.3
2990.1,1060.6,1034.4,347.2,305.4,535.3,449.1,308.1,721.3,881.3,721.5,1997.4,2082.5,2235.5,1942.9,1883.8,1776.4,1449.8,438.8,739.4,605.9,729.6,445.6,1900.9,881.0,2084.0,1992.9,2027.6,2042.1,1939.1,1896.2,238.8,589.9,538.3,641.1,944.7,457.9,1060.5,1452.5,2347.0,1778.4,300.9,3303.4,487.6,554.7,573.0,2263.7,2199.2,0.0,2255.3,3332.9,1900.9,3030.0,1748.6,1576.7,2087.6,1993.6,1623.6,1065.9
1751.7,1536.0,1718.0,2215.1,2452.8,2489.7,2271.2,2533.7,1797.9,1834.0,1798.1,479.0,343.7,643.5,384.8,813.4,974.5,1670.5,2393.2,1732.6,2428.1,1806.2,2095.4,578.6,1833.7,243.8,400.9,448.2,728.4,765.2,692.7,2415.5,1862.7,1914.3,2375.5,1626.6,2192.3,1535.9,1673.2,755.0,976.5,2461.9,1711.3,2608.2,2422.7,2693.6,149.4,101.4,2473.4,0.0,1740.9,578.6,1438.0,815.0,1049.3,240.2,401.6,843.8,2137.6
2001.7,2594.0,2776.0,3273.1,3510.7,3547.6,3329.2,3591.7,2855.9,2892.0,2856.0,1542.6,1413.8,1275.9,1580.4,1790.2,1951.3,2728.5,3451.2,2790.6,3486.0,2864.2,3153.4,1587.0,2891.7,1555.1,1377.7,1425.0,1705.2,1738.5,1665.6,3473.4,2920.7,2972.2,3433.5,2684.5,3250.3,2593.8,2731.2,1387.4,1953.3,3519.8,88.2,3666.2,3480.7,3751.5,1762.0,1697.5,3531.4,1798.9,0.0,1587.0,2070.4,1791.8,2026.1,1558.7,1378.3,1820.6,3195.6
