0.0,1316.5,2050.6,591.3,3619.2,1968.0,1327.2,444.7,1243.0
1316.5,0.0,3064.2,1604.8,3581.6,2981.5,10.7,893.0,2256.5
2050.6,3064.2,0.0,2056.5,2451.7,82.6,3074.8,2389.6,807.6
591.3,1604.8,2056.5,0.0,3625.1,1973.9,1615.4,930.3,1248.9
3619.2,3596.4,2451.7,3625.1,0.0,2369.1,3607.1,3958.2,2376.2
1968.0,2981.5,82.6,1973.9,2369.1,0.0,2992.2,2307.0,725.0
1327.2,10.7,3074.8,1615.4,3592.3,2992.2,0.0,903.7,2267.2
444.7,893.0,2389.6,930.3,3958.2,2307.0,903.7,0.0,1582.0
1243.0,2256.5,807.6,1248.9,2376.2,725.0,2267.2,1582.0,0.0
