1412.0,4460.3,5657.0,3542.7,1644.3,1407.5,1556.7,461.2,1698.6,1835.1,1832.0,1697.8,1447.9,1546.6,1392.9,404.8,260.2,0.0,1437.9,1690.2,3481.8,2858.7,1568.9,1202.3,1558.8,1114.2,1897.8,1909.3,1196.2,548.5,1381.0,2237.2,3070.6,550.6,114.7,402.1,1390.8,1013.5,1585.1,337.5,2589.8,2802.5,3246.6,2063.5,2353.0,1450.6,900.6,1959.8,1833.8,2395.9
846.2,4650.3,4337.3,2223.0,1078.5,841.7,237.0,1335.2,684.7,893.8,818.1,683.8,434.0,532.7,847.1,1548.6,1404.0,1743.0,0.0,370.5,3671.8,3048.6,1758.9,656.5,544.8,2032.8,2087.8,2099.3,230.6,1705.6,760.6,917.5,1750.9,1594.9,1312.2,1122.4,845.0,1628.0,1019.3,1375.9,1270.1,1482.8,2427.7,1244.7,1534.1,436.7,907.8,640.1,1015.0,1577.0
1098.5,4902.6,4266.7,2152.5,1330.8,1094.0,244.1,1587.5,791.4,1000.6,924.8,657.0,686.3,785.0,1099.4,1800.9,1656.3,1995.3,370.5,0.0,3924.1,3300.9,2011.2,908.7,797.1,2285.1,2340.1,2351.6,482.9,1957.8,1012.9,547.0,1680.3,1847.1,1564.5,1374.7,1097.3,1880.3,1271.6,1628.2,899.6,1112.3,2680.0,1496.9,1786.4,689.0,1160.1,269.7,1267.3,1829.3
3134.6,978.5,4458.6,4618.4,3258.3,3130.1,3836.5,3101.1,3978.4,4187.5,4111.8,3977.5,3727.7,3826.4,3383.5,3773.6,3628.9,3292.0,3717.7,3969.9,0.0,1054.0,2394.7,3192.9,3838.5,3172.5,2537.3,2106.4,3524.4,3254.6,3371.6,4517.0,4612.5,3143.9,3483.4,3675.2,3381.4,3293.5,3199.1,3141.9,4869.5,5372.5,5721.4,4538.4,4827.8,3730.4,2785.5,4239.6,4308.7,4870.8
2489.9,2010.9,5491.0,5650.8,2613.6,2485.4,3191.8,2456.4,3333.7,3542.8,3467.1,3332.8,3083.0,3181.7,2738.8,3128.9,2984.2,2647.3,3073.0,3325.2,1032.4,0.0,1750.0,2548.2,3193.8,2527.8,1892.6,1461.7,2879.7,2609.8,2726.9,3872.2,5644.9,2499.2,2838.7,3030.5,2736.7,2648.8,2554.4,2497.2,4224.8,4437.6,5076.7,3893.7,4183.1,3085.7,2140.8,3594.9,3664.0,4226.1
955.3,3351.6,6831.7,2264.9,1078.9,950.8,2321.0,1166.6,2462.8,2672.0,2596.3,2462.0,2212.2,2310.9,1868.0,1839.1,1694.5,1357.6,2202.1,2454.4,2373.1,1750.0,0.0,1677.3,2323.0,1238.0,328.9,419.9,2008.8,1320.1,1856.1,3001.4,3834.8,1209.4,1549.0,1740.8,1865.9,1359.0,1019.7,1207.4,3354.0,3566.7,4205.9,3022.8,3312.3,2214.9,851.0,2724.1,2793.2,3355.2
365.7,4149.8,4899.9,2785.6,598.0,361.2,799.6,834.7,941.5,1150.7,1074.9,940.7,690.8,789.5,190.6,1294.4,1149.8,1242.6,680.8,933.1,3171.3,2548.2,1258.4,0.0,801.7,1532.3,1587.3,1598.9,487.5,1205.1,334.8,1480.1,2313.5,1094.4,1058.0,868.2,188.6,1373.8,538.8,875.5,1832.7,2045.4,2684.5,1501.5,1791.0,693.5,407.4,1202.7,1271.8,1833.9
963.8,4767.9,4545.2,2430.9,1196.2,959.3,444.9,1452.8,284.3,493.5,417.7,283.5,294.3,132.3,964.7,1666.3,1521.6,1860.7,326.1,578.4,3789.4,3166.3,1876.5,774.1,0.0,2150.4,2205.4,2217.0,348.3,1823.2,878.2,1125.4,1958.8,1712.5,1429.8,1240.0,962.7,1745.6,1136.9,1493.6,1478.0,1690.7,2545.3,1362.3,1651.8,297.0,1025.5,691.2,1132.6,1694.7
1742.0,4129.4,6276.2,4161.9,1974.4,1737.5,2176.0,800.7,2317.8,2527.0,2451.2,2317.0,2067.2,2165.9,1722.9,1330.2,1185.6,925.4,2057.1,2309.4,3150.9,2527.8,1238.0,1532.3,2178.0,0.0,1566.9,1578.5,1863.8,887.9,1711.1,2856.4,3689.8,777.2,1040.1,1308.6,1720.9,518.8,1915.1,718.4,3209.0,3421.7,4060.9,2877.8,3167.3,2069.9,1230.7,2579.1,2648.1,3210.2
1284.1,3494.2,6974.3,2593.8,1407.8,1279.7,2649.9,1495.5,2791.7,3000.9,2925.2,2790.9,2541.1,2639.8,2196.9,2168.0,2023.4,1686.5,2531.0,2783.3,2515.7,1892.6,328.9,2006.2,2651.9,1566.9,0.0,562.5,2337.7,1649.0,2185.0,3330.3,4163.7,1538.3,1877.8,2069.6,2194.8,1687.9,1348.6,1536.3,3682.9,3895.6,4534.8,3351.7,3641.2,2543.8,1179.9,3053.0,3122.0,3684.1
1375.1,3063.4,6543.5,4228.5,1498.8,1370.6,2242.5,1507.1,2384.4,2593.5,2517.8,2383.5,2133.7,2232.4,1789.5,2179.5,2034.9,1698.0,2123.6,2375.9,2084.9,1461.7,419.9,1598.9,2244.5,1578.5,562.5,0.0,1930.4,1660.5,1777.6,2922.9,3756.3,1549.8,1889.4,2081.2,1787.4,1699.4,1439.6,1547.9,3275.5,3488.3,4127.4,2944.4,3233.8,2136.4,1191.5,2645.6,2714.7,3276.8
879.5,4683.5,4460.8,2346.5,1111.8,875.0,360.5,1368.4,502.4,711.6,635.8,501.6,251.7,350.4,880.3,1318.0,1173.4,1776.3,241.7,494.0,3705.0,3081.9,1792.1,689.7,362.6,1498.1,2121.0,2132.6,0.0,1738.8,793.8,1041.0,1874.4,1628.1,1081.5,891.7,878.3,1397.4,1052.5,1409.2,1393.6,1606.3,2197.0,1014.0,1303.5,254.4,941.1,763.6,784.3,1346.4
863.5,4094.6,5397.7,3283.4,1095.9,859.0,1297.4,1130.6,1439.3,1648.5,1572.7,1438.5,1188.6,1287.4,844.4,1920.0,1775.4,1538.4,1178.6,1430.9,3116.1,2493.0,1203.2,653.8,1299.5,1463.6,1532.1,1543.7,985.3,0.0,832.6,1977.9,2811.3,1390.2,1683.6,1493.8,842.4,1584.6,1036.6,1171.3,2330.5,2543.2,3182.4,1999.3,2288.8,1191.4,352.2,1700.5,1769.6,2331.7
617.3,4401.4,4928.8,2814.5,849.6,612.8,828.6,1086.3,970.4,1106.9,1103.8,969.6,719.8,818.5,265.1,1087.5,942.8,1362.6,709.7,962.0,3422.9,2799.8,1510.0,251.6,830.6,1267.6,1838.9,1850.5,468.0,1524.0,0.0,1509.0,2342.4,1214.4,851.0,661.2,263.0,1166.8,790.4,1354.4,1861.6,2074.3,2518.4,1335.4,1624.8,722.5,659.0,1231.7,1105.7,1667.7
1645.5,5449.6,4813.7,2699.5,1877.8,1641.0,791.1,2134.5,1014.6,1223.7,1148.0,880.2,1233.3,1031.3,1646.4,2347.9,2203.3,2542.3,917.5,547.0,4471.1,3847.9,2558.2,1455.7,1344.1,2832.1,2887.1,2898.6,1029.9,2504.8,1559.9,0.0,2227.3,2394.2,2111.5,1921.7,1644.3,2427.3,1818.6,2175.2,352.6,596.8,3227.0,2044.0,2333.4,1236.0,1707.1,492.8,1814.3,2376.3
2478.9,5002.8,2718.0,603.8,2711.2,2474.4,1624.5,2967.9,2317.4,2526.5,2450.8,2337.4,2066.7,2165.4,2479.8,3181.3,3036.7,3375.8,1750.9,1680.3,4974.8,4681.3,3391.6,2289.2,2177.5,3665.5,3720.5,3732.0,1863.3,3338.3,2393.3,2227.3,0.0,3227.6,2944.9,2755.1,2477.7,3260.7,2652.0,3008.7,2579.9,886.5,4060.4,2877.4,3166.8,2069.4,2540.5,1950.0,2647.7,3209.8
1560.2,4608.5,5805.1,3690.9,1792.5,1555.7,1704.9,609.4,1846.8,1983.3,1980.2,1845.9,1596.1,1694.8,1541.1,553.0,408.4,148.2,1586.1,1838.3,3630.0,3006.8,1717.1,1350.5,1706.9,1262.4,2046.0,2057.5,1344.4,696.6,1529.2,2385.4,3218.8,0.0,262.9,550.3,1539.0,1161.7,1733.3,485.7,2737.9,2950.7,3394.7,2211.7,2501.2,1598.8,1048.8,2108.0,1982.0,2544.1
1416.0,4464.4,5542.3,3428.0,1648.4,1411.6,1442.0,465.3,1583.9,1720.4,1717.3,1583.1,1333.3,1432.0,1397.0,290.1,145.5,584.1,1323.2,1575.5,3485.8,2862.7,1572.9,1206.3,1444.1,999.6,1901.8,1913.4,1081.5,552.5,1385.1,2122.5,2955.9,435.9,0.0,287.4,1394.9,898.9,1589.1,341.5,2475.1,2687.8,3131.9,1948.8,2238.3,1336.0,904.7,1845.2,1719.2,2281.2
1771.2,4632.2,5352.5,3238.3,2003.5,1766.7,1252.3,873.2,1394.1,1530.6,1527.6,1393.3,1143.5,1242.2,1816.4,523.9,379.2,799.0,1133.4,1385.7,3653.7,3030.5,1740.8,1625.8,1254.3,809.8,2069.6,2081.2,891.7,960.4,1804.5,1932.7,2766.1,650.8,287.4,0.0,1814.3,709.1,1944.3,790.8,2285.3,2498.0,2942.1,1759.1,2048.5,1146.2,1324.1,1655.4,1529.4,2091.4
621.4,4405.5,5155.6,3041.3,853.7,616.9,1055.3,1090.4,1197.2,1406.4,1330.6,1196.4,946.5,1045.2,2.1,1337.9,1193.2,1498.3,936.5,1188.8,3427.0,2803.9,1514.1,255.7,1057.4,1518.0,1843.0,1854.6,743.2,1460.8,590.5,1735.8,2569.2,1350.1,1101.4,911.6,0.0,1417.2,794.5,1131.2,2088.4,2301.1,2768.8,1585.8,1875.2,949.2,663.1,1458.4,1356.1,1918.2
1666.7,4054.1,6200.9,4086.6,1899.1,1662.2,2100.6,725.4,2242.5,2451.7,2375.9,2241.7,1991.8,2090.6,1647.6,1254.9,1110.3,850.1,1981.8,2234.1,3075.6,2452.5,1162.7,1457.0,2102.7,100.7,1491.6,1503.2,1788.5,812.6,1635.8,2781.1,3614.5,701.9,964.8,1233.3,1645.6,0.0,1839.8,643.1,3133.7,3346.4,3985.6,2802.5,3092.0,1994.6,1155.4,2503.7,2572.8,3134.9
260.6,4106.1,3798.3,1373.5,187.6,256.1,1115.7,1147.5,1257.6,1466.7,1391.0,1256.7,1006.9,1105.6,679.1,1738.3,1593.7,1555.4,996.9,1249.1,3127.6,2504.5,969.8,488.5,1117.7,1845.1,1298.7,1389.7,803.6,1517.9,650.8,1796.1,2629.6,1407.2,1529.8,1312.0,677.0,1966.1,0.0,1188.3,2148.7,2361.5,3000.6,1817.6,2107.0,1009.6,720.2,1518.8,1587.9,2150.0
1074.5,4122.8,5608.7,3494.4,1306.8,1070.0,1508.4,123.7,1650.3,1859.5,1783.7,1649.5,1399.6,1498.3,1055.4,631.7,487.0,407.7,1389.6,1641.9,3144.3,2521.2,1231.4,864.8,1510.5,718.4,1560.3,1571.9,1196.3,211.0,1043.6,2188.9,3022.3,259.5,341.5,790.8,1053.4,839.3,1247.6,0.0,2541.5,2754.2,3393.3,2210.3,2499.8,1402.3,563.1,1911.5,1980.6,2542.7
1998.1,5802.1,5166.3,3052.1,2230.4,1993.6,1143.6,2487.1,1367.1,1576.3,1500.5,1232.7,1585.9,1383.9,1999.0,2700.5,2555.9,2894.9,1270.1,899.6,4823.6,4200.5,2910.7,1808.3,1696.7,3184.7,3239.6,3251.2,1382.5,2857.4,1912.5,352.6,2579.9,2746.7,2464.0,2274.3,1996.9,2779.9,2171.2,2527.8,0.0,949.4,3579.6,2396.5,2686.0,1588.6,2059.7,845.4,2166.8,2728.9
2210.8,5762.9,3604.5,1490.3,2443.1,2206.3,1356.4,2699.8,1579.9,1789.0,1713.3,1445.5,1798.6,1596.6,2211.7,2913.2,2768.6,3107.7,1482.8,1112.3,5734.9,4413.2,3123.5,2021.1,1909.4,3397.4,3452.4,3463.9,1595.3,3070.2,2125.2,596.8,886.5,2959.5,2676.8,2487.0,2209.6,2992.6,2383.9,2740.6,949.4,0.0,3792.3,2609.3,2898.7,1801.3,2272.4,1058.1,2379.6,2941.7
3105.8,6909.8,6687.1,4572.8,3338.1,3101.3,2586.9,3594.8,2368.7,2315.3,2464.4,2367.8,2309.5,2378.0,3106.7,3808.2,3663.6,4002.6,2468.0,2720.3,5931.3,5308.2,4018.4,2916.0,2390.2,4292.4,4347.3,4358.9,2490.2,3965.1,3020.2,3199.3,4100.7,3854.4,3571.7,3382.0,3104.6,3887.6,3278.9,3635.5,3551.9,3764.6,0.0,1479.1,893.6,2312.2,3167.4,2775.5,1412.7,881.4
1922.7,5726.8,5504.1,3389.8,2155.1,1918.3,1403.8,2411.7,1185.6,1132.2,1281.4,1184.8,1126.5,1195.0,1923.6,2625.2,2480.6,2819.6,1285.0,1537.3,4748.3,4125.2,2835.4,1733.0,1207.1,3109.3,3164.3,3175.9,1307.2,2782.1,1837.1,2016.3,2917.7,2671.4,2388.7,2198.9,1921.6,2704.6,2095.8,2452.5,2368.8,2581.6,1479.1,0.0,585.5,1129.2,1984.4,1592.5,229.7,628.4
2212.2,6016.3,5793.5,3679.3,2444.5,2207.7,1693.3,2701.2,1475.1,1421.7,1570.8,1474.2,1415.9,1484.5,2213.1,2914.6,2770.0,3109.1,1574.4,1826.7,5037.8,4414.6,3124.9,2022.5,1496.6,3398.8,3453.8,3465.3,1596.6,3071.6,2126.6,2305.7,3207.1,2960.9,2678.2,2488.4,2211.0,2994.0,2385.3,2742.0,2658.3,2871.0,893.6,585.5,0.0,1418.6,2273.8,1881.9,519.1,42.9
986.4,4790.5,4567.7,2453.5,1218.8,981.9,467.5,1475.4,410.7,619.8,544.1,409.8,2.7,258.7,987.3,1688.9,1544.2,1883.3,348.7,600.9,3812.0,3188.9,1899.1,796.7,270.8,2173.0,2228.0,2239.5,370.9,1845.8,900.8,1148.0,1981.4,1735.1,1452.4,1262.6,985.2,1768.2,1159.5,1516.2,1500.5,1713.3,2567.9,1384.9,1674.3,0.0,1048.1,870.6,1155.2,1717.3
617.1,3742.4,5151.2,3037.0,849.4,612.6,1051.0,533.1,1192.9,1402.0,1326.3,1192.0,942.2,1040.9,598.0,1205.5,1060.9,940.9,932.2,1184.4,2763.9,2140.8,851.0,407.4,1053.0,1230.7,1179.9,1191.5,738.9,903.4,586.1,1731.4,2564.9,792.8,915.4,1247.3,595.9,1351.7,790.2,573.8,2084.0,2296.8,2935.9,1752.9,2042.3,944.9,0.0,1454.1,1523.2,2085.3
1368.1,5172.2,4536.4,2422.1,1600.5,1363.7,513.7,1857.1,521.8,730.9,655.2,387.4,955.9,538.5,1369.0,2070.6,1926.0,2265.0,640.1,269.7,4193.7,3570.6,2280.8,1178.4,718.8,2554.7,2609.7,2621.3,752.6,2227.5,1282.5,423.8,1950.0,2116.8,1834.1,1644.3,1367.0,2150.0,1541.2,1897.9,776.4,989.1,2949.6,1766.6,2056.1,958.6,1429.8,0.0,1536.9,2099.0
1693.1,5497.1,5274.4,3160.1,1925.4,1688.6,1174.1,2182.0,955.9,902.5,1051.7,955.1,896.8,965.3,1693.9,2395.5,2250.9,2589.9,1055.3,1307.6,4518.6,3895.5,2605.7,1503.3,977.4,2879.6,2934.6,2946.2,1077.5,2552.4,1607.5,1786.6,2688.0,2441.7,2159.0,1969.2,1691.9,2474.9,1866.1,2222.8,2139.1,2351.9,1412.7,229.7,519.1,899.5,1754.7,1362.8,0.0,562.1
2255.1,6059.2,5836.5,3722.2,2487.5,2250.6,1736.2,2744.1,1518.0,1464.6,1613.7,1517.2,1458.8,1527.4,2256.0,2957.6,2812.9,3152.0,1617.4,1869.7,5080.7,4457.6,3167.8,2065.4,1539.5,3441.7,3496.7,3508.3,1639.6,3114.5,2169.5,2348.6,3250.1,3003.8,2721.1,2531.3,2254.0,3036.9,2428.2,2784.9,2701.2,2914.0,881.4,628.4,42.9,1461.6,2316.8,1924.9,562.1,0.0
