320.2,192.4,503.4,452.9,413.3,438.3,295.1,337.2,327.3,562.1,308.4,195.5,1594.3,331.2,1610.1,1967.9,979.5,604.5,0.0,501.0,307.4,6288.4,412.8,2268.6,730.4,1276.4,1000.6,502.6,294.1,1673.3,731.2,254.0,334.6,731.3,269.3,784.7
589.7,461.9,772.9,118.5,682.9,707.9,1054.8,606.7,1824.5,1708.6,578.0,465.1,1863.8,1820.6,2756.5,3114.3,1072.1,874.0,504.8,0.0,576.9,6381.1,682.3,2361.3,1000.0,1369.1,2147.1,772.1,1053.8,1942.8,1000.7,250.8,604.2,1000.8,1029.0,1054.2
12.8,118.7,603.3,352.9,513.3,538.3,415.3,263.5,305.0,539.8,1.0,121.8,1911.1,308.9,1587.7,1945.5,1067.9,704.5,279.7,427.3,0.0,6376.9,512.8,2357.1,830.4,1364.9,978.3,602.6,414.3,1509.5,831.2,246.6,260.9,831.3,429.2,884.7
6373.4,6245.5,6556.5,6329.2,6466.5,6491.5,6838.4,6390.3,7608.1,7492.2,6361.6,6248.7,7647.5,7604.2,8540.1,8897.9,5636.4,6657.6,6288.4,6403.6,6360.6,0.0,6465.9,4019.8,6783.6,5251.3,7930.7,6555.7,6837.4,7726.4,6784.3,6130.3,6387.8,6784.5,6812.6,6837.9
393.3,265.4,576.4,526.0,0.6,511.4,387.8,410.2,419.9,654.8,381.5,268.6,1667.4,423.9,1702.7,2060.5,1052.5,677.6,92.7,574.1,380.5,6361.5,0.0,2341.7,803.5,1349.5,1093.3,575.6,386.8,1746.4,804.3,327.1,407.7,804.4,362.0,857.8
2353.6,2225.7,2536.7,2309.4,2446.7,2471.7,2818.6,2370.5,3588.3,3472.4,2341.8,2228.9,3627.7,3584.4,4520.3,4878.1,1616.6,2637.8,2268.6,2383.8,2340.8,4019.8,2446.1,0.0,2763.8,1231.5,3910.9,2535.9,2817.7,3706.6,2764.5,2110.5,2368.0,2764.7,2792.8,2818.1
785.4,657.6,301.8,891.8,454.2,479.4,583.8,802.4,1353.5,1237.5,773.7,660.8,566.8,1349.5,2285.5,2643.3,1444.7,395.2,546.3,966.2,772.6,6753.6,453.7,2733.8,0.0,1741.6,1676.0,301.1,582.8,1471.8,183.0,719.3,799.8,183.1,558.0,443.4
1361.4,1233.5,1544.5,1317.2,1454.5,1479.5,1826.4,1378.3,2596.1,2480.2,1349.6,1236.7,2635.5,2592.2,3528.1,3885.9,624.4,1645.6,1276.4,1391.6,1348.6,5251.3,1453.9,1231.5,1771.6,0.0,2918.7,1543.7,1825.4,2714.4,1772.3,1118.3,1375.8,1772.5,1800.6,1825.9
946.8,1823.0,1362.5,2057.2,1619.6,1644.8,871.7,1967.8,654.7,538.7,958.6,1826.2,2013.7,650.7,609.5,967.3,2610.1,2047.2,981.9,2131.6,959.6,7919.0,1619.1,3899.2,2166.2,2907.0,0.0,1363.3,872.6,1612.1,1813.5,1884.7,1965.2,1813.6,897.4,2095.4
587.5,459.7,0.8,693.9,256.3,281.5,282.7,604.5,1052.4,936.5,575.7,462.8,1091.7,1048.5,1984.4,2342.2,1246.8,447.7,348.4,768.3,574.7,6555.7,255.8,2535.9,449.4,1543.7,1375.0,0.0,281.7,1170.7,450.2,521.3,601.9,450.3,256.9,627.9
401.5,741.4,280.9,975.6,538.0,563.2,1.0,886.2,311.4,452.8,413.3,744.6,1283.9,315.4,1500.8,1858.6,1528.5,729.4,333.4,1050.0,414.3,6837.4,537.5,2817.7,731.2,1825.4,891.3,281.7,0.0,1362.9,731.9,803.1,883.7,732.0,24.8,909.6
1514.7,1612.1,1151.6,1846.3,1408.7,1433.9,1345.6,1756.9,1222.6,1106.6,1526.5,1615.3,1802.8,1218.7,1018.5,2512.4,2399.2,1836.3,1500.8,1920.7,1527.5,7708.1,1408.2,3688.4,1955.4,2696.1,1545.1,1152.4,1344.6,0.0,1602.6,1673.8,1754.4,1602.7,1319.8,1884.5
602.4,474.6,118.9,708.8,271.2,296.4,400.8,619.4,1170.5,1054.5,590.7,477.8,1209.8,1166.6,2102.5,2460.3,1261.7,462.6,363.3,783.2,589.6,6570.6,270.7,2550.8,464.4,1558.6,1493.0,118.1,399.8,1288.8,0.0,536.3,616.8,0.1,375.0,642.8
339.0,211.1,522.1,198.9,432.1,457.1,804.0,355.9,1573.7,1457.8,327.2,214.3,1613.1,1569.8,2505.8,2863.6,821.3,623.2,254.0,273.3,326.2,6130.3,431.6,2110.5,749.2,1118.3,1896.3,521.3,803.1,1692.1,750.0,0.0,353.4,750.1,778.3,803.5
576.8,449.0,760.0,344.2,670.0,694.9,1041.9,2.5,1811.6,1695.7,565.1,452.2,1850.9,1807.7,2743.6,3101.4,1059.2,861.1,491.9,418.6,564.0,6368.2,669.4,2348.4,987.1,1356.2,2134.2,759.2,1040.9,1929.9,987.8,237.9,0.0,987.9,1016.1,1041.3
602.3,474.5,118.7,708.7,271.1,296.3,400.7,619.3,1170.4,1054.4,590.6,477.7,1209.7,1166.4,2102.4,2460.2,1261.6,462.5,363.2,783.1,589.5,6570.5,270.6,2550.7,464.3,1558.5,1492.9,118.0,399.7,1288.7,465.0,536.2,616.7,0.0,374.9,642.7
416.4,716.6,256.1,950.8,513.2,538.4,25.8,861.4,326.3,477.6,428.2,719.8,1259.1,330.3,1525.6,1883.4,1503.7,704.6,308.6,1025.2,429.2,6812.6,512.7,2792.8,706.4,1800.6,916.1,256.9,24.8,1338.0,707.1,778.3,858.8,707.2,0.0,884.8
869.7,741.8,628.7,976.1,545.5,346.4,910.6,886.6,1800.3,1684.3,857.9,745.0,495.9,1796.4,2732.3,3090.1,1528.9,180.2,784.7,1050.4,856.9,6837.9,544.9,2818.1,443.4,1825.9,2122.8,627.9,909.6,1918.6,626.4,803.5,884.1,626.5,884.8,0.0
