4486.4,5563.5,5671.5,5417.0,5346.8,4835.9,5388.9,6282.7,6282.7,4391.3,0.0,4619.0,5297.8,5111.7,5365.2,4747.9,4816.4,4705.1,4371.8,4391.3,4960.9,4663.6,4797.9,5310.6,5164.8,5285.5,5528.5,5342.8,5394.3,5256.5,4895.1,5265.5,4790.4,5156.4,4987.6,5124.7,5725.1,5624.6,5660.4,4461.3,5044.7,3720.6,5499.7,5376.8,4952.4,5474.2,4463.8,5583.4,5192.8,5154.3,6.4,5284.1,5540.7,5666.6,4326.8,5624.8,4599.6,5083.9,5563.5,5282.6,5567.6,856.2,5338.9,5657.0,5414.5,5530.8,5473.6,2394.8,5812.8,5310.2,4602.0,4965.5,4965.3,9624.5,5169.9,4842.8,5643.4,6283.3,5192.5,5087.9,632.7,4937.2,5284.7,4615.7,5113.6,5155.5
132.6,944.6,1052.5,798.0,727.9,216.9,769.9,1772.1,1772.1,344.9,4613.8,0.0,678.8,492.8,746.2,237.2,305.7,194.4,381.6,344.9,450.2,491.2,287.2,691.6,545.8,666.6,909.6,723.9,883.6,745.8,384.5,754.8,279.7,537.5,368.6,505.7,1106.2,1005.7,1041.4,157.6,425.8,2244.1,880.8,757.9,1171.0,855.2,155.2,964.5,573.8,535.4,4620.3,665.1,921.7,1047.7,2386.8,1005.8,818.2,573.2,944.6,663.7,1056.9,5470.0,828.2,1038.0,795.5,911.8,854.7,7008.6,1302.1,691.3,820.5,877.6,877.5,5113.8,659.3,332.2,1024.5,1772.6,681.9,577.2,5246.5,945.2,665.8,494.1,494.6,536.6
955.3,1513.6,1621.5,1367.0,1296.8,655.4,1338.9,2201.8,2201.8,1167.6,5436.5,822.7,0.0,1061.8,1005.3,818.5,984.6,968.9,1204.3,1167.6,879.9,1119.9,868.5,742.7,596.9,717.7,960.7,775.0,900.6,762.8,814.2,1184.5,755.4,319.4,937.6,1074.7,1675.1,1574.6,1610.4,980.3,608.1,2813.1,931.9,809.0,1690.9,906.3,977.9,1533.5,1142.8,586.5,5443.0,716.2,1490.7,1616.7,2955.7,1574.8,1640.9,1002.9,1513.6,1232.6,1486.6,6292.7,845.2,1607.0,1364.5,962.9,905.8,7831.3,1319.0,1260.3,1643.2,1307.3,1307.2,5543.5,1089.0,761.9,1593.5,2202.3,1111.6,1006.9,6069.2,1513.2,716.9,1122.8,1063.6,587.7
625.3,558.7,666.6,590.1,519.9,455.9,277.1,2264.8,2264.8,837.6,5106.6,492.7,917.8,0.0,985.2,729.9,798.4,687.1,874.3,837.6,942.9,983.9,779.9,930.6,784.8,905.6,1148.6,962.9,1088.5,950.7,877.2,1247.5,772.4,356.3,124.1,274.2,720.3,619.7,655.5,650.3,664.8,1858.2,1119.8,996.9,1663.7,1094.2,647.9,578.6,365.9,774.4,5113.0,904.1,428.9,609.3,2000.9,619.9,1310.9,1065.9,558.7,455.7,1549.6,5962.8,1033.0,652.1,587.6,1150.8,1093.7,7501.3,1506.9,198.5,1313.2,1370.3,1370.2,5606.5,1152.0,824.9,531.7,2265.3,1174.6,1069.9,5739.2,1437.9,904.8,986.8,1.8,775.6
1211.3,1144.6,1252.6,1176.1,1105.9,1041.9,970.0,2850.8,2850.8,1423.6,5692.5,1078.7,410.8,692.9,0.0,1315.9,1384.4,1273.1,1460.3,1423.6,1049.1,1569.9,1365.9,911.9,766.1,886.9,1129.9,944.2,1069.8,932.0,1463.1,1833.5,1358.4,488.6,710.1,860.1,1306.2,1205.7,1241.5,1236.3,777.3,2444.2,216.6,978.2,2249.7,1075.5,1233.9,1164.6,951.9,755.7,5699.0,885.4,1121.8,757.0,2586.8,1205.9,1896.9,1651.9,1144.6,1041.7,2135.6,6548.7,1014.4,1238.1,1173.6,1132.1,1075.0,8087.3,1488.2,891.4,1899.2,1476.5,1476.4,6192.5,1258.2,931.1,1224.5,2851.3,1280.8,1176.1,6325.2,2023.9,886.1,1572.8,694.7,756.9
249.8,1220.1,1328.1,1073.6,1003.4,324.9,1045.5,1555.4,1555.4,462.2,4731.1,275.5,714.0,768.3,781.3,0.0,186.7,170.9,498.8,462.2,233.5,322.0,50.0,726.7,580.9,701.7,944.7,759.0,666.9,529.1,167.8,538.1,63.0,813.0,644.1,781.3,1381.7,1281.2,1316.9,274.9,460.9,2519.7,915.9,793.0,944.8,890.3,272.5,1240.0,849.4,570.5,4737.6,700.2,1197.2,1323.2,2662.3,1281.3,935.4,356.5,1220.1,939.2,840.3,5587.3,611.5,1313.5,1071.0,946.9,889.8,7125.9,1085.4,966.8,937.8,660.9,660.8,4897.2,442.6,115.5,1300.0,1555.9,465.2,360.5,5363.8,767.2,700.9,324.8,770.2,571.7
445.3,1003.6,1111.6,857.1,786.9,145.5,829.0,1867.8,1867.8,657.7,4926.6,312.8,527.3,551.8,594.6,549.9,0.0,507.2,694.3,657.7,545.9,804.0,600.0,540.0,394.2,515.0,758.0,572.3,697.9,560.1,480.2,850.6,592.5,596.5,427.7,564.8,1165.2,1064.7,1100.5,470.4,274.2,2303.2,729.2,606.3,1483.7,703.7,468.0,1023.5,632.9,383.8,4933.1,513.5,980.8,1106.7,2445.8,1064.9,1130.9,669.0,1003.6,722.7,1152.7,5782.8,642.5,1097.1,854.6,760.3,703.1,7321.4,1116.4,750.3,1133.3,973.4,973.3,5209.6,755.0,427.9,1083.5,1868.4,777.6,672.9,5559.3,1258.0,514.2,806.9,553.7,385.0
453.8,1012.1,1120.1,865.6,795.4,153.9,837.5,2093.3,2093.3,666.2,4935.1,321.2,615.9,560.3,683.2,558.4,626.9,0.0,702.8,666.2,771.4,812.5,608.4,628.6,482.8,603.6,846.6,660.9,786.5,648.7,705.7,1076.0,600.9,605.0,436.1,573.3,1173.7,1073.2,1108.9,478.9,362.8,2311.7,817.8,694.9,1492.2,792.2,476.4,1032.0,641.4,472.4,4941.5,602.1,989.2,1115.2,2454.3,1073.3,1139.4,894.4,1012.1,731.2,1378.2,5791.3,731.1,1105.5,863.0,848.8,791.7,7329.8,1204.9,758.8,1141.7,1198.8,1198.7,5435.1,980.5,653.4,1092.0,2093.8,1003.1,898.4,5567.8,1266.4,602.8,815.3,562.2,473.6
249.0,1326.1,1434.1,1179.6,1109.4,598.5,1151.5,1960.0,1960.0,153.9,4366.7,381.6,1060.4,874.4,1127.8,425.1,493.6,467.7,0.0,153.9,638.1,291.9,475.1,1073.2,927.4,1048.1,1291.2,1105.5,1071.5,933.7,572.4,942.7,467.6,919.0,750.2,887.3,1487.7,1387.2,1423.0,224.0,807.3,2625.7,1262.4,1139.5,741.3,1236.8,226.4,1346.0,955.4,916.9,4373.1,1046.7,1303.3,1429.3,2768.3,1387.4,571.0,761.1,1326.1,1045.2,1244.8,5222.9,1016.1,1419.6,1177.1,1293.4,1236.2,6761.4,1490.0,1072.9,573.3,593.7,593.6,5301.7,712.4,520.1,1406.0,1960.5,735.0,630.3,4999.3,563.6,1047.3,244.0,876.2,918.1
212.4,1289.5,1397.5,1142.9,1072.8,561.9,1114.9,2008.7,2008.7,0.0,4386.2,344.9,1023.8,837.7,1091.1,473.8,542.3,431.1,153.9,0.0,686.8,445.8,523.8,1036.5,890.7,1011.5,1254.5,1068.8,1120.3,982.4,621.1,991.4,516.3,882.4,713.5,850.7,1451.1,1350.6,1386.3,187.3,770.7,2589.1,1225.7,1102.8,943.3,1200.1,189.7,1309.4,918.8,880.3,4392.6,1010.0,1266.6,1392.6,2731.7,1350.7,590.5,809.8,1289.5,1008.6,1293.6,5242.4,1064.8,1382.9,1140.4,1256.7,1199.6,6780.9,1538.7,1036.2,592.8,747.6,747.5,5350.5,895.9,568.8,1369.4,2009.2,918.5,813.8,5018.9,717.5,1010.7,397.9,839.5,881.5
462.8,1433.1,1541.1,1286.5,1216.4,537.9,1258.5,1319.2,1319.2,675.2,4944.1,488.5,926.9,981.3,994.3,233.5,399.7,383.9,711.8,675.2,0.0,535.0,283.5,939.7,793.9,914.7,1157.7,972.0,728.4,590.6,229.2,301.9,170.5,1026.0,857.1,994.3,1594.7,1494.2,1529.9,487.9,673.9,2732.7,1128.9,1006.0,811.0,1103.3,485.4,1453.0,1062.4,783.5,4950.5,913.2,1410.2,1536.2,2875.3,1494.3,1148.4,418.0,1433.1,1152.2,604.1,5800.3,672.9,1526.5,1284.0,1159.9,1102.8,7338.9,1146.8,1179.8,1150.8,427.4,427.3,4661.0,209.1,118.0,1513.0,1319.8,231.7,127.0,5576.8,633.4,913.9,537.8,983.1,784.7
476.3,1446.6,1554.6,1300.1,1229.9,551.4,1272.0,1749.2,1749.2,445.8,4658.5,502.0,940.5,994.8,1007.8,344.7,413.2,397.4,291.9,445.8,557.7,0.0,394.7,953.2,807.4,928.2,1171.2,985.5,991.1,853.3,492.0,731.9,387.2,1039.5,870.6,1007.8,1608.2,1507.7,1543.4,501.4,687.4,2746.2,1142.4,1019.5,667.9,1116.9,499.0,1466.5,1075.9,797.0,4665.0,926.7,1423.8,1549.7,2888.8,1507.9,862.8,680.7,1446.6,1165.7,1034.1,5514.7,935.7,1540.1,1297.6,1173.5,1116.3,7053.3,1409.6,1193.3,865.2,520.3,520.2,5091.0,639.1,439.7,1526.5,1749.7,661.7,557.0,5291.2,490.3,927.4,47.9,996.7,798.2
299.9,1270.1,1378.1,1123.6,1053.4,374.9,1095.5,1605.4,1605.4,512.2,4781.1,325.5,764.0,818.3,831.3,50.0,236.7,221.0,548.9,512.2,283.5,372.0,0.0,776.8,631.0,751.7,994.7,809.0,717.0,579.2,217.8,588.1,113.1,863.0,694.2,831.3,1431.7,1331.2,1367.0,324.9,510.9,2569.7,965.9,843.0,994.9,940.4,322.5,1290.0,899.4,620.5,4787.6,750.2,1247.3,1373.2,2712.3,1331.4,985.5,406.6,1270.1,989.2,890.3,5637.3,661.5,1363.6,1121.1,997.0,939.8,7175.9,1135.4,1016.8,987.8,711.0,710.8,4947.2,492.6,165.5,1350.0,1606.0,515.2,410.5,5413.8,817.2,750.9,374.9,820.2,621.7
528.9,1087.2,1195.2,940.7,870.5,229.1,912.6,1775.5,1775.5,741.3,5010.2,396.4,610.9,635.4,678.2,392.1,558.3,542.6,777.9,741.3,453.6,693.6,442.2,0.0,477.8,598.6,841.6,655.9,781.5,643.7,387.8,758.2,329.1,680.1,511.3,648.4,1248.8,1148.3,1184.1,554.0,181.8,2386.8,812.8,689.9,1264.6,787.3,551.6,1107.1,716.5,467.4,5016.7,597.1,1064.4,1190.3,2529.4,1148.5,1214.5,576.6,1087.2,806.3,1060.3,5866.4,726.1,1180.7,938.2,843.9,786.7,7405.0,1200.0,833.9,1216.9,881.0,880.9,5117.2,662.7,335.5,1167.1,1776.0,685.2,580.6,5642.9,1086.9,597.8,696.5,637.3,468.6
965.0,1381.7,1489.6,1235.1,1164.9,523.5,1207.0,1825.0,1825.0,1177.3,5446.2,690.8,905.3,929.9,972.7,735.6,901.8,886.1,1214.0,1177.3,797.1,1037.1,785.7,294.4,0.0,893.0,651.8,326.7,452.3,314.5,567.9,807.7,672.6,974.5,805.7,942.8,1543.3,1442.7,1478.5,990.0,476.3,2681.2,1107.3,984.3,1608.1,597.5,987.6,1401.6,1010.9,138.2,5452.7,891.6,1358.8,1484.8,2823.8,1442.9,1650.6,716.9,1381.7,1100.7,1109.9,6302.4,396.9,1475.1,1232.6,654.1,596.9,7841.0,870.7,1128.4,1652.9,1224.5,1224.4,5166.8,1006.2,679.0,1461.6,1825.5,1028.7,924.1,6078.9,1430.4,892.2,1040.0,931.7,139.4
1194.5,2164.8,2272.8,2018.3,1948.1,1269.6,1990.2,2054.6,2054.6,1406.9,5675.8,1220.2,1658.7,1713.0,1726.0,965.2,1131.4,1115.6,1443.5,1406.9,1026.6,1266.7,1015.2,1671.4,1525.6,0.0,243.0,439.6,681.9,544.0,797.4,1037.3,902.2,1757.7,1588.8,1726.0,2326.4,2225.9,2261.6,1219.6,1405.6,3464.4,1860.6,1737.7,1837.6,188.7,1217.2,2184.7,1794.1,1515.2,5682.3,1644.9,2141.9,2267.9,3607.0,2226.0,1880.1,946.4,2164.8,1883.9,1339.4,6532.0,626.4,2258.3,2015.7,245.3,188.1,8070.6,1100.3,1911.5,1882.5,1454.1,1454.0,5396.3,1235.7,908.6,2244.7,2055.1,1258.3,1153.6,6308.5,1660.0,1645.6,1269.5,1714.9,1516.4
1161.0,2131.3,2239.2,1984.7,1914.5,1236.0,1956.6,2021.0,2021.0,1373.3,5642.3,1186.7,1625.1,1679.5,1692.5,931.7,1097.8,1082.1,1410.0,1373.3,993.1,1233.1,981.7,1637.9,1492.1,1612.8,0.0,571.8,648.3,473.3,763.9,1003.7,868.6,1724.1,1555.3,1692.4,2292.8,2192.3,2228.1,1186.0,1372.0,3430.8,1827.1,1704.1,1804.1,320.8,1183.6,2151.2,1760.5,1481.6,5648.7,1611.4,2108.4,2234.4,3573.4,2192.5,1846.6,912.9,2131.3,1850.3,1305.9,6498.5,390.9,2224.7,1982.2,2.2,320.3,8037.0,881.8,1878.0,1848.9,1420.5,1420.4,5362.8,1202.2,875.1,2211.2,2021.6,1224.8,1120.1,6274.9,1626.4,1612.0,1236.0,1681.3,1482.8
754.9,1725.2,1833.2,1578.7,1508.5,830.0,1550.6,1615.0,1615.0,967.3,5236.2,780.6,1219.1,1273.4,1286.4,525.6,691.8,676.0,1003.9,967.3,587.0,827.1,575.6,1231.8,1086.0,1206.8,560.7,0.0,242.3,104.4,357.8,597.7,462.6,1318.1,1149.2,1286.4,1886.8,1786.3,1822.0,780.0,966.0,3024.8,1421.0,1298.1,1398.0,585.8,777.6,1745.1,1354.5,1075.6,5242.7,1205.3,1702.3,1828.3,3167.4,1786.4,1440.5,506.8,1725.2,1444.3,899.8,6092.4,186.8,1818.7,1576.1,562.9,585.2,7631.0,660.7,1471.9,1442.9,1014.5,1014.4,4956.7,796.1,469.0,1805.1,1615.5,818.7,714.0,5868.9,1220.4,1206.0,829.9,1275.3,1076.8
512.7,1482.9,1590.9,1336.4,1266.2,587.7,1308.3,1372.7,1372.7,725.0,4994.0,538.4,976.8,1031.2,1044.2,283.4,449.5,433.8,761.7,725.0,344.8,584.8,333.4,989.6,843.8,964.5,893.4,1021.8,0.0,437.2,115.6,355.4,220.3,1075.8,907.0,1044.1,1644.5,1544.0,1579.8,537.7,723.7,2782.5,1178.7,1055.8,1155.8,918.5,535.3,1502.9,1112.2,833.3,5000.4,963.1,1460.1,1586.1,2925.1,1544.2,1198.3,264.6,1482.9,1202.0,657.6,5850.2,519.6,1576.4,1333.9,895.7,918.0,7388.7,418.5,1229.7,1200.6,772.2,772.1,4714.5,553.9,226.8,1562.8,1373.2,576.5,471.8,5626.6,978.1,963.7,587.7,1033.0,834.5
687.7,1658.0,1766.0,1511.4,1441.3,762.8,1483.4,1547.8,1547.8,900.1,5169.0,713.4,1151.8,1206.2,1219.2,458.4,624.6,608.8,936.7,900.1,519.8,759.9,508.4,1164.6,1018.8,1139.6,456.2,732.3,175.0,0.0,290.6,530.5,395.4,1250.9,1082.0,1219.2,1819.6,1719.1,1754.8,712.8,898.8,2957.6,1353.8,1230.9,1330.8,481.4,710.3,1677.9,1287.3,1008.4,5175.4,1138.1,1635.1,1761.1,3100.2,1719.2,1373.3,439.6,1658.0,1377.1,832.6,6025.2,82.4,1751.4,1508.9,458.5,480.8,7563.8,593.5,1404.7,1375.7,947.3,947.1,4889.5,728.9,401.8,1737.9,1548.3,751.5,646.8,5801.7,1153.2,1138.8,762.7,1208.0,1009.6
397.1,1367.4,1475.3,1220.8,1150.6,472.2,1192.7,1387.6,1387.6,609.5,4878.4,422.8,861.2,915.6,928.6,167.8,334.0,318.2,646.1,609.5,229.2,469.2,217.8,874.0,728.2,848.9,817.6,906.3,499.2,361.4,0.0,370.3,104.7,960.3,791.4,928.5,1529.0,1428.5,1464.2,422.2,608.2,2666.9,1063.2,940.3,1040.2,842.7,419.7,1387.3,996.6,717.8,4884.8,847.5,1344.5,1470.5,2809.6,1428.6,1082.7,188.7,1367.4,1086.5,672.5,5734.6,443.7,1460.8,1218.3,819.8,842.2,7273.1,917.6,1114.1,1085.0,656.6,656.5,4729.4,438.3,111.2,1447.3,1388.1,460.9,356.2,5511.1,862.6,848.2,472.1,917.4,718.9
767.4,1737.7,1845.7,1591.2,1521.0,842.5,1563.1,1017.3,1017.3,979.8,5248.7,793.1,1231.6,1285.9,1298.9,538.1,704.3,688.5,1016.5,979.8,301.9,839.6,588.1,1244.3,1098.5,1219.3,1148.2,1276.6,829.8,692.0,370.3,0.0,475.1,1330.6,1161.7,1298.9,1899.3,1798.8,1834.5,792.5,978.5,3037.3,1433.5,1310.6,887.6,1173.3,790.1,1757.6,1367.0,1088.1,5255.2,1217.8,1714.9,1840.8,3179.9,1799.0,1453.0,519.3,1737.7,1456.8,302.1,6104.9,774.3,1831.2,1588.7,1150.4,1172.7,7643.5,1248.2,1484.4,1455.4,504.0,503.9,4359.0,189.6,481.5,1817.6,1017.8,217.0,174.9,5881.4,710.0,1218.5,684.0,1287.8,1089.3
292.4,1262.6,1370.6,1116.1,1045.9,367.4,1088.0,1492.4,1492.4,504.7,4773.6,318.1,756.5,810.8,823.8,63.0,229.2,213.5,541.4,504.7,170.5,364.5,113.1,769.3,623.5,744.2,987.2,801.5,603.9,466.1,104.7,475.1,0.0,855.5,686.7,823.8,1424.2,1323.7,1359.5,317.4,503.4,2562.2,958.4,835.5,987.4,932.9,315.0,1282.5,891.9,613.0,4780.1,742.7,1239.8,1365.7,2704.8,1323.9,978.0,293.5,1262.6,981.7,777.2,5629.8,548.5,1356.1,1113.6,989.5,932.3,7168.4,1022.4,1009.3,980.3,597.9,597.8,4834.1,379.6,52.4,1342.5,1492.9,402.1,297.5,5406.3,809.7,743.4,367.4,812.7,614.2
635.9,1194.2,1302.1,1047.6,977.5,336.0,1019.5,1882.4,1882.4,848.2,5117.2,503.3,410.6,742.4,686.0,499.1,665.3,649.5,884.9,848.2,560.5,800.5,549.1,423.4,277.6,398.3,641.3,455.6,581.2,443.4,494.8,865.1,436.0,0.0,618.2,755.3,1355.8,1255.3,1291.0,660.9,288.8,2493.8,612.5,489.6,1371.5,587.0,658.5,1214.1,823.5,267.1,5123.6,396.8,1171.3,1297.3,2636.4,1255.4,1321.5,683.5,1194.2,913.3,1167.3,5973.4,525.8,1287.6,1045.1,643.6,586.4,7511.9,999.7,940.9,1323.8,987.9,987.8,5224.2,769.6,442.5,1274.1,1882.9,792.2,687.5,5749.8,1193.9,397.5,803.4,744.2,268.3
501.2,576.0,683.9,607.4,537.2,331.8,401.3,2140.7,2140.7,713.5,4982.4,368.6,793.7,124.2,861.1,605.8,674.3,563.0,750.2,713.5,818.8,859.8,655.8,806.5,660.7,781.5,1024.5,838.8,964.4,826.6,753.1,1123.4,648.3,232.2,0.0,150.1,737.6,637.0,672.8,526.2,540.7,1875.5,995.7,872.8,1539.6,970.1,523.8,595.9,383.2,650.3,4988.9,780.0,553.1,679.1,2018.2,637.2,1186.8,941.8,576.0,473.0,1425.5,5838.6,908.9,669.4,604.9,1026.7,969.6,7377.2,1382.8,322.7,1189.1,1246.2,1246.1,5482.4,1027.9,700.8,655.9,2141.2,1050.5,945.8,5615.1,1313.8,780.7,862.7,126.0,651.4
526.3,922.3,1030.2,292.3,222.1,357.0,747.6,2165.8,2165.8,738.7,5007.6,393.8,818.9,470.5,886.3,630.9,699.4,588.2,775.3,738.7,843.9,885.0,681.0,831.7,685.9,806.6,1049.6,863.9,989.5,851.7,778.2,1148.6,673.5,515.1,346.3,0.0,1083.9,983.3,1019.1,551.4,565.8,2221.8,1020.8,897.9,1564.7,995.3,548.9,942.2,68.1,675.4,5014.0,805.2,899.4,1025.4,2364.5,983.5,1211.9,967.0,922.3,157.9,1450.7,5863.8,934.1,1015.7,289.8,1051.9,994.7,7402.4,1408.0,669.0,1214.3,1271.4,1271.3,5507.6,1053.0,725.9,1002.2,2166.4,1075.6,970.9,5640.3,1339.0,805.8,887.9,472.3,676.6
