205.8,2050.4,1130.0,1014.6,815.7,1086.2,729.1,1065.2,781.2,913.0,0.0,964.5,1851.5,980.1,1043.0,306.0,959.2,1185.8,1534.3,3832.3,2844.1,4659.1,4111.2,1873.7,2221.9,2356.0,2271.4,937.7,609.2,2271.6,815.1,305.6,387.1,2933.7,1255.7,1235.3,1974.1,1289.8,1843.7,912.4,1017.4,3886.2,44.0,1267.8,1127.9,1014.6,2088.4,8692.6,1015.9,537.4,957.2,1107.3,2377.1,1923.6,2101.2,703.5,4394.4,564.7,2090.8,1255.7,1422.4,2286.9,535.1,420.4,781.2,1013.8,2058.0,1162.0
667.4,1237.3,981.6,866.2,667.3,937.9,580.7,916.8,538.1,321.0,542.0,0.0,1038.5,151.4,894.7,715.1,1262.6,1489.1,1837.6,3683.9,2695.7,5983.8,4380.2,1060.7,1408.8,1542.9,1458.3,789.4,574.6,1458.6,322.8,767.2,690.5,2120.6,1107.4,1086.9,1825.8,1141.4,2147.0,320.4,394.1,4155.2,586.0,1571.1,979.6,866.2,1940.0,7879.5,392.7,617.8,365.2,1410.6,1564.0,1110.6,1288.1,1006.8,4246.0,399.8,1277.8,1107.4,1274.1,1473.8,615.5,625.3,538.1,390.6,2121.0,1465.4
1525.7,487.4,1839.9,1724.5,1525.6,1796.1,1439.0,1775.1,1501.3,1349.4,1400.3,1009.7,0.0,1161.1,1752.9,1573.4,2120.8,2347.4,2695.9,4542.2,3554.0,6359.2,5238.5,148.3,658.9,793.0,708.3,1647.7,1432.9,708.6,1287.4,1625.5,1548.7,1370.6,1965.7,1945.2,2684.1,1999.7,3005.3,1348.9,1453.8,5013.4,1444.3,2429.4,1837.8,1724.5,2798.3,8254.9,1452.4,1476.1,1393.6,2268.9,814.0,213.1,269.0,1865.1,5104.3,1258.1,258.7,1965.7,2132.3,723.9,1473.8,1483.6,1501.3,1450.2,2979.3,2323.6
741.0,1388.8,923.9,808.5,609.6,880.1,523.0,859.1,461.5,250.5,615.6,151.4,1189.9,0.0,836.9,788.7,1336.2,1562.7,1911.2,3626.2,2638.0,4870.4,4322.5,1212.1,1560.3,1694.4,1609.7,731.6,573.7,1610.0,279.9,840.8,764.1,2272.0,1049.6,1029.2,1768.0,1083.7,2431.5,250.0,192.8,4097.4,659.6,1644.7,921.8,808.5,1882.3,8031.0,191.3,691.4,294.7,1484.2,1715.4,1262.0,1439.5,1080.4,4188.3,486.5,1429.2,1049.6,1216.3,1625.3,689.1,698.9,461.5,189.2,2063.3,1539.0
776.5,2021.3,610.2,494.8,227.4,566.5,472.9,545.4,539.4,806.1,651.1,935.4,1822.4,873.1,0.0,824.2,1371.7,1598.3,1946.8,2958.6,1970.3,4556.7,4008.9,1844.7,2192.8,2326.9,2242.3,223.5,609.2,2242.6,686.3,876.3,799.6,2904.6,298.9,361.6,1454.4,770.0,2117.9,805.5,910.4,3783.8,695.1,1680.2,608.2,494.8,1568.6,8162.9,909.0,726.9,850.2,1519.7,2348.0,1894.6,2072.1,1115.9,3520.7,639.2,2061.8,298.9,902.7,2257.8,724.6,734.4,539.4,906.9,1749.6,1574.5
395.9,1744.4,824.0,708.6,509.7,780.2,423.1,759.2,475.2,607.0,168.7,658.5,1545.5,674.1,737.0,0.0,653.2,879.8,1228.3,3526.3,2538.1,4353.1,3805.2,1567.7,1915.9,2050.0,1965.4,631.7,303.2,1965.6,509.1,495.8,81.1,2627.7,949.7,929.3,1668.1,983.8,1537.7,606.4,711.4,3580.2,212.7,961.8,821.9,708.6,1782.4,8386.6,709.9,231.4,651.2,801.3,2071.1,1617.6,1795.2,397.5,4088.4,258.7,1784.8,949.7,1116.4,1980.9,229.2,114.4,475.2,707.8,1752.0,856.0
1000.0,1936.1,1428.1,1312.6,1113.7,1384.3,1027.1,1363.2,1079.3,1211.1,772.8,1424.2,1737.2,1575.6,1341.1,889.8,0.0,401.6,727.5,4130.3,3142.1,4002.4,3454.6,1759.4,2107.6,2241.7,2157.0,1235.8,907.3,2157.3,1113.1,1099.8,572.1,2819.3,1553.8,1533.4,1918.9,1587.8,1187.0,1210.5,1315.5,3229.5,816.8,611.1,1426.0,1312.6,1743.3,7905.7,1314.0,835.5,1255.3,323.1,2262.7,1809.3,1986.8,255.8,4692.5,862.7,1976.5,1553.8,2325.4,2172.6,833.2,718.5,1079.3,1311.9,1401.3,377.9
1284.9,1932.8,2251.2,2135.7,1936.9,2207.4,1850.3,2186.3,1364.2,1760.7,1057.7,1421.0,1734.0,1572.4,2164.2,1174.6,483.5,0.0,1083.2,4953.5,3965.2,4358.1,3810.3,1756.2,2104.4,2238.4,2153.8,2058.9,1192.1,2154.1,1698.7,1384.7,918.9,2816.1,2376.9,2356.5,2274.6,2410.9,1542.7,1760.1,1865.1,3585.2,1101.7,966.8,2249.1,2135.7,2099.0,7902.5,1863.6,1120.4,1804.9,323.0,2259.5,1806.1,1983.6,602.5,5515.6,1147.6,1973.3,2376.9,2681.1,2169.3,1118.1,1003.3,1364.2,1861.5,1757.0,377.8
1575.1,2526.4,2704.3,1887.7,1688.8,1959.4,1602.2,1938.3,1654.4,2354.2,1347.9,2014.5,2327.5,2165.9,1916.2,1464.9,727.5,949.7,0.0,4705.4,3717.2,4161.5,3613.7,2349.7,2697.9,2832.0,2747.3,1810.9,1482.3,2747.6,1688.2,1674.9,1147.2,3409.6,2128.9,2108.5,2078.0,2864.1,1346.1,2353.6,2458.6,3388.6,1391.9,770.2,2702.3,1887.7,1902.4,6526.3,2457.1,1410.6,2398.4,1056.3,2853.0,2399.6,2577.1,830.8,5267.6,1437.8,2566.8,2128.9,2484.5,2762.9,1408.3,1293.5,1654.4,2455.0,1560.4,1111.0
3565.7,4810.6,3399.5,3284.1,3016.6,3355.7,3262.1,3334.7,3328.6,3595.3,3440.4,3724.6,4611.7,3662.3,2960.5,3613.4,4160.9,4387.5,4736.0,0.0,1038.7,6939.6,7324.4,4633.9,4982.1,5116.2,5031.5,3012.8,3398.5,5031.8,3475.5,3665.6,3588.8,5693.8,3173.2,2803.3,4243.6,3559.3,4907.1,3594.7,3699.7,7953.3,3484.4,4469.5,3397.4,3284.1,4357.9,5344.1,3698.2,3516.2,3639.5,4309.0,5137.2,4683.8,4861.3,3905.2,701.9,3428.5,4851.0,3173.2,3691.9,5047.1,3513.9,3523.7,3328.6,3696.1,4538.8,4363.7
2577.5,3822.4,2411.3,2295.8,2028.4,2367.5,2273.9,2346.4,2340.4,2607.1,2452.2,2736.4,3623.5,2674.1,1972.3,2625.2,3172.7,3399.3,3747.8,1038.7,0.0,7838.5,5809.9,3645.7,3993.9,4127.9,4043.3,2024.5,2410.3,4043.6,2487.3,2677.4,2600.6,4705.6,2185.0,1815.1,3255.4,2571.0,3918.9,2606.5,2711.5,5584.8,2496.2,3481.3,2409.2,2295.8,3369.7,6243.0,2710.0,2528.0,2651.3,3320.8,4149.0,3695.6,3873.1,2916.9,1600.8,2440.3,3862.8,2185.0,2703.7,4058.8,2525.7,2535.5,2340.4,2707.9,3550.6,3375.5
4721.9,6941.0,3993.2,4703.7,4504.9,4503.1,4418.3,4482.0,4899.1,4751.5,4596.5,4880.8,5602.4,4818.5,4732.2,4769.6,4002.4,4224.6,4161.5,6876.3,7775.2,0.0,547.9,5624.6,7112.5,7246.6,7161.9,4626.9,4554.6,6981.0,4689.4,4821.8,4272.0,7824.2,4944.9,4924.5,3366.9,4153.0,3011.6,4750.9,4855.8,1176.7,4640.5,3605.5,3991.1,4703.7,3191.3,2527.8,4854.4,4672.3,4795.6,4331.2,7086.4,5674.5,5852.0,4105.7,6497.3,4584.6,5841.7,4944.9,3773.4,7177.5,4670.0,4418.3,4899.1,4852.3,2849.2,4385.9
4174.0,5253.4,3445.3,4155.9,3957.0,3955.2,3870.4,3934.2,4351.2,4203.6,4048.7,4332.9,5054.5,4270.6,4184.3,4221.7,3454.6,3676.7,3613.7,7261.1,5985.4,547.9,0.0,5076.7,5424.9,5559.0,5474.4,4079.0,4006.8,5474.6,4141.6,4273.9,3724.1,6136.6,4397.0,4376.6,2819.0,3605.1,2463.7,4203.0,4308.0,628.9,4092.7,3057.6,3443.3,4155.9,2643.4,2912.6,4306.5,4124.5,4247.8,3783.3,5580.0,5126.6,5304.2,3557.9,6882.1,4036.8,5293.8,4397.0,3225.5,5489.9,4122.2,3870.4,4351.2,4304.4,2301.4,3838.0
1547.9,339.0,1862.1,1746.7,1547.8,1818.4,1461.2,1797.3,1523.5,1371.7,1422.5,1031.9,148.3,1183.4,1775.2,1595.6,2143.1,2369.6,2718.1,4564.4,3576.2,6381.4,5260.7,0.0,510.5,644.6,560.0,1669.9,1455.1,560.3,1309.6,1647.7,1571.0,1222.3,1987.9,1967.4,2706.3,2021.9,3027.5,1371.1,1476.0,5035.7,1466.5,2451.6,1860.1,1746.7,2820.5,8277.1,1474.6,1498.3,1415.8,2291.1,665.7,64.7,227.4,1887.3,5126.6,1280.3,217.1,1987.9,2154.6,575.5,1496.0,1505.8,1523.5,1472.5,3001.5,2345.9
1896.1,171.5,2210.3,2094.9,1896.0,2166.5,1809.4,2145.5,1871.7,1719.8,1770.7,1380.1,566.2,1531.5,2123.3,1943.7,2491.2,2717.8,3066.3,4912.6,3924.4,6729.6,5608.9,510.5,0.0,134.1,201.8,2018.0,1803.3,522.3,1657.8,1995.9,1919.1,864.1,2336.0,2315.6,3054.4,2370.1,3375.6,1719.2,1824.2,5383.8,1814.7,2799.8,2208.2,2094.9,3168.7,8625.2,1822.7,1846.5,1764.0,2639.3,627.7,560.4,498.9,2235.5,5474.7,1628.5,488.6,2336.0,2502.7,217.3,1844.2,1854.0,1871.7,1820.6,3349.7,2694.0
2030.1,305.6,2344.4,2229.0,2030.1,2300.6,1943.5,2279.5,2005.8,1853.9,1904.8,1514.2,700.3,1665.6,2257.4,2077.8,2625.3,2851.9,3200.4,5046.7,4058.4,6863.6,5743.0,644.6,134.1,0.0,335.9,2152.1,1937.4,656.4,1791.9,2130.0,2053.2,356.4,2470.1,2449.7,3188.5,2504.1,3509.7,1853.3,1958.3,5517.9,1948.8,2933.9,2342.3,2229.0,3302.8,8759.3,1956.8,1980.6,1898.1,2773.4,761.8,694.5,633.0,2369.6,5608.8,1762.6,622.7,2470.1,2636.8,351.4,1978.3,1988.1,2005.8,1954.7,3483.7,2828.1
1945.5,221.0,2259.8,2144.3,1945.4,2216.0,1858.8,2194.9,1921.2,1769.3,1820.2,1429.6,615.7,1581.0,2172.8,1993.2,2540.7,2767.3,3115.8,4962.0,3973.8,6779.0,5658.4,560.0,201.8,335.9,0.0,2067.5,1852.8,571.8,1707.3,2045.4,1968.6,869.2,2385.5,2365.1,3103.9,2419.5,3425.1,1768.7,1873.7,5433.3,1864.1,2849.2,2257.7,2144.3,3218.2,8674.7,1872.2,1895.9,1813.5,2688.7,677.2,609.9,548.4,2284.9,5524.2,1678.0,538.0,2385.5,2552.2,15.5,1893.7,1903.4,1921.2,1870.1,3399.1,2743.5
671.2,1916.0,505.0,389.5,122.1,461.2,367.6,440.1,315.9,571.8,545.8,830.1,1717.2,685.8,223.5,718.9,1266.4,1493.0,1841.5,3012.8,2024.5,4451.4,3903.6,1739.4,2087.5,2221.6,2137.0,0.0,503.9,2137.3,462.8,771.1,694.3,2799.3,436.2,415.8,1349.1,664.7,2012.6,571.3,675.4,3678.5,589.8,1574.9,502.9,389.5,1463.3,8217.1,673.9,621.6,616.0,1414.4,2242.7,1789.3,1966.8,1010.6,3574.9,533.9,1956.5,436.2,797.4,2152.5,619.3,629.1,315.9,671.8,1644.3,1469.2
687.1,1931.9,520.8,405.4,206.5,477.1,119.9,456.0,644.4,716.6,561.7,846.0,1733.0,783.7,433.9,734.8,1282.2,1508.8,1857.3,3223.1,2234.9,4467.3,3919.4,1755.2,2103.4,2237.5,2152.9,328.6,0.0,2153.1,654.6,786.9,710.1,2815.2,646.6,626.1,1365.0,680.6,2028.5,716.1,821.0,3694.3,605.7,1590.8,518.7,405.4,1479.2,6832.0,819.5,637.5,760.8,1430.3,2258.5,1805.1,1982.7,1026.5,3785.2,549.8,1972.3,646.6,813.2,2168.4,635.2,645.0,644.4,817.4,1660.2,1485.0
1904.1,667.4,2218.3,2102.9,1904.0,2174.6,1817.4,2153.5,1879.7,1727.9,1778.7,1388.1,1078.5,1539.6,2131.4,1951.8,2499.3,2725.8,3074.3,4920.6,3932.4,6737.6,5616.9,876.9,838.9,973.0,888.4,2026.1,1811.3,0.0,1665.8,2003.9,1927.2,1550.6,2344.1,2323.6,3062.5,2378.1,3383.7,1727.3,1832.2,5391.9,1822.7,2807.8,2216.3,2102.9,3176.7,8633.3,1830.8,1854.5,1772.0,2647.3,105.4,926.8,1104.3,2243.5,5482.7,1636.5,1093.9,2344.1,2510.8,903.9,1852.2,1862.0,1879.7,1828.7,3357.7,2702.1
536.2,1495.2,706.0,590.6,391.7,662.3,305.1,641.2,367.4,279.9,410.8,409.3,1296.3,347.0,619.1,583.9,1131.3,1357.9,1706.4,3408.3,2420.1,4652.5,4104.6,1318.5,1666.7,1800.8,1716.2,513.8,443.4,1716.4,0.0,636.0,559.2,2378.5,831.8,811.3,1550.2,865.8,2213.7,279.4,384.3,3879.6,454.8,1439.9,704.0,590.6,1664.4,8137.4,382.8,486.6,324.1,1279.4,1821.8,1368.4,1546.0,875.6,3970.4,268.6,1535.6,831.8,998.5,1731.7,484.3,494.1,367.4,380.7,1845.4,1334.1
61.8,1906.5,986.1,870.6,671.7,942.3,585.1,921.2,637.3,769.1,330.8,820.5,1707.6,836.1,899.1,162.1,815.3,1041.9,1390.4,3688.3,2700.1,4515.2,3967.3,1729.8,2078.0,2212.1,2127.4,793.8,465.2,2127.7,671.1,0.0,243.2,2789.7,1111.8,1091.4,1830.2,1145.8,1699.7,768.5,873.5,3742.2,374.8,1123.9,984.0,870.6,1944.4,8548.7,872.0,393.5,813.3,963.4,2233.1,1779.7,1957.2,559.5,4250.5,420.7,1946.9,1111.8,1278.5,2143.0,391.2,276.4,637.3,869.9,1914.0,1018.1
427.9,1776.4,856.0,740.5,541.6,812.2,455.1,791.1,507.2,639.0,200.7,690.5,1577.5,706.0,769.0,317.7,572.1,798.7,1147.2,3558.3,2570.0,4272.0,3724.1,1599.7,1947.9,2082.0,1997.4,663.7,335.2,1997.6,541.0,527.7,0.0,2659.6,981.7,961.3,1700.1,1015.7,1456.5,638.4,743.4,3499.0,244.7,880.6,853.9,740.5,1814.4,6636.7,741.9,263.4,683.2,720.1,2103.0,1649.6,1827.2,316.3,4120.4,290.6,1816.8,981.7,1148.4,2012.9,261.1,146.4,507.2,739.8,1670.8,774.9
2607.8,883.3,2922.1,2806.6,2607.7,2878.3,2521.1,2857.2,2583.5,2431.6,2482.4,2091.8,1277.9,2243.3,2835.1,2655.5,3203.0,3429.6,3778.1,5624.3,4636.1,7441.3,6320.7,1222.3,864.1,356.4,869.2,2729.8,2515.1,1234.0,2369.5,2707.7,2630.9,0.0,3047.8,3027.4,3766.2,3081.8,4087.4,2431.0,2535.9,6095.6,2526.4,3511.5,2920.0,2806.6,3880.4,9337.0,2534.5,2558.2,2475.7,3351.0,1339.5,1272.2,1210.7,2947.2,6186.5,2340.3,1200.3,3047.8,3214.5,884.7,2555.9,2565.7,2583.5,2532.4,4061.4,3405.8
989.2,2234.0,823.0,707.5,440.1,779.2,685.6,758.1,752.1,1018.8,863.8,1148.1,2035.2,1085.8,298.9,1036.9,1584.4,1811.0,2159.5,3173.2,2185.0,4769.5,4221.6,2057.4,2405.5,2539.6,2455.0,436.2,821.9,2455.3,899.0,1089.1,1012.3,3117.3,0.0,576.2,1667.1,982.7,2330.6,1018.2,1123.1,3996.5,907.8,1892.9,820.9,707.5,1781.3,8377.5,1121.7,939.6,1063.0,1732.4,2560.7,2107.3,2284.8,1328.6,3735.3,851.9,2274.5,0.0,1115.4,2470.5,937.4,947.1,752.1,1119.6,1962.3,1787.2
948.0,2192.8,781.7,666.3,398.9,738.0,644.4,716.9,710.9,977.6,822.6,1106.9,1993.9,1044.6,342.7,995.7,1543.2,1769.8,2118.3,2875.3,1887.0,4728.2,4180.4,2016.2,2364.3,2498.4,2413.8,395.0,780.7,2414.1,857.8,1047.8,971.1,3076.1,555.4,0.0,1625.9,941.5,2289.4,977.0,1081.9,3955.3,866.6,1851.7,779.7,666.3,1740.1,8079.6,1080.5,898.4,1021.7,1691.2,2519.5,2066.1,2243.6,1287.4,3437.4,810.7,2233.3,555.4,1074.2,2429.3,896.1,905.9,710.9,1078.4,1921.1,1746.0
1619.6,2864.4,890.9,1601.4,1402.5,1400.8,1315.9,1379.7,1796.7,1649.1,1494.2,1778.5,2665.5,1716.2,1629.9,1667.3,1918.9,2141.1,2078.0,4419.1,3430.9,3366.9,2819.0,2687.7,3035.9,3170.0,3085.4,1524.6,1452.3,3085.6,1587.1,1719.4,1642.6,3747.7,1842.6,1822.1,0.0,1050.6,928.0,1648.6,1753.5,2593.9,1538.2,1522.0,888.8,1601.4,378.8,5731.6,1752.1,1570.0,1693.3,2247.7,3191.0,2737.6,2915.2,2022.2,4981.3,1482.3,2904.8,1842.6,671.0,3100.9,1567.7,1577.5,1796.7,1749.9,559.7,2302.4
947.2,2192.0,218.5,929.0,730.1,728.4,643.5,707.3,1124.4,976.8,821.8,1106.1,1993.1,1043.8,957.5,994.9,1542.4,1768.9,2684.5,3746.7,2758.5,3973.3,3425.4,2015.4,2363.5,2497.6,2413.0,852.2,779.9,2413.3,914.7,1047.0,970.3,3075.3,1170.2,1149.8,871.0,0.0,1534.5,976.2,1081.1,3200.3,865.8,2128.4,216.4,929.0,985.2,6338.0,1079.7,897.6,1020.9,1690.4,2518.7,2065.3,2242.8,1286.6,4308.9,809.9,2232.4,1170.2,319.2,2428.5,895.3,905.1,1124.4,1077.6,1166.2,1745.2
2283.1,2985.8,1554.4,2264.9,2066.0,2064.3,1979.4,2043.2,1963.7,2312.6,1657.2,2473.9,2786.9,2379.7,2293.4,1774.2,1187.0,1409.1,1346.1,5082.6,4094.4,3011.6,2463.7,2809.1,3157.3,3291.4,3206.8,2188.1,2115.8,3207.0,2250.6,2382.9,1456.5,3869.1,2506.1,2485.6,928.0,1714.1,0.0,2312.1,2417.0,2238.6,1701.2,790.0,1552.3,2264.9,752.4,5376.3,2415.6,1719.9,2356.8,1515.7,3312.5,2859.0,3036.6,1290.3,5644.8,1747.1,3026.2,2506.1,1334.5,3222.3,1717.6,1602.9,1963.7,2413.4,410.4,1570.5
591.1,1676.3,887.1,771.7,572.8,843.4,486.2,822.3,311.6,0.6,465.8,480.7,1477.4,404.1,800.2,638.8,1186.3,1412.9,1761.4,3589.4,2601.2,4833.6,4285.7,1499.6,1847.8,1981.9,1897.3,694.9,423.9,1897.5,181.1,691.0,614.2,2559.5,1012.9,992.4,1731.3,1046.9,2070.7,0.0,393.7,4060.7,509.8,1494.9,885.1,771.7,1845.5,8318.5,392.2,541.6,44.7,1334.4,2002.9,1549.5,1727.1,930.6,4151.5,449.7,1716.7,1012.9,1179.5,1912.8,539.3,549.1,311.6,390.1,2026.5,1389.1
730.6,1631.5,959.6,844.2,645.3,915.8,558.7,894.8,451.0,240.1,605.2,394.1,1432.6,192.8,872.6,778.3,1325.7,1552.3,1900.8,3661.9,2673.7,4906.1,4358.2,1454.8,1803.0,1937.1,1852.4,767.3,563.3,1852.7,320.5,830.4,753.6,2514.7,1085.3,1064.9,1803.7,1119.4,2210.1,239.6,0.0,4133.1,649.2,1634.3,957.5,844.2,1918.0,8273.7,1.4,681.0,284.3,1473.8,1958.1,1504.7,1682.2,1070.0,4224.0,522.2,1671.9,1085.3,1252.0,1868.0,678.7,688.5,451.0,3.6,2099.0,1528.5
3949.0,5028.3,3220.2,3930.8,3731.9,3730.2,3645.3,3709.1,4126.1,3978.5,3823.6,4107.9,4829.4,4045.6,3959.3,3996.6,3229.5,3451.6,3388.6,7889.9,5760.3,1176.7,628.9,4851.7,5199.8,5333.9,5249.3,3854.0,3781.7,5249.5,3916.5,4048.8,3499.0,5911.6,4172.0,4151.5,2593.9,3380.0,2238.6,3977.9,4082.9,0.0,3867.6,2832.5,3218.2,3930.8,2418.3,3541.5,4081.4,3899.4,4022.7,3558.2,5355.0,4901.5,5079.1,3332.8,7510.9,3811.7,5068.7,4172.0,3000.4,5264.8,3897.1,3645.4,4126.1,4079.3,2076.3,3613.0
208.2,2052.8,1132.4,1017.0,818.1,1088.7,731.5,1067.6,783.6,915.4,2.4,966.9,1853.9,982.5,1045.5,308.4,961.7,1188.2,1536.7,3834.7,2846.5,4661.5,4113.7,1876.2,2224.3,2358.4,2273.8,940.2,611.6,2274.1,817.5,308.0,389.6,2936.1,1258.2,1237.7,1976.6,1292.2,1846.1,914.9,1019.8,3888.6,0.0,1270.2,1130.3,1017.0,2090.8,8695.0,1018.4,539.9,959.6,1109.7,2379.5,1926.1,2103.6,705.9,4396.8,567.1,2093.3,1258.2,1424.8,2289.3,537.6,422.8,783.6,1016.2,2060.4,1164.5
1308.6,2409.9,2148.3,1621.2,1422.3,1692.9,1335.7,1671.8,1387.9,1519.6,1081.4,1898.1,2211.1,2049.5,1649.7,1198.3,611.1,833.2,770.2,4438.9,3450.7,3605.5,3057.6,2233.3,2581.5,2715.5,2630.9,1544.4,1215.8,2631.2,1421.7,1408.4,880.6,3293.2,1862.4,1841.9,1522.0,2308.1,790.0,1519.1,1624.0,2832.5,1125.4,0.0,2146.2,1621.2,1346.4,5970.2,1622.6,1144.1,1563.8,939.8,2736.6,2283.2,2460.7,714.4,5001.0,1171.3,2450.4,1862.4,1928.5,2646.4,1141.8,1027.0,1387.9,1620.5,1004.4,994.6
