0.0,569.4,677.0,889.7,878.3,2784.3,997.0,974.1
569.3,0.0,86.4,464.5,287.7,2359.2,406.4,601.3
677.0,86.4,0.0,452.9,201.3,2347.6,320.0,687.7
889.7,464.5,452.9,0.0,412.0,2084.0,406.3,997.8
878.3,287.7,201.3,412.0,0.0,2548.9,118.7,889.0
2818.9,2393.7,2382.1,2118.5,2509.3,0.0,2503.7,2927.0
997.0,406.4,320.0,406.3,118.7,2469.2,0.0,1007.7
970.4,597.6,684.0,994.1,885.4,2888.8,1004.0,0.0
