0.0,593.7,284.6,35.3,225.1,403.9,698.6
593.7,0.0,497.7,628.9,476.6,617.1,1145.9
284.6,497.7,0.0,319.8,167.5,119.3,836.8
35.3,628.9,319.8,0.0,260.4,439.2,733.9
225.1,476.6,167.5,260.4,0.0,286.9,777.4
403.9,617.1,119.3,439.2,286.9,0.0,956.2
698.6,1145.9,836.8,733.9,777.4,956.2,0.0
