1677.4,9864.0,1912.7,780.9,44.8,267.0,897.5,5437.5,1211.1,1446.0,1573.7,4213.7,3099.8,3832.3,628.9,479.6,3182.6,0.0,3187.2,1448.4,848.5,81.1,4903.1,703.4,3178.7,3076.1,1509.1,1411.1,1312.4,1158.8,7586.1,6060.1,974.0,1927.3
2529.1,12929.4,4978.0,3543.1,3186.6,3332.3,3962.8,8502.8,1976.1,1761.9,1761.5,4529.5,2992.3,3724.8,3694.2,3544.9,4.6,3187.2,0.0,1764.3,3913.8,3223.0,4795.5,3768.7,2202.0,2968.6,1824.9,4476.5,4377.7,3047.6,4398.9,5952.5,4039.3,2243.1
790.3,11190.6,3239.2,1804.4,1447.9,1593.5,2224.0,6764.1,237.3,2.4,150.8,2790.8,1676.9,2409.4,1955.5,1806.2,1759.7,1448.4,1764.3,0.0,2175.0,1484.2,3480.1,2029.9,1755.8,1653.2,86.1,2737.7,2638.9,1308.9,6163.2,4637.1,2300.5,504.3
2159.0,10345.6,2394.3,1371.3,847.9,748.6,392.0,4942.0,1937.7,2172.6,2300.3,4940.3,3826.4,4558.9,1110.5,368.9,3909.2,848.5,3913.8,2175.0,0.0,873.3,5629.7,1185.0,3905.3,3802.7,2235.7,1892.7,1794.0,1640.4,8312.7,6786.6,1455.6,2653.8
1702.3,9888.9,1937.6,816.7,36.4,291.8,922.3,5462.4,1246.9,1481.8,1609.5,4249.5,3135.6,3868.1,653.8,504.5,3218.4,81.1,3223.0,1484.2,873.3,0.0,4938.9,728.3,3214.5,3111.9,1544.9,1436.0,1337.3,1183.7,7622.0,6095.9,998.9,1963.1
4244.9,14645.2,6693.9,5259.0,4902.5,5048.2,5678.7,10218.7,3692.0,3477.7,3477.4,6245.4,2487.3,1070.8,5410.1,5260.8,4790.9,4903.1,4795.5,3480.1,5629.7,4938.9,0.0,5484.6,2669.2,2316.1,3540.8,6192.3,6093.6,4763.5,9194.5,1157.0,5755.2,3959.0
974.0,9160.6,1762.6,1377.9,718.4,436.4,1225.5,5406.3,1808.2,2043.1,2170.8,3346.9,3696.9,4429.3,74.5,807.6,3779.6,718.9,3784.3,2045.5,1176.5,743.8,5500.1,0.0,3775.8,3673.2,2106.1,707.7,609.0,455.4,8183.2,6657.1,270.6,2524.3
2520.6,12920.9,4969.5,3534.7,3178.2,3323.8,3954.3,8494.4,1967.6,1753.4,1753.1,4521.1,2983.8,1598.4,3685.8,3536.5,2197.4,3178.7,2202.0,1755.8,3905.3,3214.5,2669.2,3760.3,0.0,2960.1,1816.5,4468.0,4369.2,3039.2,6600.9,3826.2,4030.8,2234.6
2418.0,12818.3,4866.9,3432.1,3075.6,3221.2,3851.7,8391.8,1865.0,1650.8,1650.5,4418.5,293.8,1245.3,3583.2,3433.9,2964.0,3076.1,2968.6,1653.2,3802.7,3111.9,2316.1,3657.6,2960.1,0.0,1713.8,4365.4,4266.6,2936.6,7367.5,3473.1,3928.2,2132.0
740.7,11251.2,3299.9,1865.0,1508.5,1654.2,2284.7,6824.7,298.0,83.7,211.4,2704.6,1737.5,2470.0,2016.1,1866.8,1820.3,1509.1,1824.9,86.1,2235.7,1544.9,3540.8,2090.6,1816.5,1713.8,0.0,2798.3,2699.6,1259.3,6223.9,4697.8,2361.2,418.2
1554.5,8452.9,2470.3,2085.7,1426.1,1144.2,1933.2,6114.1,2515.9,2750.8,2878.5,2639.1,4404.6,5137.1,782.2,1515.4,4487.4,1426.7,4492.0,2753.2,1884.2,1451.5,6207.9,707.7,4483.5,4380.9,2813.9,0.0,98.8,1035.9,8890.9,7364.9,437.2,3232.0
1455.7,8551.6,2371.6,1986.9,1327.3,1045.4,1834.5,6015.3,2417.1,2652.1,2779.8,2737.9,4305.9,5038.3,683.5,1416.6,4388.6,1327.9,4393.2,2654.5,1785.5,1352.8,6109.1,609.0,4384.8,4282.2,2715.1,98.8,0.0,937.2,8792.2,7266.1,338.4,3133.3
518.6,9488.8,2218.0,1833.4,1173.8,891.8,1680.9,5861.7,1072.9,1307.8,1435.5,4075.4,2961.6,3694.0,529.9,1263.1,3044.3,1174.3,3049.0,1310.2,1631.9,1199.2,4764.8,455.4,3040.5,2937.9,1370.8,1035.9,937.2,0.0,7447.9,5921.8,598.8,1789.0
6940.4,17340.7,9389.4,7954.5,7598.0,7743.7,8374.2,12914.2,6387.5,6173.2,6172.9,8940.9,7403.7,8136.1,8105.6,7956.3,4416.0,7598.6,4411.4,6175.6,8325.1,7634.4,9206.9,8180.1,6613.3,7380.0,6236.3,8887.8,8789.1,7459.0,0.0,7142.7,8450.7,6654.4
5401.9,15802.2,7850.9,6416.0,6059.5,6205.2,6835.6,11375.7,4849.0,4634.7,4634.4,7402.4,3644.3,2227.8,6567.1,6417.8,5947.9,6060.1,5952.5,4637.1,6786.6,6095.9,1157.0,6641.6,3826.2,3473.1,4697.8,7349.3,7250.6,5920.5,7130.3,0.0,6912.2,5115.9
1117.3,8890.0,2033.2,1648.5,988.9,707.0,1496.1,5676.9,2078.7,2313.7,2441.4,3076.3,3967.5,4699.9,345.1,1078.2,4050.2,989.5,4054.8,2316.1,1447.1,1014.4,5770.7,270.6,4046.4,3943.8,2376.7,437.2,338.4,598.8,8453.8,6927.7,0.0,2794.9
1158.9,11669.4,3718.1,2283.2,1926.7,2072.3,2702.8,7242.9,716.2,501.9,629.6,2286.4,2155.7,2888.2,2434.3,2285.0,2238.5,1927.3,2243.1,504.3,2653.8,1963.1,3959.0,2508.8,2234.6,2132.0,418.2,3216.5,3117.8,1677.5,6642.0,5115.9,2779.4,0.0
