0.0,647.9,898.1,647.9,897.5,717.7,5513.3,2356.4,1106.6,1570.5,3017.2,2642.3,4419.0,1076.3,1925.2,712.0,943.6,1382.6,1106.6
627.8,0.0,477.0,0.0,476.4,296.5,4865.5,2147.7,685.5,922.6,2369.4,1994.4,3771.1,867.6,1716.6,290.9,522.5,961.5,685.5
905.0,464.5,0.0,464.5,0.6,273.5,5330.0,2424.9,510.0,958.2,2833.9,2459.0,4235.6,1144.8,1993.7,405.2,228.8,667.8,510.0
627.8,0.0,477.0,0.0,476.4,296.5,4865.5,2147.7,685.5,922.6,2369.4,1994.4,3771.1,867.6,1716.6,290.9,522.5,961.5,685.5
904.5,464.0,0.6,464.0,0.0,272.9,5329.4,2424.3,509.5,957.6,2833.3,2458.4,4235.1,1144.3,1993.2,404.6,228.3,667.3,509.5
728.6,288.1,273.5,288.1,272.9,0.0,5153.5,2248.4,509.5,1048.3,2657.4,2282.5,4059.2,968.4,1817.3,255.0,319.0,758.0,509.5
5474.5,4846.6,5323.6,4846.6,5323.0,5143.2,0.0,5026.9,5532.1,5643.9,3590.5,3043.2,1260.4,5714.3,4160.3,5137.5,5369.1,5808.1,5532.1
2353.2,2164.5,2414.7,2164.5,2414.2,2234.3,5042.2,0.0,2623.3,3087.1,4533.9,4159.0,5935.7,1276.9,980.8,2228.7,2460.2,2899.3,2623.3
1117.5,677.0,559.5,677.0,558.9,509.5,5542.5,2637.4,0.0,1095.7,3046.4,2671.5,4448.2,1357.3,2206.3,741.2,281.2,353.7,0.0
1556.2,928.3,958.2,928.3,957.6,1048.3,5635.5,3076.0,1095.7,0.0,3139.4,2764.5,4541.2,1796.0,2644.9,1219.2,977.8,1204.0,1095.7
3018.9,2391.0,2868.0,2391.0,2867.4,2687.6,3600.5,4538.7,3076.5,3188.3,0.0,729.4,2506.1,3258.6,4107.6,2681.9,2913.5,3352.5,3076.5
2622.3,1994.4,2471.4,1994.4,2470.8,2291.0,3062.0,4142.1,2680.0,2791.7,738.3,0.0,1967.7,2862.1,3711.0,2285.3,2516.9,2955.9,2680.0
4744.3,4116.5,4593.5,4116.5,4592.9,4413.0,1624.6,6264.2,4802.0,4913.8,2860.3,2313.1,0.0,4984.1,5833.0,4407.4,4639.0,5078.0,4802.0
1076.3,887.7,1137.9,887.7,1137.3,957.5,5753.1,1280.1,1346.4,1810.3,3257.0,2882.1,4658.8,0.0,848.9,951.8,1183.4,1622.4,1346.4
1930.0,1741.4,1991.6,1741.4,1991.0,1811.2,4160.3,965.5,2200.1,2664.0,4110.7,3735.8,5512.5,853.7,0.0,1805.5,2037.1,2476.1,2200.1
718.9,278.4,405.2,278.4,404.6,255.0,5143.9,2238.8,776.6,1201.0,2647.8,2272.9,4049.6,958.7,1807.7,0.0,450.7,889.7,776.6
1071.4,630.9,228.8,630.9,228.3,319.0,5496.4,2591.3,281.2,977.8,3000.3,2625.4,4402.1,1311.2,2160.1,450.7,0.0,687.5,281.2
1389.5,949.0,667.8,949.0,667.3,758.0,5814.5,2909.4,353.7,1204.0,3318.4,2943.5,4720.2,1629.3,2478.3,889.7,561.9,0.0,353.7
1117.5,677.0,559.5,677.0,558.9,509.5,5542.5,2637.4,0.0,1095.7,3046.4,2671.5,4448.2,1357.3,2206.3,741.2,281.2,353.7,0.0
