0.0,1367.5,398.5,1271.2,1293.3
1429.9,0.0,1238.4,478.2,2056.4
398.5,1244.1,0.0,1147.8,915.5
1308.3,391.1,1116.7,0.0,1934.8
1293.3,2062.1,915.5,1965.8,0.0
